# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  2.37334E+002   2.40616E+002   2.38970E+002   1.64616E-008   3.93384E-006
  2.40616E+002   2.43943E+002   2.42274E+002   1.50908E-008   3.65613E-006
  2.43943E+002   2.47316E+002   2.45624E+002   1.38766E-008   3.40844E-006
  2.47316E+002   2.50736E+002   2.49020E+002   1.27540E-008   3.17602E-006
  2.50736E+002   2.54203E+002   2.52463E+002   1.17230E-008   2.95965E-006
  2.54203E+002   2.57717E+002   2.55954E+002   1.07868E-008   2.76095E-006
  2.57717E+002   2.61281E+002   2.59493E+002   9.89220E-009   2.56698E-006
  2.61281E+002   2.64894E+002   2.63081E+002   9.06736E-009   2.38547E-006
  2.64894E+002   2.68556E+002   2.66719E+002   8.26923E-009   2.20558E-006
  2.68556E+002   2.72270E+002   2.70407E+002   7.48810E-009   2.02485E-006
  2.72270E+002   2.76034E+002   2.74146E+002   6.77464E-009   1.85725E-006
  2.76034E+002   2.79851E+002   2.77936E+002   6.04424E-009   1.67993E-006
  2.79851E+002   2.83721E+002   2.81779E+002   5.31400E-009   1.49739E-006
  2.83721E+002   2.87644E+002   2.85675E+002   4.59510E-009   1.31272E-006
  2.87644E+002   2.91621E+002   2.89625E+002   3.89834E-009   1.12907E-006
  2.91621E+002   2.95653E+002   2.93630E+002   3.28488E-009   9.64548E-007
  2.95653E+002   2.99741E+002   2.97690E+002   2.76462E-009   8.23005E-007
  2.99741E+002   3.03886E+002   3.01806E+002   2.34750E-009   7.08496E-007
  3.03886E+002   3.08087E+002   3.05979E+002   2.01175E-009   6.15557E-007
  3.08087E+002   3.12347E+002   3.10210E+002   1.74362E-009   5.40892E-007
  3.12347E+002   3.16666E+002   3.14499E+002   1.52419E-009   4.79361E-007
  3.16666E+002   3.21045E+002   3.18848E+002   1.33709E-009   4.26331E-007
  3.21045E+002   3.25484E+002   3.23257E+002   1.18091E-009   3.81740E-007
  3.25484E+002   3.29984E+002   3.27726E+002   1.04491E-009   3.42448E-007
  3.29984E+002   3.34547E+002   3.32258E+002   9.28848E-010   3.08619E-007
  3.34547E+002   3.39173E+002   3.36852E+002   8.32832E-010   2.80543E-007
  3.39173E+002   3.43862E+002   3.41509E+002   7.42888E-010   2.53705E-007
  3.43862E+002   3.48617E+002   3.46231E+002   6.63949E-010   2.29882E-007
  3.48617E+002   3.53437E+002   3.51019E+002   5.92493E-010   2.07978E-007
  3.53437E+002   3.58324E+002   3.55872E+002   5.27298E-010   1.87652E-007
  3.58324E+002   3.63279E+002   3.60793E+002   4.69956E-010   1.69558E-007
  3.63279E+002   3.68302E+002   3.65782E+002   4.14534E-010   1.51630E-007
  3.68302E+002   3.73394E+002   3.70839E+002   3.67221E-010   1.36181E-007
  3.73394E+002   3.78557E+002   3.75967E+002   3.18440E-010   1.19724E-007
  3.78557E+002   3.83791E+002   3.81165E+002   2.70026E-010   1.02925E-007
  3.83791E+002   3.89098E+002   3.86436E+002   2.20421E-010   8.51792E-008
  3.89098E+002   3.94478E+002   3.91779E+002   1.72573E-010   6.76110E-008
  3.94478E+002   3.99933E+002   3.97196E+002   1.33011E-010   5.28319E-008
  3.99933E+002   4.05462E+002   4.02688E+002   9.62450E-011   3.87570E-008
  4.05462E+002   4.11069E+002   4.08256E+002   6.32423E-011   2.58193E-008
  4.11069E+002   4.16753E+002   4.13901E+002   3.46374E-011   1.43366E-008
  4.16753E+002   4.22515E+002   4.19624E+002   1.14297E-011   4.79621E-009
  4.22515E+002   4.28357E+002   4.25426E+002   6.59874E-012   2.80730E-009
  4.28357E+002   4.34280E+002   4.31308E+002   5.95234E-012   2.56732E-009
  4.34280E+002   4.40285E+002   4.37272E+002   5.47597E-012   2.39451E-009
  4.40285E+002   4.46373E+002   4.43318E+002   4.98215E-012   2.20869E-009
  4.46373E+002   4.52545E+002   4.49448E+002   4.56115E-012   2.05002E-009
  4.52545E+002   4.58802E+002   4.55663E+002   4.22180E-012   1.92373E-009
  4.58802E+002   4.65146E+002   4.61963E+002   3.77313E-012   1.74306E-009
  4.65146E+002   4.71577E+002   4.68351E+002   3.45055E-012   1.61608E-009
  4.71577E+002   4.78098E+002   4.74826E+002   3.06885E-012   1.45718E-009
  4.78098E+002   4.84708E+002   4.81392E+002   2.79286E-012   1.34447E-009
  4.84708E+002   4.91411E+002   4.88048E+002   2.51128E-012   1.22563E-009
  4.91411E+002   4.98205E+002   4.94796E+002   2.24950E-012   1.11305E-009
  4.98205E+002   5.05094E+002   5.01638E+002   2.08646E-012   1.04666E-009
  5.05094E+002   5.12078E+002   5.08574E+002   1.85421E-012   9.43011E-010
  5.12078E+002   5.19158E+002   5.15606E+002   1.69407E-012   8.73480E-010
  5.19158E+002   5.26337E+002   5.22735E+002   1.53047E-012   8.00035E-010
  5.26337E+002   5.33614E+002   5.29963E+002   1.39132E-012   7.37354E-010
  5.33614E+002   5.40993E+002   5.37291E+002   1.26666E-012   6.80568E-010
  5.40993E+002   5.48473E+002   5.44720E+002   1.14355E-012   6.22921E-010
  5.48473E+002   5.56057E+002   5.52252E+002   1.07430E-012   5.93290E-010
  5.56057E+002   5.63745E+002   5.59888E+002   9.52919E-013   5.33532E-010
  5.63745E+002   5.71540E+002   5.67629E+002   8.94890E-013   5.07970E-010
  5.71540E+002   5.79443E+002   5.75478E+002   7.91342E-013   4.55403E-010
  5.79443E+002   5.87455E+002   5.83435E+002   7.19472E-013   4.19768E-010
  5.87455E+002   5.95577E+002   5.91502E+002   6.67322E-013   3.94725E-010
  5.95577E+002   6.03812E+002   5.99681E+002   6.00859E-013   3.60326E-010
  6.03812E+002   6.12161E+002   6.07973E+002   5.50493E-013   3.34688E-010
  6.12161E+002   6.20626E+002   6.16379E+002   4.87555E-013   3.00521E-010
  6.20626E+002   6.29207E+002   6.24902E+002   4.43421E-013   2.77097E-010
  6.29207E+002   6.37907E+002   6.33542E+002   3.94704E-013   2.50064E-010
  6.37907E+002   6.46727E+002   6.42302E+002   3.59698E-013   2.31037E-010
  6.46727E+002   6.55670E+002   6.51183E+002   3.19711E-013   2.08192E-010
  6.55670E+002   6.64736E+002   6.60187E+002   2.85579E-013   1.88537E-010
  6.64736E+002   6.73927E+002   6.69315E+002   2.55715E-013   1.71155E-010
  6.73927E+002   6.83245E+002   6.78570E+002   2.34872E-013   1.59378E-010
  6.83245E+002   6.92693E+002   6.87953E+002   2.10233E-013   1.44632E-010
  6.92693E+002   7.02270E+002   6.97465E+002   1.86507E-013   1.30083E-010
  7.02270E+002   7.11981E+002   7.07109E+002   1.69261E-013   1.19687E-010
  7.11981E+002   7.21825E+002   7.16886E+002   1.48374E-013   1.06368E-010
  7.21825E+002   7.31806E+002   7.26798E+002   1.41475E-013   1.02825E-010
  7.31806E+002   7.41924E+002   7.36848E+002   1.22245E-013   9.00768E-011
  7.41924E+002   7.52183E+002   7.47036E+002   1.13536E-013   8.48162E-011
  7.52183E+002   7.62583E+002   7.57365E+002   1.02525E-013   7.76495E-011
  7.62583E+002   7.73128E+002   7.67837E+002   9.42818E-014   7.23936E-011
  7.73128E+002   7.83818E+002   7.78454E+002   8.33672E-014   6.48980E-011
  7.83818E+002   7.94656E+002   7.89218E+002   7.69842E-014   6.07578E-011
  7.94656E+002   8.05643E+002   8.00130E+002   6.92223E-014   5.53873E-011
  8.05643E+002   8.16783E+002   8.11194E+002   6.29132E-014   5.10352E-011
  8.16783E+002   8.28076E+002   8.22410E+002   5.65323E-014   4.64931E-011
  8.28076E+002   8.39526E+002   8.33782E+002   4.81867E-014   4.01775E-011
  8.39526E+002   8.51134E+002   8.45310E+002   4.51532E-014   3.81688E-011
  8.51134E+002   8.62903E+002   8.56998E+002   3.79155E-014   3.24938E-011
  8.62903E+002   8.74834E+002   8.68848E+002   3.47745E-014   3.02140E-011
  8.74834E+002   8.86931E+002   8.80862E+002   3.14515E-014   2.77046E-011
  8.86931E+002   8.99194E+002   8.93041E+002   2.98007E-014   2.66135E-011
  8.99194E+002   9.11627E+002   9.05389E+002   2.61447E-014   2.36713E-011
  9.11627E+002   9.24232E+002   9.17908E+002   2.49042E-014   2.28599E-011
  9.24232E+002   9.37012E+002   9.30600E+002   2.16878E-014   2.01828E-011
  9.37012E+002   9.49968E+002   9.43467E+002   1.99512E-014   1.88235E-011
  9.49968E+002   9.63103E+002   9.56513E+002   1.90113E-014   1.81846E-011
  9.63103E+002   9.76420E+002   9.69738E+002   1.71061E-014   1.65886E-011
  9.76420E+002   9.89921E+002   9.83147E+002   1.56906E-014   1.54263E-011
  9.89921E+002   1.00361E+003   9.96741E+002   1.28066E-014   1.27649E-011
  1.00361E+003   1.01749E+003   1.01052E+003   1.27268E-014   1.28608E-011
  1.01749E+003   1.03155E+003   1.02450E+003   1.08528E-014   1.11187E-011
  1.03155E+003   1.04582E+003   1.03866E+003   9.96731E-015   1.03527E-011
  1.04582E+003   1.06028E+003   1.05302E+003   9.22265E-015   9.71174E-012
  1.06028E+003   1.07494E+003   1.06758E+003   8.20370E-015   8.75819E-012
  1.07494E+003   1.08980E+003   1.08234E+003   7.21028E-015   7.80406E-012
  1.08980E+003   1.10487E+003   1.09731E+003   6.51051E-015   7.14411E-012
  1.10487E+003   1.12015E+003   1.11248E+003   5.83665E-015   6.49322E-012
  1.12015E+003   1.13564E+003   1.12786E+003   5.25301E-015   5.92473E-012
  1.13564E+003   1.15134E+003   1.14346E+003   4.97367E-015   5.68723E-012
  1.15134E+003   1.16726E+003   1.15927E+003   4.51036E-015   5.22877E-012
  1.16726E+003   1.18340E+003   1.17530E+003   4.23860E-015   4.98167E-012
  1.18340E+003   1.19976E+003   1.19155E+003   3.70876E-015   4.41921E-012
  1.19976E+003   1.21635E+003   1.20803E+003   3.60115E-015   4.35031E-012
  1.21635E+003   1.23317E+003   1.22473E+003   3.01835E-015   3.69669E-012
  1.23317E+003   1.25022E+003   1.24166E+003   2.64499E-015   3.28422E-012
  1.25022E+003   1.26750E+003   1.25883E+003   2.41995E-015   3.04633E-012
  1.26750E+003   1.28503E+003   1.27624E+003   2.23222E-015   2.84886E-012
  1.28503E+003   1.30280E+003   1.29388E+003   2.07587E-015   2.68596E-012
  1.30280E+003   1.32081E+003   1.31177E+003   1.81849E-015   2.38546E-012
  1.32081E+003   1.33907E+003   1.32991E+003   1.78731E-015   2.37699E-012
  1.33907E+003   1.35759E+003   1.34830E+003   1.42893E-015   1.92665E-012
  1.35759E+003   1.37636E+003   1.36694E+003   1.43074E-015   1.95575E-012
  1.37636E+003   1.39539E+003   1.38584E+003   1.24457E-015   1.72480E-012
  1.39539E+003   1.41469E+003   1.40501E+003   1.25330E-015   1.76090E-012
  1.41469E+003   1.43425E+003   1.42443E+003   1.01662E-015   1.44812E-012
  1.43425E+003   1.45408E+003   1.44413E+003   9.96584E-016   1.43921E-012
  1.45408E+003   1.47418E+003   1.46410E+003   8.25796E-016   1.20905E-012
  1.47418E+003   1.49457E+003   1.48434E+003   7.50026E-016   1.11330E-012
  1.49457E+003   1.51523E+003   1.50486E+003   7.26882E-016   1.09387E-012
  1.51523E+003   1.53618E+003   1.52567E+003   6.48188E-016   9.88931E-013
  1.53618E+003   1.55743E+003   1.54677E+003   6.18035E-016   9.55965E-013
  1.55743E+003   1.57896E+003   1.56816E+003   5.06300E-016   7.93964E-013
  1.57896E+003   1.60079E+003   1.58984E+003   4.87190E-016   7.74559E-013
  1.60079E+003   1.62293E+003   1.61182E+003   3.96094E-016   6.38438E-013
  1.62293E+003   1.64537E+003   1.63411E+003   4.04806E-016   6.61502E-013
  1.64537E+003   1.66812E+003   1.65670E+003   3.44190E-016   5.70225E-013
  1.66812E+003   1.69118E+003   1.67961E+003   3.12416E-016   5.24741E-013
  1.69118E+003   1.71457E+003   1.70283E+003   2.70481E-016   4.60588E-013
  1.71457E+003   1.73827E+003   1.72638E+003   2.70241E-016   4.66541E-013
  1.73827E+003   1.76231E+003   1.75025E+003   2.40042E-016   4.20137E-013
  1.76231E+003   1.78668E+003   1.77445E+003   2.14667E-016   3.80918E-013
  1.78668E+003   1.81138E+003   1.79898E+003   2.00532E-016   3.60756E-013
  1.81138E+003   1.83643E+003   1.82386E+003   1.77046E-016   3.22909E-013
  1.83643E+003   1.86182E+003   1.84908E+003   1.62639E-016   3.00734E-013
  1.86182E+003   1.88756E+003   1.87464E+003   1.36265E-016   2.55450E-013
  1.88756E+003   1.91366E+003   1.90057E+003   1.24007E-016   2.35686E-013
  1.91366E+003   1.94012E+003   1.92684E+003   1.00868E-016   1.94358E-013
  1.94012E+003   1.96695E+003   1.95349E+003   9.83767E-017   1.92179E-013
  1.96695E+003   1.99414E+003   1.98050E+003   7.92010E-017   1.56859E-013
  1.99414E+003   2.02172E+003   2.00788E+003   8.03059E-017   1.61246E-013
  2.02172E+003   2.04967E+003   2.03565E+003   6.62431E-017   1.34849E-013
  2.04967E+003   2.07801E+003   2.06379E+003   6.60033E-017   1.36218E-013
  2.07801E+003   2.10674E+003   2.09233E+003   5.37088E-017   1.12377E-013
  2.10674E+003   2.13587E+003   2.12126E+003   4.69079E-017   9.95045E-014
  2.13587E+003   2.16541E+003   2.15059E+003   4.42095E-017   9.50771E-014
  2.16541E+003   2.19535E+003   2.18033E+003   3.80711E-017   8.30080E-014
  2.19535E+003   2.22570E+003   2.21047E+003   3.78922E-017   8.37604E-014
  2.22570E+003   2.25648E+003   2.24104E+003   3.18211E-017   7.13127E-014
  2.25648E+003   2.28768E+003   2.27202E+003   3.33865E-017   7.58554E-014
  2.28768E+003   2.31931E+003   2.30344E+003   2.56882E-017   5.91717E-014
  2.31931E+003   2.35138E+003   2.33529E+003   2.88995E-017   6.74893E-014
  2.35138E+003   2.38389E+003   2.36758E+003   2.30438E-017   5.45585E-014
  2.38389E+003   2.41685E+003   2.40031E+003   2.42435E-017   5.81926E-014
  2.41685E+003   2.45027E+003   2.43350E+003   2.09827E-017   5.10619E-014
  2.45027E+003   2.48415E+003   2.46715E+003   1.89326E-017   4.67101E-014
  2.48415E+003   2.51850E+003   2.50126E+003   1.84536E-017   4.61576E-014
  2.51850E+003   2.55332E+003   2.53585E+003   1.51897E-017   3.85192E-014
  2.55332E+003   2.58863E+003   2.57091E+003   1.56131E-017   4.01401E-014
  2.58863E+003   2.62442E+003   2.60646E+003   1.12838E-017   2.94109E-014
  2.62442E+003   2.66071E+003   2.64250E+003   1.41774E-017   3.74641E-014
  2.66071E+003   2.69750E+003   2.67904E+003   1.08636E-017   2.91042E-014
  2.69750E+003   2.73479E+003   2.71608E+003   1.09413E-017   2.97176E-014
  2.73479E+003   2.77261E+003   2.75364E+003   9.72619E-018   2.67826E-014
  2.77261E+003   2.81094E+003   2.79171E+003   8.46420E-018   2.36298E-014
  2.81094E+003   2.84981E+003   2.83031E+003   8.10015E-018   2.29261E-014
  2.84981E+003   2.88922E+003   2.86945E+003   6.17753E-018   1.77262E-014
  2.88922E+003   2.92917E+003   2.90912E+003   7.13070E-018   2.07442E-014
  2.92917E+003   2.96967E+003   2.94935E+003   5.66109E-018   1.66967E-014
  2.96967E+003   3.01073E+003   2.99013E+003   6.13128E-018   1.83334E-014
  3.01073E+003   3.05236E+003   3.03147E+003   4.37121E-018   1.32513E-014
  3.05236E+003   3.09456E+003   3.07339E+003   4.70910E-018   1.44730E-014
  3.09456E+003   3.13735E+003   3.11588E+003   3.85206E-018   1.20027E-014
  3.13735E+003   3.18073E+003   3.15897E+003   3.73049E-018   1.17846E-014
  3.18073E+003   3.22471E+003   3.20265E+003   3.66016E-018   1.17223E-014
  3.22471E+003   3.26930E+003   3.24693E+003   3.24041E-018   1.05214E-014
  3.26930E+003   3.31450E+003   3.29182E+003   3.27141E-018   1.07690E-014
  3.31450E+003   3.36033E+003   3.33734E+003   2.40267E-018   8.01860E-015
  3.36033E+003   3.40680E+003   3.38348E+003   2.61129E-018   8.83533E-015
  3.40680E+003   3.45390E+003   3.43027E+003   2.06317E-018   7.07729E-015
  3.45390E+003   3.50166E+003   3.47770E+003   2.14921E-018   7.47437E-015
  3.50166E+003   3.55008E+003   3.52578E+003   2.01105E-018   7.09058E-015
  3.55008E+003   3.59916E+003   3.57454E+003   1.68312E-018   6.01643E-015
  3.59916E+003   3.64893E+003   3.62396E+003   1.88757E-018   6.84051E-015
  3.64893E+003   3.69938E+003   3.67407E+003   1.48982E-018   5.47375E-015
  3.69938E+003   3.75053E+003   3.72487E+003   1.65405E-018   6.16116E-015
  3.75053E+003   3.80239E+003   3.77637E+003   1.16130E-018   4.38554E-015
  3.80239E+003   3.85497E+003   3.82859E+003   1.29250E-018   4.94850E-015
  3.85497E+003   3.90827E+003   3.88153E+003   9.86034E-019   3.82735E-015
  3.90827E+003   3.96231E+003   3.93520E+003   8.85778E-019   3.48574E-015
  3.96231E+003   4.01710E+003   3.98961E+003   7.73327E-019   3.08530E-015
  4.01710E+003   4.07264E+003   4.04477E+003   5.96853E-019   2.41415E-015
  4.07264E+003   4.12895E+003   4.10070E+003   6.37449E-019   2.61401E-015
  4.12895E+003   4.18604E+003   4.15740E+003   4.47558E-019   1.86069E-015
  4.18604E+003   4.24392E+003   4.21488E+003   5.06807E-019   2.13615E-015
  4.24392E+003   4.30260E+003   4.27316E+003   3.91460E-019   1.67279E-015
  4.30260E+003   4.36210E+003   4.33225E+003   4.24634E-019   1.83963E-015
  4.36210E+003   4.42241E+003   4.39215E+003   3.78457E-019   1.66225E-015
  4.42241E+003   4.48356E+003   4.45288E+003   3.64734E-019   1.62413E-015
  4.48356E+003   4.54555E+003   4.51445E+003   3.44583E-019   1.55562E-015
  4.54555E+003   4.60840E+003   4.57687E+003   2.82380E-019   1.29243E-015
  4.60840E+003   4.67213E+003   4.64016E+003   3.09483E-019   1.43606E-015
  4.67213E+003   4.73673E+003   4.70432E+003   2.40229E-019   1.13012E-015
  4.73673E+003   4.80222E+003   4.76936E+003   2.65446E-019   1.26602E-015
  4.80222E+003   4.86862E+003   4.83531E+003   2.16063E-019   1.04474E-015
  4.86862E+003   4.93594E+003   4.90217E+003   2.34185E-019   1.14802E-015
  4.93594E+003   5.00419E+003   4.96995E+003   1.76212E-019   8.75772E-016
  5.00419E+003   5.07338E+003   5.03867E+003   1.95573E-019   9.85436E-016
  5.07338E+003   5.14353E+003   5.10834E+003   1.64733E-019   8.41520E-016
  5.14353E+003   5.21465E+003   5.17897E+003   1.34032E-019   6.94154E-016
  5.21465E+003   5.28675E+003   5.25058E+003   1.25862E-019   6.60855E-016
  5.28675E+003   5.35985E+003   5.32318E+003   9.36660E-020   4.98605E-016
  5.35985E+003   5.43396E+003   5.39678E+003   1.00244E-019   5.41001E-016
  5.43396E+003   5.50910E+003   5.47140E+003   6.79864E-020   3.71984E-016
  5.50910E+003   5.58527E+003   5.54706E+003   7.98019E-020   4.42669E-016
  5.58527E+003   5.66250E+003   5.62375E+003   6.45930E-020   3.63258E-016
  5.66250E+003   5.74080E+003   5.70151E+003   6.28952E-020   3.58601E-016
  5.74080E+003   5.82017E+003   5.78035E+003   5.68140E-020   3.28407E-016
  5.82017E+003   5.90065E+003   5.86027E+003   5.61804E-020   3.29235E-016
  5.90065E+003   5.98224E+003   5.94130E+003   4.65794E-020   2.76744E-016
  5.98224E+003   6.06495E+003   6.02345E+003   3.10702E-020   1.87152E-016
  6.06495E+003   6.14881E+003   6.10674E+003   3.04969E-020   1.86238E-016
  6.14881E+003   6.23383E+003   6.19118E+003   3.29730E-020   2.04144E-016
  6.23383E+003   6.32003E+003   6.27678E+003   2.83824E-020   1.78152E-016
  6.32003E+003   6.40741E+003   6.36357E+003   2.38768E-020   1.51943E-016
  6.40741E+003   6.49601E+003   6.45156E+003   2.34351E-020   1.51194E-016
  6.49601E+003   6.58583E+003   6.54077E+003   2.21673E-020   1.44993E-016
  6.58583E+003   6.67689E+003   6.63120E+003   1.84724E-020   1.22495E-016
  6.67689E+003   6.76921E+003   6.72289E+003   1.83348E-020   1.23264E-016
  6.76921E+003   6.86281E+003   6.81585E+003   1.80974E-020   1.23350E-016
  6.86281E+003   6.95770E+003   6.91009E+003   1.65052E-020   1.14053E-016
  6.95770E+003   7.05391E+003   7.00564E+003   1.41448E-020   9.90944E-017
  7.05391E+003   7.15144E+003   7.10251E+003   1.28723E-020   9.14263E-017
  7.15144E+003   7.25032E+003   7.20071E+003   1.27314E-020   9.16756E-017
  7.25032E+003   7.35057E+003   7.30028E+003   1.10402E-020   8.05975E-017
  7.35057E+003   7.45221E+003   7.40122E+003   1.02720E-020   7.60258E-017
  7.45221E+003   7.55525E+003   7.50355E+003   1.01690E-020   7.63045E-017
  7.55525E+003   7.65972E+003   7.60731E+003   9.73720E-021   7.40745E-017
  7.65972E+003   7.76563E+003   7.71249E+003   7.21928E-021   5.56790E-017
  7.76563E+003   7.87300E+003   7.81913E+003   5.92654E-021   4.63408E-017
  7.87300E+003   7.98186E+003   7.92725E+003   3.75157E-021   2.97398E-017
  7.98186E+003   8.09223E+003   8.03686E+003   4.64184E-021   3.73061E-017
  8.09223E+003   8.20412E+003   8.14798E+003   1.79275E-021   1.46074E-017
  8.20412E+003   8.31756E+003   8.26064E+003   0.00000E+000   0.00000E+000
  8.31756E+003   8.43256E+003   8.37486E+003   0.00000E+000   0.00000E+000
  8.43256E+003   8.54916E+003   8.49066E+003   0.00000E+000   0.00000E+000
