# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  4.58155E+001   4.60333E+001   4.59243E+001   7.03387E-006   3.23026E-004
  4.60333E+001   4.62522E+001   4.61426E+001   6.31203E-006   2.91254E-004
  4.62522E+001   4.64721E+001   4.63620E+001   6.69437E-006   3.10364E-004
  4.64721E+001   4.66930E+001   4.65824E+001   6.66762E-006   3.10594E-004
  4.66930E+001   4.69150E+001   4.68039E+001   5.73851E-006   2.68585E-004
  4.69150E+001   4.71381E+001   4.70264E+001   6.03379E-006   2.83747E-004
  4.71381E+001   4.73622E+001   4.72500E+001   5.56052E-006   2.62735E-004
  4.73622E+001   4.75873E+001   4.74746E+001   6.04394E-006   2.86934E-004
  4.75873E+001   4.78136E+001   4.77003E+001   5.13230E-006   2.44813E-004
  4.78136E+001   4.80409E+001   4.79271E+001   5.21900E-006   2.50132E-004
  4.80409E+001   4.82693E+001   4.81550E+001   5.28178E-006   2.54344E-004
  4.82693E+001   4.84988E+001   4.83839E+001   4.59367E-006   2.22260E-004
  4.84988E+001   4.87294E+001   4.86140E+001   4.93332E-006   2.39829E-004
  4.87294E+001   4.89611E+001   4.88451E+001   4.71987E-006   2.30543E-004
  4.89611E+001   4.91938E+001   4.90773E+001   4.29482E-006   2.10778E-004
  4.91938E+001   4.94277E+001   4.93106E+001   4.32351E-006   2.13195E-004
  4.94277E+001   4.96627E+001   4.95451E+001   4.03417E-006   1.99873E-004
  4.96627E+001   4.98988E+001   4.97806E+001   4.35706E-006   2.16897E-004
  4.98988E+001   5.01361E+001   5.00173E+001   3.77815E-006   1.88973E-004
  5.01361E+001   5.03744E+001   5.02551E+001   3.79250E-006   1.90593E-004
  5.03744E+001   5.06139E+001   5.04941E+001   3.99031E-006   2.01487E-004
  5.06139E+001   5.08546E+001   5.07341E+001   3.63825E-006   1.84583E-004
  5.08546E+001   5.10964E+001   5.09753E+001   3.90523E-006   1.99071E-004
  5.10964E+001   5.13393E+001   5.12177E+001   3.47051E-006   1.77752E-004
  5.13393E+001   5.15834E+001   5.14612E+001   3.35796E-006   1.72805E-004
  5.15834E+001   5.18286E+001   5.17059E+001   3.31745E-006   1.71532E-004
  5.18286E+001   5.20750E+001   5.19517E+001   3.15476E-006   1.63895E-004
  5.20750E+001   5.23226E+001   5.21987E+001   3.40411E-006   1.77690E-004
  5.23226E+001   5.25714E+001   5.24469E+001   2.99050E-006   1.56843E-004
  5.25714E+001   5.28213E+001   5.26962E+001   2.85992E-006   1.50707E-004
  5.28213E+001   5.30725E+001   5.29468E+001   3.03116E-006   1.60490E-004
  5.30725E+001   5.33248E+001   5.31985E+001   2.63967E-006   1.40427E-004
  5.33248E+001   5.35783E+001   5.34514E+001   2.83384E-006   1.51473E-004
  5.35783E+001   5.38331E+001   5.37055E+001   2.59307E-006   1.39262E-004
  5.38331E+001   5.40890E+001   5.39609E+001   2.36845E-006   1.27804E-004
  5.40890E+001   5.43462E+001   5.42174E+001   2.41544E-006   1.30959E-004
  5.43462E+001   5.46045E+001   5.44752E+001   2.36454E-006   1.28809E-004
  5.46045E+001   5.48641E+001   5.47342E+001   2.58958E-006   1.41739E-004
  5.48641E+001   5.51250E+001   5.49944E+001   2.18659E-006   1.20250E-004
  5.51250E+001   5.53871E+001   5.52559E+001   2.05141E-006   1.13353E-004
  5.53871E+001   5.56504E+001   5.55186E+001   2.23120E-006   1.23873E-004
  5.56504E+001   5.59150E+001   5.57825E+001   1.96102E-006   1.09391E-004
  5.59150E+001   5.61808E+001   5.60478E+001   2.07847E-006   1.16494E-004
  5.61808E+001   5.64479E+001   5.63142E+001   1.98944E-006   1.12034E-004
  5.64479E+001   5.67163E+001   5.65820E+001   1.78021E-006   1.00728E-004
  5.67163E+001   5.69860E+001   5.68510E+001   1.85481E-006   1.05448E-004
  5.69860E+001   5.72569E+001   5.71213E+001   1.71868E-006   9.81734E-005
  5.72569E+001   5.75291E+001   5.73928E+001   1.91678E-006   1.10010E-004
  5.75291E+001   5.78026E+001   5.76657E+001   1.58950E-006   9.16597E-005
  5.78026E+001   5.80774E+001   5.79399E+001   1.46577E-006   8.49268E-005
  5.80774E+001   5.83536E+001   5.82153E+001   1.67316E-006   9.74038E-005
  5.83536E+001   5.86310E+001   5.84921E+001   1.39796E-006   8.17697E-005
  5.86310E+001   5.89098E+001   5.87702E+001   1.39845E-006   8.21874E-005
  5.89098E+001   5.91898E+001   5.90496E+001   1.46832E-006   8.67037E-005
  5.91898E+001   5.94712E+001   5.93304E+001   1.27576E-006   7.56911E-005
  5.94712E+001   5.97540E+001   5.96125E+001   1.35099E-006   8.05359E-005
  5.97540E+001   6.00381E+001   5.98959E+001   1.24868E-006   7.47906E-005
  6.00381E+001   6.03235E+001   6.01806E+001   1.34886E-006   8.11752E-005
  6.03235E+001   6.06103E+001   6.04668E+001   1.16073E-006   7.01854E-005
  6.06103E+001   6.08985E+001   6.07542E+001   1.04815E-006   6.36798E-005
  6.08985E+001   6.11880E+001   6.10431E+001   1.24725E-006   7.61359E-005
  6.11880E+001   6.14789E+001   6.13333E+001   1.11366E-006   6.83047E-005
  6.14789E+001   6.17712E+001   6.16249E+001   1.07451E-006   6.62165E-005
  6.17712E+001   6.20649E+001   6.19179E+001   1.11518E-006   6.90494E-005
  6.20649E+001   6.23600E+001   6.22123E+001   9.71121E-007   6.04157E-005
  6.23600E+001   6.26565E+001   6.25081E+001   1.02039E-006   6.37827E-005
  6.26565E+001   6.29544E+001   6.28052E+001   9.76639E-007   6.13381E-005
  6.29544E+001   6.32537E+001   6.31038E+001   9.14451E-007   5.77054E-005
  6.32537E+001   6.35544E+001   6.34039E+001   8.65420E-007   5.48710E-005
  6.35544E+001   6.38566E+001   6.37053E+001   8.61696E-007   5.48946E-005
  6.38566E+001   6.41602E+001   6.40082E+001   8.40056E-007   5.37705E-005
  6.41602E+001   6.44652E+001   6.43125E+001   8.15423E-007   5.24420E-005
  6.44652E+001   6.47717E+001   6.46183E+001   7.65709E-007   4.94788E-005
  6.47717E+001   6.50797E+001   6.49255E+001   7.94724E-007   5.15979E-005
  6.50797E+001   6.53891E+001   6.52342E+001   7.53983E-007   4.91855E-005
  6.53891E+001   6.57000E+001   6.55443E+001   7.70134E-007   5.04780E-005
  6.57000E+001   6.60123E+001   6.58559E+001   7.52988E-007   4.95888E-005
  6.60123E+001   6.63262E+001   6.61691E+001   6.62664E-007   4.38479E-005
  6.63262E+001   6.66415E+001   6.64836E+001   6.67121E-007   4.43527E-005
  6.66415E+001   6.69583E+001   6.67997E+001   6.76268E-007   4.51746E-005
  6.69583E+001   6.72767E+001   6.71173E+001   6.82701E-007   4.58211E-005
  6.72767E+001   6.75965E+001   6.74364E+001   6.35865E-007   4.28805E-005
  6.75965E+001   6.79179E+001   6.77570E+001   5.54196E-007   3.75507E-005
  6.79179E+001   6.82408E+001   6.80792E+001   6.11531E-007   4.16326E-005
  6.82408E+001   6.85653E+001   6.84029E+001   5.84434E-007   3.99770E-005
  6.85653E+001   6.88913E+001   6.87281E+001   5.64305E-007   3.87836E-005
  6.88913E+001   6.92188E+001   6.90548E+001   5.81173E-007   4.01328E-005
  6.92188E+001   6.95479E+001   6.93831E+001   4.61996E-007   3.20548E-005
  6.95479E+001   6.98785E+001   6.97130E+001   4.72316E-007   3.29266E-005
  6.98785E+001   7.02108E+001   7.00445E+001   4.53616E-007   3.17733E-005
  7.02108E+001   7.05446E+001   7.03775E+001   4.81011E-007   3.38524E-005
  7.05446E+001   7.08800E+001   7.07121E+001   4.71882E-007   3.33678E-005
  7.08800E+001   7.12170E+001   7.10483E+001   4.34772E-007   3.08898E-005
  7.12170E+001   7.15556E+001   7.13861E+001   3.96440E-007   2.83003E-005
  7.15556E+001   7.18958E+001   7.17255E+001   3.91414E-007   2.80744E-005
  7.18958E+001   7.22376E+001   7.20665E+001   4.24998E-007   3.06281E-005
  7.22376E+001   7.25810E+001   7.24091E+001   4.33884E-007   3.14172E-005
  7.25810E+001   7.29261E+001   7.27534E+001   3.54845E-007   2.58162E-005
  7.29261E+001   7.32728E+001   7.30993E+001   3.33472E-007   2.43766E-005
  7.32728E+001   7.36212E+001   7.34468E+001   3.48665E-007   2.56084E-005
  7.36212E+001   7.39712E+001   7.37960E+001   3.36016E-007   2.47966E-005
  7.39712E+001   7.43229E+001   7.41468E+001   3.46590E-007   2.56985E-005
  7.43229E+001   7.46763E+001   7.44994E+001   3.15877E-007   2.35326E-005
  7.46763E+001   7.50313E+001   7.48536E+001   2.75201E-007   2.05998E-005
  7.50313E+001   7.53880E+001   7.52094E+001   2.70711E-007   2.03601E-005
  7.53880E+001   7.57464E+001   7.55670E+001   2.84438E-007   2.14941E-005
  7.57464E+001   7.61066E+001   7.59263E+001   3.14064E-007   2.38457E-005
  7.61066E+001   7.64684E+001   7.62873E+001   2.41952E-007   1.84579E-005
  7.64684E+001   7.68320E+001   7.66500E+001   1.91048E-007   1.46438E-005
  7.68320E+001   7.71973E+001   7.70144E+001   2.54994E-007   1.96383E-005
  7.71973E+001   7.75643E+001   7.73806E+001   2.44464E-007   1.89168E-005
  7.75643E+001   7.79331E+001   7.77484E+001   2.31020E-007   1.79614E-005
  7.79331E+001   7.83036E+001   7.81181E+001   2.11827E-007   1.65476E-005
  7.83036E+001   7.86759E+001   7.84895E+001   1.62308E-007   1.27395E-005
  7.86759E+001   7.90499E+001   7.88627E+001   2.04552E-007   1.61315E-005
  7.90499E+001   7.94257E+001   7.92376E+001   2.10143E-007   1.66513E-005
  7.94257E+001   7.98034E+001   7.96143E+001   1.98895E-007   1.58349E-005
  7.98034E+001   8.01828E+001   7.99928E+001   1.59191E-007   1.27341E-005
  8.01828E+001   8.05640E+001   8.03732E+001   1.37518E-007   1.10528E-005
  8.05640E+001   8.09470E+001   8.07553E+001   1.93610E-007   1.56351E-005
  8.09470E+001   8.13319E+001   8.11392E+001   1.77362E-007   1.43910E-005
  8.13319E+001   8.17186E+001   8.15250E+001   1.52679E-007   1.24472E-005
  8.17186E+001   8.21071E+001   8.19126E+001   1.43330E-007   1.17405E-005
  8.21071E+001   8.24975E+001   8.23020E+001   1.27890E-007   1.05256E-005
  8.24975E+001   8.28897E+001   8.26933E+001   1.64894E-007   1.36357E-005
  8.28897E+001   8.32838E+001   8.30865E+001   1.56403E-007   1.29950E-005
  8.32838E+001   8.36797E+001   8.34815E+001   1.66667E-007   1.39136E-005
  8.36797E+001   8.40776E+001   8.38784E+001   1.13284E-007   9.50206E-006
  8.40776E+001   8.44773E+001   8.42772E+001   1.25665E-007   1.05907E-005
  8.44773E+001   8.48789E+001   8.46779E+001   1.37759E-007   1.16652E-005
  8.48789E+001   8.52825E+001   8.50805E+001   1.54160E-007   1.31160E-005
  8.52825E+001   8.56880E+001   8.54850E+001   1.15483E-007   9.87206E-006
  8.56880E+001   8.60954E+001   8.58914E+001   1.13289E-007   9.73053E-006
  8.60954E+001   8.65047E+001   8.62998E+001   9.98613E-008   8.61802E-006
  8.65047E+001   8.69160E+001   8.67101E+001   1.15174E-007   9.98675E-006
  8.69160E+001   8.73292E+001   8.71223E+001   1.07913E-007   9.40167E-006
  8.73292E+001   8.77444E+001   8.75365E+001   1.05864E-007   9.26698E-006
  8.77444E+001   8.81616E+001   8.79527E+001   8.22443E-008   7.23362E-006
  8.81616E+001   8.85807E+001   8.83709E+001   1.08845E-007   9.61870E-006
  8.85807E+001   8.90019E+001   8.87910E+001   9.78805E-008   8.69092E-006
  8.90019E+001   8.94250E+001   8.92132E+001   1.06749E-007   9.52346E-006
  8.94250E+001   8.98502E+001   8.96373E+001   9.01579E-008   8.08152E-006
  8.98502E+001   9.02773E+001   9.00635E+001   7.25470E-008   6.53384E-006
  9.02773E+001   9.07066E+001   9.04917E+001   1.02533E-007   9.27841E-006
  9.07066E+001   9.11378E+001   9.09219E+001   9.04500E-008   8.22390E-006
  9.11378E+001   9.15711E+001   9.13542E+001   8.41731E-008   7.68958E-006
  9.15711E+001   9.20065E+001   9.17885E+001   7.76145E-008   7.12412E-006
  9.20065E+001   9.24439E+001   9.22249E+001   5.27171E-008   4.86184E-006
  9.24439E+001   9.28834E+001   9.26634E+001   8.07568E-008   7.48320E-006
  9.28834E+001   9.33250E+001   9.31040E+001   8.02943E-008   7.47573E-006
  9.33250E+001   9.37687E+001   9.35466E+001   6.96252E-008   6.51320E-006
  9.37687E+001   9.42145E+001   9.39914E+001   6.91382E-008   6.49840E-006
  9.42145E+001   9.46625E+001   9.44382E+001   4.07703E-008   3.85028E-006
  9.46625E+001   9.51125E+001   9.48872E+001   7.15548E-008   6.78964E-006
  9.51125E+001   9.55647E+001   9.53384E+001   6.15148E-008   5.86473E-006
  9.55647E+001   9.60191E+001   9.57916E+001   5.59995E-008   5.36428E-006
  9.60191E+001   9.64756E+001   9.62471E+001   4.64608E-008   4.47172E-006
  9.64756E+001   9.69343E+001   9.67047E+001   3.32783E-008   3.21817E-006
  9.69343E+001   9.73951E+001   9.71644E+001   4.96482E-008   4.82404E-006
  9.73951E+001   9.78582E+001   9.76264E+001   5.32301E-008   5.19667E-006
  9.78582E+001   9.83234E+001   9.80905E+001   4.42238E-008   4.33794E-006
  9.83234E+001   9.87909E+001   9.85569E+001   4.38910E-008   4.32577E-006
  9.87909E+001   9.92606E+001   9.90255E+001   3.14268E-008   3.11206E-006
  9.92606E+001   9.97325E+001   9.94963E+001   5.03210E-008   5.00676E-006
  9.97325E+001   1.00207E+002   9.99693E+001   4.94502E-008   4.94351E-006
  1.00207E+002   1.00683E+002   1.00445E+002   4.11648E-008   4.13479E-006
  1.00683E+002   1.01162E+002   1.00922E+002   3.67878E-008   3.71271E-006
  1.01162E+002   1.01643E+002   1.01402E+002   2.89069E-008   2.93122E-006
  1.01643E+002   1.02126E+002   1.01884E+002   3.95850E-008   4.03309E-006
  1.02126E+002   1.02612E+002   1.02368E+002   4.27101E-008   4.37217E-006
  1.02612E+002   1.03099E+002   1.02855E+002   3.48975E-008   3.58939E-006
  1.03099E+002   1.03590E+002   1.03344E+002   3.46238E-008   3.57817E-006
  1.03590E+002   1.04082E+002   1.03836E+002   2.72870E-008   2.83337E-006
  1.04082E+002   1.04577E+002   1.04329E+002   4.02285E-008   4.19701E-006
  1.04577E+002   1.05074E+002   1.04825E+002   3.62932E-008   3.80445E-006
  1.05074E+002   1.05574E+002   1.05324E+002   3.56817E-008   3.75813E-006
  1.05574E+002   1.06076E+002   1.05824E+002   3.20579E-008   3.39251E-006
  1.06076E+002   1.06580E+002   1.06327E+002   2.50782E-008   2.66650E-006
  1.06580E+002   1.07087E+002   1.06833E+002   3.13060E-008   3.34452E-006
  1.07087E+002   1.07596E+002   1.07341E+002   3.40281E-008   3.65261E-006
  1.07596E+002   1.08107E+002   1.07851E+002   2.72582E-008   2.93984E-006
  1.08107E+002   1.08621E+002   1.08364E+002   2.70336E-008   2.92947E-006
  1.08621E+002   1.09138E+002   1.08879E+002   2.36604E-008   2.57613E-006
  1.09138E+002   1.09657E+002   1.09397E+002   3.19098E-008   3.49083E-006
  1.09657E+002   1.10178E+002   1.09917E+002   2.57580E-008   2.83124E-006
  1.10178E+002   1.10702E+002   1.10440E+002   2.25261E-008   2.48777E-006
  1.10702E+002   1.11228E+002   1.10965E+002   2.77648E-008   3.08091E-006
  1.11228E+002   1.11757E+002   1.11492E+002   1.90135E-008   2.11986E-006
  1.11757E+002   1.12288E+002   1.12022E+002   2.71195E-008   3.03800E-006
  1.12288E+002   1.12822E+002   1.12555E+002   2.67898E-008   3.01532E-006
  1.12822E+002   1.13359E+002   1.13090E+002   2.09317E-008   2.36717E-006
  1.13359E+002   1.13897E+002   1.13628E+002   2.07484E-008   2.35760E-006
  1.13897E+002   1.14439E+002   1.14168E+002   2.04825E-008   2.33844E-006
  1.14439E+002   1.14983E+002   1.14711E+002   2.49826E-008   2.86578E-006
  1.14983E+002   1.15530E+002   1.15256E+002   2.22886E-008   2.56890E-006
  1.15530E+002   1.16079E+002   1.15804E+002   1.71569E-008   1.98684E-006
  1.16079E+002   1.16631E+002   1.16355E+002   2.16957E-008   2.52440E-006
  1.16631E+002   1.17185E+002   1.16908E+002   1.19074E-008   1.39207E-006
  1.17185E+002   1.17743E+002   1.17464E+002   1.88923E-008   2.21916E-006
  1.17743E+002   1.18302E+002   1.18022E+002   1.63851E-008   1.93381E-006
  1.18302E+002   1.18865E+002   1.18583E+002   1.14057E-008   1.35253E-006
  1.18865E+002   1.19430E+002   1.19147E+002   9.04865E-009   1.07812E-006
  1.19430E+002   1.19998E+002   1.19714E+002   9.00147E-009   1.07760E-006
  1.19998E+002   1.20568E+002   1.20283E+002   1.28762E-008   1.54879E-006
  1.20568E+002   1.21142E+002   1.20855E+002   1.05394E-008   1.27374E-006
  1.21142E+002   1.21717E+002   1.21429E+002   1.25406E-008   1.52280E-006
  1.21717E+002   1.22296E+002   1.22006E+002   8.17578E-009   9.97499E-007
  1.22296E+002   1.22878E+002   1.22587E+002   6.10844E-009   7.48813E-007
  1.22878E+002   1.23462E+002   1.23169E+002   1.21560E-008   1.49725E-006
  1.23462E+002   1.24049E+002   1.23755E+002   1.20985E-008   1.49725E-006
  1.24049E+002   1.24639E+002   1.24343E+002   9.83878E-009   1.22339E-006
  1.24639E+002   1.25231E+002   1.24934E+002   5.78205E-009   7.22379E-007
  1.25231E+002   1.25827E+002   1.25528E+002   7.76412E-009   9.74619E-007
  1.25827E+002   1.26425E+002   1.26125E+002   9.30346E-009   1.17340E-006
  1.26425E+002   1.27026E+002   1.26725E+002   7.31355E-009   9.26810E-007
  1.27026E+002   1.27630E+002   1.27327E+002   5.51298E-009   7.01954E-007
  1.27630E+002   1.28237E+002   1.27933E+002   5.27274E-009   6.74556E-007
  1.28237E+002   1.28846E+002   1.28541E+002   3.52802E-009   4.53495E-007
  1.28846E+002   1.29459E+002   1.29152E+002   6.99326E-009   9.03195E-007
  1.29459E+002   1.30074E+002   1.29766E+002   6.96017E-009   9.03195E-007
  1.30074E+002   1.30693E+002   1.30383E+002   5.02695E-009   6.55431E-007
  1.30693E+002   1.31314E+002   1.31003E+002   4.97429E-009   6.51648E-007
  1.31314E+002   1.31938E+002   1.31626E+002   3.27327E-009   4.30847E-007
  1.31938E+002   1.32566E+002   1.32252E+002   4.78468E-009   6.32782E-007
  1.32566E+002   1.33196E+002   1.32880E+002   4.76204E-009   6.32782E-007
  1.33196E+002   1.33829E+002   1.33512E+002   4.73950E-009   6.32782E-007
  1.33829E+002   1.34466E+002   1.34147E+002   3.01900E-009   4.04990E-007
  1.34466E+002   1.35105E+002   1.34785E+002   1.52829E-009   2.05991E-007
  1.35105E+002   1.35747E+002   1.35426E+002   4.51155E-009   6.10981E-007
  1.35747E+002   1.36393E+002   1.36069E+002   4.49021E-009   6.10981E-007
  1.36393E+002   1.37041E+002   1.36716E+002   2.93932E-009   4.01854E-007
  1.37041E+002   1.37693E+002   1.37366E+002   1.42584E-009   1.95863E-007
  1.37693E+002   1.38347E+002   1.38019E+002   2.76020E-009   3.80962E-007
  1.38347E+002   1.39005E+002   1.38676E+002   1.33476E-009   1.85099E-007
  1.39005E+002   1.39666E+002   1.39335E+002   2.73414E-009   3.80962E-007
  1.39666E+002   1.40330E+002   1.39997E+002   2.72121E-009   3.80962E-007
  1.40330E+002   1.40997E+002   1.40663E+002   1.31590E-009   1.85099E-007
  1.40997E+002   1.41667E+002   1.41332E+002   0.00000E+000   0.00000E+000
  1.41667E+002   1.42341E+002   1.42004E+002   1.30348E-009   1.85099E-007
  1.42341E+002   1.43018E+002   1.42679E+002   1.29731E-009   1.85099E-007
  1.43018E+002   1.43698E+002   1.43357E+002   1.29117E-009   1.85099E-007
  1.43698E+002   1.44381E+002   1.44039E+002   0.00000E+000   0.00000E+000
  1.44381E+002   1.45067E+002   1.44724E+002   1.14608E-009   1.65865E-007
  1.45067E+002   1.45757E+002   1.45412E+002   1.14066E-009   1.65865E-007
  1.45757E+002   1.46450E+002   1.46103E+002   1.13526E-009   1.65865E-007
  1.46450E+002   1.47146E+002   1.46798E+002   1.12989E-009   1.65865E-007
  1.47146E+002   1.47846E+002   1.47496E+002   1.12454E-009   1.65865E-007
  1.47846E+002   1.48549E+002   1.48197E+002   0.00000E+000   0.00000E+000
  1.48549E+002   1.49255E+002   1.48901E+002   1.11392E-009   1.65865E-007
  1.49255E+002   1.49965E+002   1.49609E+002   1.10865E-009   1.65865E-007
  1.49965E+002   1.50678E+002   1.50321E+002   1.10341E-009   1.65865E-007
  1.50678E+002   1.51394E+002   1.51035E+002   0.00000E+000   0.00000E+000
  1.51394E+002   1.52114E+002   1.51753E+002   0.00000E+000   0.00000E+000
  1.52114E+002   1.52837E+002   1.52475E+002   0.00000E+000   0.00000E+000
  1.52837E+002   1.53564E+002   1.53200E+002   0.00000E+000   0.00000E+000
  1.53564E+002   1.54294E+002   1.53928E+002   0.00000E+000   0.00000E+000
  1.54294E+002   1.55027E+002   1.54660E+002   0.00000E+000   0.00000E+000
  1.55027E+002   1.55764E+002   1.55395E+002   0.00000E+000   0.00000E+000
  1.55764E+002   1.56505E+002   1.56134E+002   0.00000E+000   0.00000E+000
  1.56505E+002   1.57249E+002   1.56876E+002   0.00000E+000   0.00000E+000
  1.57249E+002   1.57997E+002   1.57622E+002   0.00000E+000   0.00000E+000
