# columns: T_lo[K]  T_hi[K]  T_mid[K]  dP/dT[1/K]  dP/dlnT
  8.89398E+001   8.99074E+001   8.94223E+001   7.15531E-006   6.39847E-004
  8.99074E+001   9.08856E+001   9.03952E+001   6.67344E-006   6.03249E-004
  9.08856E+001   9.18744E+001   9.13786E+001   6.22375E-006   5.68721E-004
  9.18744E+001   9.28739E+001   9.23728E+001   5.80623E-006   5.36340E-004
  9.28739E+001   9.38844E+001   9.33778E+001   5.41680E-006   5.05811E-004
  9.38844E+001   9.49058E+001   9.43937E+001   5.05721E-006   4.77371E-004
  9.49058E+001   9.59383E+001   9.54207E+001   4.71909E-006   4.50301E-004
  9.59383E+001   9.69821E+001   9.64588E+001   4.39571E-006   4.24007E-004
  9.69821E+001   9.80372E+001   9.75082E+001   4.09723E-006   3.99516E-004
  9.80372E+001   9.91038E+001   9.85691E+001   3.82258E-006   3.76790E-004
  9.91038E+001   1.00182E+002   9.96415E+001   3.56237E-006   3.54962E-004
  1.00182E+002   1.01272E+002   1.00726E+002   3.32949E-006   3.35366E-004
  1.01272E+002   1.02374E+002   1.01821E+002   3.09923E-006   3.15569E-004
  1.02374E+002   1.03488E+002   1.02929E+002   2.88511E-006   2.96963E-004
  1.03488E+002   1.04613E+002   1.04049E+002   2.69545E-006   2.80461E-004
  1.04613E+002   1.05752E+002   1.05181E+002   2.51228E-006   2.64246E-004
  1.05752E+002   1.06902E+002   1.06325E+002   2.35310E-006   2.50195E-004
  1.06902E+002   1.08065E+002   1.07482E+002   2.20077E-006   2.36544E-004
  1.08065E+002   1.09241E+002   1.08651E+002   2.05972E-006   2.23793E-004
  1.09241E+002   1.10429E+002   1.09834E+002   1.92946E-006   2.11920E-004
  1.10429E+002   1.11631E+002   1.11029E+002   1.81362E-006   2.01364E-004
  1.11631E+002   1.12845E+002   1.12236E+002   1.70439E-006   1.91296E-004
  1.12845E+002   1.14073E+002   1.13458E+002   1.60660E-006   1.82282E-004
  1.14073E+002   1.15314E+002   1.14692E+002   1.51301E-006   1.73531E-004
  1.15314E+002   1.16569E+002   1.15940E+002   1.42337E-006   1.65025E-004
  1.16569E+002   1.17837E+002   1.17201E+002   1.34353E-006   1.57463E-004
  1.17837E+002   1.19119E+002   1.18476E+002   1.26667E-006   1.50071E-004
  1.19119E+002   1.20415E+002   1.19765E+002   1.19286E-006   1.42864E-004
  1.20415E+002   1.21725E+002   1.21068E+002   1.12128E-006   1.35752E-004
  1.21725E+002   1.23049E+002   1.22385E+002   1.04756E-006   1.28207E-004
  1.23049E+002   1.24388E+002   1.23717E+002   9.77623E-007   1.20949E-004
  1.24388E+002   1.25741E+002   1.25063E+002   9.08827E-007   1.13661E-004
  1.25741E+002   1.27109E+002   1.26424E+002   8.39937E-007   1.06188E-004
  1.27109E+002   1.28492E+002   1.27799E+002   7.64528E-007   9.77063E-005
  1.28492E+002   1.29890E+002   1.29189E+002   6.88732E-007   8.89773E-005
  1.29890E+002   1.31303E+002   1.30595E+002   6.07838E-007   7.93810E-005
  1.31303E+002   1.32732E+002   1.32016E+002   5.30206E-007   6.99958E-005
  1.32732E+002   1.34176E+002   1.33452E+002   4.61732E-007   6.16194E-005
  1.34176E+002   1.35636E+002   1.34904E+002   4.01106E-007   5.41111E-005
  1.35636E+002   1.37111E+002   1.36372E+002   3.52215E-007   4.80324E-005
  1.37111E+002   1.38603E+002   1.37855E+002   3.12938E-007   4.31404E-005
  1.38603E+002   1.40111E+002   1.39355E+002   2.77580E-007   3.86824E-005
  1.40111E+002   1.41635E+002   1.40871E+002   2.49046E-007   3.50835E-005
  1.41635E+002   1.43176E+002   1.42404E+002   2.25255E-007   3.20773E-005
  1.43176E+002   1.44734E+002   1.43953E+002   2.03920E-007   2.93551E-005
  1.44734E+002   1.46309E+002   1.45519E+002   1.85584E-007   2.70061E-005
  1.46309E+002   1.47901E+002   1.47102E+002   1.70043E-007   2.50138E-005
  1.47901E+002   1.49510E+002   1.48703E+002   1.55203E-007   2.30793E-005
  1.49510E+002   1.51136E+002   1.50321E+002   1.42636E-007   2.14412E-005
  1.51136E+002   1.52781E+002   1.51956E+002   1.30971E-007   1.99019E-005
  1.52781E+002   1.54443E+002   1.53609E+002   1.20515E-007   1.85123E-005
  1.54443E+002   1.56123E+002   1.55281E+002   1.10607E-007   1.71753E-005
  1.56123E+002   1.57822E+002   1.56970E+002   1.01859E-007   1.59889E-005
  1.57822E+002   1.59539E+002   1.58678E+002   9.29130E-008   1.47433E-005
  1.59539E+002   1.61274E+002   1.60404E+002   8.42610E-008   1.35159E-005
  1.61274E+002   1.63029E+002   1.62149E+002   7.62227E-008   1.23595E-005
  1.63029E+002   1.64803E+002   1.63913E+002   6.77966E-008   1.11128E-005
  1.64803E+002   1.66596E+002   1.65697E+002   5.87826E-008   9.74013E-006
  1.66596E+002   1.68408E+002   1.67499E+002   4.89881E-008   8.20551E-006
  1.68408E+002   1.70240E+002   1.69322E+002   3.91762E-008   6.63342E-006
  1.70240E+002   1.72092E+002   1.71164E+002   3.03072E-008   5.18752E-006
  1.72092E+002   1.73965E+002   1.73026E+002   2.28476E-008   3.95325E-006
  1.73965E+002   1.75857E+002   1.74909E+002   1.56358E-008   2.73485E-006
  1.75857E+002   1.77771E+002   1.76811E+002   8.97746E-009   1.58733E-006
  1.77771E+002   1.79705E+002   1.78735E+002   3.21368E-009   5.74401E-007
  1.79705E+002   1.81660E+002   1.80680E+002   1.80729E-009   3.26541E-007
  1.81660E+002   1.83636E+002   1.82645E+002   1.64198E-009   2.99901E-007
  1.83636E+002   1.85634E+002   1.84633E+002   1.51777E-009   2.80231E-007
  1.85634E+002   1.87654E+002   1.86641E+002   1.43117E-009   2.67116E-007
  1.87654E+002   1.89695E+002   1.88672E+002   1.31719E-009   2.48517E-007
  1.89695E+002   1.91759E+002   1.90725E+002   1.26731E-009   2.41708E-007
  1.91759E+002   1.93845E+002   1.92800E+002   1.19860E-009   2.31091E-007
  1.93845E+002   1.95954E+002   1.94897E+002   1.09496E-009   2.13405E-007
  1.95954E+002   1.98086E+002   1.97018E+002   9.94157E-010   1.95867E-007
  1.98086E+002   2.00241E+002   1.99161E+002   9.32967E-010   1.85811E-007
  2.00241E+002   2.02420E+002   2.01328E+002   8.66267E-010   1.74405E-007
  2.02420E+002   2.04622E+002   2.03518E+002   8.01240E-010   1.63068E-007
  2.04622E+002   2.06848E+002   2.05732E+002   7.52555E-010   1.54826E-007
  2.06848E+002   2.09099E+002   2.07971E+002   7.07316E-010   1.47102E-007
  2.09099E+002   2.11374E+002   2.10233E+002   6.57859E-010   1.38305E-007
  2.11374E+002   2.13673E+002   2.12521E+002   6.12312E-010   1.30129E-007
  2.13673E+002   2.15998E+002   2.14833E+002   5.63405E-010   1.21038E-007
  2.15998E+002   2.18348E+002   2.17170E+002   5.35072E-010   1.16202E-007
  2.18348E+002   2.20724E+002   2.19533E+002   5.00790E-010   1.09940E-007
  2.20724E+002   2.23125E+002   2.21921E+002   4.63294E-010   1.02815E-007
  2.23125E+002   2.25553E+002   2.24336E+002   4.35192E-010   9.76294E-008
  2.25553E+002   2.28007E+002   2.26776E+002   4.08468E-010   9.26312E-008
  2.28007E+002   2.30487E+002   2.29243E+002   3.74533E-010   8.58597E-008
  2.30487E+002   2.32995E+002   2.31738E+002   3.44369E-010   7.98035E-008
  2.32995E+002   2.35530E+002   2.34259E+002   3.21997E-010   7.54309E-008
  2.35530E+002   2.38092E+002   2.36807E+002   3.00941E-010   7.12653E-008
  2.38092E+002   2.40682E+002   2.39384E+002   2.73628E-010   6.55023E-008
  2.40682E+002   2.43301E+002   2.41988E+002   2.60456E-010   6.30276E-008
  2.43301E+002   2.45948E+002   2.44621E+002   2.49651E-010   6.10702E-008
  2.45948E+002   2.48624E+002   2.47282E+002   2.30524E-010   5.70049E-008
  2.48624E+002   2.51329E+002   2.49973E+002   2.15449E-010   5.38566E-008
  2.51329E+002   2.54063E+002   2.52692E+002   2.05602E-010   5.19542E-008
  2.54063E+002   2.56827E+002   2.55441E+002   1.86777E-010   4.77109E-008
  2.56827E+002   2.59621E+002   2.58221E+002   1.73308E-010   4.47520E-008
  2.59621E+002   2.62446E+002   2.61030E+002   1.61209E-010   4.20805E-008
  2.62446E+002   2.65301E+002   2.63870E+002   1.54258E-010   4.07043E-008
  2.65301E+002   2.68188E+002   2.66741E+002   1.44369E-010   3.85092E-008
  2.68188E+002   2.71105E+002   2.69643E+002   1.34237E-010   3.61962E-008
  2.71105E+002   2.74055E+002   2.72576E+002   1.20738E-010   3.29104E-008
  2.74055E+002   2.77037E+002   2.75542E+002   1.18013E-010   3.25177E-008
  2.77037E+002   2.80051E+002   2.78540E+002   1.07333E-010   2.98968E-008
  2.80051E+002   2.83097E+002   2.81570E+002   9.81798E-011   2.76446E-008
  2.83097E+002   2.86177E+002   2.84633E+002   9.10338E-011   2.59114E-008
  2.86177E+002   2.89291E+002   2.87730E+002   8.56750E-011   2.46514E-008
  2.89291E+002   2.92438E+002   2.90860E+002   8.06365E-011   2.34541E-008
  2.92438E+002   2.95620E+002   2.94025E+002   7.28554E-011   2.14214E-008
  2.95620E+002   2.98836E+002   2.97224E+002   6.58432E-011   1.95703E-008
  2.98836E+002   3.02087E+002   3.00457E+002   6.23794E-011   1.87424E-008
  3.02087E+002   3.05374E+002   3.03726E+002   5.84207E-011   1.77440E-008
  3.05374E+002   3.08696E+002   3.07031E+002   5.31311E-011   1.63130E-008
  3.08696E+002   3.12055E+002   3.10371E+002   4.85664E-011   1.50737E-008
  3.12055E+002   3.15450E+002   3.13748E+002   4.59725E-011   1.44238E-008
  3.15450E+002   3.18882E+002   3.17161E+002   4.39343E-011   1.39343E-008
  3.18882E+002   3.22351E+002   3.20612E+002   3.91031E-011   1.25370E-008
  3.22351E+002   3.25858E+002   3.24100E+002   3.68750E-011   1.19512E-008
  3.25858E+002   3.29403E+002   3.27626E+002   3.35531E-011   1.09929E-008
  3.29403E+002   3.32987E+002   3.31190E+002   3.13219E-011   1.03736E-008
  3.32987E+002   3.36610E+002   3.34794E+002   2.86859E-011   9.60392E-009
  3.36610E+002   3.40272E+002   3.38436E+002   2.62659E-011   8.88939E-009
  3.40272E+002   3.43974E+002   3.42118E+002   2.45338E-011   8.39351E-009
  3.43974E+002   3.47717E+002   3.45840E+002   2.23504E-011   7.72971E-009
  3.47717E+002   3.51500E+002   3.49603E+002   2.18842E-011   7.65080E-009
  3.51500E+002   3.55324E+002   3.53406E+002   2.08332E-011   7.36263E-009
  3.55324E+002   3.59190E+002   3.57251E+002   1.95004E-011   6.96658E-009
  3.59190E+002   3.63097E+002   3.61138E+002   1.79433E-011   6.48003E-009
  3.63097E+002   3.67048E+002   3.65067E+002   1.66925E-011   6.09392E-009
  3.67048E+002   3.71041E+002   3.69039E+002   1.63273E-011   6.02543E-009
  3.71041E+002   3.75078E+002   3.73054E+002   1.51193E-011   5.64034E-009
  3.75078E+002   3.79159E+002   3.77113E+002   1.36808E-011   5.15922E-009
  3.79159E+002   3.83284E+002   3.81216E+002   1.24582E-011   4.74929E-009
  3.83284E+002   3.87454E+002   3.85363E+002   1.22004E-011   4.70161E-009
  3.87454E+002   3.91669E+002   3.89556E+002   1.08502E-011   4.22678E-009
  3.91669E+002   3.95930E+002   3.93794E+002   1.05153E-011   4.14090E-009
  3.95930E+002   4.00238E+002   3.98078E+002   9.68911E-012   3.85704E-009
  4.00238E+002   4.04592E+002   4.02409E+002   8.62826E-012   3.47211E-009
  4.04592E+002   4.08994E+002   4.06787E+002   8.44270E-012   3.43440E-009
  4.08994E+002   4.13444E+002   4.11213E+002   7.52234E-012   3.09330E-009
  4.13444E+002   4.17942E+002   4.15687E+002   6.86659E-012   2.85436E-009
  4.17942E+002   4.22489E+002   4.20209E+002   6.19687E-012   2.60399E-009
  4.22489E+002   4.27085E+002   4.24781E+002   5.67580E-012   2.41098E-009
  4.27085E+002   4.31732E+002   4.29402E+002   5.19291E-012   2.22986E-009
  4.31732E+002   4.36429E+002   4.34074E+002   4.94394E-012   2.14605E-009
  4.36429E+002   4.41177E+002   4.38797E+002   4.71820E-012   2.07034E-009
  4.41177E+002   4.45977E+002   4.43571E+002   4.31878E-012   1.91569E-009
  4.45977E+002   4.50829E+002   4.48396E+002   3.76671E-012   1.68899E-009
  4.50829E+002   4.55734E+002   4.53275E+002   3.80668E-012   1.72548E-009
  4.55734E+002   4.60692E+002   4.58206E+002   3.49745E-012   1.60256E-009
  4.60692E+002   4.65704E+002   4.63191E+002   3.40531E-012   1.57732E-009
  4.65704E+002   4.70771E+002   4.68231E+002   3.04698E-012   1.42670E-009
  4.70771E+002   4.75893E+002   4.73325E+002   2.83845E-012   1.34351E-009
  4.75893E+002   4.81070E+002   4.78474E+002   2.61003E-012   1.24884E-009
  4.81070E+002   4.86304E+002   4.83680E+002   2.60147E-012   1.25829E-009
  4.86304E+002   4.91595E+002   4.88942E+002   2.38330E-012   1.16530E-009
  4.91595E+002   4.96943E+002   4.94262E+002   2.34619E-012   1.15964E-009
  4.96943E+002   5.02350E+002   4.99639E+002   2.14492E-012   1.07169E-009
  5.02350E+002   5.07815E+002   5.05075E+002   1.94133E-012   9.80523E-010
  5.07815E+002   5.13340E+002   5.10570E+002   1.64902E-012   8.41944E-010
  5.13340E+002   5.18925E+002   5.16125E+002   1.62158E-012   8.36941E-010
  5.18925E+002   5.24571E+002   5.21740E+002   1.55470E-012   8.11155E-010
  5.24571E+002   5.30278E+002   5.27417E+002   1.48268E-012   7.81995E-010
  5.30278E+002   5.36047E+002   5.33155E+002   1.32767E-012   7.07858E-010
  5.36047E+002   5.41879E+002   5.38955E+002   1.28680E-012   6.93532E-010
  5.41879E+002   5.47774E+002   5.44819E+002   1.09415E-012   5.96117E-010
  5.47774E+002   5.53734E+002   5.50746E+002   1.07347E-012   5.91212E-010
  5.53734E+002   5.59758E+002   5.56738E+002   9.21479E-013   5.13025E-010
  5.59758E+002   5.65848E+002   5.62795E+002   8.10543E-013   4.56172E-010
  5.65848E+002   5.72005E+002   5.68918E+002   7.84970E-013   4.46586E-010
  5.72005E+002   5.78228E+002   5.75108E+002   7.26378E-013   4.17748E-010
  5.78228E+002   5.84519E+002   5.81365E+002   6.09177E-013   3.54156E-010
  5.84519E+002   5.90878E+002   5.87690E+002   5.34847E-013   3.14326E-010
  5.90878E+002   5.97307E+002   5.94084E+002   5.24477E-013   3.11584E-010
  5.97307E+002   6.03805E+002   6.00547E+002   4.87769E-013   2.92930E-010
  6.03805E+002   6.10374E+002   6.07081E+002   4.26139E-013   2.58702E-010
  6.10374E+002   6.17015E+002   6.13686E+002   4.19419E-013   2.57392E-010
  6.17015E+002   6.23728E+002   6.20362E+002   4.00303E-013   2.48334E-010
  6.23728E+002   6.30514E+002   6.27111E+002   3.38677E-013   2.12389E-010
  6.30514E+002   6.37373E+002   6.33934E+002   3.44044E-013   2.18102E-010
  6.37373E+002   6.44308E+002   6.40831E+002   2.99490E-013   1.91923E-010
  6.44308E+002   6.51318E+002   6.47803E+002   2.49181E-013   1.61421E-010
  6.51318E+002   6.58404E+002   6.54851E+002   2.57811E-013   1.68828E-010
  6.58404E+002   6.65567E+002   6.61976E+002   2.29029E-013   1.51613E-010
  6.65567E+002   6.72808E+002   6.69178E+002   2.12455E-013   1.42171E-010
  6.72808E+002   6.80128E+002   6.76458E+002   1.87956E-013   1.27145E-010
  6.80128E+002   6.87527E+002   6.83818E+002   1.79872E-013   1.23000E-010
  6.87527E+002   6.95007E+002   6.91257E+002   1.62368E-013   1.12238E-010
  6.95007E+002   7.02569E+002   6.98778E+002   1.65600E-013   1.15718E-010
  7.02569E+002   7.10212E+002   7.06380E+002   1.53066E-013   1.08123E-010
  7.10212E+002   7.17939E+002   7.14065E+002   1.29719E-013   9.26280E-011
  7.17939E+002   7.25750E+002   7.21834E+002   1.06973E-013   7.72174E-011
  7.25750E+002   7.33646E+002   7.29687E+002   9.56633E-014   6.98047E-011
  7.33646E+002   7.41628E+002   7.37626E+002   8.58629E-014   6.33350E-011
  7.41628E+002   7.49696E+002   7.45651E+002   7.17141E-014   5.34740E-011
  7.49696E+002   7.57853E+002   7.53764E+002   7.12706E-014   5.37215E-011
  7.57853E+002   7.66098E+002   7.61964E+002   5.75472E-014   4.38491E-011
  7.66098E+002   7.74433E+002   7.70254E+002   5.40657E-014   4.16445E-011
  7.74433E+002   7.82858E+002   7.78634E+002   4.35219E-014   3.38878E-011
  7.82858E+002   7.91376E+002   7.87106E+002   4.39958E-014   3.46295E-011
  7.91376E+002   7.99985E+002   7.95669E+002   3.62211E-014   2.88201E-011
  7.99985E+002   8.08689E+002   8.04325E+002   3.57045E-014   2.87182E-011
  8.08689E+002   8.17487E+002   8.13076E+002   3.44646E-014   2.80225E-011
  8.17487E+002   8.26381E+002   8.21922E+002   3.24957E-014   2.67091E-011
  8.26381E+002   8.35372E+002   8.30864E+002   2.50643E-014   2.08251E-011
  8.35372E+002   8.44460E+002   8.39904E+002   2.33044E-014   1.95736E-011
  8.44460E+002   8.53648E+002   8.49042E+002   1.86338E-014   1.58209E-011
  8.53648E+002   8.62935E+002   8.58279E+002   1.30201E-014   1.11750E-011
  8.62935E+002   8.72324E+002   8.67617E+002   1.51529E-014   1.31469E-011
  8.72324E+002   8.81814E+002   8.77056E+002   1.44264E-014   1.26528E-011
  8.81814E+002   8.91408E+002   8.86598E+002   1.07111E-014   9.49648E-012
  8.91408E+002   9.01106E+002   8.96244E+002   1.03481E-014   9.27445E-012
  9.01106E+002   9.10910E+002   9.05995E+002   7.28322E-015   6.59859E-012
  9.10910E+002   9.20820E+002   9.15852E+002   6.75992E-015   6.19111E-012
  9.20820E+002   9.30838E+002   9.25816E+002   6.24703E-015   5.78363E-012
  9.30838E+002   9.40965E+002   9.35888E+002   5.08877E-015   4.76254E-012
  9.40965E+002   9.51203E+002   9.46070E+002   5.72652E-015   5.41771E-012
  9.51203E+002   9.61552E+002   9.56363E+002   5.31394E-015   5.08208E-012
  9.61552E+002   9.72013E+002   9.66768E+002   4.90958E-015   4.74645E-012
  9.72013E+002   9.82588E+002   9.77286E+002   4.85674E-015   4.74645E-012
  9.82588E+002   9.93278E+002   9.87919E+002   3.10772E-015   3.07019E-012
  9.93278E+002   1.00408E+003   9.98667E+002   1.53714E-015   1.53509E-012
  1.00408E+003   1.01501E+003   1.00953E+003   3.74130E-015   3.77698E-012
  1.01501E+003   1.02605E+003   1.02052E+003   1.85071E-015   1.88869E-012
  1.02605E+003   1.03721E+003   1.03162E+003   1.83041E-015   1.88829E-012
  1.03721E+003   1.04850E+003   1.04284E+003   2.41453E-015   2.51799E-012
  1.04850E+003   1.05991E+003   1.05419E+003   1.95809E-015   2.06420E-012
  1.05991E+003   1.07144E+003   1.06566E+003   1.93702E-015   2.06420E-012
  1.07144E+003   1.08309E+003   1.07725E+003   1.91617E-015   2.06420E-012
  1.08309E+003   1.09488E+003   1.08897E+003   1.89555E-015   2.06420E-012
  1.09488E+003   1.10679E+003   1.10082E+003   1.53666E-015   1.69160E-012
  1.10679E+003   1.11883E+003   1.11279E+003   1.52013E-015   1.69160E-012
  1.11883E+003   1.13100E+003   1.12490E+003   1.50376E-015   1.69160E-012
  1.13100E+003   1.14331E+003   1.13714E+003   1.48758E-015   1.69160E-012
  1.14331E+003   1.15575E+003   1.14951E+003   1.20566E-015   1.38592E-012
  1.15575E+003   1.16832E+003   1.16202E+003   1.19268E-015   1.38592E-012
  1.16832E+003   1.18103E+003   1.17466E+003   1.17984E-015   1.38592E-012
  1.18103E+003   1.19388E+003   1.18744E+003   8.75452E-016   1.03955E-012
  1.19388E+003   1.20687E+003   1.20036E+003   7.61316E-016   9.13857E-013
  1.20687E+003   1.22000E+003   1.21342E+003   4.67674E-016   5.67487E-013
  1.22000E+003   1.23327E+003   1.22662E+003   2.31320E-016   2.83743E-013
  1.23327E+003   1.24669E+003   1.23996E+003   4.57661E-016   5.67487E-013
  1.24669E+003   1.26026E+003   1.25346E+003   4.11796E-016   5.16170E-013
  1.26026E+003   1.27397E+003   1.26709E+003   3.66865E-016   4.64854E-013
  1.27397E+003   1.28783E+003   1.28088E+003   3.62917E-016   4.64854E-013
  1.28783E+003   1.30184E+003   1.29481E+003   3.59011E-016   4.64854E-013
  1.30184E+003   1.31600E+003   1.30890E+003   3.23040E-016   4.22829E-013
  1.31600E+003   1.33032E+003   1.32314E+003   2.87802E-016   3.80804E-013
  1.33032E+003   1.34479E+003   1.33754E+003   2.84704E-016   3.80804E-013
  1.34479E+003   1.35942E+003   1.35209E+003   2.81640E-016   3.80804E-013
  1.35942E+003   1.37421E+003   1.36680E+003   2.53439E-016   3.46401E-013
  1.37421E+003   1.38916E+003   1.38167E+003   2.25812E-016   3.11998E-013
  1.38916E+003   1.40428E+003   1.39670E+003   2.23381E-016   3.11998E-013
  1.40428E+003   1.41956E+003   1.41190E+003   2.20977E-016   3.11998E-013
  1.41956E+003   1.43500E+003   1.42726E+003   1.09299E-016   1.55999E-013
  1.43500E+003   1.45061E+003   1.44278E+003   0.00000E+000   0.00000E+000
  1.45061E+003   1.46639E+003   1.45848E+003   0.00000E+000   0.00000E+000
  1.46639E+003   1.48235E+003   1.47435E+003   0.00000E+000   0.00000E+000
  1.48235E+003   1.49848E+003   1.49039E+003   0.00000E+000   0.00000E+000
