# ZDA BARE-GR-S PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 28
# lambda stride: every 1 of 1201
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
# density [g/cm^3]:  2.240000E+00
#   lambda[um]     a_eff[um]      Q_abs
  2.113490E+000  5.382850E-003  1.021409E-003
  2.113490E+000  5.976230E-003  2.306682E-003
  2.142070E+000  3.500000E-004  3.213134E-006
  2.142070E+000  3.941330E-004  3.617771E-006
  2.142070E+000  4.375800E-004  4.009774E-006
  2.142070E+000  4.858170E-004  4.448424E-006
  2.142070E+000  5.393710E-004  4.935069E-006
  2.142070E+000  5.988280E-004  5.475730E-006
  2.142070E+000  6.648400E-004  6.081668E-006
  2.142070E+000  7.381280E-004  6.755112E-006
  2.142070E+000  8.194950E-004  7.503247E-006
  2.142070E+000  9.098320E-004  8.333662E-006
  2.142070E+000  1.010130E-003  9.255938E-006
  2.142070E+000  1.121480E-003  1.028050E-005
  2.142070E+000  1.245100E-003  1.141780E-005
  2.142070E+000  1.382360E-003  1.268101E-005
  2.142070E+000  1.534740E-003  1.408319E-005
  2.142070E+000  1.703920E-003  1.564022E-005
  2.142070E+000  1.891750E-003  1.736910E-005
  2.142070E+000  2.100290E-003  1.928872E-005
  2.142070E+000  2.331820E-003  2.142037E-005
  2.142070E+000  2.588860E-003  2.378727E-005
  2.142070E+000  2.874240E-003  2.641572E-005
  2.142070E+000  3.191090E-003  2.933488E-005
  2.142070E+000  3.542850E-003  3.257681E-005
  2.142070E+000  3.933400E-003  3.617794E-005
  2.142070E+000  4.367000E-003  4.017832E-005
  2.142070E+000  4.848390E-003  4.462282E-005
  2.142070E+000  5.382850E-003  1.000550E-003
  2.142070E+000  5.976230E-003  2.259492E-003
  2.171030E+000  3.500000E-004  3.152920E-006
  2.171030E+000  3.941330E-004  3.549795E-006
  2.171030E+000  4.375800E-004  3.933800E-006
  2.171030E+000  4.858170E-004  4.363690E-006
  2.171030E+000  5.393710E-004  4.840593E-006
  2.171030E+000  5.988280E-004  5.370455E-006
  2.171030E+000  6.648400E-004  5.964744E-006
  2.171030E+000  7.381280E-004  6.625276E-006
  2.171030E+000  8.194950E-004  7.359089E-006
  2.171030E+000  9.098320E-004  8.173595E-006
  2.171030E+000  1.010130E-003  9.078218E-006
  2.171030E+000  1.121480E-003  1.008320E-005
  2.171030E+000  1.245100E-003  1.119877E-005
  2.171030E+000  1.382360E-003  1.243787E-005
  2.171030E+000  1.534740E-003  1.381327E-005
  2.171030E+000  1.703920E-003  1.534057E-005
  2.171030E+000  1.891750E-003  1.703645E-005
  2.171030E+000  2.100290E-003  1.891941E-005
  2.171030E+000  2.331820E-003  2.101036E-005
  2.171030E+000  2.588860E-003  2.333206E-005
  2.171030E+000  2.874240E-003  2.591030E-005
  2.171030E+000  3.191090E-003  2.877368E-005
  2.171030E+000  3.542850E-003  3.195364E-005
  2.171030E+000  3.933400E-003  3.548592E-005
  2.171030E+000  4.367000E-003  3.940978E-005
  2.171030E+000  4.848390E-003  4.376921E-005
  2.171030E+000  5.382850E-003  9.800830E-004
  2.171030E+000  5.976230E-003  2.213187E-003
  2.200390E+000  3.500000E-004  3.094043E-006
  2.200390E+000  3.941330E-004  3.483312E-006
  2.200390E+000  4.375800E-004  3.859441E-006
  2.200390E+000  4.858170E-004  4.280715E-006
  2.200390E+000  5.393710E-004  4.748035E-006
  2.200390E+000  5.988280E-004  5.267275E-006
  2.200390E+000  6.648400E-004  5.850145E-006
  2.200390E+000  7.381280E-004  6.498021E-006
  2.200390E+000  8.194950E-004  7.217796E-006
  2.200390E+000  9.098320E-004  8.016705E-006
  2.200390E+000  1.010130E-003  8.904023E-006
  2.200390E+000  1.121480E-003  9.889824E-006
  2.200390E+000  1.245100E-003  1.098409E-005
  2.200390E+000  1.382360E-003  1.219954E-005
  2.200390E+000  1.534740E-003  1.354869E-005
  2.200390E+000  1.703920E-003  1.504685E-005
  2.200390E+000  1.891750E-003  1.671037E-005
  2.200390E+000  2.100290E-003  1.855740E-005
  2.200390E+000  2.331820E-003  2.060845E-005
  2.200390E+000  2.588860E-003  2.288584E-005
  2.200390E+000  2.874240E-003  2.541486E-005
  2.200390E+000  3.191090E-003  2.822357E-005
  2.200390E+000  3.542850E-003  3.134279E-005
  2.200390E+000  3.933400E-003  3.480758E-005
  2.200390E+000  4.367000E-003  3.865643E-005
  2.200390E+000  4.848390E-003  4.293247E-005
  2.200390E+000  5.382850E-003  9.599516E-004
  2.200390E+000  5.976230E-003  2.167637E-003
  2.230150E+000  3.500000E-004  3.036865E-006
  2.230150E+000  3.941330E-004  3.418725E-006
  2.230150E+000  4.375800E-004  3.787136E-006
  2.230150E+000  4.858170E-004  4.199979E-006
  2.230150E+000  5.393710E-004  4.657920E-006
  2.230150E+000  5.988280E-004  5.166766E-006
  2.230150E+000  6.648400E-004  5.738509E-006
  2.230150E+000  7.381280E-004  6.374052E-006
  2.230150E+000  8.194950E-004  7.080149E-006
  2.230150E+000  9.098320E-004  7.863861E-006
  2.230150E+000  1.010130E-003  8.734318E-006
  2.230150E+000  1.121480E-003  9.701428E-006
  2.230150E+000  1.245100E-003  1.077494E-005
  2.230150E+000  1.382360E-003  1.196736E-005
  2.230150E+000  1.534740E-003  1.329094E-005
  2.230150E+000  1.703920E-003  1.476071E-005
  2.230150E+000  1.891750E-003  1.639271E-005
  2.230150E+000  2.100290E-003  1.820475E-005
  2.230150E+000  2.331820E-003  2.021694E-005
  2.230150E+000  2.588860E-003  2.245117E-005
  2.230150E+000  2.874240E-003  2.493225E-005
  2.230150E+000  3.191090E-003  2.768771E-005
  2.230150E+000  3.542850E-003  3.074777E-005
  2.230150E+000  3.933400E-003  3.414682E-005
  2.230150E+000  4.367000E-003  3.792261E-005
  2.230150E+000  4.848390E-003  4.211745E-005
  2.230150E+000  5.382850E-003  9.402610E-004
  2.230150E+000  5.976230E-003  2.123080E-003
  2.260300E+000  3.500000E-004  2.981405E-006
  2.260300E+000  3.941330E-004  3.356054E-006
  2.260300E+000  4.375800E-004  3.716905E-006
  2.260300E+000  4.858170E-004  4.121500E-006
  2.260300E+000  5.393710E-004  4.570265E-006
  2.260300E+000  5.988280E-004  5.068946E-006
  2.260300E+000  6.648400E-004  5.629855E-006
  2.260300E+000  7.381280E-004  6.253393E-006
  2.260300E+000  8.194950E-004  6.946176E-006
  2.260300E+000  9.098320E-004  7.715093E-006
  2.260300E+000  1.010130E-003  8.569136E-006
  2.260300E+000  1.121480E-003  9.518053E-006
  2.260300E+000  1.245100E-003  1.057136E-005
  2.260300E+000  1.382360E-003  1.174137E-005
  2.260300E+000  1.534740E-003  1.304005E-005
  2.260300E+000  1.703920E-003  1.448219E-005
  2.260300E+000  1.891750E-003  1.608352E-005
  2.260300E+000  2.100290E-003  1.786149E-005
  2.260300E+000  2.331820E-003  1.983585E-005
  2.260300E+000  2.588860E-003  2.202808E-005
  2.260300E+000  2.874240E-003  2.446250E-005
  2.260300E+000  3.191090E-003  2.716613E-005
  2.260300E+000  3.542850E-003  3.016861E-005
  2.260300E+000  3.933400E-003  3.350368E-005
  2.260300E+000  4.367000E-003  3.720837E-005
  2.260300E+000  4.848390E-003  4.132416E-005
  2.260300E+000  5.382850E-003  9.210063E-004
  2.260300E+000  5.976230E-003  2.079505E-003
  2.290870E+000  3.500000E-004  2.928557E-006
  2.290870E+000  3.941330E-004  3.296302E-006
  2.290870E+000  4.375800E-004  3.649850E-006
  2.290870E+000  4.858170E-004  4.046493E-006
  2.290870E+000  5.393710E-004  4.486409E-006
  2.290870E+000  5.988280E-004  4.975291E-006
  2.290870E+000  6.648400E-004  5.525823E-006
  2.290870E+000  7.381280E-004  6.137864E-006
  2.290870E+000  8.194950E-004  6.817897E-006
  2.290870E+000  9.098320E-004  7.572647E-006
  2.290870E+000  1.010130E-003  8.410972E-006
  2.290870E+000  1.121480E-003  9.342471E-006
  2.290870E+000  1.245100E-003  1.037643E-005
  2.290870E+000  1.382360E-003  1.152499E-005
  2.290870E+000  1.534740E-003  1.279984E-005
  2.290870E+000  1.703920E-003  1.421554E-005
  2.290870E+000  1.891750E-003  1.578751E-005
  2.290870E+000  2.100290E-003  1.753288E-005
  2.290870E+000  2.331820E-003  1.947104E-005
  2.290870E+000  2.588860E-003  2.162307E-005
  2.290870E+000  2.874240E-003  2.401284E-005
  2.290870E+000  3.191090E-003  2.666687E-005
  2.290870E+000  3.542850E-003  2.961424E-005
  2.290870E+000  3.933400E-003  3.288807E-005
  2.290870E+000  4.367000E-003  3.652471E-005
  2.290870E+000  4.848390E-003  4.056485E-005
  2.290870E+000  5.382850E-003  9.024596E-004
  2.290870E+000  5.976230E-003  2.037526E-003
  2.321850E+000  3.500000E-004  2.877127E-006
  2.321850E+000  3.941330E-004  3.238123E-006
  2.321850E+000  4.375800E-004  3.584470E-006
  2.321850E+000  4.858170E-004  3.973284E-006
  2.321850E+000  5.393710E-004  4.404491E-006
  2.321850E+000  5.988280E-004  4.883731E-006
  2.321850E+000  6.648400E-004  5.424115E-006
  2.321850E+000  7.381280E-004  6.024916E-006
  2.321850E+000  8.194950E-004  6.692483E-006
  2.321850E+000  9.098320E-004  7.433377E-006
  2.321850E+000  1.010130E-003  8.256332E-006
  2.321850E+000  1.121480E-003  9.170802E-006
  2.321850E+000  1.245100E-003  1.018585E-005
  2.321850E+000  1.382360E-003  1.131343E-005
  2.321850E+000  1.534740E-003  1.256498E-005
  2.321850E+000  1.703920E-003  1.395482E-005
  2.321850E+000  1.891750E-003  1.549808E-005
  2.321850E+000  2.100290E-003  1.721157E-005
  2.321850E+000  2.331820E-003  1.911433E-005
  2.321850E+000  2.588860E-003  2.122705E-005
  2.321850E+000  2.874240E-003  2.357315E-005
  2.321850E+000  3.191090E-003  2.617868E-005
  2.321850E+000  3.542850E-003  2.907217E-005
  2.321850E+000  3.933400E-003  3.228612E-005
  2.321850E+000  4.367000E-003  3.585622E-005
  2.321850E+000  4.848390E-003  3.982239E-005
  2.321850E+000  5.382850E-003  8.842199E-004
  2.321850E+000  5.976230E-003  1.996237E-003
  2.353240E+000  3.500000E-004  2.827176E-006
  2.353240E+000  3.941330E-004  3.181583E-006
  2.353240E+000  4.375800E-004  3.520826E-006
  2.353240E+000  4.858170E-004  3.901935E-006
  2.353240E+000  5.393710E-004  4.324566E-006
  2.353240E+000  5.988280E-004  4.794319E-006
  2.353240E+000  6.648400E-004  5.324791E-006
  2.353240E+000  7.381280E-004  5.914613E-006
  2.353240E+000  8.194950E-004  6.570006E-006
  2.353240E+000  9.098320E-004  7.297366E-006
  2.353240E+000  1.010130E-003  8.105307E-006
  2.353240E+000  1.121480E-003  9.003143E-006
  2.353240E+000  1.245100E-003  9.999714E-006
  2.353240E+000  1.382360E-003  1.110680E-005
  2.353240E+000  1.534740E-003  1.233559E-005
  2.353240E+000  1.703920E-003  1.370017E-005
  2.353240E+000  1.891750E-003  1.521539E-005
  2.353240E+000  2.100290E-003  1.689774E-005
  2.353240E+000  2.331820E-003  1.876593E-005
  2.353240E+000  2.588860E-003  2.084025E-005
  2.353240E+000  2.874240E-003  2.314370E-005
  2.353240E+000  3.191090E-003  2.570185E-005
  2.353240E+000  3.542850E-003  2.854271E-005
  2.353240E+000  3.933400E-003  3.169819E-005
  2.353240E+000  4.367000E-003  3.520328E-005
  2.353240E+000  4.848390E-003  3.909721E-005
  2.353240E+000  5.382850E-003  8.662869E-004
  2.353240E+000  5.976230E-003  1.955636E-003
  2.385060E+000  3.500000E-004  2.778750E-006
  2.385060E+000  3.941330E-004  3.126726E-006
  2.385060E+000  4.375800E-004  3.458953E-006
  2.385060E+000  4.858170E-004  3.832470E-006
  2.385060E+000  5.393710E-004  4.246654E-006
  2.385060E+000  5.988280E-004  4.707064E-006
  2.385060E+000  6.648400E-004  5.227860E-006
  2.385060E+000  7.381280E-004  5.806966E-006
  2.385060E+000  8.194950E-004  6.450478E-006
  2.385060E+000  9.098320E-004  7.164626E-006
  2.385060E+000  1.010130E-003  7.957911E-006
  2.385060E+000  1.121480E-003  8.839511E-006
  2.385060E+000  1.245100E-003  9.818047E-006
  2.385060E+000  1.382360E-003  1.090513E-005
  2.385060E+000  1.534740E-003  1.211171E-005
  2.385060E+000  1.703920E-003  1.345163E-005
  2.385060E+000  1.891750E-003  1.493948E-005
  2.385060E+000  2.100290E-003  1.659143E-005
  2.385060E+000  2.331820E-003  1.842587E-005
  2.385060E+000  2.588860E-003  2.046270E-005
  2.385060E+000  2.874240E-003  2.272453E-005
  2.385060E+000  3.191090E-003  2.523644E-005
  2.385060E+000  3.542850E-003  2.802592E-005
  2.385060E+000  3.933400E-003  3.112431E-005
  2.385060E+000  4.367000E-003  3.456597E-005
  2.385060E+000  4.848390E-003  3.838939E-005
  2.385060E+000  5.382850E-003  8.486489E-004
  2.385060E+000  5.976230E-003  1.915696E-003
  2.417320E+000  3.500000E-004  2.731927E-006
  2.417320E+000  3.941330E-004  3.073637E-006
  2.417320E+000  4.375800E-004  3.398929E-006
  2.417320E+000  4.858170E-004  3.764960E-006
  2.417320E+000  5.393710E-004  4.170815E-006
  2.417320E+000  5.988280E-004  4.622021E-006
  2.417320E+000  6.648400E-004  5.133384E-006
  2.417320E+000  7.381280E-004  5.702046E-006
  2.417320E+000  8.194950E-004  6.333976E-006
  2.417320E+000  9.098320E-004  7.035243E-006
  2.417320E+000  1.010130E-003  7.814238E-006
  2.417320E+000  1.121480E-003  8.680012E-006
  2.417320E+000  1.245100E-003  9.640965E-006
  2.417320E+000  1.382360E-003  1.070855E-005
  2.417320E+000  1.534740E-003  1.189347E-005
  2.417320E+000  1.703920E-003  1.320935E-005
  2.417320E+000  1.891750E-003  1.467051E-005
  2.417320E+000  2.100290E-003  1.629283E-005
  2.417320E+000  2.331820E-003  1.809437E-005
  2.417320E+000  2.588860E-003  2.009466E-005
  2.417320E+000  2.874240E-003  2.231591E-005
  2.417320E+000  3.191090E-003  2.478274E-005
  2.417320E+000  3.542850E-003  2.752213E-005
  2.417320E+000  3.933400E-003  3.056488E-005
  2.417320E+000  4.367000E-003  3.394470E-005
  2.417320E+000  4.848390E-003  3.769937E-005
  2.417320E+000  5.382850E-003  8.313010E-004
  2.417320E+000  5.976230E-003  1.876405E-003
  2.450000E+000  3.500000E-004  2.688628E-006
  2.450000E+000  3.941330E-004  3.024468E-006
  2.450000E+000  4.375800E-004  3.343120E-006
  2.450000E+000  4.858170E-004  3.702016E-006
  2.450000E+000  5.393710E-004  4.099929E-006
  2.450000E+000  5.988280E-004  4.542368E-006
  2.450000E+000  6.648400E-004  5.044887E-006
  2.450000E+000  7.381280E-004  5.603762E-006
  2.450000E+000  8.194950E-004  6.224842E-006
  2.450000E+000  9.098320E-004  6.914038E-006
  2.450000E+000  1.010130E-003  7.679645E-006
  2.450000E+000  1.121480E-003  8.530598E-006
  2.450000E+000  1.245100E-003  9.475083E-006
  2.450000E+000  1.382360E-003  1.052441E-005
  2.450000E+000  1.534740E-003  1.168905E-005
  2.450000E+000  1.703920E-003  1.298242E-005
  2.450000E+000  1.891750E-003  1.441861E-005
  2.450000E+000  2.100290E-003  1.601318E-005
  2.450000E+000  2.331820E-003  1.778392E-005
  2.450000E+000  2.588860E-003  1.975001E-005
  2.450000E+000  2.874240E-003  2.193326E-005
  2.450000E+000  3.191090E-003  2.435789E-005
  2.450000E+000  3.542850E-003  2.705040E-005
  2.450000E+000  3.933400E-003  3.004105E-005
  2.450000E+000  4.367000E-003  3.336297E-005
  2.450000E+000  4.848390E-003  3.705328E-005
  2.450000E+000  5.382850E-003  8.148253E-004
  2.450000E+000  5.976230E-003  1.839077E-003
  2.483130E+000  3.500000E-004  2.647457E-006
  2.483130E+000  3.941330E-004  2.977638E-006
  2.483130E+000  4.375800E-004  3.289746E-006
  2.483130E+000  4.858170E-004  3.641636E-006
  2.483130E+000  5.393710E-004  4.031753E-006
  2.483130E+000  5.988280E-004  4.465595E-006
  2.483130E+000  6.648400E-004  4.959585E-006
  2.483130E+000  7.381280E-004  5.509023E-006
  2.483130E+000  8.194950E-004  6.119644E-006
  2.483130E+000  9.098320E-004  6.797198E-006
  2.483130E+000  1.010130E-003  7.549894E-006
  2.483130E+000  1.121480E-003  8.386559E-006
  2.483130E+000  1.245100E-003  9.315167E-006
  2.483130E+000  1.382360E-003  1.034690E-005
  2.483130E+000  1.534740E-003  1.149198E-005
  2.483130E+000  1.703920E-003  1.276366E-005
  2.483130E+000  1.891750E-003  1.417576E-005
  2.483130E+000  2.100290E-003  1.574359E-005
  2.483130E+000  2.331820E-003  1.748464E-005
  2.483130E+000  2.588860E-003  1.941776E-005
  2.483130E+000  2.874240E-003  2.156439E-005
  2.483130E+000  3.191090E-003  2.394834E-005
  2.483130E+000  3.542850E-003  2.659566E-005
  2.483130E+000  3.933400E-003  2.953610E-005
  2.483130E+000  4.367000E-003  3.280221E-005
  2.483130E+000  4.848390E-003  3.643049E-005
  2.483130E+000  5.382850E-003  7.987242E-004
  2.483130E+000  5.976230E-003  1.802587E-003
  2.516710E+000  3.500000E-004  2.607370E-006
  2.516710E+000  3.941330E-004  2.931958E-006
  2.516710E+000  4.375800E-004  3.237450E-006
  2.516710E+000  4.858170E-004  3.582281E-006
  2.516710E+000  5.393710E-004  3.964544E-006
  2.516710E+000  5.988280E-004  4.389733E-006
  2.516710E+000  6.648400E-004  4.875282E-006
  2.516710E+000  7.381280E-004  5.415383E-006
  2.516710E+000  8.194950E-004  6.015655E-006
  2.516710E+000  9.098320E-004  6.681687E-006
  2.516710E+000  1.010130E-003  7.421606E-006
  2.516710E+000  1.121480E-003  8.244138E-006
  2.516710E+000  1.245100E-003  9.157039E-006
  2.516710E+000  1.382360E-003  1.017137E-005
  2.516710E+000  1.534740E-003  1.129711E-005
  2.516710E+000  1.703920E-003  1.254734E-005
  2.516710E+000  1.891750E-003  1.393563E-005
  2.516710E+000  2.100290E-003  1.547702E-005
  2.516710E+000  2.331820E-003  1.718872E-005
  2.516710E+000  2.588860E-003  1.908925E-005
  2.516710E+000  2.874240E-003  2.119968E-005
  2.516710E+000  3.191090E-003  2.354343E-005
  2.516710E+000  3.542850E-003  2.614608E-005
  2.516710E+000  3.933400E-003  2.903688E-005
  2.516710E+000  4.367000E-003  3.224784E-005
  2.516710E+000  4.848390E-003  3.581482E-005
  2.516710E+000  5.382850E-003  7.825989E-004
  2.516710E+000  5.976230E-003  1.766032E-003
  2.550740E+000  3.500000E-004  2.569492E-006
  2.550740E+000  3.941330E-004  2.888684E-006
  2.550740E+000  4.375800E-004  3.187592E-006
  2.550740E+000  4.858170E-004  3.525436E-006
  2.550740E+000  5.393710E-004  3.899924E-006
  2.550740E+000  5.988280E-004  4.316561E-006
  2.550740E+000  6.648400E-004  4.793963E-006
  2.550740E+000  7.381280E-004  5.325056E-006
  2.550740E+000  8.194950E-004  5.915347E-006
  2.550740E+000  9.098320E-004  6.570259E-006
  2.550740E+000  1.010130E-003  7.297848E-006
  2.550740E+000  1.121480E-003  8.106744E-006
  2.550740E+000  1.245100E-003  9.004490E-006
  2.550740E+000  1.382360E-003  1.000203E-005
  2.550740E+000  1.534740E-003  1.110911E-005
  2.550740E+000  1.703920E-003  1.233864E-005
  2.550740E+000  1.891750E-003  1.370396E-005
  2.550740E+000  2.100290E-003  1.521983E-005
  2.550740E+000  2.331820E-003  1.690322E-005
  2.550740E+000  2.588860E-003  1.877230E-005
  2.550740E+000  2.874240E-003  2.084781E-005
  2.550740E+000  3.191090E-003  2.315276E-005
  2.550740E+000  3.542850E-003  2.571231E-005
  2.550740E+000  3.933400E-003  2.855523E-005
  2.550740E+000  4.367000E-003  3.171297E-005
  2.550740E+000  4.848390E-003  3.522079E-005
  2.550740E+000  5.382850E-003  7.667467E-004
  2.550740E+000  5.976230E-003  1.730082E-003
  2.585230E+000  3.500000E-004  2.534102E-006
  2.585230E+000  3.941330E-004  2.848112E-006
  2.585230E+000  4.375800E-004  3.140449E-006
  2.585230E+000  4.858170E-004  3.471360E-006
  2.585230E+000  5.393710E-004  3.838138E-006
  2.585230E+000  5.988280E-004  4.246309E-006
  2.585230E+000  6.648400E-004  4.715883E-006
  2.585230E+000  7.381280E-004  5.238328E-006
  2.585230E+000  8.194950E-004  5.819035E-006
  2.585230E+000  9.098320E-004  6.463265E-006
  2.585230E+000  1.010130E-003  7.179006E-006
  2.585230E+000  1.121480E-003  7.974811E-006
  2.585230E+000  1.245100E-003  8.857997E-006
  2.585230E+000  1.382360E-003  9.839410E-006
  2.585230E+000  1.534740E-003  1.092856E-005
  2.585230E+000  1.703920E-003  1.213821E-005
  2.585230E+000  1.891750E-003  1.348147E-005
  2.585230E+000  2.100290E-003  1.497284E-005
  2.585230E+000  2.331820E-003  1.662903E-005
  2.585230E+000  2.588860E-003  1.846791E-005
  2.585230E+000  2.874240E-003  2.050987E-005
  2.585230E+000  3.191090E-003  2.277756E-005
  2.585230E+000  3.542850E-003  2.529571E-005
  2.585230E+000  3.933400E-003  2.809264E-005
  2.585230E+000  4.367000E-003  3.119927E-005
  2.585230E+000  4.848390E-003  3.465028E-005
  2.585230E+000  5.382850E-003  7.511644E-004
  2.585230E+000  5.976230E-003  1.694726E-003
  2.620190E+000  3.500000E-004  2.501568E-006
  2.620190E+000  3.941330E-004  2.810633E-006
  2.620190E+000  4.375800E-004  3.096384E-006
  2.620190E+000  4.858170E-004  3.420399E-006
  2.620190E+000  5.393710E-004  3.779511E-006
  2.620190E+000  5.988280E-004  4.179285E-006
  2.620190E+000  6.648400E-004  4.641384E-006
  2.620190E+000  7.381280E-004  5.155576E-006
  2.620190E+000  8.194950E-004  5.727141E-006
  2.620190E+000  9.098320E-004  6.361170E-006
  2.620190E+000  1.010130E-003  7.065600E-006
  2.620190E+000  1.121480E-003  7.848912E-006
  2.620190E+000  1.245100E-003  8.718201E-006
  2.620190E+000  1.382360E-003  9.684226E-006
  2.620190E+000  1.534740E-003  1.075627E-005
  2.620190E+000  1.703920E-003  1.194694E-005
  2.620190E+000  1.891750E-003  1.326914E-005
  2.620190E+000  2.100290E-003  1.473712E-005
  2.620190E+000  2.331820E-003  1.636735E-005
  2.620190E+000  2.588860E-003  1.817741E-005
  2.620190E+000  2.874240E-003  2.018735E-005
  2.620190E+000  3.191090E-003  2.241948E-005
  2.620190E+000  3.542850E-003  2.489812E-005
  2.620190E+000  3.933400E-003  2.765115E-005
  2.620190E+000  4.367000E-003  3.070899E-005
  2.620190E+000  4.848390E-003  3.410577E-005
  2.620190E+000  5.382850E-003  7.358496E-004
  2.620190E+000  5.976230E-003  1.659956E-003
  2.655620E+000  3.500000E-004  2.472386E-006
  2.655620E+000  3.941330E-004  2.776773E-006
  2.655620E+000  4.375800E-004  3.055895E-006
  2.655620E+000  4.858170E-004  3.373029E-006
  2.655620E+000  5.393710E-004  3.724495E-006
  2.655620E+000  5.988280E-004  4.115919E-006
  2.655620E+000  6.648400E-004  4.570943E-006
  2.655620E+000  7.381280E-004  5.077332E-006
  2.655620E+000  8.194950E-004  5.640255E-006
  2.655620E+000  9.098320E-004  6.264629E-006
  2.655620E+000  1.010130E-003  6.958356E-006
  2.655620E+000  1.121480E-003  7.729856E-006
  2.655620E+000  1.245100E-003  8.585998E-006
  2.655620E+000  1.382360E-003  9.537472E-006
  2.655620E+000  1.534740E-003  1.059333E-005
  2.655620E+000  1.703920E-003  1.176605E-005
  2.655620E+000  1.891750E-003  1.306833E-005
  2.655620E+000  2.100290E-003  1.451419E-005
  2.655620E+000  2.331820E-003  1.611987E-005
  2.655620E+000  2.588860E-003  1.790266E-005
  2.655620E+000  2.874240E-003  1.988231E-005
  2.655620E+000  3.191090E-003  2.208080E-005
  2.655620E+000  3.542850E-003  2.452207E-005
  2.655620E+000  3.933400E-003  2.723358E-005
  2.655620E+000  4.367000E-003  3.024528E-005
  2.655620E+000  4.848390E-003  3.359076E-005
  2.655620E+000  5.382850E-003  7.208053E-004
  2.655620E+000  5.976230E-003  1.625773E-003
  2.691530E+000  3.500000E-004  2.447215E-006
  2.691530E+000  3.941330E-004  2.747230E-006
  2.691530E+000  4.375800E-004  3.019636E-006
  2.691530E+000  4.858170E-004  3.329872E-006
  2.691530E+000  5.393710E-004  3.673680E-006
  2.691530E+000  5.988280E-004  4.056770E-006
  2.691530E+000  6.648400E-004  4.505179E-006
  2.691530E+000  7.381280E-004  5.004283E-006
  2.691530E+000  8.194950E-004  5.559142E-006
  2.691530E+000  9.098320E-004  6.174490E-006
  2.691530E+000  1.010130E-003  6.858213E-006
  2.691530E+000  1.121480E-003  7.618688E-006
  2.691530E+000  1.245100E-003  8.462545E-006
  2.691530E+000  1.382360E-003  9.400434E-006
  2.691530E+000  1.534740E-003  1.044117E-005
  2.691530E+000  1.703920E-003  1.159712E-005
  2.691530E+000  1.891750E-003  1.288080E-005
  2.691530E+000  2.100290E-003  1.430599E-005
  2.691530E+000  2.331820E-003  1.588875E-005
  2.691530E+000  2.588860E-003  1.764607E-005
  2.691530E+000  2.874240E-003  1.959744E-005
  2.691530E+000  3.191090E-003  2.176451E-005
  2.691530E+000  3.542850E-003  2.417087E-005
  2.691530E+000  3.933400E-003  2.684360E-005
  2.691530E+000  4.367000E-003  2.981219E-005
  2.691530E+000  4.848390E-003  3.310976E-005
  2.691530E+000  5.382850E-003  7.060310E-004
  2.691530E+000  5.976230E-003  1.592171E-003
  2.727930E+000  3.500000E-004  2.426956E-006
  2.727930E+000  3.941330E-004  2.722961E-006
  2.727930E+000  4.375800E-004  2.988505E-006
  2.727930E+000  4.858170E-004  3.291784E-006
  2.727930E+000  5.393710E-004  3.627874E-006
  2.727930E+000  5.988280E-004  4.002608E-006
  2.727930E+000  6.648400E-004  4.444945E-006
  2.727930E+000  7.381280E-004  4.937376E-006
  2.727930E+000  8.194950E-004  5.484855E-006
  2.727930E+000  9.098320E-004  6.091923E-006
  2.727930E+000  1.010130E-003  6.766468E-006
  2.727930E+000  1.121480E-003  7.516847E-006
  2.727930E+000  1.245100E-003  8.349445E-006
  2.727930E+000  1.382360E-003  9.274892E-006
  2.727930E+000  1.534740E-003  1.030176E-005
  2.727930E+000  1.703920E-003  1.144235E-005
  2.727930E+000  1.891750E-003  1.270899E-005
  2.727930E+000  2.100290E-003  1.411524E-005
  2.727930E+000  2.331820E-003  1.567698E-005
  2.727930E+000  2.588860E-003  1.741097E-005
  2.727930E+000  2.874240E-003  1.933642E-005
  2.727930E+000  3.191090E-003  2.147471E-005
  2.727930E+000  3.542850E-003  2.384908E-005
  2.727930E+000  3.933400E-003  2.648626E-005
  2.727930E+000  4.367000E-003  2.941535E-005
  2.727930E+000  4.848390E-003  3.266901E-005
  2.727930E+000  5.382850E-003  6.915280E-004
  2.727930E+000  5.976230E-003  1.559144E-003
  2.764820E+000  3.500000E-004  2.413130E-006
  2.764820E+000  3.941330E-004  2.705598E-006
  2.764820E+000  4.375800E-004  2.964085E-006
  2.764820E+000  4.858170E-004  3.260323E-006
  2.764820E+000  5.393710E-004  3.588615E-006
  2.764820E+000  5.988280E-004  3.954953E-006
  2.764820E+000  6.648400E-004  4.391925E-006
  2.764820E+000  7.381280E-004  4.878481E-006
  2.764820E+000  8.194950E-004  5.419467E-006
  2.764820E+000  9.098320E-004  6.019223E-006
  2.764820E+000  1.010130E-003  6.685667E-006
  2.764820E+000  1.121480E-003  7.427164E-006
  2.764820E+000  1.245100E-003  8.249835E-006
  2.764820E+000  1.382360E-003  9.164333E-006
  2.764820E+000  1.534740E-003  1.017898E-005
  2.764820E+000  1.703920E-003  1.130605E-005
  2.764820E+000  1.891750E-003  1.255768E-005
  2.764820E+000  2.100290E-003  1.394725E-005
  2.764820E+000  2.331820E-003  1.549050E-005
