# ZDA BARE-GR-S silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 121
# lambda stride: every 1 of 865
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
# density [g/cm^3]:  3.500000E+00
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  5.411700E+000  1.693650E+000  2.320980E+000  3.754625E-001  1.945518E+000  8.382311E-001  6.148049E-001
  5.411700E+000  1.880350E+000  2.585223E+000  4.028207E-001  2.182402E+000  8.441834E-001  6.379716E-001
  5.411700E+000  2.087630E+000  3.079491E+000  4.951579E-001  2.584333E+000  8.392079E-001  7.035905E-001
  5.411700E+000  2.317760E+000  3.547790E+000  5.439175E-001  3.003873E+000  8.466884E-001  7.357086E-001
  5.411700E+000  2.573260E+000  3.611965E+000  5.628618E-001  3.049103E+000  8.441674E-001  7.266508E-001
  5.411700E+000  2.856920E+000  4.003417E+000  6.768458E-001  3.326571E+000  8.309330E-001  7.512039E-001
  5.411700E+000  3.171850E+000  3.807041E+000  6.709419E-001  3.136099E+000  8.237629E-001  7.550746E-001
  5.411700E+000  3.521500E+000  3.824772E+000  7.993051E-001  3.025467E+000  7.910189E-001  7.463446E-001
  5.411700E+000  3.909690E+000  3.271071E+000  7.894557E-001  2.481616E+000  7.586553E-001  7.261359E-001
  5.411700E+000  4.340670E+000  2.955160E+000  8.538289E-001  2.101331E+000  7.110718E-001  7.059014E-001
  5.411700E+000  4.819170E+000  2.549327E+000  9.616842E-001  1.587643E+000  6.227694E-001  6.669626E-001
  5.411700E+000  5.350410E+000  2.201972E+000  9.810622E-001  1.220909E+000  5.544619E-001  6.284931E-001
  5.411700E+000  5.940210E+000  2.150137E+000  9.939928E-001  1.156144E+000  5.377072E-001  6.943318E-001
  5.411700E+000  6.595020E+000  2.357300E+000  1.018020E+000  1.339279E+000  5.681412E-001  7.968439E-001
  5.411700E+000  7.322020E+000  2.608940E+000  1.030076E+000  1.578865E+000  6.051747E-001  8.630678E-001
  5.411700E+000  8.129160E+000  2.685358E+000  1.038125E+000  1.647233E+000  6.134129E-001  8.871110E-001
  5.411700E+000  9.025280E+000  2.469270E+000  1.029058E+000  1.440212E+000  5.832541E-001  8.854395E-001
  5.411700E+000  1.002020E+001  2.262831E+000  1.043484E+000  1.219346E+000  5.388589E-001  8.769109E-001
  5.411700E+000  1.112470E+001  2.284404E+000  1.043426E+000  1.240979E+000  5.432395E-001  8.850468E-001
  5.411700E+000  1.235110E+001  2.409756E+000  1.050977E+000  1.358779E+000  5.638656E-001  9.045400E-001
  5.411700E+000  1.371260E+001  2.327201E+000  1.060059E+000  1.267141E+000  5.444916E-001  9.098687E-001
  5.411700E+000  1.522420E+001  2.235626E+000  1.062856E+000  1.172770E+000  5.245823E-001  9.149998E-001
  5.411700E+000  1.690240E+001  2.300372E+000  1.056410E+000  1.243963E+000  5.407658E-001  9.264600E-001
  5.411700E+000  1.876570E+001  2.240256E+000  1.050795E+000  1.189461E+000  5.309488E-001  9.273283E-001
  5.411700E+000  2.083430E+001  2.232020E+000  1.045506E+000  1.186514E+000  5.315876E-001  9.308348E-001
  5.411700E+000  2.313100E+001  2.218061E+000  1.038582E+000  1.179479E+000  5.317614E-001  9.340684E-001
  5.411700E+000  2.568080E+001  2.205066E+000  1.030099E+000  1.174967E+000  5.328490E-001  9.362346E-001
  5.411700E+000  2.851170E+001  2.183089E+000  1.021099E+000  1.161990E+000  5.322689E-001  9.370732E-001
  5.411700E+000  3.165470E+001  2.179963E+000  1.012268E+000  1.167696E+000  5.356492E-001  9.387363E-001
  5.411700E+000  3.514410E+001  2.165617E+000  1.003375E+000  1.162243E+000  5.366797E-001  9.393873E-001
  5.411700E+000  3.901820E+001  2.152467E+000  9.948681E-001  1.157599E+000  5.378010E-001  9.398612E-001
  5.411700E+000  4.331940E+001  2.142255E+000  9.867887E-001  1.155467E+000  5.393693E-001  9.403193E-001
  5.411700E+000  4.809470E+001  2.133108E+000  9.792447E-001  1.153863E+000  5.409305E-001  9.406943E-001
  5.411700E+000  5.339640E+001  2.124570E+000  9.722385E-001  1.152332E+000  5.423835E-001  9.409997E-001
  5.411700E+000  5.928250E+001  2.116338E+000  9.657751E-001  1.150563E+000  5.436574E-001  9.412422E-001
  5.411700E+000  6.581750E+001  2.108425E+000  9.598257E-001  1.148599E+000  5.447665E-001  9.414335E-001
  5.411700E+000  7.307280E+001  2.101264E+000  9.543587E-001  1.146906E+000  5.458169E-001  9.416057E-001
  5.411700E+000  8.112800E+001  2.094496E+000  9.493395E-001  1.145157E+000  5.467456E-001  9.417470E-001
  5.411700E+000  9.007110E+001  2.088197E+000  9.447339E-001  1.143463E+000  5.475839E-001  9.418666E-001
  5.411700E+000  1.000000E+002  2.082321E+000  9.405095E-001  1.141811E+000  5.483359E-001  9.419664E-001
  5.484870E+000  3.550000E-004  3.612033E-005  3.612033E-005  8.133776E-015  2.251856E-010  2.988909E-008
  5.484870E+000  3.941330E-004  4.010201E-005  4.010201E-005  1.235805E-014  3.081654E-010  4.432670E-008
  5.484870E+000  4.375800E-004  4.452263E-005  4.452263E-005  1.877624E-014  4.217235E-010  5.067977E-008
  5.484870E+000  4.858170E-004  4.943062E-005  4.943062E-005  2.852789E-014  5.771299E-010  6.641511E-008
  5.484870E+000  5.393710E-004  5.487961E-005  5.487961E-005  4.334402E-014  7.898019E-010  7.921676E-008
  5.484870E+000  5.988280E-004  6.092921E-005  6.092921E-005  6.585477E-014  1.080841E-009  9.545542E-008
  5.484870E+000  6.648400E-004  6.764576E-005  6.764576E-005  1.000570E-013  1.479132E-009  1.199105E-007
  5.484870E+000  7.381280E-004  7.510263E-005  7.510263E-005  1.520217E-013  2.024186E-009  1.465530E-007
  5.484870E+000  8.194950E-004  8.338153E-005  8.338153E-005  2.309745E-013  2.770092E-009  1.815805E-007
  5.484870E+000  9.098320E-004  9.257310E-005  9.257310E-005  3.509326E-013  3.790870E-009  2.240295E-007
  5.484870E+000  1.010130E-003  1.027782E-004  1.027782E-004  5.331973E-013  5.187845E-009  2.766790E-007
  5.484870E+000  1.121480E-003  1.141078E-004  1.141078E-004  8.101119E-013  7.099532E-009  3.402813E-007
  5.484870E+000  1.245100E-003  1.266858E-004  1.266858E-004  1.230824E-012  9.715558E-009  4.192693E-007
  5.484870E+000  1.382360E-003  1.406518E-004  1.406518E-004  1.870095E-012  1.329592E-008  5.168734E-007
  5.484870E+000  1.534740E-003  1.561561E-004  1.561561E-004  2.841307E-012  1.819530E-008  6.371479E-007
  5.484870E+000  1.703920E-003  1.733698E-004  1.733698E-004  4.316938E-012  2.490017E-008  7.851199E-007
  5.484870E+000  1.891750E-003  1.924812E-004  1.924812E-004  6.558946E-012  3.407577E-008  9.673531E-007
  5.484870E+000  2.100290E-003  2.136998E-004  2.136998E-004  9.965433E-012  4.663285E-008  1.192882E-006
  5.484870E+000  2.331820E-003  2.372577E-004  2.372577E-004  1.514117E-011  6.381738E-008  1.470188E-006
  5.484870E+000  2.588860E-003  2.634113E-004  2.634113E-004  2.300454E-011  8.733317E-008  1.812353E-006
  5.484870E+000  2.874240E-003  2.924485E-004  2.924485E-004  3.495196E-011  1.195149E-007  2.233936E-006
  5.484870E+000  3.191090E-003  3.246879E-004  3.246879E-004  5.310505E-011  1.635572E-007  2.753483E-006
  5.484870E+000  3.542850E-003  3.604797E-004  3.604796E-004  8.068463E-011  2.238257E-007  3.394034E-006
  5.484870E+000  3.933400E-003  4.002186E-004  4.002184E-004  1.225893E-010  3.063058E-007  4.183600E-006
  5.484870E+000  4.367000E-003  4.443382E-004  4.443380E-004  1.862572E-010  4.191788E-007  5.156761E-006
  5.484870E+000  4.848390E-003  4.933212E-004  4.933209E-004  2.829898E-010  5.736421E-007  6.356321E-006
  5.484870E+000  5.382850E-003  5.477048E-004  5.477044E-004  4.299620E-010  7.850251E-007  7.834925E-006
  5.484870E+000  5.976230E-003  6.080849E-004  6.080842E-004  6.532670E-010  1.074302E-006  9.657515E-006
  5.484870E+000  6.635010E-003  6.751211E-004  6.751201E-004  9.925410E-010  1.470167E-006  1.190401E-005
  5.484870E+000  7.366420E-003  7.495500E-004  7.495485E-004  1.508026E-009  2.011908E-006  1.467313E-005
  5.484870E+000  8.178460E-003  8.321864E-004  8.321841E-004  2.291237E-009  2.753274E-006  1.808640E-005
  5.484870E+000  9.080000E-003  9.239343E-004  9.239308E-004  3.481196E-009  3.767796E-006  2.229359E-005
  5.484870E+000  1.008090E-002  1.025799E-003  1.025794E-003  5.289124E-009  5.156102E-006  2.747932E-005
  5.484870E+000  1.119220E-002  1.138906E-003  1.138898E-003  8.036189E-009  7.056060E-006  3.387169E-005
  5.484870E+000  1.242600E-002  1.264491E-003  1.264478E-003  1.221001E-008  9.656067E-006  4.175103E-005
  5.484870E+000  1.379570E-002  1.403921E-003  1.403903E-003  1.855104E-008  1.321373E-005  5.146241E-005
  5.484870E+000  1.531650E-002  1.558752E-003  1.558723E-003  2.818608E-008  1.808247E-005  6.343360E-005
  5.484870E+000  1.700490E-002  1.730671E-003  1.730628E-003  4.282496E-008  2.474472E-005  7.818901E-005
  5.484870E+000  1.887950E-002  1.921585E-003  1.921519E-003  6.506803E-008  3.386165E-005  9.637736E-005
  5.484870E+000  2.096060E-002  2.133578E-003  2.133479E-003  9.886141E-008  4.633596E-005  1.187947E-004
  5.484870E+000  2.327120E-002  2.369019E-003  2.368869E-003  1.502086E-007  6.340538E-005  1.464273E-004
  5.484870E+000  2.583650E-002  2.630510E-003  2.630281E-003  2.282253E-007  8.676087E-005  1.804868E-004
  5.484870E+000  2.868460E-002  2.920962E-003  2.920615E-003  3.467655E-007  1.187162E-004  2.224681E-004
  5.484870E+000  3.184660E-002  3.243615E-003  3.243088E-003  5.268747E-007  1.624344E-004  2.742120E-004
  5.484870E+000  3.535720E-002  3.602107E-003  3.601306E-003  8.005420E-007  2.222427E-004  3.379900E-004
  5.484870E+000  3.925480E-002  4.000494E-003  3.999277E-003  1.216369E-006  3.040548E-004  4.165996E-004
  5.484870E+000  4.358200E-002  4.443322E-003  4.441474E-003  1.848203E-006  4.159506E-004  5.134869E-004
  5.484870E+000  4.838630E-002  4.935728E-003  4.932920E-003  2.808300E-006  5.689737E-004  6.329034E-004
  5.484870E+000  5.372010E-002  5.483472E-003  5.479205E-003  4.267183E-006  7.781900E-004  7.800791E-004
  5.484870E+000  5.964200E-002  6.093131E-003  6.086647E-003  6.484139E-006  1.064172E-003  9.614695E-004
  5.484870E+000  6.621660E-002  6.772155E-003  6.762302E-003  9.853074E-006  1.454939E-003  1.185014E-003
  5.484870E+000  7.351590E-002  7.529132E-003  7.514160E-003  1.497283E-005  1.988652E-003  1.460499E-003
  5.484870E+000  8.161990E-002  8.374019E-003  8.351265E-003  2.275381E-005  2.717192E-003  1.799983E-003
  5.484870E+000  9.061730E-002  9.318460E-003  9.283880E-003  3.458010E-005  3.710924E-003  2.218309E-003
  5.484870E+000  1.006060E-001  1.037621E-002  1.032366E-002  5.255498E-005  5.064949E-003  2.733722E-003
  5.484870E+000  1.116970E-001  1.156408E-002  1.148420E-002  7.988242E-005  6.907805E-003  3.368805E-003
  5.484870E+000  1.240100E-001  1.290227E-002  1.278084E-002  1.214270E-004  9.411294E-003  4.151143E-003
  5.484870E+000  1.376800E-001  1.441621E-002  1.423161E-002  1.845946E-004  1.280466E-002  5.114791E-003
  5.484870E+000  1.528570E-001  1.613831E-002  1.585765E-002  2.806575E-004  1.739076E-002  6.301637E-003
  5.484870E+000  1.697070E-001  1.811062E-002  1.768385E-002  4.267725E-004  2.356476E-002  7.763134E-003
  5.484870E+000  1.884140E-001  2.038888E-002  1.973982E-002  6.490608E-004  3.183406E-002  9.562465E-003
  5.484870E+000  2.091840E-001  2.304869E-002  2.206135E-002  9.873404E-004  4.283715E-002  1.177742E-002
  5.484870E+000  2.322440E-001  2.619396E-002  2.469169E-002  1.502270E-003  5.735178E-002  1.450335E-002
  5.484870E+000  2.578450E-001  2.996995E-002  2.768367E-002  2.286277E-003  7.628566E-002  1.785719E-002
  5.484870E+000  2.862680E-001  3.458315E-002  3.110280E-002  3.480344E-003  1.006370E-001  2.198289E-002
  5.484870E+000  3.178250E-001  4.033006E-002  3.503061E-002  5.299443E-003  1.314018E-001  2.705756E-002
  5.484870E+000  3.528600E-001  4.763973E-002  3.956876E-002  8.070966E-003  1.694167E-001  3.329913E-002
  5.484870E+000  3.917580E-001  5.713843E-002  4.484519E-002  1.229324E-002  2.151484E-001  4.097813E-002
  5.484870E+000  4.349430E-001  6.974132E-002  5.101971E-002  1.872161E-002  2.684436E-001  5.043144E-002
  5.484870E+000  4.828890E-001  8.678701E-002  5.829177E-002  2.849524E-002  3.283353E-001  6.208538E-002
  5.484870E+000  5.361200E-001  1.102183E-001  6.690566E-002  4.331261E-002  3.929713E-001  7.648810E-002
  5.484870E+000  5.952190E-001  1.428125E-001  7.715335E-002  6.565917E-002  4.597578E-001  9.436431E-002
  5.484870E+000  6.608330E-001  1.884210E-001  8.936914E-002  9.905187E-002  5.256944E-001  1.167057E-001
  5.484870E+000  7.336790E-001  2.520964E-001  1.039145E-001  1.481819E-001  5.877987E-001  1.449254E-001
  5.484870E+000  8.145560E-001  3.398539E-001  1.211686E-001  2.186853E-001  6.434685E-001  1.811206E-001
  5.484870E+000  9.043480E-001  4.577353E-001  1.415973E-001  3.161380E-001  6.906567E-001  2.284631E-001
  5.484870E+000  1.004040E+000  6.105425E-001  1.661189E-001  4.444236E-001  7.279159E-001  2.915630E-001
  5.484870E+000  1.114720E+000  8.033271E-001  1.970993E-001  6.062278E-001  7.546463E-001  3.755931E-001
  5.484870E+000  1.237600E+000  1.052981E+000  2.395644E-001  8.134170E-001  7.724894E-001  4.795314E-001
  5.484870E+000  1.374030E+000  1.404789E+000  2.976014E-001  1.107188E+000  7.881523E-001  5.774228E-001
  5.484870E+000  1.525490E+000  1.868172E+000  3.546440E-001  1.513528E+000  8.101652E-001  6.206878E-001
  5.484870E+000  1.693650E+000  2.259576E+000  3.767093E-001  1.882866E+000  8.332831E-001  6.168414E-001
  5.484870E+000  1.880350E+000  2.521311E+000  3.978021E-001  2.123509E+000  8.422241E-001  6.329864E-001
  5.484870E+000  2.087630E+000  2.964935E+000  4.815999E-001  2.483335E+000  8.375682E-001  6.950924E-001
  5.484870E+000  2.317760E+000  3.488896E+000  5.464385E-001  2.942457E+000  8.433778E-001  7.365587E-001
  5.484870E+000  2.573260E+000  3.575839E+000  5.557283E-001  3.020110E+000  8.445880E-001  7.295051E-001
  5.484870E+000  2.856920E+000  3.932640E+000  6.693211E-001  3.263319E+000  8.298036E-001  7.483301E-001
  5.484870E+000  3.171850E+000  3.852459E+000  6.684052E-001  3.184053E+000  8.264991E-001  7.600085E-001
  5.484870E+000  3.521500E+000  3.824315E+000  7.959539E-001  3.028361E+000  7.918702E-001  7.483267E-001
  5.484870E+000  3.909690E+000  3.355399E+000  7.719798E-001  2.583419E+000  7.699290E-001  7.357817E-001
  5.484870E+000  4.340670E+000  3.081014E+000  8.769828E-001  2.204031E+000  7.153591E-001  7.182386E-001
  5.484870E+000  4.819170E+000  2.595644E+000  9.561270E-001  1.639517E+000  6.316418E-001  6.682320E-001
  5.484870E+000  5.350410E+000  2.199689E+000  9.471793E-001  1.252509E+000  5.694030E-001  6.325514E-001
  5.484870E+000  5.940210E+000  2.121773E+000  9.690492E-001  1.152724E+000  5.432833E-001  6.891317E-001
  5.484870E+000  6.595020E+000  2.296586E+000  9.982501E-001  1.298336E+000  5.653331E-001  7.815873E-001
  5.484870E+000  7.322020E+000  2.559477E+000  1.024497E+000  1.534980E+000  5.997241E-001  8.521670E-001
  5.484870E+000  8.129160E+000  2.669784E+000  1.033567E+000  1.636217E+000  6.128649E-001  8.859137E-001
  5.484870E+000  9.025280E+000  2.533765E+000  1.041365E+000  1.492400E+000  5.890048E-001  8.881682E-001
  5.484870E+000  1.002020E+001  2.277148E+000  1.037907E+000  1.239241E+000  5.442076E-001  8.787049E-001
  5.484870E+000  1.112470E+001  2.259296E+000  1.042031E+000  1.217265E+000  5.387807E-001  8.838885E-001
  5.484870E+000  1.235110E+001  2.396156E+000  1.051391E+000  1.344765E+000  5.612176E-001  9.033420E-001
  5.484870E+000  1.371260E+001  2.355085E+000  1.058533E+000  1.296553E+000  5.505332E-001  9.118665E-001
  5.484870E+000  1.522420E+001  2.233722E+000  1.062631E+000  1.171091E+000  5.242778E-001  9.137933E-001
  5.484870E+000  1.690240E+001  2.289821E+000  1.059923E+000  1.229899E+000  5.371155E-001  9.258549E-001
  5.484870E+000  1.876570E+001  2.259779E+000  1.054379E+000  1.205400E+000  5.334151E-001  9.289368E-001
  5.484870E+000  2.083430E+001  2.221990E+000  1.047603E+000  1.174387E+000  5.285292E-001  9.305061E-001
  5.484870E+000  2.313100E+001  2.229409E+000  1.040761E+000  1.188649E+000  5.331676E-001  9.347864E-001
  5.484870E+000  2.568080E+001  2.199301E+000  1.032222E+000  1.167079E+000  5.306592E-001  9.361898E-001
  5.484870E+000  2.851170E+001  2.189424E+000  1.023203E+000  1.166220E+000  5.326609E-001  9.377269E-001
  5.484870E+000  3.165470E+001  2.181917E+000  1.014250E+000  1.167667E+000  5.351564E-001  9.391320E-001
  5.484870E+000  3.514410E+001  2.164471E+000  1.005294E+000  1.159177E+000  5.355474E-001  9.396812E-001
  5.484870E+000  3.901820E+001  2.152953E+000  9.966726E-001  1.156280E+000  5.370671E-001  9.402424E-001
  5.484870E+000  4.331940E+001  2.143497E+000  9.885170E-001  1.154980E+000  5.388298E-001  9.407634E-001
  5.484870E+000  4.809470E+001  2.134198E+000  9.808804E-001  1.153318E+000  5.403987E-001  9.411390E-001
  5.484870E+000  5.339640E+001  2.125392E+000  9.737937E-001  1.151598E+000  5.418287E-001  9.414434E-001
  5.484870E+000  5.928250E+001  2.117281E+000  9.672534E-001  1.150028E+000  5.431625E-001  9.417010E-001
  5.484870E+000  6.581750E+001  2.109465E+000  9.612319E-001  1.148234E+000  5.443244E-001  9.419053E-001
  5.484870E+000  7.307280E+001  2.102133E+000  9.556986E-001  1.146435E+000  5.453672E-001  9.420762E-001
  5.484870E+000  8.112800E+001  2.095325E+000  9.506184E-001  1.144707E+000  5.463146E-001  9.422223E-001
  5.484870E+000  9.007110E+001  2.088977E+000  9.459566E-001  1.143021E+000  5.471676E-001  9.423456E-001
  5.484870E+000  1.000000E+002  2.083047E+000  9.416805E-001  1.141367E+000  5.479313E-001  9.424484E-001
  5.559040E+000  3.550000E-004  3.614124E-005  3.614124E-005  7.608552E-015  2.105227E-010  3.451304E-008
  5.559040E+000  3.941330E-004  4.012522E-005  4.012522E-005  1.156005E-014  2.880994E-010  4.294832E-008
  5.559040E+000  4.375800E-004  4.454840E-005  4.454840E-005  1.756380E-014  3.942633E-010  5.364140E-008
  5.559040E+000  4.858170E-004  4.945924E-005  4.945924E-005  2.668575E-014  5.395504E-010  6.463886E-008
  5.559040E+000  5.393710E-004  5.491138E-005  5.491137E-005  4.054516E-014  7.383745E-010  7.626361E-008
  5.559040E+000  5.988280E-004  6.096448E-005  6.096448E-005  6.160232E-014  1.010462E-009  9.569570E-008
  5.559040E+000  6.648400E-004  6.768492E-005  6.768492E-005  9.359598E-014  1.382819E-009  1.157136E-007
  5.559040E+000  7.381280E-004  7.514611E-005  7.514611E-005  1.422052E-013  1.892382E-009  1.433495E-007
  5.559040E+000  8.194950E-004  8.342979E-005  8.342979E-005  2.160598E-013  2.589719E-009  1.764475E-007
  5.559040E+000  9.098320E-004  9.262669E-005  9.262669E-005  3.282717E-013  3.544030E-009  2.179476E-007
  5.559040E+000  1.010130E-003  1.028377E-004  1.028377E-004  4.987671E-013  4.850042E-009  2.681327E-007
  5.559040E+000  1.121480E-003  1.141738E-004  1.141738E-004  7.578004E-013  6.637251E-009  3.307907E-007
  5.559040E+000  1.245100E-003  1.267592E-004  1.267592E-004  1.151345E-012  9.082936E-009  4.070558E-007
  5.559040E+000  1.382360E-003  1.407332E-004  1.407332E-004  1.749337E-012  1.243017E-008  5.018925E-007
  5.559040E+000  1.534740E-003  1.562465E-004  1.562465E-004  2.657835E-012  1.701053E-008  6.185034E-007
  5.559040E+000  1.703920E-003  1.734702E-004  1.734702E-004  4.038180E-012  2.327881E-008  7.622392E-007
  5.559040E+000  1.891750E-003  1.925926E-004  1.925926E-004  6.135414E-012  3.185695E-008  9.400403E-007
  5.559040E+000  2.100290E-003  2.138235E-004  2.138235E-004  9.321933E-012  4.359639E-008  1.158699E-006
  5.559040E+000  2.331820E-003  2.373950E-004  2.373950E-004  1.416345E-011  5.966196E-008  1.427986E-006
  5.559040E+000  2.588860E-003  2.635637E-004  2.635637E-004  2.151906E-011  8.164653E-008  1.760169E-006
  5.559040E+000  2.874240E-003  2.926177E-004  2.926177E-004  3.269500E-011  1.117328E-007  2.169665E-006
  5.559040E+000  3.191090E-003  3.248758E-004  3.248758E-004  4.967588E-011  1.529073E-007  2.674456E-006
  5.559040E+000  3.542850E-003  3.606882E-004  3.606881E-004  7.547456E-011  2.092515E-007  3.296569E-006
  5.559040E+000  3.933400E-003  4.004501E-004  4.004499E-004  1.146733E-010  2.863610E-007  4.063397E-006
  5.559040E+000  4.367000E-003  4.445952E-004  4.445950E-004  1.742299E-010  3.918844E-007  5.008592E-006
  5.559040E+000  4.848390E-003  4.936064E-004  4.936061E-004  2.647162E-010  5.362900E-007  6.173683E-006
  5.559040E+000  5.382850E-003  5.480214E-004  5.480210E-004  4.021979E-010  7.339091E-007  7.609802E-006
  5.559040E+000  5.976230E-003  6.084362E-004  6.084356E-004  6.110833E-010  1.004351E-006  9.380008E-006
  5.559040E+000  6.635010E-003  6.755110E-004  6.755101E-004  9.284491E-010  1.374440E-006  1.156196E-005
  5.559040E+000  7.366420E-003  7.499826E-004  7.499812E-004  1.410647E-009  1.880907E-006  1.425149E-005
  5.559040E+000  8.178460E-003  8.326664E-004  8.326643E-004  2.143283E-009  2.574000E-006  1.756669E-005
  5.559040E+000  9.080000E-003  9.244668E-004  9.244635E-004  3.256401E-009  3.522464E-006  2.165299E-005
  5.559040E+000  1.008090E-002  1.026389E-003  1.026384E-003  4.947583E-009  4.820377E-006  2.668970E-005
  5.559040E+000  1.119220E-002  1.139561E-003  1.139553E-003  7.517258E-009  6.596628E-006  3.289842E-005
  5.559040E+000  1.242600E-002  1.265216E-003  1.265205E-003  1.142155E-008  9.027351E-006  4.055134E-005
  5.559040E+000  1.379570E-002  1.404725E-003  1.404708E-003  1.735311E-008  1.235338E-005  4.998368E-005
  5.559040E+000  1.531650E-002  1.559642E-003  1.559615E-003  2.636596E-008  1.690514E-005  6.161091E-005
  5.559040E+000  1.700490E-002  1.731655E-003  1.731615E-003  4.005951E-008  2.313365E-005  7.594233E-005
  5.559040E+000  1.887950E-002  1.922673E-003  1.922612E-003  6.086618E-008  3.165706E-005  9.360810E-005
  5.559040E+000  2.096060E-002  2.134780E-003  2.134688E-003  9.247724E-008  4.331933E-005  1.153814E-004
  5.559040E+000  2.327120E-002  2.370344E-003  2.370204E-003  1.405084E-007  5.927766E-005  1.422200E-004
  5.559040E+000  2.583650E-002  2.631967E-003  2.631754E-003  2.134868E-007  8.111301E-005  1.753010E-004
  5.559040E+000  2.868460E-002  2.922561E-003  2.922237E-003  3.243713E-007  1.109887E-004  2.160761E-004
  5.559040E+000  3.184660E-002  3.245364E-003  3.244871E-003  4.928482E-007  1.518622E-004  2.663335E-004
  5.559040E+000  3.535720E-002  3.604011E-003  3.603262E-003  7.488400E-007  2.077796E-004  3.282795E-004
  5.559040E+000  3.925480E-002  4.002553E-003  4.001416E-003  1.137809E-006  2.842707E-004  4.046310E-004
  5.559040E+000  4.358200E-002  4.445532E-003  4.443804E-003  1.728829E-006  3.888913E-004  4.987355E-004
  5.559040E+000  4.838630E-002  4.938072E-003  4.935445E-003  2.626903E-006  5.319694E-004  6.147225E-004
  5.559040E+000  5.372010E-002  5.485916E-003  5.481924E-003  3.991534E-006  7.275966E-004  7.576719E-004
  5.559040E+000  5.964200E-002  6.095616E-003  6.089551E-003  6.065243E-006  9.950172E-004  9.338545E-004
  5.559040E+000  6.621660E-002  6.774586E-003  6.765369E-003  9.216466E-006  1.360447E-003  1.150982E-003
  5.559040E+000  7.351590E-002  7.531356E-003  7.517350E-003  1.400531E-005  1.859600E-003  1.418561E-003
  5.559040E+000  8.161990E-002  8.375797E-003  8.354514E-003  2.128326E-005  2.541043E-003  1.748304E-003
  5.559040E+000  9.061730E-002  9.319430E-003  9.287085E-003  3.234478E-005  3.470682E-003  2.154633E-003
  5.559040E+000  1.006060E-001  1.037582E-002  1.032667E-002  4.915691E-005  4.737640E-003  2.655269E-003
  5.559040E+000  1.116970E-001  1.156151E-002  1.148679E-002  7.471591E-005  6.462472E-003  3.272153E-003
  5.559040E+000  1.240100E-001  1.289626E-002  1.278269E-002  1.135707E-004  8.806486E-003  4.032087E-003
  5.559040E+000  1.376800E-001  1.440491E-002  1.423226E-002  1.726461E-004  1.198523E-002  4.968158E-003
  5.559040E+000  1.528570E-001  1.611893E-002  1.585645E-002  2.624813E-004  1.628404E-002  6.121068E-003
  5.559040E+000  1.697070E-001  1.807901E-002  1.767990E-002  3.991156E-004  2.207618E-002  7.540817E-003
  5.559040E+000  1.884140E-001  2.033881E-002  1.973185E-002  6.069657E-004  2.984273E-002  9.288810E-003
  5.559040E+000  2.091840E-001  2.297086E-002  2.204761E-002  9.232461E-004  4.019205E-002  1.144065E-002
  5.559040E+000  2.322440E-001  2.607441E-002  2.466977E-002  1.404640E-003  5.387045E-002  1.408901E-002
  5.559040E+000  2.578450E-001  2.978774E-002  2.765024E-002  2.137501E-003  7.175776E-002  1.734757E-002
  5.559040E+000  2.862680E-001  3.430684E-002  3.105331E-002  3.253522E-003  9.483598E-002  2.135622E-002
  5.559040E+000  3.178250E-001  3.991234E-002  3.495886E-002  4.953474E-003  1.241088E-001  2.628707E-002
  5.559040E+000  3.528600E-001  4.700942E-002  3.946635E-002  7.543071E-003  1.604587E-001  3.235186E-002
  5.559040E+000  3.917580E-001  5.618843E-002  4.470081E-002  1.148762E-002  2.044481E-001  3.981317E-002
  5.559040E+000  4.349430E-001  6.831087E-002  5.081836E-002  1.749251E-002  2.560722E-001  4.899764E-002
  5.559040E+000  4.828890E-001  8.463593E-002  5.801381E-002  2.662212E-002  3.145487E-001  6.031781E-002
  5.559040E+000  5.361200E-001  1.069914E-001  6.652605E-002  4.046536E-002  3.782113E-001  7.430245E-002
  5.559040E+000  5.952190E-001  1.379945E-001  7.664130E-002  6.135316E-002  4.446060E-001  9.164769E-002
  5.559040E+000  6.608330E-001  1.812883E-001  8.868853E-002  9.259974E-002  5.107873E-001  1.133007E-001
  5.559040E+000  7.336790E-001  2.416909E-001  1.030248E-001  1.386661E-001  5.737334E-001  1.406025E-001
  5.559040E+000  8.145560E-001  3.250257E-001  1.200217E-001  2.050040E-001  6.307315E-001  1.755312E-001
  5.559040E+000  9.043480E-001  4.372988E-001  1.401131E-001  2.971858E-001  6.795942E-001  2.210721E-001
  5.559040E+000  1.004040E+000  5.834089E-001  1.640965E-001  4.193125E-001  7.187282E-001  2.816094E-001
  5.559040E+000  1.114720E+000  7.678580E-001  1.940170E-001  5.738410E-001  7.473270E-001  3.623827E-001
  5.559040E+000  1.237600E+000  1.004229E+000  2.344549E-001  7.697741E-001  7.665324E-001  4.640999E-001
  5.559040E+000  1.374030E+000  1.332867E+000  2.903082E-001  1.042558E+000  7.821926E-001  5.658687E-001
  5.559040E+000  1.525490E+000  1.779260E+000  3.498630E-001  1.429397E+000  8.033660E-001  6.194962E-001
