# lambda[um]  lamI_lam_total  lamI_lam_astrodust  lamI_lam_pah
  1.51400E+003   1.11691E-028   1.10532E-028   1.15887E-030
  1.53100E+003   1.06598E-028   1.05499E-028   1.09879E-030
  1.54900E+003   1.01454E-028   1.00415E-028   1.03909E-030
  1.56700E+003   9.66705E-029   9.56872E-029   9.83293E-031
  1.58500E+003   9.21701E-029   9.12391E-029   9.31016E-031
  1.60300E+003   8.78504E-029   8.69683E-029   8.82088E-031
  1.62200E+003   8.36336E-029   8.27998E-029   8.33762E-031
  1.64100E+003   7.96498E-029   7.88613E-029   7.88573E-031
  1.66000E+003   7.58529E-029   7.51067E-029   7.46246E-031
  1.67900E+003   7.23303E-029   7.16237E-029   7.06632E-031
  1.69800E+003   6.90040E-029   6.83345E-029   6.69498E-031
  1.71800E+003   6.56570E-029   6.50241E-029   6.32963E-031
  1.73800E+003   6.25454E-029   6.19467E-029   5.98752E-031
  1.75800E+003   5.96194E-029   5.90527E-029   5.66766E-031
  1.77800E+003   5.68201E-029   5.62833E-029   5.36787E-031
  1.79900E+003   5.40951E-029   5.35877E-029   5.07323E-031
  1.82000E+003   5.15271E-029   5.10473E-029   4.79775E-031
  1.84100E+003   4.90737E-029   4.86197E-029   4.53999E-031
  1.86200E+003   4.67972E-029   4.63673E-029   4.29906E-031
  1.88400E+003   4.45481E-029   4.41419E-029   4.06247E-031
  1.90600E+003   4.24018E-029   4.20177E-029   3.84168E-031
  1.92800E+003   4.04116E-029   4.00481E-029   3.63507E-031
  1.95000E+003   3.85335E-029   3.81894E-029   3.44095E-031
  1.97200E+003   3.67360E-029   3.64100E-029   3.26018E-031
  1.99500E+003   3.49939E-029   3.46857E-029   3.08277E-031
  2.01800E+003   3.33032E-029   3.30116E-029   2.91663E-031
  2.04200E+003   3.16594E-029   3.13840E-029   2.75479E-031
  2.06500E+003   3.01750E-029   2.99140E-029   2.60969E-031
  2.08900E+003   2.87003E-029   2.84535E-029   2.46797E-031
  2.11400E+003   2.72698E-029   2.70368E-029   2.33014E-031
  2.13800E+003   2.59807E-029   2.57601E-029   2.20628E-031
  2.16300E+003   2.46989E-029   2.44904E-029   2.08557E-031
  2.18800E+003   2.35080E-029   2.33108E-029   1.97278E-031
  2.21300E+003   2.23858E-029   2.21991E-029   1.86713E-031
  2.23900E+003   2.12724E-029   2.10959E-029   1.76427E-031
  2.26500E+003   2.02416E-029   2.00748E-029   1.66832E-031
  2.29100E+003   1.92702E-029   1.91123E-029   1.57880E-031
  2.31700E+003   1.83433E-029   1.81938E-029   1.49448E-031
  2.34400E+003   1.74483E-029   1.73071E-029   1.41280E-031
  2.37100E+003   1.66056E-029   1.64720E-029   1.33654E-031
  2.39900E+003   1.57752E-029   1.56490E-029   1.26237E-031
  2.42700E+003   1.50042E-029   1.48849E-029   1.19313E-031
  2.45500E+003   1.42784E-029   1.41655E-029   1.12856E-031
  2.48300E+003   1.35855E-029   1.34787E-029   1.06797E-031
  2.51200E+003   1.29189E-029   1.28180E-029   1.00945E-031
  2.54100E+003   1.22914E-029   1.21960E-029   9.54609E-032
  2.57000E+003   1.16946E-029   1.16042E-029   9.03234E-032
  2.60000E+003   1.11211E-029   1.10358E-029   8.53670E-032
  2.63000E+003   1.05813E-029   1.05005E-029   8.07381E-032
  2.66100E+003   1.00497E-029   9.97348E-030   7.62619E-032
  2.69200E+003   9.55628E-030   9.48420E-030   7.20800E-032
  2.72300E+003   9.09340E-030   9.02523E-030   6.81654E-032
  2.75400E+003   8.65171E-030   8.58720E-030   6.45103E-032
  2.78600E+003   8.22797E-030   8.16700E-030   6.09733E-032
  2.81800E+003   7.82916E-030   7.77148E-030   5.76735E-032
  2.85100E+003   7.44204E-030   7.38754E-030   5.44921E-032
  2.88400E+003   7.07319E-030   7.02168E-030   5.15101E-032
  2.91700E+003   6.73179E-030   6.68305E-030   4.87319E-032
  2.95100E+003   6.40064E-030   6.35459E-030   4.60515E-032
  2.98500E+003   6.08493E-030   6.04139E-030   4.35374E-032
  3.02000E+003   5.78324E-030   5.74212E-030   4.11262E-032
  3.05500E+003   5.49945E-030   5.46057E-030   3.88806E-032
  3.09000E+003   5.23230E-030   5.19552E-030   3.67782E-032
  3.12600E+003   4.97136E-030   4.93661E-030   3.47533E-032
  3.16200E+003   4.72905E-030   4.69619E-030   3.28567E-032
  3.19900E+003   4.49475E-030   4.46371E-030   3.10387E-032
  3.23600E+003   4.27149E-030   4.24215E-030   2.93435E-032
  3.27300E+003   4.06414E-030   4.03638E-030   2.77566E-032
  3.31100E+003   3.86369E-030   3.83746E-030   2.62309E-032
  3.35000E+003   3.67084E-030   3.64606E-030   2.47717E-032
  3.38800E+003   3.49198E-030   3.46855E-030   2.34353E-032
  3.42800E+003   3.31646E-030   3.29433E-030   2.21279E-032
  3.46700E+003   3.15606E-030   3.13512E-030   2.09366E-032
  3.50800E+003   2.99604E-030   2.97628E-030   1.97628E-032
  3.54800E+003   2.85056E-030   2.83187E-030   1.86948E-032
  3.58900E+003   2.71076E-030   2.69309E-030   1.76705E-032
  3.63100E+003   2.57552E-030   2.55883E-030   1.66908E-032
  3.67300E+003   2.44722E-030   2.43144E-030   1.57752E-032
  3.71500E+003   2.32806E-030   2.31314E-030   1.49205E-032
  3.75800E+003   2.21326E-030   2.19916E-030   1.41005E-032
  3.80200E+003   2.10281E-030   2.08950E-030   1.33158E-032
  3.84600E+003   1.99804E-030   1.98545E-030   1.25853E-032
  3.89000E+003   1.90036E-030   1.88846E-030   1.19015E-032
  3.93600E+003   1.80472E-030   1.79349E-030   1.12345E-032
  3.98100E+003   1.71674E-030   1.70611E-030   1.06241E-032
  4.02700E+003   1.63102E-030   1.62098E-030   1.00407E-032
  4.07400E+003   1.54976E-030   1.54027E-030   9.48407E-033
  4.12100E+003   1.47333E-030   1.46437E-030   8.96476E-033
  4.16900E+003   1.40024E-030   1.39178E-030   8.46770E-033
  4.21700E+003   1.33061E-030   1.32260E-030   8.00473E-033
  4.26600E+003   1.26436E-030   1.25679E-030   7.56255E-033
  4.31500E+003   1.20231E-030   1.19516E-030   7.14923E-033
  4.36500E+003   1.14276E-030   1.13600E-030   6.75542E-033
  4.41600E+003   1.08492E-030   1.07854E-030   6.37992E-033
  4.46700E+003   1.03150E-030   1.02547E-030   6.02918E-033
  4.51900E+003   9.80033E-031   9.74337E-031   5.69552E-033
  4.57100E+003   9.31858E-031   9.26474E-031   5.38359E-033
  4.62400E+003   8.84879E-031   8.79793E-031   5.08654E-033
  4.67700E+003   8.41466E-031   8.36657E-031   4.80889E-033
  4.73200E+003   7.99118E-031   7.94579E-031   4.53939E-033
  4.78600E+003   7.60006E-031   7.55713E-031   4.29264E-033
  4.84200E+003   7.21564E-031   7.17511E-031   4.05358E-033
  4.89800E+003   6.85730E-031   6.81900E-031   3.83010E-033
  4.95400E+003   6.52183E-031   6.48561E-031   3.62143E-033
  5.01200E+003   6.19357E-031   6.15937E-031   3.41947E-033
  5.07000E+003   5.88637E-031   5.85406E-031   3.23091E-033
  5.12900E+003   5.58906E-031   5.55854E-031   3.05156E-033
  5.18800E+003   5.31303E-031   5.28419E-031   2.88429E-033
  5.24800E+003   5.04905E-031   5.02180E-031   2.72526E-033
  5.30900E+003   4.79797E-031   4.77223E-031   2.57402E-033
  5.37000E+003   4.55767E-031   4.53334E-031   2.43296E-033
  5.43200E+003   4.33212E-031   4.30913E-031   2.29891E-033
  5.49500E+003   4.11663E-031   4.09491E-031   2.17177E-033
  5.55900E+003   3.90983E-031   3.88932E-031   2.05108E-033
  5.62300E+003   3.71640E-031   3.69701E-031   1.93829E-033
  5.68800E+003   3.52931E-031   3.51100E-031   1.83138E-033
  5.75400E+003   3.35395E-031   3.33665E-031   1.72987E-033
  5.82100E+003   3.18577E-031   3.16943E-031   1.63373E-033
  5.88800E+003   3.02766E-031   3.01222E-031   1.54398E-033
  5.95700E+003   2.87351E-031   2.85893E-031   1.45759E-033
  6.02600E+003   2.73053E-031   2.71676E-031   1.37702E-033
  6.09500E+003   2.59605E-031   2.58303E-031   1.30168E-033
  6.16600E+003   2.46594E-031   2.45364E-031   1.22910E-033
  6.23700E+003   2.34364E-031   2.33202E-031   1.16148E-033
  6.31000E+003   2.22398E-031   2.21301E-031   1.09658E-033
  6.38300E+003   2.11298E-031   2.10263E-031   1.03581E-033
  6.45600E+003   2.00918E-031   1.99939E-031   9.79252E-034
  6.53100E+003   1.90834E-031   1.89909E-031   9.24910E-034
  6.60700E+003   1.81284E-031   1.80411E-031   8.73371E-034
  6.68300E+003   1.72192E-031   1.71366E-031   8.25256E-034
  6.76100E+003   1.63536E-031   1.62757E-031   7.79319E-034
  6.83900E+003   1.55401E-031   1.54665E-031   7.36304E-034
  6.91800E+003   1.47655E-031   1.46959E-031   6.95561E-034
  6.99800E+003   1.40281E-031   1.39624E-031   6.57135E-034
  7.08000E+003   1.33091E-031   1.32471E-031   6.20342E-034
  7.16100E+003   1.26540E-031   1.25954E-031   5.86339E-034
  7.24400E+003   1.20191E-031   1.19638E-031   5.53800E-034
  7.32800E+003   1.14188E-031   1.13665E-031   5.23029E-034
  7.41300E+003   1.08478E-031   1.07984E-031   4.93971E-034
  7.49900E+003   1.02980E-031   1.02513E-031   4.66599E-034
  7.58600E+003   9.78216E-032   9.73809E-032   4.40661E-034
  7.67400E+003   9.29181E-032   9.25019E-032   4.16190E-034
  7.76200E+003   8.83086E-032   8.79153E-032   3.93336E-034
  7.85200E+003   8.38767E-032   8.35053E-032   3.71478E-034
  7.94300E+003   7.96913E-032   7.93404E-032   3.50899E-034
  8.03500E+003   7.56394E-032   7.53080E-032   3.31432E-034
  8.12800E+003   7.18639E-032   7.15509E-032   3.13001E-034
  8.22200E+003   6.82768E-032   6.79812E-032   2.95669E-034
  8.31800E+003   6.48341E-032   6.45549E-032   2.79161E-034
  8.41400E+003   6.15994E-032   6.13357E-032   2.63706E-034
  8.51100E+003   5.84884E-032   5.82392E-032   2.49126E-034
  8.61000E+003   5.55434E-032   5.53082E-032   2.35236E-034
  8.71000E+003   5.27488E-032   5.25267E-032   2.22132E-034
  8.81000E+003   5.01382E-032   4.99283E-032   2.09898E-034
  8.91200E+003   4.76194E-032   4.74211E-032   1.98293E-034
  9.01600E+003   4.52216E-032   4.50344E-032   1.87179E-034
  9.12000E+003   4.29402E-032   4.27634E-032   1.76811E-034
  9.22600E+003   4.07698E-032   4.06028E-032   1.66959E-034
  9.33200E+003   3.87431E-032   3.85854E-032   1.57726E-034
  9.44100E+003   3.67850E-032   3.66361E-032   1.48926E-034
  9.55000E+003   3.49450E-032   3.48043E-032   1.40692E-034
  9.66000E+003   3.32112E-032   3.30782E-032   1.32918E-034
  9.77200E+003   3.15199E-032   3.13943E-032   1.25520E-034
  9.88600E+003   2.99238E-032   2.98053E-032   1.18483E-034
  1.00000E+004   2.84340E-032   2.83220E-032   1.11933E-034
  1.01200E+004   2.69552E-032   2.68473E-032   1.07909E-034
  1.02300E+004   2.56878E-032   2.55834E-032   1.04390E-034
  1.03500E+004   2.43872E-032   2.42865E-032   1.00724E-034
  1.04700E+004   2.31500E-032   2.30528E-032   9.72291E-035
  1.05900E+004   2.19947E-032   2.19008E-032   9.38949E-035
  1.07200E+004   2.08341E-032   2.07437E-032   9.04537E-035
  1.08400E+004   1.98239E-032   1.97365E-032   8.74258E-035
  1.09600E+004   1.88715E-032   1.87870E-032   8.45324E-035
  1.10900E+004   1.79015E-032   1.78199E-032   8.15409E-035
  1.12200E+004   1.69861E-032   1.69074E-032   7.86898E-035
  1.13500E+004   1.61312E-032   1.60553E-032   7.59708E-035
  1.14800E+004   1.53335E-032   1.52601E-032   7.33764E-035
  1.16100E+004   1.45775E-032   1.45066E-032   7.08994E-035
  1.17500E+004   1.38187E-032   1.37503E-032   6.83556E-035
  1.18800E+004   1.31565E-032   1.30904E-032   6.61019E-035
  1.20200E+004   1.24775E-032   1.24137E-032   6.37849E-035
  1.21600E+004   1.18482E-032   1.17866E-032   6.15754E-035
  1.23000E+004   1.12568E-032   1.11974E-032   5.94674E-035
  1.24400E+004   1.07008E-032   1.06433E-032   5.74549E-035
  1.25900E+004   1.01455E-032   1.00901E-032   5.53987E-035
  1.27400E+004   9.62087E-033   9.56743E-033   5.34399E-035
  1.28800E+004   9.15490E-033   9.10321E-033   5.16945E-035
  1.30300E+004   8.69431E-033   8.64440E-033   4.99081E-035
  1.31800E+004   8.26189E-033   8.21368E-033   4.82035E-035
  1.33400E+004   7.82616E-033   7.77969E-033   4.64701E-035
  1.34900E+004   7.44470E-033   7.39978E-033   4.49200E-035
  1.36500E+004   7.06268E-033   7.01934E-033   4.33420E-035
  1.38000E+004   6.72608E-033   6.68416E-033   4.19293E-035
  1.39600E+004   6.38383E-033   6.34334E-033   4.04896E-035
  1.41200E+004   6.06637E-033   6.02725E-033   3.91152E-035
  1.42900E+004   5.74973E-033   5.71201E-033   3.77226E-035
  1.44500E+004   5.47182E-033   5.43535E-033   3.64719E-035
  1.46200E+004   5.19235E-033   5.15715E-033   3.52030E-035
  1.47900E+004   4.92974E-033   4.89574E-033   3.39926E-035
  1.49600E+004   4.68213E-033   4.64929E-033   3.28372E-035
  1.51400E+004   4.43872E-033   4.40705E-033   3.16704E-035
  1.53100E+004   4.22130E-033   4.19069E-033   3.06188E-035
  1.54900E+004   4.00664E-033   3.97709E-033   2.95557E-035
  1.56700E+004   3.80509E-033   3.77655E-033   2.85414E-035
  1.58500E+004   3.61573E-033   3.58815E-033   2.75731E-035
  1.60300E+004   3.43760E-033   3.41095E-033   2.66483E-035
  1.62200E+004   3.25884E-033   3.23312E-033   2.57165E-035
  1.64100E+004   3.09316E-033   3.06833E-033   2.48278E-035
  1.66000E+004   2.93776E-033   2.91378E-033   2.39797E-035
  1.67900E+004   2.79270E-033   2.76953E-033   2.31700E-035
  1.69800E+004   2.65514E-033   2.63274E-033   2.23963E-035
  1.71800E+004   2.51915E-033   2.49753E-033   2.16189E-035
  1.73800E+004   2.39239E-033   2.37152E-033   2.08771E-035
  1.75800E+004   2.27206E-033   2.25189E-033   2.01689E-035
  1.77800E+004   2.15929E-033   2.13980E-033   1.94925E-035
  1.79900E+004   2.04898E-033   2.03017E-033   1.88145E-035
  1.82000E+004   1.94546E-033   1.92729E-033   1.81677E-035
  1.84100E+004   1.84823E-033   1.83068E-033   1.75502E-035
  1.86200E+004   1.75685E-033   1.73989E-033   1.69605E-035
  1.88400E+004   1.66575E-033   1.64937E-033   1.63708E-035
  1.90600E+004   1.58133E-033   1.56553E-033   1.58082E-035
  1.92800E+004   1.50216E-033   1.48689E-033   1.52711E-035
  1.95000E+004   1.42762E-033   1.41286E-033   1.47581E-035
  1.97200E+004   1.35755E-033   1.34328E-033   1.42679E-035
  1.99500E+004   1.28928E-033   1.27550E-033   1.37784E-035
  2.01800E+004   1.22378E-033   1.21047E-033   1.33111E-035
  2.04200E+004   1.16100E-033   1.14816E-033   1.28457E-035
  2.06500E+004   1.10395E-033   1.09153E-033   1.24200E-035
  2.08900E+004   1.04849E-033   1.03649E-033   1.19956E-035
  2.11400E+004   9.94311E-034   9.82737E-034   1.15738E-035
  2.13800E+004   9.45427E-034   9.34240E-034   1.11874E-035
  2.16300E+004   8.96981E-034   8.86178E-034   1.08029E-035
  2.18800E+004   8.51658E-034   8.41222E-034   1.04360E-035
  2.21300E+004   8.09461E-034   7.99376E-034   1.00854E-035
  2.23900E+004   7.68620E-034   7.58883E-034   9.73737E-036
  2.26500E+004   7.29920E-034   7.20515E-034   9.40517E-036
  2.29100E+004   6.93070E-034   6.83982E-034   9.08793E-036
  2.31700E+004   6.58867E-034   6.50082E-034   8.78483E-036
  2.34400E+004   6.25836E-034   6.17351E-034   8.48419E-036
  2.37100E+004   5.94468E-034   5.86271E-034   8.19713E-036
  2.39900E+004   5.63933E-034   5.56020E-034   7.91298E-036
  2.42700E+004   5.35216E-034   5.27574E-034   7.64183E-036
  2.45500E+004   5.08581E-034   5.01198E-034   7.38295E-036
  2.48300E+004   4.83267E-034   4.76131E-034   7.13564E-036
  2.51200E+004   4.58900E-034   4.52009E-034   6.89103E-036
  2.54100E+004   4.36002E-034   4.29345E-034   6.65748E-036
  2.57000E+004   4.14215E-034   4.07781E-034   6.43439E-036
  2.60000E+004   3.93305E-034   3.87091E-034   6.21398E-036
  2.63000E+004   3.73662E-034   3.67658E-034   6.00354E-036
  2.66100E+004   3.54367E-034   3.48571E-034   5.79595E-036
  2.69200E+004   3.36481E-034   3.30883E-034   5.59785E-036
  2.72300E+004   3.19678E-034   3.14269E-034   5.40867E-036
  2.75400E+004   3.03864E-034   2.98636E-034   5.22794E-036
  2.78600E+004   2.88536E-034   2.83486E-034   5.04974E-036
  2.81800E+004   2.74294E-034   2.69414E-034   4.87955E-036
  2.85100E+004   2.60177E-034   2.55465E-034   4.71196E-036
  2.88400E+004   2.47229E-034   2.42677E-034   4.55198E-036
  2.91700E+004   2.34905E-034   2.30506E-034   4.39916E-036
  2.95100E+004   2.22981E-034   2.18732E-034   4.24879E-036
  2.98500E+004   2.12040E-034   2.07934E-034   4.10520E-036
  3.02000E+004   1.99320E-034   1.95356E-034   3.96407E-036
  3.05500E+004   1.77992E-034   1.74162E-034   3.82935E-036
  3.09000E+004   1.49484E-034   1.45784E-034   3.70067E-036
  3.12600E+004   1.21108E-034   1.17534E-034   3.57426E-036
  3.16200E+004   9.76543E-035   9.42008E-035   3.45355E-036
  3.19900E+004   7.93054E-035   7.59703E-035   3.33508E-036
  3.23600E+004   6.55866E-035   6.23647E-035   3.22198E-036
  3.27300E+004   5.52148E-035   5.21008E-035   3.11394E-036
  3.31100E+004   4.71053E-035   4.40974E-035   3.00796E-036
  3.35000E+004   4.06583E-035   3.77542E-035   2.90413E-036
  3.38800E+004   3.56571E-035   3.28496E-035   2.80751E-036
  3.42800E+004   3.14309E-035   2.87205E-035   2.71039E-036
  3.46700E+004   2.80402E-035   2.54203E-035   2.61997E-036
  3.50800E+004   2.51029E-035   2.25737E-035   2.52919E-036
  3.54800E+004   2.26783E-035   2.02337E-035   2.44463E-036
  3.58900E+004   2.05808E-035   1.82190E-035   2.36182E-036
  3.63100E+004   1.87222E-035   1.64414E-035   2.28083E-036
  3.67300E+004   1.71173E-035   1.49138E-035   2.20351E-036
  3.71500E+004   1.57285E-035   1.35989E-035   2.12964E-036
  3.75800E+004   1.44671E-035   1.24097E-035   2.05740E-036
  3.80200E+004   1.33299E-035   1.13431E-035   1.98682E-036
  3.84600E+004   1.23320E-035   1.04125E-035   1.91943E-036
  3.89000E+004   1.14359E-035   9.58086E-036   1.85506E-036
  3.93600E+004   1.05989E-035   8.80809E-036   1.79081E-036
  3.98100E+004   9.86045E-036   8.12966E-036   1.73080E-036
