# aeff[um]=   0.00100  comp=ad_s2  Teq[K]=  18.96159 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  1.40656E+001   7.77871E-004   1.09412E-002
  1.41864E+001   7.38392E-004   1.04751E-002
  1.43082E+001   7.23805E-004   1.03564E-002
  1.44311E+001   6.95217E-004   1.00328E-002
  1.45551E+001   6.80105E-004   9.89900E-003
  1.46801E+001   6.43144E-004   9.44144E-003
  1.48062E+001   6.43070E-004   9.52143E-003
  1.49333E+001   5.97653E-004   8.92498E-003
  1.50616E+001   5.96808E-004   8.98892E-003
  1.51910E+001   5.62040E-004   8.53797E-003
  1.53215E+001   5.56200E-004   8.52182E-003
  1.54531E+001   5.34169E-004   8.25456E-003
  1.55858E+001   5.18869E-004   8.08701E-003
  1.57196E+001   4.97141E-004   7.81490E-003
  1.58547E+001   4.81879E-004   7.64005E-003
  1.59908E+001   4.69343E-004   7.50522E-003
  1.61282E+001   4.44962E-004   7.17645E-003
  1.62667E+001   4.38345E-004   7.13046E-003
  1.64064E+001   4.21954E-004   6.92278E-003
  1.65474E+001   4.03423E-004   6.67561E-003
  1.66895E+001   3.96672E-004   6.62027E-003
  1.68328E+001   3.82436E-004   6.43751E-003
  1.69774E+001   3.58541E-004   6.08712E-003
  1.71232E+001   3.63404E-004   6.22268E-003
  1.72703E+001   3.38539E-004   5.84670E-003
  1.74186E+001   3.37843E-004   5.88478E-003
  1.75683E+001   3.23367E-004   5.68101E-003
  1.77192E+001   3.12879E-004   5.54396E-003
  1.78713E+001   2.96515E-004   5.29915E-003
  1.80248E+001   2.93585E-004   5.29184E-003
  1.81797E+001   2.74046E-004   4.98208E-003
  1.83358E+001   2.75792E-004   5.05689E-003
  1.84933E+001   2.64638E-004   4.89404E-003
  1.86521E+001   2.56178E-004   4.77829E-003
  1.88124E+001   2.43000E-004   4.57142E-003
  1.89739E+001   2.40532E-004   4.56385E-003
  1.91369E+001   2.31194E-004   4.42436E-003
  1.93013E+001   2.19111E-004   4.22913E-003
  1.94671E+001   2.13195E-004   4.15030E-003
  1.96343E+001   2.06233E-004   4.04925E-003
  1.98029E+001   2.02139E-004   4.00296E-003
  1.99730E+001   1.93074E-004   3.85628E-003
  2.01445E+001   1.88982E-004   3.80697E-003
  2.03176E+001   1.78383E-004   3.62432E-003
  2.04921E+001   1.78858E-004   3.66518E-003
  2.06681E+001   1.66601E-004   3.44334E-003
  2.08456E+001   1.65912E-004   3.45854E-003
  2.10247E+001   1.57686E-004   3.31531E-003
  2.12052E+001   1.54764E-004   3.28182E-003
  2.13874E+001   1.48107E-004   3.16764E-003
  2.15711E+001   1.41994E-004   3.06297E-003
  2.17564E+001   1.36346E-004   2.96640E-003
  2.19432E+001   1.36615E-004   2.99779E-003
  2.21317E+001   1.27497E-004   2.82174E-003
  2.23218E+001   1.24603E-004   2.78136E-003
  2.25135E+001   1.21078E-004   2.72590E-003
  2.27069E+001   1.18658E-004   2.69436E-003
  2.29019E+001   1.11615E-004   2.55621E-003
  2.30986E+001   1.09320E-004   2.52515E-003
  2.32970E+001   1.04752E-004   2.44041E-003
  2.34971E+001   1.01645E-004   2.38838E-003
  2.36990E+001   9.99462E-005   2.36863E-003
  2.39025E+001   9.43428E-005   2.25504E-003
  2.41078E+001   9.07320E-005   2.18736E-003
  2.43149E+001   8.81578E-005   2.14355E-003
  2.45237E+001   8.74949E-005   2.14571E-003
  2.47344E+001   8.05974E-005   1.99353E-003
  2.49468E+001   8.11806E-005   2.02520E-003
  2.51611E+001   7.61090E-005   1.91499E-003
  2.53772E+001   7.61061E-005   1.93136E-003
  2.55952E+001   7.19400E-005   1.84132E-003
  2.58150E+001   6.99856E-005   1.80668E-003
  2.60367E+001   6.62752E-005   1.72559E-003
  2.62604E+001   6.57872E-005   1.72760E-003
  2.64859E+001   6.20538E-005   1.64356E-003
  2.67134E+001   6.13154E-005   1.63795E-003
  2.69429E+001   5.86875E-005   1.58122E-003
  2.71743E+001   5.69692E-005   1.54810E-003
  2.74077E+001   5.42840E-005   1.48780E-003
  2.76431E+001   5.33433E-005   1.47458E-003
  2.78805E+001   5.10211E-005   1.42250E-003
  2.81200E+001   4.89915E-005   1.37764E-003
  2.83615E+001   4.77779E-005   1.35506E-003
  2.86051E+001   4.63845E-005   1.32684E-003
  2.88508E+001   4.46651E-005   1.28863E-003
  2.90986E+001   4.27887E-005   1.24510E-003
  2.93486E+001   4.17108E-005   1.22416E-003
  2.96006E+001   3.93546E-005   1.16492E-003
  2.98549E+001   3.88561E-005   1.16005E-003
  3.01113E+001   3.80578E-005   1.14597E-003
  3.03699E+001   3.59531E-005   1.09190E-003
  3.06308E+001   3.44369E-005   1.05483E-003
  3.08939E+001   3.42400E-005   1.05781E-003
  3.11592E+001   3.21614E-005   1.00213E-003
  3.14269E+001   3.20177E-005   1.00622E-003
  3.16968E+001   2.99851E-005   9.50434E-004
  3.19691E+001   2.94582E-005   9.41753E-004
  3.22436E+001   2.83809E-005   9.15107E-004
  3.25206E+001   2.76262E-005   8.98422E-004
  3.27999E+001   2.59648E-005   8.51646E-004
  3.30816E+001   2.62017E-005   8.66796E-004
  3.33658E+001   2.41000E-005   8.04118E-004
  3.36524E+001   2.38700E-005   8.03284E-004
  3.39414E+001   2.35645E-005   7.99815E-004
  3.42329E+001   2.24485E-005   7.68482E-004
  3.45270E+001   2.11747E-005   7.31101E-004
  3.48235E+001   2.11523E-005   7.36599E-004
  3.51226E+001   2.00272E-005   7.03410E-004
  3.54243E+001   1.91421E-005   6.78096E-004
  3.57286E+001   1.88262E-005   6.72636E-004
  3.60355E+001   1.80189E-005   6.49321E-004
  3.63450E+001   1.72957E-005   6.28612E-004
  3.66571E+001   1.70500E-005   6.25005E-004
  3.69720E+001   1.62208E-005   5.99718E-004
  3.72896E+001   1.54376E-005   5.75664E-004
  3.76098E+001   1.53777E-005   5.78356E-004
  3.79329E+001   1.46146E-005   5.54375E-004
  3.82587E+001   1.42849E-005   5.46523E-004
  3.85873E+001   1.34211E-005   5.17884E-004
  3.89187E+001   1.33341E-005   5.18946E-004
  3.92530E+001   1.25828E-005   4.93914E-004
  3.95902E+001   1.24593E-005   4.93266E-004
  3.99302E+001   1.16951E-005   4.66991E-004
  4.02732E+001   1.14562E-005   4.61379E-004
  4.06191E+001   1.10809E-005   4.50099E-004
  4.09680E+001   1.07791E-005   4.41598E-004
  4.13199E+001   1.01148E-005   4.17943E-004
  4.16748E+001   1.01227E-005   4.21862E-004
  4.20327E+001   9.38916E-006   3.94653E-004
  4.23937E+001   9.29016E-006   3.93846E-004
  4.27579E+001   9.00006E-006   3.84824E-004
  4.31251E+001   8.68930E-006   3.74728E-004
  4.34955E+001   8.25773E-006   3.59176E-004
  4.38691E+001   8.08153E-006   3.54531E-004
  4.42459E+001   7.72730E-006   3.41902E-004
  4.46259E+001   7.39307E-006   3.29924E-004
  4.50092E+001   7.28316E-006   3.27811E-004
  4.53958E+001   6.96864E-006   3.16348E-004
  4.57858E+001   6.70601E-006   3.07041E-004
  4.61790E+001   6.43159E-006   2.97005E-004
  4.65757E+001   6.27359E-006   2.92198E-004
  4.69757E+001   5.88520E-006   2.76462E-004
  4.73792E+001   5.94229E-006   2.81542E-004
  4.77861E+001   5.59890E-006   2.67550E-004
  4.81966E+001   5.36535E-006   2.58592E-004
  4.86105E+001   5.22410E-006   2.53947E-004
  4.90281E+001   5.12420E-006   2.51230E-004
  4.94492E+001   4.70631E-006   2.32724E-004
  4.98739E+001   4.75552E-006   2.37177E-004
  5.03023E+001   4.51648E-006   2.27190E-004
  5.07343E+001   4.39217E-006   2.22835E-004
  5.11701E+001   4.12965E-006   2.11315E-004
  5.16096E+001   4.13672E-006   2.13495E-004
  5.20529E+001   3.75150E-006   1.95277E-004
  5.25000E+001   3.77693E-006   1.98289E-004
  5.29509E+001   3.56148E-006   1.88584E-004
  5.34057E+001   3.55544E-006   1.89881E-004
  5.38644E+001   3.35490E-006   1.80710E-004
  5.43271E+001   3.21060E-006   1.74423E-004
  5.47937E+001   3.04711E-006   1.66963E-004
  5.52643E+001   3.03063E-006   1.67486E-004
  5.57390E+001   2.85646E-006   1.59216E-004
  5.62178E+001   2.77477E-006   1.55992E-004
  5.67006E+001   2.63346E-006   1.49319E-004
  5.71876E+001   2.58934E-006   1.48079E-004
  5.76788E+001   2.42373E-006   1.39798E-004
  5.81742E+001   2.39417E-006   1.39280E-004
  5.86739E+001   2.31172E-006   1.35638E-004
  5.91779E+001   2.21538E-006   1.31102E-004
  5.96862E+001   2.11152E-006   1.26029E-004
  6.01988E+001   2.09515E-006   1.26126E-004
  6.07159E+001   1.96802E-006   1.19490E-004
  6.12374E+001   1.87841E-006   1.15029E-004
  6.17634E+001   1.83423E-006   1.13289E-004
  6.22939E+001   1.76569E-006   1.09992E-004
  6.28289E+001   1.69931E-006   1.06766E-004
  6.33686E+001   1.64173E-006   1.04034E-004
  6.39128E+001   1.56326E-006   9.99125E-005
  6.44618E+001   1.49986E-006   9.66842E-005
  6.50155E+001   1.45415E-006   9.45425E-005
  6.55739E+001   1.40850E-006   9.23614E-005
  6.61371E+001   1.33781E-006   8.84793E-005
  6.67052E+001   1.28699E-006   8.58488E-005
  6.72781E+001   1.25449E-006   8.44001E-005
  6.78560E+001   1.17792E-006   7.99291E-005
  6.84388E+001   1.18444E-006   8.10620E-005
  6.90266E+001   1.10124E-006   7.60154E-005
  6.96195E+001   1.07342E-006   7.47313E-005
  7.02175E+001   1.00900E-006   7.08496E-005
  7.08206E+001   1.00226E-006   7.09809E-005
  7.14289E+001   9.23762E-007   6.59835E-005
  7.20424E+001   9.09499E-007   6.55227E-005
  7.26612E+001   8.57408E-007   6.23005E-005
  7.32853E+001   8.37736E-007   6.13940E-005
  7.39148E+001   7.73824E-007   5.71972E-005
  7.45496E+001   7.88194E-007   5.87598E-005
  7.51899E+001   7.16802E-007   5.38965E-005
  7.58358E+001   7.23508E-007   5.48680E-005
  7.64871E+001   6.61132E-007   5.05683E-005
  7.71441E+001   6.62866E-007   5.11363E-005
  7.78067E+001   5.93460E-007   4.61753E-005
  7.84750E+001   6.14348E-007   4.82111E-005
  7.91490E+001   5.44164E-007   4.30702E-005
  7.98289E+001   5.58755E-007   4.46049E-005
  8.05145E+001   5.03720E-007   4.05569E-005
  8.12061E+001   5.06994E-007   4.11711E-005
  8.19036E+001   4.66809E-007   3.82334E-005
  8.26070E+001   4.65615E-007   3.84632E-005
  8.33166E+001   4.27683E-007   3.56332E-005
  8.40322E+001   4.33515E-007   3.64294E-005
  8.47540E+001   3.98747E-007   3.37955E-005
  8.54819E+001   3.88947E-007   3.32481E-005
  8.62161E+001   3.59272E-007   3.09752E-005
  8.69567E+001   3.58633E-007   3.11857E-005
  8.77036E+001   3.33670E-007   2.92641E-005
  8.84569E+001   3.35927E-007   2.97152E-005
  8.92166E+001   3.11440E-007   2.77857E-005
  8.99829E+001   2.98650E-007   2.68735E-005
  9.07558E+001   2.77450E-007   2.51803E-005
  9.15353E+001   2.77941E-007   2.54415E-005
  9.23215E+001   2.56092E-007   2.36429E-005
  9.31145E+001   2.54121E-007   2.36624E-005
  9.39143E+001   2.31819E-007   2.17712E-005
  9.47209E+001   2.27906E-007   2.15876E-005
  9.55345E+001   2.08646E-007   1.99330E-005
  9.63551E+001   2.07546E-007   1.99982E-005
  9.71827E+001   1.96114E-007   1.90589E-005
  9.80174E+001   1.88033E-007   1.84305E-005
  9.88593E+001   1.76335E-007   1.74324E-005
  9.97084E+001   1.75882E-007   1.75370E-005
  1.00565E+002   1.58360E-007   1.59255E-005
  1.01429E+002   1.54722E-007   1.56933E-005
  1.02300E+002   1.48079E-007   1.51485E-005
  1.03178E+002   1.40742E-007   1.45216E-005
  1.04065E+002   1.31119E-007   1.36449E-005
  1.04958E+002   1.28399E-007   1.34767E-005
  1.05860E+002   1.20972E-007   1.28061E-005
  1.06769E+002   1.12480E-007   1.20094E-005
  1.07686E+002   1.11673E-007   1.20256E-005
  1.08611E+002   1.06523E-007   1.15697E-005
  1.09544E+002   9.78334E-008   1.07171E-005
  1.10485E+002   9.51955E-008   1.05177E-005
  1.11434E+002   9.01041E-008   1.00407E-005
  1.12391E+002   8.56327E-008   9.62439E-006
  1.13356E+002   8.28509E-008   9.39171E-006
  1.14330E+002   7.98125E-008   9.12500E-006
  1.15312E+002   7.48235E-008   8.62808E-006
  1.16303E+002   6.91318E-008   8.04023E-006
  1.17301E+002   6.83149E-008   8.01346E-006
  1.18309E+002   6.40992E-008   7.58354E-006
  1.19325E+002   6.27569E-008   7.48850E-006
  1.20350E+002   5.98542E-008   7.20348E-006
  1.21384E+002   5.65981E-008   6.87012E-006
  1.22426E+002   5.38101E-008   6.58779E-006
  1.23478E+002   5.27593E-008   6.51462E-006
  1.24538E+002   4.88496E-008   6.08367E-006
  1.25608E+002   4.75087E-008   5.96750E-006
  1.26687E+002   4.59321E-008   5.81902E-006
  1.27775E+002   4.18917E-008   5.35273E-006
  1.28873E+002   4.05977E-008   5.23195E-006
  1.29980E+002   3.75067E-008   4.87512E-006
  1.31096E+002   3.60143E-008   4.72134E-006
  1.32222E+002   3.43112E-008   4.53670E-006
  1.33358E+002   3.28000E-008   4.37414E-006
  1.34503E+002   3.08543E-008   4.15001E-006
  1.35658E+002   2.96790E-008   4.02622E-006
  1.36824E+002   2.76025E-008   3.77669E-006
  1.37999E+002   2.67368E-008   3.68966E-006
  1.39184E+002   2.44869E-008   3.40819E-006
  1.40380E+002   2.38822E-008   3.35258E-006
  1.41585E+002   2.21805E-008   3.14045E-006
  1.42801E+002   2.13745E-008   3.05231E-006
  1.44028E+002   1.94178E-008   2.79671E-006
  1.45265E+002   1.93891E-008   2.81656E-006
  1.46513E+002   1.78060E-008   2.60882E-006
  1.47771E+002   1.80065E-008   2.66084E-006
  1.49040E+002   1.64864E-008   2.45715E-006
  1.50320E+002   1.51599E-008   2.27885E-006
  1.51612E+002   1.48842E-008   2.25663E-006
  1.52914E+002   1.47190E-008   2.25075E-006
  1.54227E+002   1.33735E-008   2.06256E-006
  1.55552E+002   1.34245E-008   2.08821E-006
  1.56888E+002   1.24253E-008   1.94938E-006
  1.58235E+002   1.19476E-008   1.89054E-006
  1.59595E+002   1.12611E-008   1.79722E-006
  1.60965E+002   1.10926E-008   1.78553E-006
  1.62348E+002   1.05654E-008   1.71527E-006
  1.63742E+002   1.00125E-008   1.63947E-006
  1.65149E+002   9.74364E-009   1.60916E-006
  1.66567E+002   9.05039E-009   1.50750E-006
  1.67998E+002   8.88756E-009   1.49310E-006
  1.69441E+002   8.60204E-009   1.45754E-006
  1.70896E+002   7.96139E-009   1.36058E-006
  1.72364E+002   7.88749E-009   1.35953E-006
  1.73845E+002   7.62975E-009   1.32640E-006
  1.75338E+002   6.96254E-009   1.22080E-006
  1.76844E+002   6.36125E-009   1.12495E-006
  1.78363E+002   6.42920E-009   1.14673E-006
  1.79895E+002   6.01981E-009   1.08293E-006
  1.81440E+002   5.88799E-009   1.06832E-006
  1.82998E+002   5.46030E-009   9.99229E-007
  1.84570E+002   5.27679E-009   9.73941E-007
  1.86155E+002   5.00375E-009   9.31478E-007
  1.87754E+002   4.89858E-009   9.19733E-007
  1.89367E+002   4.68244E-009   8.86702E-007
  1.90993E+002   4.51997E-009   8.63287E-007
  1.92634E+002   4.44565E-009   8.56386E-007
  1.94289E+002   4.14769E-009   8.05851E-007
  1.95957E+002   4.02207E-009   7.88157E-007
  1.97640E+002   3.80010E-009   7.51056E-007
  1.99338E+002   3.66003E-009   7.29584E-007
  2.01050E+002   3.42493E-009   6.88584E-007
  2.02777E+002   3.59724E-009   7.29440E-007
  2.04519E+002   3.18593E-009   6.51585E-007
  2.06275E+002   3.16807E-009   6.53496E-007
  2.08047E+002   2.95438E-009   6.14651E-007
  2.09834E+002   2.94663E-009   6.18304E-007
  2.11636E+002   2.65486E-009   5.61866E-007
  2.13454E+002   2.81457E-009   6.00783E-007
  2.15287E+002   2.50713E-009   5.39756E-007
  2.17137E+002   2.58062E-009   5.60349E-007
  2.19002E+002   2.34859E-009   5.14346E-007
  2.20883E+002   2.34171E-009   5.17244E-007
  2.22780E+002   2.13897E-009   4.76520E-007
  2.24693E+002   2.15872E-009   4.85051E-007
  2.26623E+002   2.02834E-009   4.59670E-007
  2.28570E+002   1.97832E-009   4.52186E-007
  2.30533E+002   1.89140E-009   4.36031E-007
  2.32513E+002   1.87046E-009   4.34908E-007
  2.34510E+002   1.73445E-009   4.06748E-007
  2.36524E+002   1.74031E-009   4.11626E-007
  2.38556E+002   1.67608E-009   3.99841E-007
  2.40605E+002   1.59683E-009   3.84207E-007
  2.42672E+002   1.58068E-009   3.83586E-007
  2.44756E+002   1.48191E-009   3.62708E-007
  2.46858E+002   1.44998E-009   3.57940E-007
  2.48978E+002   1.36696E-009   3.40345E-007
  2.51117E+002   1.35153E-009   3.39393E-007
  2.53274E+002   1.24606E-009   3.15595E-007
  2.55449E+002   1.28943E-009   3.29384E-007
  2.57643E+002   1.19300E-009   3.07369E-007
  2.59856E+002   1.17683E-009   3.05807E-007
  2.62088E+002   1.07916E-009   2.82836E-007
  2.64339E+002   1.09057E-009   2.88281E-007
  2.66610E+002   9.83034E-010   2.62087E-007
  2.68900E+002   1.01826E-009   2.73811E-007
  2.71209E+002   8.90102E-010   2.41405E-007
  2.73539E+002   9.30436E-010   2.54511E-007
  2.75888E+002   8.42961E-010   2.32564E-007
  2.78258E+002   8.33546E-010   2.31942E-007
  2.80648E+002   8.19246E-010   2.29921E-007
  2.83059E+002   7.96235E-010   2.25382E-007
  2.85490E+002   7.35173E-010   2.09885E-007
  2.87942E+002   7.22237E-010   2.07963E-007
  2.90415E+002   7.17354E-010   2.08331E-007
  2.92910E+002   6.17322E-010   1.80820E-007
  2.95425E+002   6.57499E-010   1.94242E-007
  2.97963E+002   5.97044E-010   1.77898E-007
  3.00522E+002   5.89061E-010   1.77027E-007
  3.03103E+002   5.21591E-010   1.58096E-007
  3.05707E+002   5.25908E-010   1.60774E-007
  3.08333E+002   4.71979E-010   1.45527E-007
  3.10981E+002   5.08605E-010   1.58167E-007
  3.13652E+002   4.31440E-010   1.35322E-007
  3.16346E+002   4.44314E-010   1.40557E-007
  3.19063E+002   4.09392E-010   1.30622E-007
  3.21804E+002   3.82886E-010   1.23215E-007
  3.24568E+002   3.45330E-010   1.12083E-007
  3.27355E+002   3.24118E-010   1.06102E-007
  3.30167E+002   3.23677E-010   1.06868E-007
  3.33003E+002   2.77671E-010   9.24656E-008
  3.35863E+002   2.82110E-010   9.47506E-008
  3.38748E+002   2.18157E-010   7.39004E-008
  3.41657E+002   2.34648E-010   8.01695E-008
  3.44592E+002   1.90088E-010   6.55029E-008
  3.47552E+002   1.91778E-010   6.66530E-008
  3.50537E+002   1.50195E-010   5.26490E-008
  3.53548E+002   1.36205E-010   4.81552E-008
  3.56584E+002   1.12975E-010   4.02852E-008
  3.59647E+002   9.31806E-011   3.35122E-008
  3.62736E+002   8.03851E-011   2.91587E-008
  3.65852E+002   7.30121E-011   2.67117E-008
  3.68994E+002   6.61144E-011   2.43959E-008
  3.72164E+002   3.71266E-011   1.38172E-008
  3.75360E+002   3.23551E-011   1.21448E-008
  3.78584E+002   3.12029E-011   1.18130E-008
  3.81836E+002   2.34508E-011   8.95440E-009
  3.85116E+002   1.45873E-011   5.61783E-009
  3.88423E+002   1.21233E-011   4.70898E-009
  3.91760E+002   7.99316E-012   3.13141E-009
  3.95125E+002   5.86480E-012   2.31733E-009
  3.98518E+002   1.93543E-012   7.71308E-010
  4.01941E+002   0.00000E+000   0.00000E+000
  4.05394E+002   0.00000E+000   0.00000E+000
  4.08876E+002   0.00000E+000   0.00000E+000
  4.12388E+002   0.00000E+000   0.00000E+000
  4.15930E+002   0.00000E+000   0.00000E+000
