# lambda[um]  lamI_lam_total  lamI_lam_astrodust  lamI_lam_pah
  1.47900E+003   1.23215E-028   1.21923E-028   1.29258E-030
  1.49600E+003   1.17406E-028   1.16182E-028   1.22409E-030
  1.51400E+003   1.11689E-028   1.10532E-028   1.15623E-030
  1.53100E+003   1.06596E-028   1.05499E-028   1.09629E-030
  1.54900E+003   1.01452E-028   1.00415E-028   1.03673E-030
  1.56700E+003   9.66683E-029   9.56872E-029   9.81068E-031
  1.58500E+003   9.21680E-029   9.12391E-029   9.28914E-031
  1.60300E+003   8.78484E-029   8.69683E-029   8.80100E-031
  1.62200E+003   8.36317E-029   8.27998E-029   8.31887E-031
  1.64100E+003   7.96481E-029   7.88613E-029   7.86803E-031
  1.66000E+003   7.58512E-029   7.51067E-029   7.44574E-031
  1.67900E+003   7.23287E-029   7.16237E-029   7.05051E-031
  1.69800E+003   6.90025E-029   6.83345E-029   6.68004E-031
  1.71800E+003   6.56556E-029   6.50241E-029   6.31552E-031
  1.73800E+003   6.25441E-029   6.19467E-029   5.97420E-031
  1.75800E+003   5.96182E-029   5.90527E-029   5.65508E-031
  1.77800E+003   5.68189E-029   5.62833E-029   5.35597E-031
  1.79900E+003   5.40939E-029   5.35877E-029   5.06201E-031
  1.82000E+003   5.15261E-029   5.10473E-029   4.78716E-031
  1.84100E+003   4.90727E-029   4.86197E-029   4.52998E-031
  1.86200E+003   4.67963E-029   4.63673E-029   4.28960E-031
  1.88400E+003   4.45472E-029   4.41419E-029   4.05355E-031
  1.90600E+003   4.24010E-029   4.20177E-029   3.83325E-031
  1.92800E+003   4.04108E-029   4.00481E-029   3.62711E-031
  1.95000E+003   3.85327E-029   3.81894E-029   3.43343E-031
  1.97200E+003   3.67353E-029   3.64100E-029   3.25306E-031
  1.99500E+003   3.49933E-029   3.46857E-029   3.07605E-031
  2.01800E+003   3.33026E-029   3.30116E-029   2.91029E-031
  2.04200E+003   3.16588E-029   3.13840E-029   2.74881E-031
  2.06500E+003   3.01744E-029   2.99140E-029   2.60403E-031
  2.08900E+003   2.86997E-029   2.84535E-029   2.46263E-031
  2.11400E+003   2.72693E-029   2.70368E-029   2.32511E-031
  2.13800E+003   2.59802E-029   2.57601E-029   2.20152E-031
  2.16300E+003   2.46985E-029   2.44904E-029   2.08108E-031
  2.18800E+003   2.35076E-029   2.33108E-029   1.96853E-031
  2.21300E+003   2.23854E-029   2.21991E-029   1.86311E-031
  2.23900E+003   2.12720E-029   2.10959E-029   1.76048E-031
  2.26500E+003   2.02413E-029   2.00748E-029   1.66475E-031
  2.29100E+003   1.92699E-029   1.91123E-029   1.57542E-031
  2.31700E+003   1.83430E-029   1.81938E-029   1.49129E-031
  2.34400E+003   1.74480E-029   1.73071E-029   1.40979E-031
  2.37100E+003   1.66053E-029   1.64720E-029   1.33369E-031
  2.39900E+003   1.57749E-029   1.56490E-029   1.25968E-031
  2.42700E+003   1.50040E-029   1.48849E-029   1.19060E-031
  2.45500E+003   1.42781E-029   1.41655E-029   1.12617E-031
  2.48300E+003   1.35853E-029   1.34787E-029   1.06571E-031
  2.51200E+003   1.29187E-029   1.28180E-029   1.00732E-031
  2.54100E+003   1.22912E-029   1.21960E-029   9.52593E-032
  2.57000E+003   1.16944E-029   1.16042E-029   9.01329E-032
  2.60000E+003   1.11210E-029   1.10358E-029   8.51871E-032
  2.63000E+003   1.05811E-029   1.05005E-029   8.05682E-032
  2.66100E+003   1.00496E-029   9.97348E-030   7.61016E-032
  2.69200E+003   9.55613E-030   9.48420E-030   7.19286E-032
  2.72300E+003   9.09325E-030   9.02523E-030   6.80225E-032
  2.75400E+003   8.65157E-030   8.58720E-030   6.43753E-032
  2.78600E+003   8.22784E-030   8.16700E-030   6.08458E-032
  2.81800E+003   7.82904E-030   7.77148E-030   5.75530E-032
  2.85100E+003   7.44192E-030   7.38754E-030   5.43784E-032
  2.88400E+003   7.07309E-030   7.02168E-030   5.14028E-032
  2.91700E+003   6.73168E-030   6.68305E-030   4.86304E-032
  2.95100E+003   6.40055E-030   6.35459E-030   4.59558E-032
  2.98500E+003   6.08484E-030   6.04139E-030   4.34470E-032
  3.02000E+003   5.78316E-030   5.74212E-030   4.10409E-032
  3.05500E+003   5.49937E-030   5.46057E-030   3.88000E-032
  3.09000E+003   5.23222E-030   5.19552E-030   3.67021E-032
  3.12600E+003   4.97129E-030   4.93661E-030   3.46815E-032
  3.16200E+003   4.72898E-030   4.69619E-030   3.27888E-032
  3.19900E+003   4.49469E-030   4.46371E-030   3.09747E-032
  3.23600E+003   4.27143E-030   4.24215E-030   2.92831E-032
  3.27300E+003   4.06408E-030   4.03638E-030   2.76995E-032
  3.31100E+003   3.86364E-030   3.83746E-030   2.61770E-032
  3.35000E+003   3.67079E-030   3.64606E-030   2.47208E-032
  3.38800E+003   3.49193E-030   3.46855E-030   2.33872E-032
  3.42800E+003   3.31641E-030   3.29433E-030   2.20825E-032
  3.46700E+003   3.15602E-030   3.13512E-030   2.08937E-032
  3.50800E+003   2.99600E-030   2.97628E-030   1.97224E-032
  3.54800E+003   2.85053E-030   2.83187E-030   1.86566E-032
  3.58900E+003   2.71072E-030   2.69309E-030   1.76345E-032
  3.63100E+003   2.57548E-030   2.55883E-030   1.66568E-032
  3.67300E+003   2.44718E-030   2.43144E-030   1.57430E-032
  3.71500E+003   2.32803E-030   2.31314E-030   1.48901E-032
  3.75800E+003   2.21323E-030   2.19916E-030   1.40718E-032
  3.80200E+003   2.10279E-030   2.08950E-030   1.32887E-032
  3.84600E+003   1.99801E-030   1.98545E-030   1.25597E-032
  3.89000E+003   1.90033E-030   1.88846E-030   1.18773E-032
  3.93600E+003   1.80470E-030   1.79349E-030   1.12117E-032
  3.98100E+003   1.71672E-030   1.70611E-030   1.06026E-032
  4.02700E+003   1.63100E-030   1.62098E-030   1.00204E-032
  4.07400E+003   1.54974E-030   1.54027E-030   9.46491E-033
  4.12100E+003   1.47331E-030   1.46437E-030   8.94666E-033
  4.16900E+003   1.40023E-030   1.39178E-030   8.45062E-033
  4.21700E+003   1.33059E-030   1.32260E-030   7.98860E-033
  4.26600E+003   1.26434E-030   1.25679E-030   7.54732E-033
  4.31500E+003   1.20230E-030   1.19516E-030   7.13484E-033
  4.36500E+003   1.14274E-030   1.13600E-030   6.74184E-033
  4.41600E+003   1.08491E-030   1.07854E-030   6.36711E-033
  4.46700E+003   1.03148E-030   1.02547E-030   6.01708E-033
  4.51900E+003   9.80021E-031   9.74337E-031   5.68410E-033
  4.57100E+003   9.31847E-031   9.26474E-031   5.37281E-033
  4.62400E+003   8.84869E-031   8.79793E-031   5.07636E-033
  4.67700E+003   8.41457E-031   8.36657E-031   4.79927E-033
  4.73200E+003   7.99109E-031   7.94579E-031   4.53032E-033
  4.78600E+003   7.59997E-031   7.55713E-031   4.28406E-033
  4.84200E+003   7.21556E-031   7.17511E-031   4.04549E-033
  4.89800E+003   6.85722E-031   6.81900E-031   3.82247E-033
  4.95400E+003   6.52176E-031   6.48561E-031   3.61421E-033
  5.01200E+003   6.19350E-031   6.15937E-031   3.41266E-033
  5.07000E+003   5.88631E-031   5.85406E-031   3.22448E-033
  5.12900E+003   5.58899E-031   5.55854E-031   3.04549E-033
  5.18800E+003   5.31298E-031   5.28419E-031   2.87856E-033
  5.24800E+003   5.04900E-031   5.02180E-031   2.71985E-033
  5.30900E+003   4.79792E-031   4.77223E-031   2.56891E-033
  5.37000E+003   4.55763E-031   4.53334E-031   2.42814E-033
  5.43200E+003   4.33208E-031   4.30913E-031   2.29435E-033
  5.49500E+003   4.11658E-031   4.09491E-031   2.16747E-033
  5.55900E+003   3.90979E-031   3.88932E-031   2.04703E-033
  5.62300E+003   3.71636E-031   3.69701E-031   1.93446E-033
  5.68800E+003   3.52928E-031   3.51100E-031   1.82776E-033
  5.75400E+003   3.35392E-031   3.33665E-031   1.72646E-033
  5.82100E+003   3.18574E-031   3.16943E-031   1.63050E-033
  5.88800E+003   3.02763E-031   3.01222E-031   1.54093E-033
  5.95700E+003   2.87348E-031   2.85893E-031   1.45472E-033
  6.02600E+003   2.73050E-031   2.71676E-031   1.37430E-033
  6.09500E+003   2.59602E-031   2.58303E-031   1.29911E-033
  6.16600E+003   2.46591E-031   2.45364E-031   1.22668E-033
  6.23700E+003   2.34361E-031   2.33202E-031   1.15920E-033
  6.31000E+003   2.22396E-031   2.21301E-031   1.09442E-033
  6.38300E+003   2.11296E-031   2.10263E-031   1.03378E-033
  6.45600E+003   2.00916E-031   1.99939E-031   9.77330E-034
  6.53100E+003   1.90832E-031   1.89909E-031   9.23095E-034
  6.60700E+003   1.81282E-031   1.80411E-031   8.71658E-034
  6.68300E+003   1.72190E-031   1.71366E-031   8.23639E-034
  6.76100E+003   1.63534E-031   1.62757E-031   7.77792E-034
  6.83900E+003   1.55400E-031   1.54665E-031   7.34863E-034
  6.91800E+003   1.47654E-031   1.46959E-031   6.94200E-034
  6.99800E+003   1.40280E-031   1.39624E-031   6.55850E-034
  7.08000E+003   1.33090E-031   1.32471E-031   6.19129E-034
  7.16100E+003   1.26539E-031   1.25954E-031   5.85194E-034
  7.24400E+003   1.20190E-031   1.19638E-031   5.52719E-034
  7.32800E+003   1.14187E-031   1.13665E-031   5.22008E-034
  7.41300E+003   1.08477E-031   1.07984E-031   4.93007E-034
  7.49900E+003   1.02979E-031   1.02513E-031   4.65689E-034
  7.58600E+003   9.78207E-032   9.73809E-032   4.39802E-034
  7.67400E+003   9.29173E-032   9.25019E-032   4.15379E-034
  7.76200E+003   8.83078E-032   8.79153E-032   3.92570E-034
  7.85200E+003   8.38760E-032   8.35053E-032   3.70756E-034
  7.94300E+003   7.96906E-032   7.93404E-032   3.50217E-034
  8.03500E+003   7.56388E-032   7.53080E-032   3.30788E-034
  8.12800E+003   7.18633E-032   7.15509E-032   3.12393E-034
  8.22200E+003   6.82762E-032   6.79812E-032   2.95095E-034
  8.31800E+003   6.48336E-032   6.45549E-032   2.78619E-034
  8.41400E+003   6.15989E-032   6.13357E-032   2.63194E-034
  8.51100E+003   5.84879E-032   5.82392E-032   2.48643E-034
  8.61000E+003   5.55429E-032   5.53082E-032   2.34780E-034
  8.71000E+003   5.27484E-032   5.25267E-032   2.21702E-034
  8.81000E+003   5.01378E-032   4.99283E-032   2.09492E-034
  8.91200E+003   4.76190E-032   4.74211E-032   1.97909E-034
  9.01600E+003   4.52212E-032   4.50344E-032   1.86817E-034
  9.12000E+003   4.29398E-032   4.27634E-032   1.76469E-034
  9.22600E+003   4.07695E-032   4.06028E-032   1.66636E-034
  9.33200E+003   3.87428E-032   3.85854E-032   1.57421E-034
  9.44100E+003   3.67847E-032   3.66361E-032   1.48638E-034
  9.55000E+003   3.49447E-032   3.48043E-032   1.40420E-034
  9.66000E+003   3.32109E-032   3.30782E-032   1.32661E-034
  9.77200E+003   3.15196E-032   3.13943E-032   1.25278E-034
  9.88600E+003   2.99236E-032   2.98053E-032   1.18254E-034
  1.00000E+004   2.84337E-032   2.83220E-032   1.11717E-034
  1.01200E+004   2.69550E-032   2.68473E-032   1.07702E-034
  1.02300E+004   2.56876E-032   2.55834E-032   1.04189E-034
  1.03500E+004   2.43870E-032   2.42865E-032   1.00531E-034
  1.04700E+004   2.31498E-032   2.30528E-032   9.70429E-035
  1.05900E+004   2.19945E-032   2.19008E-032   9.37153E-035
  1.07200E+004   2.08340E-032   2.07437E-032   9.02810E-035
  1.08400E+004   1.98237E-032   1.97365E-032   8.72591E-035
  1.09600E+004   1.88713E-032   1.87870E-032   8.43714E-035
  1.10900E+004   1.79013E-032   1.78199E-032   8.13859E-035
  1.12200E+004   1.69860E-032   1.69074E-032   7.85404E-035
  1.13500E+004   1.61311E-032   1.60553E-032   7.58268E-035
  1.14800E+004   1.53334E-032   1.52601E-032   7.32374E-035
  1.16100E+004   1.45773E-032   1.45066E-032   7.07653E-035
  1.17500E+004   1.38186E-032   1.37503E-032   6.82265E-035
  1.18800E+004   1.31564E-032   1.30904E-032   6.59772E-035
  1.20200E+004   1.24774E-032   1.24137E-032   6.36647E-035
  1.21600E+004   1.18481E-032   1.17866E-032   6.14596E-035
  1.23000E+004   1.12567E-032   1.11974E-032   5.93556E-035
  1.24400E+004   1.07007E-032   1.06433E-032   5.73471E-035
  1.25900E+004   1.01454E-032   1.00901E-032   5.52948E-035
  1.27400E+004   9.62077E-033   9.56743E-033   5.33398E-035
  1.28800E+004   9.15480E-033   9.10321E-033   5.15978E-035
  1.30300E+004   8.69422E-033   8.64440E-033   4.98149E-035
  1.31800E+004   8.26180E-033   8.21368E-033   4.81136E-035
  1.33400E+004   7.82607E-033   7.77969E-033   4.63835E-035
  1.34900E+004   7.44461E-033   7.39978E-033   4.48364E-035
  1.36500E+004   7.06260E-033   7.01934E-033   4.32614E-035
  1.38000E+004   6.72601E-033   6.68416E-033   4.18514E-035
  1.39600E+004   6.38375E-033   6.34334E-033   4.04144E-035
  1.41200E+004   6.06630E-033   6.02725E-033   3.90427E-035
  1.42900E+004   5.74966E-033   5.71201E-033   3.76527E-035
  1.44500E+004   5.47175E-033   5.43535E-033   3.64044E-035
  1.46200E+004   5.19229E-033   5.15715E-033   3.51379E-035
  1.47900E+004   4.92967E-033   4.89574E-033   3.39298E-035
  1.49600E+004   4.68207E-033   4.64929E-033   3.27766E-035
  1.51400E+004   4.43867E-033   4.40705E-033   3.16120E-035
  1.53100E+004   4.22125E-033   4.19069E-033   3.05624E-035
  1.54900E+004   4.00659E-033   3.97709E-033   2.95013E-035
  1.56700E+004   3.80504E-033   3.77655E-033   2.84889E-035
  1.58500E+004   3.61567E-033   3.58815E-033   2.75224E-035
  1.60300E+004   3.43755E-033   3.41095E-033   2.65993E-035
  1.62200E+004   3.25879E-033   3.23312E-033   2.56693E-035
  1.64100E+004   3.09311E-033   3.06833E-033   2.47823E-035
  1.66000E+004   2.93771E-033   2.91378E-033   2.39358E-035
  1.67900E+004   2.79266E-033   2.76953E-033   2.31276E-035
  1.69800E+004   2.65510E-033   2.63274E-033   2.23554E-035
  1.71800E+004   2.51911E-033   2.49753E-033   2.15793E-035
  1.73800E+004   2.39236E-033   2.37152E-033   2.08389E-035
  1.75800E+004   2.27202E-033   2.25189E-033   2.01321E-035
  1.77800E+004   2.15926E-033   2.13980E-033   1.94569E-035
  1.79900E+004   2.04895E-033   2.03017E-033   1.87802E-035
  1.82000E+004   1.94543E-033   1.92729E-033   1.81346E-035
  1.84100E+004   1.84820E-033   1.83068E-033   1.75183E-035
  1.86200E+004   1.75682E-033   1.73989E-033   1.69297E-035
  1.88400E+004   1.66572E-033   1.64937E-033   1.63410E-035
  1.90600E+004   1.58131E-033   1.56553E-033   1.57794E-035
  1.92800E+004   1.50213E-033   1.48689E-033   1.52434E-035
  1.95000E+004   1.42760E-033   1.41286E-033   1.47313E-035
  1.97200E+004   1.35752E-033   1.34328E-033   1.42420E-035
  1.99500E+004   1.28925E-033   1.27550E-033   1.37534E-035
  2.01800E+004   1.22375E-033   1.21047E-033   1.32870E-035
  2.04200E+004   1.16098E-033   1.14816E-033   1.28225E-035
  2.06500E+004   1.10392E-033   1.09153E-033   1.23975E-035
  2.08900E+004   1.04846E-033   1.03649E-033   1.19739E-035
  2.11400E+004   9.94290E-034   9.82737E-034   1.15529E-035
  2.13800E+004   9.45407E-034   9.34240E-034   1.11672E-035
  2.16300E+004   8.96961E-034   8.86178E-034   1.07834E-035
  2.18800E+004   8.51639E-034   8.41222E-034   1.04171E-035
  2.21300E+004   8.09443E-034   7.99376E-034   1.00672E-035
  2.23900E+004   7.68603E-034   7.58883E-034   9.71981E-036
  2.26500E+004   7.29903E-034   7.20515E-034   9.38821E-036
  2.29100E+004   6.93054E-034   6.83982E-034   9.07156E-036
  2.31700E+004   6.58851E-034   6.50082E-034   8.76901E-036
  2.34400E+004   6.25820E-034   6.17351E-034   8.46892E-036
  2.37100E+004   5.94453E-034   5.86271E-034   8.18238E-036
  2.39900E+004   5.63919E-034   5.56020E-034   7.89875E-036
  2.42700E+004   5.35202E-034   5.27574E-034   7.62809E-036
  2.45500E+004   5.08568E-034   5.01198E-034   7.36968E-036
  2.48300E+004   4.83254E-034   4.76131E-034   7.12282E-036
  2.51200E+004   4.58888E-034   4.52009E-034   6.87865E-036
  2.54100E+004   4.35990E-034   4.29345E-034   6.64553E-036
  2.57000E+004   4.14203E-034   4.07781E-034   6.42284E-036
  2.60000E+004   3.93294E-034   3.87091E-034   6.20283E-036
  2.63000E+004   3.73651E-034   3.67658E-034   5.99277E-036
  2.66100E+004   3.54356E-034   3.48571E-034   5.78557E-036
  2.69200E+004   3.36471E-034   3.30883E-034   5.58782E-036
  2.72300E+004   3.19668E-034   3.14269E-034   5.39899E-036
  2.75400E+004   3.03855E-034   2.98636E-034   5.21858E-036
  2.78600E+004   2.88527E-034   2.83486E-034   5.04070E-036
  2.81800E+004   2.74285E-034   2.69414E-034   4.87082E-036
  2.85100E+004   2.60168E-034   2.55465E-034   4.70354E-036
  2.88400E+004   2.47221E-034   2.42677E-034   4.54384E-036
  2.91700E+004   2.34897E-034   2.30506E-034   4.39129E-036
  2.95100E+004   2.22973E-034   2.18732E-034   4.24119E-036
  2.98500E+004   2.12032E-034   2.07934E-034   4.09786E-036
  3.02000E+004   1.99313E-034   1.95356E-034   3.95699E-036
  3.05500E+004   1.77985E-034   1.74162E-034   3.82251E-036
  3.09000E+004   1.49478E-034   1.45784E-034   3.69406E-036
  3.12600E+004   1.21102E-034   1.17534E-034   3.56788E-036
  3.16200E+004   9.76482E-035   9.42008E-035   3.44739E-036
  3.19900E+004   7.92995E-035   7.59703E-035   3.32914E-036
  3.23600E+004   6.55809E-035   6.23647E-035   3.21624E-036
  3.27300E+004   5.52092E-035   5.21008E-035   3.10839E-036
  3.31100E+004   4.71000E-035   4.40974E-035   3.00260E-036
  3.35000E+004   4.06531E-035   3.77542E-035   2.89896E-036
  3.38800E+004   3.56521E-035   3.28496E-035   2.80251E-036
  3.42800E+004   3.14261E-035   2.87205E-035   2.70556E-036
  3.46700E+004   2.80356E-035   2.54203E-035   2.61530E-036
  3.50800E+004   2.50984E-035   2.25737E-035   2.52469E-036
  3.54800E+004   2.26740E-035   2.02337E-035   2.44028E-036
  3.58900E+004   2.05766E-035   1.82190E-035   2.35762E-036
  3.63100E+004   1.87182E-035   1.64414E-035   2.27678E-036
  3.67300E+004   1.71134E-035   1.49138E-035   2.19959E-036
  3.71500E+004   1.57247E-035   1.35989E-035   2.12585E-036
  3.75800E+004   1.44635E-035   1.24097E-035   2.05374E-036
  3.80200E+004   1.33263E-035   1.13431E-035   1.98329E-036
  3.84600E+004   1.23286E-035   1.04125E-035   1.91602E-036
  3.89000E+004   1.14326E-035   9.58086E-036   1.85177E-036
  3.93600E+004   1.05957E-035   8.80809E-036   1.78763E-036
  3.98100E+004   9.85738E-036   8.12966E-036   1.72772E-036
