# lambda[um]  lamI_lam_total  lamI_lam_astrodust  lamI_lam_pah
  1.44500E+003   1.35766E-028   1.34317E-028   1.44864E-030
  1.46200E+003   1.29306E-028   1.27936E-028   1.37014E-030
  1.47900E+003   1.23216E-028   1.21919E-028   1.29675E-030
  1.49600E+003   1.17407E-028   1.16179E-028   1.22803E-030
  1.51400E+003   1.11689E-028   1.10529E-028   1.15994E-030
  1.53100E+003   1.06596E-028   1.05496E-028   1.09980E-030
  1.54900E+003   1.01452E-028   1.00412E-028   1.04005E-030
  1.56700E+003   9.66688E-029   9.56846E-029   9.84199E-031
  1.58500E+003   9.21685E-029   9.12366E-029   9.31872E-031
  1.60300E+003   8.78489E-029   8.69660E-029   8.82898E-031
  1.62200E+003   8.36321E-029   8.27976E-029   8.34526E-031
  1.64100E+003   7.96484E-029   7.88591E-029   7.89294E-031
  1.66000E+003   7.58516E-029   7.51046E-029   7.46926E-031
  1.67900E+003   7.23290E-029   7.16217E-029   7.07275E-031
  1.69800E+003   6.90028E-029   6.83326E-029   6.70106E-031
  1.71800E+003   6.56559E-029   6.50224E-029   6.33537E-031
  1.73800E+003   6.25443E-029   6.19450E-029   5.99294E-031
  1.75800E+003   5.96184E-029   5.90511E-029   5.67278E-031
  1.77800E+003   5.68191E-029   5.62818E-029   5.37270E-031
  1.79900E+003   5.40941E-029   5.35863E-029   5.07780E-031
  1.82000E+003   5.15262E-029   5.10460E-029   4.80206E-031
  1.84100E+003   4.90728E-029   4.86184E-029   4.54405E-031
  1.86200E+003   4.67964E-029   4.63661E-029   4.30291E-031
  1.88400E+003   4.45473E-029   4.41407E-029   4.06610E-031
  1.90600E+003   4.24011E-029   4.20166E-029   3.84510E-031
  1.92800E+003   4.04108E-029   4.00470E-029   3.63830E-031
  1.95000E+003   3.85328E-029   3.81884E-029   3.44401E-031
  1.97200E+003   3.67354E-029   3.64091E-029   3.26307E-031
  1.99500E+003   3.49933E-029   3.46848E-029   3.08550E-031
  2.01800E+003   3.33027E-029   3.30107E-029   2.91921E-031
  2.04200E+003   3.16589E-029   3.13832E-029   2.75722E-031
  2.06500E+003   3.01744E-029   2.99132E-029   2.61198E-031
  2.08900E+003   2.86998E-029   2.84528E-029   2.47014E-031
  2.11400E+003   2.72693E-029   2.70361E-029   2.33219E-031
  2.13800E+003   2.59802E-029   2.57594E-029   2.20822E-031
  2.16300E+003   2.46985E-029   2.44897E-029   2.08740E-031
  2.18800E+003   2.35076E-029   2.33102E-029   1.97450E-031
  2.21300E+003   2.23854E-029   2.21985E-029   1.86875E-031
  2.23900E+003   2.12720E-029   2.10954E-029   1.76580E-031
  2.26500E+003   2.02413E-029   2.00743E-029   1.66977E-031
  2.29100E+003   1.92698E-029   1.91118E-029   1.58017E-031
  2.31700E+003   1.83429E-029   1.81934E-029   1.49578E-031
  2.34400E+003   1.74480E-029   1.73066E-029   1.41402E-031
  2.37100E+003   1.66053E-029   1.64716E-029   1.33770E-031
  2.39900E+003   1.57749E-029   1.56486E-029   1.26346E-031
  2.42700E+003   1.50039E-029   1.48845E-029   1.19416E-031
  2.45500E+003   1.42781E-029   1.41652E-029   1.12953E-031
  2.48300E+003   1.35853E-029   1.34784E-029   1.06889E-031
  2.51200E+003   1.29187E-029   1.28176E-029   1.01032E-031
  2.54100E+003   1.22912E-029   1.21957E-029   9.55427E-032
  2.57000E+003   1.16943E-029   1.16039E-029   9.04007E-032
  2.60000E+003   1.11209E-029   1.10355E-029   8.54399E-032
  2.63000E+003   1.05811E-029   1.05003E-029   8.08070E-032
  2.66100E+003   1.00496E-029   9.97324E-030   7.63268E-032
  2.69200E+003   9.55611E-030   9.48397E-030   7.21413E-032
  2.72300E+003   9.09323E-030   9.02501E-030   6.82233E-032
  2.75400E+003   8.65155E-030   8.58698E-030   6.45651E-032
  2.78600E+003   8.22782E-030   8.16680E-030   6.10250E-032
  2.81800E+003   7.82901E-030   7.77129E-030   5.77223E-032
  2.85100E+003   7.44190E-030   7.38736E-030   5.45382E-032
  2.88400E+003   7.07307E-030   7.02151E-030   5.15536E-032
  2.91700E+003   6.73166E-030   6.68289E-030   4.87729E-032
  2.95100E+003   6.40052E-030   6.35443E-030   4.60903E-032
  2.98500E+003   6.08482E-030   6.04124E-030   4.35740E-032
  3.02000E+003   5.78314E-030   5.74198E-030   4.11607E-032
  3.05500E+003   5.49935E-030   5.46043E-030   3.89132E-032
  3.09000E+003   5.23220E-030   5.19539E-030   3.68090E-032
  3.12600E+003   4.97127E-030   4.93649E-030   3.47824E-032
  3.16200E+003   4.72896E-030   4.69608E-030   3.28841E-032
  3.19900E+003   4.49467E-030   4.46361E-030   3.10646E-032
  3.23600E+003   4.27141E-030   4.24204E-030   2.93680E-032
  3.27300E+003   4.06406E-030   4.03628E-030   2.77797E-032
  3.31100E+003   3.86362E-030   3.83737E-030   2.62527E-032
  3.35000E+003   3.67077E-030   3.64598E-030   2.47923E-032
  3.38800E+003   3.49192E-030   3.46846E-030   2.34547E-032
  3.42800E+003   3.31640E-030   3.29425E-030   2.21462E-032
  3.46700E+003   3.15600E-030   3.13505E-030   2.09539E-032
  3.50800E+003   2.99599E-030   2.97621E-030   1.97792E-032
  3.54800E+003   2.85051E-030   2.83180E-030   1.87103E-032
  3.58900E+003   2.71071E-030   2.69302E-030   1.76851E-032
  3.63100E+003   2.57547E-030   2.55877E-030   1.67046E-032
  3.67300E+003   2.44717E-030   2.43138E-030   1.57882E-032
  3.71500E+003   2.32802E-030   2.31308E-030   1.49328E-032
  3.75800E+003   2.21322E-030   2.19911E-030   1.41121E-032
  3.80200E+003   2.10277E-030   2.08945E-030   1.33267E-032
  3.84600E+003   1.99800E-030   1.98541E-030   1.25956E-032
  3.89000E+003   1.90032E-030   1.88841E-030   1.19112E-032
  3.93600E+003   1.80469E-030   1.79345E-030   1.12437E-032
  3.98100E+003   1.71671E-030   1.70607E-030   1.06328E-032
  4.02700E+003   1.63099E-030   1.62094E-030   1.00490E-032
  4.07400E+003   1.54973E-030   1.54024E-030   9.49182E-033
  4.12100E+003   1.47330E-030   1.46433E-030   8.97208E-033
  4.16900E+003   1.40022E-030   1.39174E-030   8.47460E-033
  4.21700E+003   1.33058E-030   1.32257E-030   8.01126E-033
  4.26600E+003   1.26433E-030   1.25676E-030   7.56871E-033
  4.31500E+003   1.20229E-030   1.19514E-030   7.15504E-033
  4.36500E+003   1.14273E-030   1.13597E-030   6.76091E-033
  4.41600E+003   1.08490E-030   1.07851E-030   6.38511E-033
  4.46700E+003   1.03148E-030   1.02544E-030   6.03407E-033
  4.51900E+003   9.80015E-031   9.74315E-031   5.70014E-033
  4.57100E+003   9.31841E-031   9.26453E-031   5.38795E-033
  4.62400E+003   8.84863E-031   8.79772E-031   5.09066E-033
  4.67700E+003   8.41451E-031   8.36638E-031   4.81278E-033
  4.73200E+003   7.99103E-031   7.94560E-031   4.54306E-033
  4.78600E+003   7.59992E-031   7.55696E-031   4.29610E-033
  4.84200E+003   7.21551E-031   7.17494E-031   4.05685E-033
  4.89800E+003   6.85717E-031   6.81884E-031   3.83319E-033
  4.95400E+003   6.52171E-031   6.48546E-031   3.62435E-033
  5.01200E+003   6.19345E-031   6.15923E-031   3.42222E-033
  5.07000E+003   5.88626E-031   5.85393E-031   3.23350E-033
  5.12900E+003   5.58895E-031   5.55841E-031   3.05402E-033
  5.18800E+003   5.31293E-031   5.28407E-031   2.88661E-033
  5.24800E+003   5.04896E-031   5.02168E-031   2.72745E-033
  5.30900E+003   4.79788E-031   4.77212E-031   2.57608E-033
  5.37000E+003   4.55759E-031   4.53324E-031   2.43491E-033
  5.43200E+003   4.33204E-031   4.30903E-031   2.30075E-033
  5.49500E+003   4.11655E-031   4.09482E-031   2.17351E-033
  5.55900E+003   3.90975E-031   3.88923E-031   2.05273E-033
  5.62300E+003   3.71633E-031   3.69693E-031   1.93984E-033
  5.68800E+003   3.52925E-031   3.51092E-031   1.83284E-033
  5.75400E+003   3.35389E-031   3.33658E-031   1.73125E-033
  5.82100E+003   3.18571E-031   3.16936E-031   1.63503E-033
  5.88800E+003   3.02761E-031   3.01215E-031   1.54521E-033
  5.95700E+003   2.87346E-031   2.85887E-031   1.45875E-033
  6.02600E+003   2.73048E-031   2.71669E-031   1.37811E-033
  6.09500E+003   2.59600E-031   2.58297E-031   1.30271E-033
  6.16600E+003   2.46589E-031   2.45359E-031   1.23008E-033
  6.23700E+003   2.34359E-031   2.33197E-031   1.16240E-033
  6.31000E+003   2.22394E-031   2.21296E-031   1.09745E-033
  6.38300E+003   2.11294E-031   2.10258E-031   1.03663E-033
  6.45600E+003   2.00914E-031   1.99934E-031   9.80029E-034
  6.53100E+003   1.90830E-031   1.89904E-031   9.25643E-034
  6.60700E+003   1.81280E-031   1.80406E-031   8.74063E-034
  6.68300E+003   1.72188E-031   1.71362E-031   8.25910E-034
  6.76100E+003   1.63533E-031   1.62753E-031   7.79935E-034
  6.83900E+003   1.55398E-031   1.54661E-031   7.36887E-034
  6.91800E+003   1.47652E-031   1.46956E-031   6.96111E-034
  6.99800E+003   1.40278E-031   1.39621E-031   6.57654E-034
  7.08000E+003   1.33088E-031   1.32468E-031   6.20831E-034
  7.16100E+003   1.26538E-031   1.25951E-031   5.86802E-034
  7.24400E+003   1.20189E-031   1.19635E-031   5.54237E-034
  7.32800E+003   1.14186E-031   1.13662E-031   5.23441E-034
  7.41300E+003   1.08476E-031   1.07982E-031   4.94360E-034
  7.49900E+003   1.02978E-031   1.02511E-031   4.66966E-034
  7.58600E+003   9.78197E-032   9.73787E-032   4.41008E-034
  7.67400E+003   9.29163E-032   9.24998E-032   4.16517E-034
  7.76200E+003   8.83069E-032   8.79133E-032   3.93645E-034
  7.85200E+003   8.38751E-032   8.35034E-032   3.71770E-034
  7.94300E+003   7.96898E-032   7.93386E-032   3.51175E-034
  8.03500E+003   7.56380E-032   7.53063E-032   3.31692E-034
  8.12800E+003   7.18625E-032   7.15493E-032   3.13247E-034
  8.22200E+003   6.82755E-032   6.79796E-032   2.95901E-034
  8.31800E+003   6.48329E-032   6.45535E-032   2.79380E-034
  8.41400E+003   6.15982E-032   6.13343E-032   2.63913E-034
  8.51100E+003   5.84872E-032   5.82379E-032   2.49321E-034
  8.61000E+003   5.55423E-032   5.53069E-032   2.35420E-034
  8.71000E+003   5.27478E-032   5.25255E-032   2.22306E-034
  8.81000E+003   5.01373E-032   4.99272E-032   2.10062E-034
  8.91200E+003   4.76185E-032   4.74200E-032   1.98448E-034
  9.01600E+003   4.52207E-032   4.50334E-032   1.87325E-034
  9.12000E+003   4.29394E-032   4.27624E-032   1.76949E-034
  9.22600E+003   4.07690E-032   4.06019E-032   1.67089E-034
  9.33200E+003   3.87423E-032   3.85845E-032   1.57849E-034
  9.44100E+003   3.67843E-032   3.66352E-032   1.49042E-034
  9.55000E+003   3.49443E-032   3.48035E-032   1.40802E-034
  9.66000E+003   3.32105E-032   3.30775E-032   1.33021E-034
  9.77200E+003   3.15193E-032   3.13936E-032   1.25618E-034
  9.88600E+003   2.99232E-032   2.98046E-032   1.18575E-034
  1.00000E+004   2.84334E-032   2.83214E-032   1.12020E-034
  1.01200E+004   2.69547E-032   2.68467E-032   1.07994E-034
  1.02300E+004   2.56873E-032   2.55829E-032   1.04471E-034
  1.03500E+004   2.43868E-032   2.42860E-032   1.00803E-034
  1.04700E+004   2.31496E-032   2.30523E-032   9.73050E-035
  1.05900E+004   2.19943E-032   2.19003E-032   9.39683E-035
  1.07200E+004   2.08337E-032   2.07432E-032   9.05244E-035
  1.08400E+004   1.98235E-032   1.97360E-032   8.74942E-035
  1.09600E+004   1.88711E-032   1.87865E-032   8.45985E-035
  1.10900E+004   1.79011E-032   1.78195E-032   8.16048E-035
  1.12200E+004   1.69858E-032   1.69070E-032   7.87515E-035
  1.13500E+004   1.61309E-032   1.60549E-032   7.60304E-035
  1.14800E+004   1.53332E-032   1.52598E-032   7.34339E-035
  1.16100E+004   1.45772E-032   1.45063E-032   7.09550E-035
  1.17500E+004   1.38184E-032   1.37500E-032   6.84092E-035
  1.18800E+004   1.31563E-032   1.30901E-032   6.61538E-035
  1.20200E+004   1.24773E-032   1.24135E-032   6.38350E-035
  1.21600E+004   1.18480E-032   1.17864E-032   6.16238E-035
  1.23000E+004   1.12566E-032   1.11971E-032   5.95141E-035
  1.24400E+004   1.07006E-032   1.06431E-032   5.75001E-035
  1.25900E+004   1.01453E-032   1.00898E-032   5.54423E-035
  1.27400E+004   9.62070E-033   9.56722E-033   5.34819E-035
  1.28800E+004   9.15474E-033   9.10300E-033   5.17352E-035
  1.30300E+004   8.69416E-033   8.64421E-033   4.99474E-035
  1.31800E+004   8.26174E-033   8.21350E-033   4.82415E-035
  1.33400E+004   7.82603E-033   7.77952E-033   4.65067E-035
  1.34900E+004   7.44457E-033   7.39961E-033   4.49555E-035
  1.36500E+004   7.06256E-033   7.01918E-033   4.33762E-035
  1.38000E+004   6.72597E-033   6.68401E-033   4.19624E-035
  1.39600E+004   6.38372E-033   6.34320E-033   4.05215E-035
  1.41200E+004   6.06627E-033   6.02712E-033   3.91461E-035
  1.42900E+004   5.74964E-033   5.71188E-033   3.77524E-035
  1.44500E+004   5.47173E-033   5.43523E-033   3.65007E-035
  1.46200E+004   5.19227E-033   5.15704E-033   3.52308E-035
  1.47900E+004   4.92965E-033   4.89564E-033   3.40194E-035
  1.49600E+004   4.68205E-033   4.64919E-033   3.28631E-035
  1.51400E+004   4.43865E-033   4.40696E-033   3.16954E-035
  1.53100E+004   4.22124E-033   4.19059E-033   3.06430E-035
  1.54900E+004   4.00658E-033   3.97700E-033   2.95791E-035
  1.56700E+004   3.80503E-033   3.77647E-033   2.85640E-035
  1.58500E+004   3.61567E-033   3.58807E-033   2.75949E-035
  1.60300E+004   3.43755E-033   3.41088E-033   2.66693E-035
  1.62200E+004   3.25879E-033   3.23305E-033   2.57369E-035
  1.64100E+004   3.09311E-033   3.06826E-033   2.48475E-035
  1.66000E+004   2.93771E-033   2.91371E-033   2.39987E-035
  1.67900E+004   2.79266E-033   2.76947E-033   2.31883E-035
  1.69800E+004   2.65510E-033   2.63268E-033   2.24141E-035
  1.71800E+004   2.51911E-033   2.49747E-033   2.16360E-035
  1.73800E+004   2.39236E-033   2.37146E-033   2.08936E-035
  1.75800E+004   2.27202E-033   2.25184E-033   2.01849E-035
  1.77800E+004   2.15926E-033   2.13975E-033   1.95079E-035
  1.79900E+004   2.04895E-033   2.03012E-033   1.88294E-035
  1.82000E+004   1.94543E-033   1.92725E-033   1.81821E-035
  1.84100E+004   1.84821E-033   1.83064E-033   1.75642E-035
  1.86200E+004   1.75683E-033   1.73985E-033   1.69740E-035
  1.88400E+004   1.66572E-033   1.64934E-033   1.63838E-035
  1.90600E+004   1.58131E-033   1.56549E-033   1.58207E-035
  1.92800E+004   1.50214E-033   1.48686E-033   1.52832E-035
  1.95000E+004   1.42760E-033   1.41283E-033   1.47698E-035
  1.97200E+004   1.35753E-033   1.34325E-033   1.42792E-035
  1.99500E+004   1.28926E-033   1.27547E-033   1.37893E-035
  2.01800E+004   1.22376E-033   1.21044E-033   1.33216E-035
  2.04200E+004   1.16099E-033   1.14813E-033   1.28559E-035
  2.06500E+004   1.10393E-033   1.09150E-033   1.24298E-035
  2.08900E+004   1.04847E-033   1.03647E-033   1.20051E-035
  2.11400E+004   9.94299E-034   9.82716E-034   1.15830E-035
  2.13800E+004   9.45416E-034   9.34220E-034   1.11963E-035
  2.16300E+004   8.96970E-034   8.86159E-034   1.08115E-035
  2.18800E+004   8.51648E-034   8.41204E-034   1.04442E-035
  2.21300E+004   8.09452E-034   7.99358E-034   1.00934E-035
  2.23900E+004   7.68611E-034   7.58866E-034   9.74510E-036
  2.26500E+004   7.29912E-034   7.20499E-034   9.41264E-036
  2.29100E+004   6.93062E-034   6.83967E-034   9.09515E-036
  2.31700E+004   6.58860E-034   6.50068E-034   8.79181E-036
  2.34400E+004   6.25829E-034   6.17338E-034   8.49093E-036
  2.37100E+004   5.94462E-034   5.86258E-034   8.20364E-036
  2.39900E+004   5.63927E-034   5.56008E-034   7.91927E-036
  2.42700E+004   5.35210E-034   5.27563E-034   7.64790E-036
  2.45500E+004   5.08576E-034   5.01187E-034   7.38881E-036
  2.48300E+004   4.83262E-034   4.76120E-034   7.14131E-036
  2.51200E+004   4.58896E-034   4.51999E-034   6.89650E-036
  2.54100E+004   4.35998E-034   4.29335E-034   6.66277E-036
  2.57000E+004   4.14211E-034   4.07772E-034   6.43950E-036
  2.60000E+004   3.93302E-034   3.87083E-034   6.21892E-036
  2.63000E+004   3.73658E-034   3.67650E-034   6.00830E-036
  2.66100E+004   3.54364E-034   3.48563E-034   5.80056E-036
  2.69200E+004   3.36478E-034   3.30876E-034   5.60229E-036
  2.72300E+004   3.19675E-034   3.14262E-034   5.41297E-036
  2.75400E+004   3.03862E-034   2.98630E-034   5.23210E-036
  2.78600E+004   2.88534E-034   2.83480E-034   5.05375E-036
  2.81800E+004   2.74292E-034   2.69408E-034   4.88342E-036
  2.85100E+004   2.60175E-034   2.55459E-034   4.71571E-036
  2.88400E+004   2.47228E-034   2.42672E-034   4.55559E-036
  2.91700E+004   2.34904E-034   2.30501E-034   4.40265E-036
  2.95100E+004   2.22979E-034   2.18727E-034   4.25216E-036
  2.98500E+004   2.12038E-034   2.07930E-034   4.10846E-036
  3.02000E+004   1.99319E-034   1.95352E-034   3.96722E-036
  3.05500E+004   1.77991E-034   1.74158E-034   3.83239E-036
  3.09000E+004   1.49484E-034   1.45780E-034   3.70361E-036
  3.12600E+004   1.21109E-034   1.17532E-034   3.57710E-036
  3.16200E+004   9.76550E-035   9.41987E-035   3.45629E-036
  3.19900E+004   7.93064E-035   7.59687E-035   3.33773E-036
  3.23600E+004   6.55878E-035   6.23633E-035   3.22454E-036
  3.27300E+004   5.52161E-035   5.20997E-035   3.11642E-036
  3.31100E+004   4.71068E-035   4.40964E-035   3.01035E-036
  3.35000E+004   4.06598E-035   3.77533E-035   2.90644E-036
  3.38800E+004   3.56587E-035   3.28489E-035   2.80974E-036
  3.42800E+004   3.14325E-035   2.87199E-035   2.71254E-036
  3.46700E+004   2.80418E-035   2.54197E-035   2.62205E-036
  3.50800E+004   2.51044E-035   2.25732E-035   2.53120E-036
  3.54800E+004   2.26798E-035   2.02332E-035   2.44657E-036
  3.58900E+004   2.05823E-035   1.82186E-035   2.36370E-036
  3.63100E+004   1.87237E-035   1.64410E-035   2.28265E-036
  3.67300E+004   1.71187E-035   1.49135E-035   2.20526E-036
  3.71500E+004   1.57299E-035   1.35986E-035   2.13133E-036
  3.75800E+004   1.44685E-035   1.24095E-035   2.05903E-036
  3.80200E+004   1.33312E-035   1.13428E-035   1.98840E-036
  3.84600E+004   1.23333E-035   1.04123E-035   1.92096E-036
  3.89000E+004   1.14372E-035   9.58065E-036   1.85654E-036
  3.93600E+004   1.06001E-035   8.80790E-036   1.79223E-036
  3.98100E+004   9.86165E-036   8.12948E-036   1.73217E-036
