# aeff[um]=   0.00050  comp=ad_s2  Teq[K]=  18.96159 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  1.90089E+001   2.79618E-005   5.31526E-004
  1.92598E+001   2.65224E-005   5.10820E-004
  1.95141E+001   2.51563E-005   4.90905E-004
  1.97717E+001   2.38465E-005   4.71487E-004
  2.00327E+001   2.26071E-005   4.52883E-004
  2.02971E+001   2.14338E-005   4.35048E-004
  2.05650E+001   2.03237E-005   4.17961E-004
  2.08365E+001   1.92529E-005   4.01166E-004
  2.11116E+001   1.82544E-005   3.85383E-004
  2.13903E+001   1.72970E-005   3.69990E-004
  2.16726E+001   1.63979E-005   3.55388E-004
  2.19587E+001   1.55309E-005   3.41042E-004
  2.22486E+001   1.47202E-005   3.27507E-004
  2.25423E+001   1.39489E-005   3.14443E-004
  2.28399E+001   1.32204E-005   3.01955E-004
  2.31414E+001   1.25203E-005   2.89739E-004
  2.34469E+001   1.18615E-005   2.78117E-004
  2.37564E+001   1.12417E-005   2.67063E-004
  2.40700E+001   1.06512E-005   2.56375E-004
  2.43878E+001   1.00890E-005   2.46049E-004
  2.47097E+001   9.56310E-006   2.36303E-004
  2.50359E+001   9.06087E-006   2.26849E-004
  2.53664E+001   8.58757E-006   2.17837E-004
  2.57012E+001   8.13503E-006   2.09082E-004
  2.60405E+001   7.71198E-006   2.00825E-004
  2.63843E+001   7.30687E-006   1.92788E-004
  2.67326E+001   6.92762E-006   1.85194E-004
  2.70855E+001   6.56406E-006   1.77792E-004
  2.74430E+001   6.22365E-006   1.70797E-004
  2.78053E+001   5.89820E-006   1.64002E-004
  2.81723E+001   5.59232E-006   1.57550E-004
  2.85442E+001   5.30046E-006   1.51299E-004
  2.89210E+001   5.02789E-006   1.45413E-004
  2.93028E+001   4.76473E-006   1.39621E-004
  2.96897E+001   4.51687E-006   1.34105E-004
  3.00816E+001   4.28496E-006   1.28899E-004
  3.04787E+001   4.06343E-006   1.23849E-004
  3.08810E+001   3.85070E-006   1.18914E-004
  3.12887E+001   3.65102E-006   1.14236E-004
  3.17017E+001   3.46204E-006   1.09754E-004
  3.21202E+001   3.28226E-006   1.05428E-004
  3.25442E+001   3.11125E-006   1.01254E-004
  3.29738E+001   2.94859E-006   9.72271E-005
  3.34091E+001   2.79623E-006   9.34202E-005
  3.38502E+001   2.65009E-006   8.97067E-005
  3.42970E+001   2.51113E-006   8.61249E-005
  3.47498E+001   2.38092E-006   8.27369E-005
  3.52085E+001   2.25734E-006   7.94780E-005
  3.56733E+001   2.13831E-006   7.62810E-005
  3.61442E+001   2.02624E-006   7.32373E-005
  3.66213E+001   1.92033E-006   7.03254E-005
  3.71047E+001   1.82066E-006   6.75557E-005
  3.75946E+001   1.72434E-006   6.48262E-005
  3.80908E+001   1.63381E-006   6.22335E-005
  3.85937E+001   1.54858E-006   5.97660E-005
  3.91031E+001   1.46718E-006   5.73719E-005
  3.96193E+001   1.38961E-006   5.50558E-005
  4.01423E+001   1.31666E-006   5.28544E-005
  4.06723E+001   1.24779E-006   5.07507E-005
  4.12092E+001   1.18163E-006   4.86942E-005
  4.17532E+001   1.11889E-006   4.67177E-005
  4.23043E+001   1.06018E-006   4.48507E-005
  4.28628E+001   1.00429E-006   4.30470E-005
  4.34286E+001   9.50731E-007   4.12892E-005
  4.40019E+001   9.00664E-007   3.96312E-005
  4.45828E+001   8.52814E-007   3.80211E-005
  4.51713E+001   8.07743E-007   3.64871E-005
  4.57676E+001   7.64547E-007   3.49917E-005
  4.63718E+001   7.23787E-007   3.35636E-005
  4.69839E+001   6.85593E-007   3.22121E-005
  4.76042E+001   6.48725E-007   3.08822E-005
  4.82326E+001   6.13999E-007   2.96150E-005
  4.88693E+001   5.81371E-007   2.84114E-005
  4.95144E+001   5.50343E-007   2.72501E-005
  5.01680E+001   5.20565E-007   2.61159E-005
  5.08303E+001   4.92714E-007   2.50450E-005
  5.15013E+001   4.66307E-007   2.40156E-005
  5.21812E+001   4.41193E-007   2.30221E-005
  5.28700E+001   4.17299E-007   2.20628E-005
  5.35679E+001   3.94748E-007   2.11460E-005
  5.42751E+001   3.73667E-007   2.02810E-005
  5.49916E+001   3.53110E-007   1.94182E-005
  5.57175E+001   3.34088E-007   1.86147E-005
  5.64530E+001   3.15969E-007   1.78375E-005
  5.71982E+001   2.98805E-007   1.70913E-005
  5.79533E+001   2.82402E-007   1.63663E-005
  5.87183E+001   2.67042E-007   1.56804E-005
  5.94935E+001   2.52525E-007   1.50237E-005
  6.02788E+001   2.38578E-007   1.43813E-005
  6.10746E+001   2.25558E-007   1.37760E-005
  6.18808E+001   2.13151E-007   1.31900E-005
  6.26977E+001   2.01471E-007   1.26319E-005
  6.35253E+001   1.90289E-007   1.20883E-005
  6.43639E+001   1.79824E-007   1.15743E-005
  6.52136E+001   1.69923E-007   1.10814E-005
  6.60745E+001   1.60431E-007   1.06005E-005
  6.69467E+001   1.51562E-007   1.01466E-005
  6.78305E+001   1.43140E-007   9.70932E-006
  6.87259E+001   1.35207E-007   9.29227E-006
  6.96331E+001   1.27617E-007   8.88641E-006
  7.05523E+001   1.20518E-007   8.50290E-006
  7.14837E+001   1.13846E-007   8.13821E-006
  7.24273E+001   1.07410E-007   7.77945E-006
  7.33834E+001   1.01414E-007   7.44219E-006
  7.43522E+001   9.57541E-008   7.11958E-006
  7.53337E+001   9.03773E-008   6.80850E-006
  7.63281E+001   8.52830E-008   6.50954E-006
  7.73357E+001   8.04969E-008   6.22533E-006
  7.83566E+001   7.60110E-008   5.95601E-006
  7.93910E+001   7.16754E-008   5.69043E-006
  8.04390E+001   6.76613E-008   5.44265E-006
  8.15009E+001   6.38526E-008   5.20408E-006
  8.25768E+001   6.02588E-008   4.97601E-006
  8.36669E+001   5.68367E-008   4.75538E-006
  8.47714E+001   5.36353E-008   4.54677E-006
  8.58904E+001   5.06101E-008   4.34695E-006
  8.70242E+001   4.77204E-008   4.15286E-006
  8.81730E+001   4.50245E-008   3.96998E-006
  8.93370E+001   4.24777E-008   3.79486E-006
  9.05163E+001   4.00489E-008   3.62511E-006
  9.17112E+001   3.77751E-008   3.46443E-006
  9.29219E+001   3.56357E-008   3.31136E-006
  9.41485E+001   3.36144E-008   3.16477E-006
  9.53914E+001   3.16896E-008   3.02294E-006
  9.66506E+001   2.98830E-008   2.88823E-006
  9.79265E+001   2.82035E-008   2.76189E-006
  9.92192E+001   2.65802E-008   2.63729E-006
  1.00529E+002   2.50834E-008   2.52163E-006
  1.01856E+002   2.36530E-008   2.40922E-006
  1.03201E+002   2.23126E-008   2.30269E-006
  1.04563E+002   2.10398E-008   2.20000E-006
  1.05943E+002   1.98390E-008   2.10182E-006
  1.07342E+002   1.87197E-008   2.00942E-006
  1.08759E+002   1.76428E-008   1.91883E-006
  1.10195E+002   1.66396E-008   1.83361E-006
  1.11649E+002   1.56828E-008   1.75099E-006
  1.13123E+002   1.47820E-008   1.67220E-006
  1.14616E+002   1.39229E-008   1.59580E-006
  1.16129E+002   1.31205E-008   1.52368E-006
  1.17662E+002   1.23626E-008   1.45463E-006
  1.19216E+002   1.16413E-008   1.38783E-006
  1.20789E+002   1.09744E-008   1.32560E-006
  1.22384E+002   1.03471E-008   1.26632E-006
  1.24000E+002   9.75334E-009   1.20942E-006
  1.25636E+002   9.19268E-009   1.15494E-006
  1.27295E+002   8.67108E-009   1.10379E-006
  1.28975E+002   8.18020E-009   1.05505E-006
  1.30678E+002   7.70762E-009   1.00722E-006
  1.32403E+002   7.26924E-009   9.62476E-007
  1.34151E+002   6.85688E-009   9.19862E-007
  1.35922E+002   6.46299E-009   8.78467E-007
  1.37716E+002   6.09237E-009   8.39023E-007
  1.39534E+002   5.74466E-009   8.01581E-007
  1.41376E+002   5.41739E-009   7.65894E-007
  1.43242E+002   5.10398E-009   7.31110E-007
  1.45133E+002   4.81202E-009   6.98389E-007
  1.47049E+002   4.53675E-009   6.67130E-007
  1.48990E+002   4.27587E-009   6.37068E-007
  1.50957E+002   4.02844E-009   6.08125E-007
  1.52950E+002   3.79777E-009   5.80873E-007
  1.54969E+002   3.57947E-009   5.54710E-007
  1.57015E+002   3.37218E-009   5.29486E-007
  1.59087E+002   3.17848E-009   5.05660E-007
  1.61187E+002   2.99520E-009   4.82792E-007
  1.63315E+002   2.82257E-009   4.60971E-007
  1.65471E+002   2.65855E-009   4.39916E-007
  1.67655E+002   2.50437E-009   4.19875E-007
  1.69869E+002   2.35973E-009   4.00848E-007
  1.72111E+002   2.22143E-009   3.82335E-007
  1.74383E+002   2.09331E-009   3.65040E-007
  1.76685E+002   1.97018E-009   3.48103E-007
  1.79017E+002   1.85503E-009   3.32085E-007
  1.81381E+002   1.74582E-009   3.16660E-007
  1.83775E+002   1.64243E-009   3.01840E-007
  1.86201E+002   1.54606E-009   2.87880E-007
  1.88659E+002   1.45388E-009   2.74290E-007
  1.91150E+002   1.36859E-009   2.61606E-007
  1.93673E+002   1.28806E-009   2.49463E-007
  1.96230E+002   1.21174E-009   2.37780E-007
  1.98820E+002   1.13983E-009   2.26623E-007
  2.01444E+002   1.07252E-009   2.16055E-007
  2.04104E+002   1.00897E-009   2.05936E-007
  2.06798E+002   9.49192E-010   1.96292E-007
  2.09528E+002   8.93163E-010   1.87144E-007
  2.12294E+002   8.40093E-010   1.78348E-007
  2.15096E+002   7.90004E-010   1.69928E-007
  2.17936E+002   7.42827E-010   1.61890E-007
  2.20813E+002   6.98816E-010   1.54309E-007
  2.23728E+002   6.57301E-010   1.47057E-007
  2.26681E+002   6.18287E-010   1.40155E-007
  2.29674E+002   5.81114E-010   1.33468E-007
  2.32705E+002   5.46757E-010   1.27234E-007
  2.35777E+002   5.14120E-010   1.21219E-007
  2.38890E+002   4.83336E-010   1.15465E-007
  2.42043E+002   4.54509E-010   1.10012E-007
  2.45238E+002   4.27482E-010   1.04836E-007
  2.48476E+002   4.01904E-010   9.98641E-008
  2.51756E+002   3.77792E-010   9.51121E-008
  2.55079E+002   3.55284E-010   9.06262E-008
  2.58447E+002   3.34053E-010   8.63356E-008
  2.61858E+002   3.13937E-010   8.22076E-008
  2.65315E+002   2.95143E-010   7.83064E-008
  2.68817E+002   2.77333E-010   7.45526E-008
  2.72366E+002   2.60697E-010   7.10055E-008
  2.75962E+002   2.44801E-010   6.75562E-008
  2.79604E+002   2.30040E-010   6.43207E-008
  2.83296E+002   2.16084E-010   6.12161E-008
  2.87035E+002   2.02989E-010   5.82656E-008
  2.90824E+002   1.90513E-010   5.54062E-008
  2.94663E+002   1.79156E-010   5.27911E-008
  2.98553E+002   1.68168E-010   5.02075E-008
  3.02494E+002   1.57951E-010   4.77796E-008
  3.06488E+002   1.48248E-010   4.54365E-008
  3.10534E+002   1.39259E-010   4.32448E-008
  3.14633E+002   1.30660E-010   4.11101E-008
  3.18786E+002   1.22697E-010   3.91142E-008
  3.22995E+002   1.15159E-010   3.71959E-008
  3.27258E+002   1.08134E-010   3.53881E-008
  3.31578E+002   1.01541E-010   3.36690E-008
  3.35956E+002   9.53763E-011   3.20424E-008
  3.40390E+002   8.95583E-011   3.04850E-008
  3.44884E+002   8.41104E-011   2.90085E-008
  3.49437E+002   7.90044E-011   2.76072E-008
  3.54050E+002   7.41637E-011   2.62578E-008
  3.58723E+002   6.96253E-011   2.49764E-008
  3.63459E+002   6.53423E-011   2.37494E-008
  3.68257E+002   6.13478E-011   2.25919E-008
  3.73118E+002   5.76232E-011   2.15004E-008
  3.78044E+002   5.40940E-011   2.04500E-008
  3.83034E+002   5.07443E-011   1.94369E-008
  3.88090E+002   4.76600E-011   1.84965E-008
  3.93214E+002   4.47580E-011   1.75996E-008
  3.98404E+002   4.20099E-011   1.67370E-008
  4.03664E+002   3.93963E-011   1.59030E-008
  4.08992E+002   3.70407E-011   1.51495E-008
  4.14391E+002   3.48079E-011   1.44242E-008
  4.19862E+002   3.26678E-011   1.37161E-008
  4.25404E+002   3.06654E-011   1.30453E-008
  4.31020E+002   2.88281E-011   1.24256E-008
  4.36710E+002   2.70757E-011   1.18243E-008
  4.42475E+002   2.54190E-011   1.12473E-008
  4.48316E+002   2.38719E-011   1.07022E-008
  4.54234E+002   2.24222E-011   1.01850E-008
  4.60230E+002   2.10759E-011   9.69984E-009
  4.66306E+002   1.98261E-011   9.24509E-009
  4.72461E+002   1.86358E-011   8.80474E-009
  4.78698E+002   1.75288E-011   8.39108E-009
  4.85017E+002   1.64765E-011   7.99144E-009
  4.91420E+002   1.55121E-011   7.62303E-009
  4.97907E+002   1.45821E-011   7.26056E-009
  5.04480E+002   1.37392E-011   6.93120E-009
  5.11139E+002   1.29239E-011   6.60594E-009
  5.17887E+002   1.21869E-011   6.31147E-009
  5.24724E+002   1.14612E-011   6.01400E-009
  5.31650E+002   1.08054E-011   5.74476E-009
  5.38669E+002   1.01697E-011   5.47814E-009
  5.45779E+002   9.59243E-012   5.23539E-009
  5.52984E+002   9.03576E-012   4.99667E-009
  5.60284E+002   8.52248E-012   4.77504E-009
  5.67680E+002   8.03820E-012   4.56316E-009
  5.75174E+002   7.58934E-012   4.36522E-009
  5.82767E+002   7.16059E-012   4.17298E-009
  5.90460E+002   6.75824E-012   3.99050E-009
  5.98255E+002   6.38053E-012   3.81721E-009
  6.06152E+002   6.03206E-012   3.65637E-009
  6.14154E+002   5.69781E-012   3.49936E-009
  6.22261E+002   5.37762E-012   3.34631E-009
  6.30476E+002   5.08216E-012   3.20420E-009
  6.38798E+002   4.81111E-012   3.07335E-009
  6.47231E+002   4.54533E-012   2.94190E-009
  6.55775E+002   4.29825E-012   2.81870E-009
  6.64432E+002   4.06735E-012   2.70249E-009
  6.73203E+002   3.85233E-012   2.59342E-009
  6.82090E+002   3.64175E-012   2.48402E-009
  6.91094E+002   3.44612E-012   2.38161E-009
  7.00217E+002   3.26450E-012   2.28587E-009
  7.09460E+002   3.09349E-012   2.19472E-009
  7.18826E+002   2.92691E-012   2.10395E-009
  7.28315E+002   2.77465E-012   2.02084E-009
  7.37929E+002   2.62891E-012   1.93996E-009
  7.47671E+002   2.49459E-012   1.86515E-009
  7.57541E+002   2.36369E-012   1.79060E-009
  7.67541E+002   2.24194E-012   1.72079E-009
  7.77673E+002   2.12446E-012   1.65215E-009
  7.87939E+002   2.01627E-012   1.58871E-009
  7.98340E+002   1.91176E-012   1.52624E-009
  8.08879E+002   1.81527E-012   1.46835E-009
  8.19557E+002   1.72125E-012   1.41067E-009
  8.30376E+002   1.63412E-012   1.35694E-009
  8.41338E+002   1.54989E-012   1.30399E-009
  8.52444E+002   1.47149E-012   1.25437E-009
  8.63697E+002   1.39565E-012   1.20543E-009
  8.75099E+002   1.32447E-012   1.15905E-009
  8.86651E+002   1.25635E-012   1.11395E-009
  8.98355E+002   1.19197E-012   1.07082E-009
  9.10214E+002   1.12965E-012   1.02823E-009
  9.22230E+002   1.07304E-012   9.89597E-010
  9.34404E+002   1.01620E-012   9.49547E-010
  9.46739E+002   9.64610E-013   9.13241E-010
  9.59237E+002   9.14379E-013   8.77112E-010
  9.71900E+002   8.67698E-013   8.43321E-010
  9.84729E+002   8.21244E-013   8.08709E-010
  9.97729E+002   7.79236E-013   7.77472E-010
  1.01090E+003   7.38477E-013   7.46532E-010
  1.02424E+003   6.99110E-013   7.16064E-010
  1.03777E+003   6.61517E-013   6.86505E-010
  1.05146E+003   6.25568E-013   6.57768E-010
  1.06534E+003   5.91460E-013   6.30113E-010
  1.07941E+003   5.58834E-013   6.03215E-010
  1.09366E+003   5.27586E-013   5.77003E-010
  1.10809E+003   4.97096E-013   5.50833E-010
  1.12272E+003   4.68696E-013   5.26219E-010
  1.13754E+003   4.40493E-013   5.01083E-010
  1.15256E+003   4.13645E-013   4.76754E-010
  1.16777E+003   3.87296E-013   4.52277E-010
  1.18319E+003   3.62360E-013   4.28744E-010
  1.19881E+003   3.37342E-013   4.04412E-010
  1.21463E+003   3.13731E-013   3.81071E-010
  1.23067E+003   2.90856E-013   3.57950E-010
  1.24691E+003   2.68724E-013   3.35079E-010
  1.26338E+003   2.47081E-013   3.12159E-010
  1.28005E+003   2.26722E-013   2.90218E-010
  1.29695E+003   2.07104E-013   2.68605E-010
  1.31407E+003   1.88502E-013   2.47707E-010
  1.33142E+003   1.70721E-013   2.27303E-010
  1.34899E+003   1.54096E-013   2.07876E-010
  1.36680E+003   1.38691E-013   1.89564E-010
  1.38485E+003   1.24078E-013   1.71830E-010
  1.40313E+003   1.10307E-013   1.54776E-010
  1.42165E+003   9.77394E-014   1.38952E-010
  1.44042E+003   8.59802E-014   1.23848E-010
  1.45943E+003   7.49264E-014   1.09351E-010
  1.47870E+003   6.48353E-014   9.58723E-011
  1.49822E+003   5.54337E-014   8.30523E-011
  1.51799E+003   4.69286E-014   7.12379E-011
  1.53803E+003   3.93343E-014   6.04978E-011
  1.55834E+003   3.25546E-014   5.07314E-011
  1.57891E+003   2.66539E-014   4.20844E-011
  1.59975E+003   2.14631E-014   3.43358E-011
  1.62087E+003   1.67977E-014   2.72271E-011
  1.64227E+003   1.28443E-014   2.10939E-011
  1.66394E+003   9.56395E-015   1.59140E-011
  1.68591E+003   6.55768E-015   1.10557E-011
  1.70817E+003   3.93669E-015   6.72457E-012
  1.73071E+003   1.81969E-015   3.14940E-012
  1.75356E+003   2.13436E-016   3.74277E-013
  1.77671E+003   0.00000E+000   0.00000E+000
  1.80016E+003   0.00000E+000   0.00000E+000
  1.82393E+003   0.00000E+000   0.00000E+000
# === MC buffered block (log=T, range=[  7.3927E-01,  1.7485E+03 K], n_samp=200000, buf_full=T)
#     T_mid[K]   dP/dT [1/K]   dP/dlnT
  7.06925E-001   0.00000E+000   0.00000E+000
  7.16257E-001   0.00000E+000   0.00000E+000
  7.25712E-001   0.00000E+000   0.00000E+000
  7.35293E-001   2.15482E+000   1.58443E+000
  7.44999E-001   8.18590E+000   6.09853E+000
  7.54834E-001   4.23467E+000   3.19650E+000
  7.64798E-001   3.31016E+000   2.53162E+000
  7.74894E-001   2.70991E+000   2.09991E+000
  7.85123E-001   2.43176E+000   1.90925E+000
  7.95488E-001   2.11524E+000   1.68266E+000
  8.05989E-001   2.02668E+000   1.63349E+000
  8.16629E-001   1.70879E+000   1.39546E+000
  8.27409E-001   1.73779E+000   1.43787E+000
  8.38331E-001   1.61684E+000   1.35546E+000
  8.49398E-001   1.61553E+000   1.37224E+000
  8.60611E-001   1.52473E+000   1.31220E+000
  8.71971E-001   1.48887E+000   1.29826E+000
  8.83482E-001   1.51179E+000   1.33565E+000
  8.95145E-001   1.46998E+000   1.31586E+000
  9.06962E-001   1.38781E+000   1.25870E+000
  9.18934E-001   1.35194E+000   1.24236E+000
  9.31065E-001   1.28783E+000   1.19906E+000
  9.43356E-001   1.26126E+000   1.18983E+000
  9.55809E-001   1.28355E+000   1.22684E+000
  9.68427E-001   1.27822E+000   1.23787E+000
  9.81211E-001   1.22606E+000   1.20303E+000
  9.94163E-001   1.19648E+000   1.18951E+000
  1.00729E+000   1.14640E+000   1.15476E+000
  1.02058E+000   1.06573E+000   1.08767E+000
  1.03406E+000   1.01545E+000   1.05004E+000
  1.04771E+000   9.64356E-001   1.01037E+000
  1.06154E+000   9.04032E-001   9.59671E-001
  1.07555E+000   8.46897E-001   9.10888E-001
  1.08975E+000   8.37879E-001   9.13085E-001
  1.10414E+000   7.87236E-001   8.69221E-001
  1.11871E+000   7.35999E-001   8.23376E-001
  1.13348E+000   6.92025E-001   7.84401E-001
  1.14844E+000   6.70674E-001   7.70236E-001
  1.16360E+000   6.43272E-001   7.48518E-001
  1.17896E+000   6.02205E-001   7.09982E-001
  1.19453E+000   5.89204E-001   7.03825E-001
  1.21029E+000   5.47267E-001   6.62358E-001
  1.22627E+000   5.13399E-001   6.29571E-001
  1.24246E+000   4.95256E-001   6.15339E-001
  1.25886E+000   4.81556E-001   6.06217E-001
  1.27548E+000   4.49145E-001   5.72879E-001
  1.29232E+000   4.36643E-001   5.64285E-001
  1.30938E+000   4.06478E-001   5.32236E-001
  1.32666E+000   4.00732E-001   5.31639E-001
  1.34417E+000   3.81251E-001   5.12471E-001
  1.36192E+000   3.70322E-001   5.04352E-001
  1.37990E+000   3.54742E-001   4.89511E-001
  1.39811E+000   3.53133E-001   4.93723E-001
  1.41657E+000   3.28665E-001   4.65581E-001
  1.43527E+000   3.16079E-001   4.53661E-001
  1.45422E+000   2.98739E-001   4.34434E-001
  1.47341E+000   2.97365E-001   4.38144E-001
  1.49286E+000   2.79594E-001   4.17399E-001
  1.51257E+000   2.67637E-001   4.04823E-001
  1.53254E+000   2.53455E-001   3.88433E-001
  1.55277E+000   2.49370E-001   3.87217E-001
  1.57327E+000   2.36735E-001   3.72450E-001
  1.59403E+000   2.25554E-001   3.59543E-001
  1.61508E+000   2.13967E-001   3.45575E-001
  1.63640E+000   2.12105E-001   3.47090E-001
  1.65800E+000   1.97358E-001   3.27222E-001
  1.67989E+000   1.93464E-001   3.25000E-001
  1.70206E+000   1.81870E-001   3.09556E-001
  1.72453E+000   1.78785E-001   3.08323E-001
  1.74730E+000   1.69287E-001   2.95796E-001
  1.77036E+000   1.63571E-001   2.89582E-001
  1.79373E+000   1.53858E-001   2.75982E-001
  1.81741E+000   1.52404E-001   2.76982E-001
  1.84140E+000   1.43982E-001   2.65131E-001
  1.86571E+000   1.37171E-001   2.55923E-001
  1.89034E+000   1.32239E-001   2.49978E-001
  1.91529E+000   1.29447E-001   2.47930E-001
  1.94058E+000   1.21254E-001   2.35305E-001
  1.96619E+000   1.13850E-001   2.23853E-001
  1.99215E+000   1.12909E-001   2.24933E-001
  2.01845E+000   1.07819E-001   2.17628E-001
  2.04509E+000   1.03284E-001   2.11227E-001
  2.07209E+000   9.68029E-002   2.00586E-001
  2.09944E+000   9.41031E-002   1.97565E-001
  2.12716E+000   9.06247E-002   1.92774E-001
  2.15524E+000   8.86683E-002   1.91103E-001
  2.18369E+000   8.17055E-002   1.78421E-001
  2.21252E+000   7.87449E-002   1.74226E-001
  2.24172E+000   7.63420E-002   1.71139E-001
  2.27132E+000   7.42234E-002   1.68586E-001
  2.30130E+000   6.91832E-002   1.59212E-001
  2.33168E+000   6.73699E-002   1.57086E-001
  2.36246E+000   6.33311E-002   1.49618E-001
  2.39364E+000   6.14742E-002   1.47149E-001
  2.42524E+000   5.80839E-002   1.40868E-001
  2.45726E+000   5.64971E-002   1.38829E-001
  2.48970E+000   5.26643E-002   1.31119E-001
  2.52256E+000   5.17707E-002   1.30596E-001
  2.55586E+000   4.89593E-002   1.25134E-001
  2.58960E+000   4.70106E-002   1.21740E-001
  2.62379E+000   4.40714E-002   1.15635E-001
  2.65842E+000   4.32056E-002   1.14859E-001
  2.69352E+000   4.08290E-002   1.09974E-001
  2.72907E+000   3.85082E-002   1.05092E-001
  2.76510E+000   3.67286E-002   1.01559E-001
  2.80160E+000   3.56509E-002   9.98804E-002
  2.83858E+000   3.41202E-002   9.68538E-002
  2.87606E+000   3.17275E-002   9.12506E-002
  2.91402E+000   3.05373E-002   8.89870E-002
  2.95249E+000   2.93646E-002   8.66993E-002
  2.99147E+000   2.83919E-002   8.49339E-002
  3.03096E+000   2.65491E-002   8.04698E-002
  3.07097E+000   2.51283E-002   7.71686E-002
  3.11151E+000   2.43043E-002   7.56235E-002
  3.15258E+000   2.33457E-002   7.35998E-002
  3.19420E+000   2.20054E-002   7.02901E-002
  3.23636E+000   2.08281E-002   6.74079E-002
  3.27909E+000   2.01621E-002   6.61136E-002
  3.32237E+000   1.97812E-002   6.57211E-002
  3.36623E+000   1.83774E-002   6.18629E-002
  3.41067E+000   1.76840E-002   6.03147E-002
  3.45569E+000   1.67824E-002   5.79952E-002
  3.50131E+000   1.61388E-002   5.65073E-002
  3.54753E+000   1.53409E-002   5.44226E-002
  3.59436E+000   1.46011E-002   5.24821E-002
  3.64181E+000   1.38319E-002   5.03735E-002
  3.68988E+000   1.35538E-002   5.00123E-002
  3.73859E+000   1.26038E-002   4.71208E-002
  3.78795E+000   1.20804E-002   4.57604E-002
  3.83795E+000   1.13970E-002   4.37414E-002
  3.88862E+000   1.12415E-002   4.37141E-002
  3.93995E+000   1.04055E-002   4.09973E-002
  3.99196E+000   1.00676E-002   4.01896E-002
  4.04466E+000   9.57925E-003   3.87451E-002
  4.09805E+000   9.30367E-003   3.81272E-002
  4.15215E+000   8.88582E-003   3.68955E-002
  4.20696E+000   8.32940E-003   3.50417E-002
  4.26249E+000   7.92607E-003   3.37850E-002
  4.31876E+000   7.64719E-003   3.30267E-002
  4.37577E+000   7.30645E-003   3.19716E-002
  4.43354E+000   6.91078E-003   3.06394E-002
  4.49206E+000   6.50343E-003   2.92140E-002
  4.55136E+000   6.44857E-003   2.93500E-002
  4.61145E+000   6.09007E-003   2.80842E-002
  4.67232E+000   5.79766E-003   2.70887E-002
  4.73400E+000   5.39593E-003   2.55445E-002
  4.79649E+000   5.23539E-003   2.51117E-002
  4.85981E+000   5.01272E-003   2.43610E-002
  4.92396E+000   4.82754E-003   2.37708E-002
  4.98896E+000   4.42968E-003   2.20997E-002
  5.05482E+000   4.38780E-003   2.21797E-002
  5.12155E+000   4.07782E-003   2.08849E-002
  5.18916E+000   3.96627E-003   2.05818E-002
  5.25766E+000   3.65689E-003   1.92268E-002
  5.32707E+000   3.60120E-003   1.91840E-002
  5.39739E+000   3.37629E-003   1.82233E-002
  5.46864E+000   3.24224E-003   1.77307E-002
  5.54083E+000   3.01380E-003   1.66991E-002
  5.61397E+000   3.00215E-003   1.68541E-002
  5.68808E+000   2.78694E-003   1.58525E-002
  5.76317E+000   2.62778E-003   1.51445E-002
  5.83925E+000   2.51310E-003   1.46747E-002
  5.91633E+000   2.44307E-003   1.44541E-002
  5.99443E+000   2.30158E-003   1.37967E-002
  6.07356E+000   2.15414E-003   1.30834E-002
  6.15374E+000   2.08421E-003   1.28258E-002
  6.23498E+000   1.99808E-003   1.24580E-002
  6.31728E+000   1.88871E-003   1.19316E-002
  6.40068E+000   1.79650E-003   1.14989E-002
  6.48517E+000   1.67927E-003   1.08904E-002
  6.57078E+000   1.66318E-003   1.09285E-002
  6.65752E+000   1.55617E-003   1.03603E-002
  6.74541E+000   1.47039E-003   9.91843E-003
  6.83445E+000   1.38686E-003   9.47848E-003
  6.92467E+000   1.33952E-003   9.27577E-003
  7.01608E+000   1.28999E-003   9.05071E-003
  7.10870E+000   1.22205E-003   8.68727E-003
  7.20254E+000   1.13088E-003   8.14530E-003
  7.29762E+000   1.09836E-003   8.01548E-003
  7.39396E+000   1.05291E-003   7.78526E-003
  7.49156E+000   1.00831E-003   7.55385E-003
  7.59046E+000   9.28479E-004   7.04763E-003
  7.69066E+000   9.14179E-004   7.03069E-003
  7.79218E+000   8.48916E-004   6.61496E-003
  7.89505E+000   8.26914E-004   6.52857E-003
  7.99927E+000   7.61243E-004   6.08943E-003
  8.10486E+000   7.55096E-004   6.11999E-003
  8.21186E+000   6.98213E-004   5.73367E-003
  8.32026E+000   6.69694E-004   5.57207E-003
  8.43009E+000   6.31282E-004   5.32180E-003
  8.54138E+000   6.17222E-004   5.27196E-003
  8.65413E+000   5.69969E-004   4.93262E-003
  8.76837E+000   5.50366E-004   4.82585E-003
  8.88412E+000   5.15796E-004   4.58243E-003
  9.00140E+000   5.09266E-004   4.58414E-003
  9.12023E+000   4.68862E-004   4.27615E-003
  9.24062E+000   4.46798E-004   4.12872E-003
  9.36261E+000   4.20351E-004   3.93561E-003
  9.48620E+000   4.16415E-004   3.95022E-003
  9.61143E+000   3.86497E-004   3.71482E-003
  9.73831E+000   3.65141E-004   3.55588E-003
  9.86686E+000   3.46583E-004   3.41971E-003
  9.99711E+000   3.37307E-004   3.37212E-003
