# aeff[um]=   0.00200  comp=ad_s2  Teq[K]=  18.97544 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  1.05015E+001   1.78794E-002   1.87761E-001
  1.05740E+001   1.72049E-002   1.81925E-001
  1.06470E+001   1.68070E-002   1.78945E-001
  1.07205E+001   1.67438E-002   1.79503E-001
  1.07946E+001   1.58394E-002   1.70980E-001
  1.08691E+001   1.61910E-002   1.75982E-001
  1.09441E+001   1.54768E-002   1.69381E-001
  1.10197E+001   1.45410E-002   1.60237E-001
  1.10958E+001   1.43557E-002   1.59288E-001
  1.11724E+001   1.45854E-002   1.62954E-001
  1.12495E+001   1.37264E-002   1.54416E-001
  1.13272E+001   1.38992E-002   1.57439E-001
  1.14054E+001   1.29443E-002   1.47636E-001
  1.14841E+001   1.24968E-002   1.43515E-001
  1.15634E+001   1.28354E-002   1.48422E-001
  1.16433E+001   1.21869E-002   1.41896E-001
  1.17237E+001   1.19987E-002   1.40669E-001
  1.18046E+001   1.17852E-002   1.39120E-001
  1.18861E+001   1.10260E-002   1.31056E-001
  1.19682E+001   1.10676E-002   1.32459E-001
  1.20508E+001   1.07629E-002   1.29702E-001
  1.21340E+001   1.05717E-002   1.28278E-001
  1.22178E+001   1.02738E-002   1.25524E-001
  1.23022E+001   9.74274E-003   1.19857E-001
  1.23871E+001   9.60386E-003   1.18964E-001
  1.24726E+001   9.52352E-003   1.18783E-001
  1.25587E+001   9.19763E-003   1.15511E-001
  1.26455E+001   9.10333E-003   1.15116E-001
  1.27328E+001   8.63410E-003   1.09936E-001
  1.28207E+001   8.51646E-003   1.09187E-001
  1.29092E+001   8.36594E-003   1.07998E-001
  1.29983E+001   7.95656E-003   1.03422E-001
  1.30881E+001   7.97081E-003   1.04323E-001
  1.31784E+001   7.78599E-003   1.02607E-001
  1.32694E+001   7.29572E-003   9.68102E-002
  1.33610E+001   7.14619E-003   9.54807E-002
  1.34533E+001   7.25820E-003   9.76468E-002
  1.35462E+001   6.84564E-003   9.27325E-002
  1.36397E+001   6.92066E-003   9.43960E-002
  1.37339E+001   6.45211E-003   8.86127E-002
  1.38287E+001   6.26965E-003   8.67013E-002
  1.39242E+001   6.33641E-003   8.82295E-002
  1.40203E+001   6.00438E-003   8.41835E-002
  1.41171E+001   5.92233E-003   8.36064E-002
  1.42146E+001   5.77822E-003   8.21352E-002
  1.43127E+001   5.49221E-003   7.86087E-002
  1.44116E+001   5.45635E-003   7.86346E-002
  1.45111E+001   5.34583E-003   7.75738E-002
  1.46113E+001   5.16987E-003   7.55384E-002
  1.47121E+001   5.06884E-003   7.45736E-002
  1.48137E+001   4.79557E-003   7.10403E-002
  1.49160E+001   4.75680E-003   7.09526E-002
  1.50190E+001   4.67688E-003   7.02422E-002
  1.51227E+001   4.60244E-003   6.96013E-002
  1.52271E+001   4.41745E-003   6.72651E-002
  1.53322E+001   4.25662E-003   6.52636E-002
  1.54381E+001   4.14866E-003   6.40475E-002
  1.55447E+001   4.12508E-003   6.41232E-002
  1.56520E+001   3.92706E-003   6.14665E-002
  1.57601E+001   3.91922E-003   6.17673E-002
  1.58689E+001   3.75871E-003   5.96466E-002
  1.59785E+001   3.58402E-003   5.72672E-002
  1.60888E+001   3.59774E-003   5.78833E-002
  1.61999E+001   3.54499E-003   5.74284E-002
  1.63117E+001   3.31534E-003   5.40789E-002
  1.64243E+001   3.39548E-003   5.57685E-002
  1.65377E+001   3.16932E-003   5.24134E-002
  1.66519E+001   3.08512E-003   5.13733E-002
  1.67669E+001   3.09522E-003   5.18973E-002
  1.68827E+001   2.94596E-003   4.97357E-002
  1.69992E+001   2.89452E-003   4.92047E-002
  1.71166E+001   2.80665E-003   4.80403E-002
  1.72348E+001   2.64154E-003   4.55265E-002
  1.73538E+001   2.73123E-003   4.73973E-002
  1.74736E+001   2.57750E-003   4.50383E-002
  1.75942E+001   2.51627E-003   4.42720E-002
  1.77157E+001   2.46497E-003   4.36688E-002
  1.78380E+001   2.34273E-003   4.17897E-002
  1.79612E+001   2.32880E-003   4.18282E-002
  1.80852E+001   2.25871E-003   4.08492E-002
  1.82101E+001   2.24051E-003   4.07998E-002
  1.83358E+001   2.15234E-003   3.94649E-002
  1.84624E+001   2.02428E-003   3.73732E-002
  1.85899E+001   2.00594E-003   3.72902E-002
  1.87182E+001   1.99327E-003   3.73105E-002
  1.88475E+001   1.93034E-003   3.63820E-002
  1.89776E+001   1.91740E-003   3.63877E-002
  1.91086E+001   1.76634E-003   3.37524E-002
  1.92405E+001   1.74529E-003   3.35805E-002
  1.93734E+001   1.76501E-003   3.41943E-002
  1.95072E+001   1.69227E-003   3.30115E-002
  1.96418E+001   1.62731E-003   3.19635E-002
  1.97775E+001   1.59551E-003   3.15552E-002
  1.99140E+001   1.53101E-003   3.04886E-002
  2.00515E+001   1.49832E-003   3.00437E-002
  2.01899E+001   1.48038E-003   2.98888E-002
  2.03293E+001   1.42968E-003   2.90645E-002
  2.04697E+001   1.40654E-003   2.87915E-002
  2.06110E+001   1.33863E-003   2.75906E-002
  2.07533E+001   1.28804E-003   2.67312E-002
  2.08966E+001   1.28907E-003   2.69374E-002
  2.10409E+001   1.26940E-003   2.67094E-002
  2.11862E+001   1.22066E-003   2.58611E-002
  2.13325E+001   1.17560E-003   2.50786E-002
  2.14798E+001   1.11972E-003   2.40514E-002
  2.16281E+001   1.12907E-003   2.44197E-002
  2.17774E+001   1.08024E-003   2.35249E-002
  2.19278E+001   1.07926E-003   2.36658E-002
  2.20791E+001   1.03433E-003   2.28372E-002
  2.22316E+001   9.79997E-004   2.17869E-002
  2.23851E+001   9.82548E-004   2.19945E-002
  2.25396E+001   9.51295E-004   2.14419E-002
  2.26953E+001   9.28532E-004   2.10733E-002
  2.28520E+001   9.16701E-004   2.09485E-002
  2.30097E+001   8.50538E-004   1.95707E-002
  2.31686E+001   8.46548E-004   1.96134E-002
  2.33286E+001   8.39383E-004   1.95817E-002
  2.34897E+001   7.98246E-004   1.87506E-002
  2.36518E+001   7.95797E-004   1.88221E-002
  2.38151E+001   7.57779E-004   1.80466E-002
  2.39796E+001   7.18148E-004   1.72209E-002
  2.41451E+001   7.34646E-004   1.77382E-002
  2.43118E+001   7.04815E-004   1.71354E-002
  2.44797E+001   6.84470E-004   1.67557E-002
  2.46487E+001   6.62553E-004   1.63311E-002
  2.48189E+001   6.26994E-004   1.55613E-002
  2.49903E+001   6.32414E-004   1.58042E-002
  2.51628E+001   6.03207E-004   1.51784E-002
  2.53365E+001   6.02346E-004   1.52614E-002
  2.55115E+001   5.74789E-004   1.46637E-002
  2.56876E+001   5.38939E-004   1.38441E-002
  2.58650E+001   5.47304E-004   1.41560E-002
  2.60436E+001   5.24723E-004   1.36657E-002
  2.62234E+001   5.24463E-004   1.37532E-002
  2.64044E+001   5.04587E-004   1.33234E-002
  2.65867E+001   4.72244E-004   1.25554E-002
  2.67703E+001   4.62572E-004   1.23832E-002
  2.69551E+001   4.63564E-004   1.24955E-002
  2.71412E+001   4.44671E-004   1.20689E-002
  2.73286E+001   4.36932E-004   1.19408E-002
  2.75173E+001   4.10231E-004   1.12885E-002
  2.77073E+001   3.98272E-004   1.10351E-002
  2.78986E+001   4.01373E-004   1.11978E-002
  2.80912E+001   3.81210E-004   1.07087E-002
  2.82852E+001   3.75083E-004   1.06093E-002
  2.84805E+001   3.64776E-004   1.03890E-002
  2.86771E+001   3.43485E-004   9.85018E-003
  2.88751E+001   3.42587E-004   9.89226E-003
  2.90745E+001   3.34042E-004   9.71212E-003
  2.92752E+001   3.25918E-004   9.54134E-003
  2.94774E+001   3.18944E-004   9.40166E-003
  2.96809E+001   2.98377E-004   8.85610E-003
  2.98858E+001   2.97350E-004   8.88656E-003
  3.00922E+001   2.86648E-004   8.62588E-003
  3.02999E+001   2.87582E-004   8.71372E-003
  3.05091E+001   2.74758E-004   8.38266E-003
  3.07198E+001   2.55668E-004   7.85408E-003
  3.09319E+001   2.53824E-004   7.85127E-003
  3.11455E+001   2.51228E-004   7.82463E-003
  3.13605E+001   2.44566E-004   7.66974E-003
  3.15770E+001   2.41390E-004   7.62239E-003
  3.17950E+001   2.24539E-004   7.13923E-003
  3.20146E+001   2.18809E-004   7.00509E-003
  3.22356E+001   2.20229E-004   7.09923E-003
  3.24582E+001   2.09670E-004   6.80551E-003
  3.26823E+001   2.07229E-004   6.77275E-003
  3.29079E+001   1.98389E-004   6.52860E-003
  3.31351E+001   1.89493E-004   6.27888E-003
  3.33639E+001   1.88678E-004   6.29506E-003
  3.35943E+001   1.82700E-004   6.13768E-003
  3.38262E+001   1.78303E-004   6.03132E-003
  3.40598E+001   1.77241E-004   6.03679E-003
  3.42950E+001   1.67265E-004   5.73635E-003
  3.45317E+001   1.63235E-004   5.63682E-003
  3.47702E+001   1.56752E-004   5.45032E-003
  3.50102E+001   1.57477E-004   5.51330E-003
  3.52520E+001   1.51061E-004   5.32520E-003
  3.54953E+001   1.42618E-004   5.06229E-003
  3.57404E+001   1.40911E-004   5.03622E-003
  3.59872E+001   1.36873E-004   4.92570E-003
  3.62357E+001   1.34606E-004   4.87756E-003
  3.64858E+001   1.32660E-004   4.84021E-003
  3.67378E+001   1.21963E-004   4.48065E-003
  3.69914E+001   1.17947E-004   4.36303E-003
  3.72468E+001   1.19902E-004   4.46597E-003
  3.75040E+001   1.13102E-004   4.24177E-003
  3.77629E+001   1.10979E-004   4.19092E-003
  3.80237E+001   1.04431E-004   3.97084E-003
  3.82862E+001   1.02598E-004   3.92809E-003
  3.85505E+001   9.94040E-005   3.83209E-003
  3.88167E+001   9.76272E-005   3.78957E-003
  3.90847E+001   9.35647E-005   3.65696E-003
  3.93546E+001   9.10272E-005   3.58234E-003
  3.96263E+001   8.55879E-005   3.39154E-003
  3.98999E+001   8.41410E-005   3.35722E-003
  4.01754E+001   8.11925E-005   3.26195E-003
  4.04528E+001   7.89307E-005   3.19297E-003
  4.07321E+001   7.66534E-005   3.12226E-003
  4.10133E+001   7.19464E-005   2.95076E-003
  4.12965E+001   7.18087E-005   2.96545E-003
  4.15816E+001   6.64755E-005   2.76416E-003
  4.18687E+001   6.89051E-005   2.88497E-003
  4.21578E+001   6.46106E-005   2.72384E-003
  4.24488E+001   6.13739E-005   2.60525E-003
  4.27419E+001   5.89398E-005   2.51920E-003
  4.30370E+001   5.82749E-005   2.50798E-003
  4.33342E+001   5.63311E-005   2.44107E-003
  4.36334E+001   5.51662E-005   2.40709E-003
  4.39346E+001   5.14230E-005   2.25925E-003
  4.42380E+001   4.86152E-005   2.15064E-003
  4.45434E+001   4.96126E-005   2.20992E-003
  4.48510E+001   4.64781E-005   2.08459E-003
  4.51606E+001   4.49242E-005   2.02881E-003
  4.54724E+001   4.32217E-005   1.96540E-003
  4.57864E+001   4.06563E-005   1.86151E-003
  4.61025E+001   4.03243E-005   1.85906E-003
  4.64208E+001   3.95463E-005   1.83578E-003
  4.67414E+001   3.63557E-005   1.69932E-003
  4.70641E+001   3.62900E-005   1.70796E-003
  4.73890E+001   3.36220E-005   1.59332E-003
  4.77162E+001   3.24575E-005   1.54875E-003
  4.80457E+001   3.16942E-005   1.52277E-003
  4.83774E+001   3.07713E-005   1.48864E-003
  4.87114E+001   2.93384E-005   1.42912E-003
  4.90477E+001   2.87138E-005   1.40835E-003
  4.93864E+001   2.71014E-005   1.33844E-003
  4.97274E+001   2.55883E-005   1.27244E-003
  5.00707E+001   2.56041E-005   1.28202E-003
  5.04164E+001   2.48251E-005   1.25160E-003
  5.07645E+001   2.33058E-005   1.18311E-003
  5.11150E+001   2.26303E-005   1.15675E-003
  5.14679E+001   2.20856E-005   1.13670E-003
  5.18233E+001   2.05769E-005   1.06637E-003
  5.21811E+001   2.00669E-005   1.04711E-003
  5.25414E+001   1.93614E-005   1.01727E-003
  5.29042E+001   1.85876E-005   9.83364E-004
  5.32694E+001   1.81612E-005   9.67439E-004
  5.36372E+001   1.70638E-005   9.15258E-004
  5.40076E+001   1.64898E-005   8.90574E-004
  5.43804E+001   1.56814E-005   8.52763E-004
  5.47559E+001   1.55548E-005   8.51721E-004
  5.51340E+001   1.43203E-005   7.89538E-004
  5.55146E+001   1.40764E-005   7.81449E-004
  5.58979E+001   1.32938E-005   7.43098E-004
  5.62839E+001   1.28517E-005   7.23343E-004
  5.66725E+001   1.25602E-005   7.11821E-004
  5.70638E+001   1.17000E-005   6.67648E-004
  5.74578E+001   1.15169E-005   6.61737E-004
  5.78545E+001   1.07975E-005   6.24684E-004
  5.82539E+001   1.03220E-005   6.01298E-004
  5.86561E+001   9.98157E-006   5.85481E-004
  5.90611E+001   9.82851E-006   5.80484E-004
  5.94689E+001   9.29752E-006   5.52914E-004
  5.98795E+001   8.91153E-006   5.33619E-004
  6.02929E+001   8.77858E-006   5.29287E-004
  6.07092E+001   8.27749E-006   5.02521E-004
  6.11284E+001   8.25326E-006   5.04510E-004
  6.15504E+001   7.54615E-006   4.64470E-004
  6.19754E+001   7.16686E-006   4.44170E-004
  6.24033E+001   7.10568E-006   4.43419E-004
  6.28342E+001   6.85758E-006   4.30891E-004
  6.32680E+001   6.54272E-006   4.13946E-004
  6.37048E+001   6.23650E-006   3.97296E-004
  6.41447E+001   5.82416E-006   3.73590E-004
  6.45876E+001   5.62846E-006   3.63530E-004
  6.50335E+001   5.57448E-006   3.62529E-004
  6.54825E+001   5.20561E-006   3.40877E-004
  6.59346E+001   4.97171E-006   3.27808E-004
  6.63899E+001   4.65603E-006   3.09114E-004
  6.68483E+001   4.56782E-006   3.05352E-004
  6.73098E+001   4.29826E-006   2.89315E-004
  6.77746E+001   4.16407E-006   2.82218E-004
  6.82425E+001   3.88204E-006   2.64921E-004
  6.87137E+001   3.77209E-006   2.59195E-004
  6.91881E+001   3.75402E-006   2.59734E-004
  6.96658E+001   3.51114E-006   2.44607E-004
  7.01468E+001   3.39390E-006   2.38072E-004
  7.06311E+001   3.12145E-006   2.20472E-004
  7.11188E+001   2.93982E-006   2.09077E-004
  7.16098E+001   2.94629E-006   2.10984E-004
  7.21043E+001   2.77699E-006   2.00233E-004
  7.26021E+001   2.69626E-006   1.95755E-004
  7.31034E+001   2.49284E-006   1.82236E-004
  7.36081E+001   2.38982E-006   1.75910E-004
  7.41163E+001   2.37134E-006   1.75755E-004
  7.46281E+001   2.40212E-006   1.79266E-004
  7.51433E+001   2.22427E-006   1.67140E-004
  7.56621E+001   2.11480E-006   1.60010E-004
  7.61845E+001   1.95160E-006   1.48682E-004
  7.67106E+001   1.99223E-006   1.52826E-004
  7.72402E+001   1.85058E-006   1.42939E-004
  7.77735E+001   1.81228E-006   1.40947E-004
  7.83105E+001   1.67861E-006   1.31453E-004
  7.88512E+001   1.64701E-006   1.29869E-004
  7.93956E+001   1.63570E-006   1.29868E-004
  7.99438E+001   1.60075E-006   1.27971E-004
  8.04957E+001   1.54345E-006   1.24241E-004
  8.10515E+001   1.39362E-006   1.12955E-004
  8.16111E+001   1.32700E-006   1.08298E-004
  8.21746E+001   1.34600E-006   1.10607E-004
  8.27420E+001   1.31536E-006   1.08836E-004
  8.33133E+001   1.21855E-006   1.01522E-004
  8.38885E+001   1.14029E-006   9.56573E-005
  8.44677E+001   1.11088E-006   9.38340E-005
  8.50509E+001   1.10991E-006   9.43991E-005
  8.56381E+001   1.10707E-006   9.48076E-005
  8.62294E+001   1.02100E-006   8.80400E-005
  8.68248E+001   9.39878E-007   8.16048E-005
  8.74242E+001   9.43625E-007   8.24959E-005
  8.80278E+001   9.35868E-007   8.23826E-005
  8.86356E+001   8.89942E-007   7.88807E-005
  8.92476E+001   9.13715E-007   8.15470E-005
  8.98638E+001   7.93977E-007   7.13500E-005
  9.04843E+001   8.01711E-007   7.25424E-005
  9.11090E+001   7.82475E-007   7.12907E-005
  9.17381E+001   7.65481E-007   7.02239E-005
  9.23715E+001   7.56944E-007   6.99202E-005
  9.30092E+001   6.73087E-007   6.26034E-005
  9.36514E+001   6.58669E-007   6.16854E-005
  9.42980E+001   6.69860E-007   6.31666E-005
  9.49491E+001   6.69666E-007   6.35843E-005
  9.56047E+001   6.11542E-007   5.84664E-005
  9.62648E+001   5.67348E-007   5.46158E-005
  9.69294E+001   5.60715E-007   5.43499E-005
  9.75986E+001   5.61616E-007   5.48131E-005
  9.82725E+001   5.50920E-007   5.41404E-005
  9.89510E+001   5.07032E-007   5.01715E-005
  9.96342E+001   4.76386E-007   4.74645E-005
  1.00322E+002   4.80620E-007   4.82169E-005
  1.01015E+002   4.74508E-007   4.79324E-005
  1.01712E+002   4.51689E-007   4.59424E-005
  1.02415E+002   4.64529E-007   4.75747E-005
  1.03122E+002   3.88514E-007   4.00643E-005
  1.03834E+002   4.08373E-007   4.24029E-005
  1.04551E+002   3.98162E-007   4.16281E-005
  1.05272E+002   3.94204E-007   4.14989E-005
  1.05999E+002   3.69282E-007   3.91437E-005
  1.06731E+002   3.40525E-007   3.63447E-005
  1.07468E+002   3.39367E-007   3.64712E-005
  1.08210E+002   3.38436E-007   3.66222E-005
  1.08957E+002   3.32732E-007   3.62536E-005
  1.09709E+002   2.99693E-007   3.28792E-005
  1.10467E+002   2.88946E-007   3.19190E-005
  1.11230E+002   2.81834E-007   3.13483E-005
  1.11998E+002   2.73756E-007   3.06600E-005
  1.12771E+002   2.66612E-007   3.00661E-005
  1.13550E+002   2.38666E-007   2.71004E-005
  1.14333E+002   2.17757E-007   2.48969E-005
  1.15123E+002   2.22385E-007   2.56017E-005
  1.15918E+002   2.11044E-007   2.44638E-005
  1.16718E+002   1.82060E-007   2.12497E-005
  1.17524E+002   1.88576E-007   2.21622E-005
  1.18335E+002   1.63748E-007   1.93772E-005
  1.19152E+002   1.59801E-007   1.90407E-005
  1.19975E+002   1.49501E-007   1.79364E-005
  1.20803E+002   1.47352E-007   1.78007E-005
  1.21638E+002   1.41536E-007   1.72162E-005
  1.22477E+002   1.23215E-007   1.50911E-005
  1.23323E+002   1.06857E-007   1.31779E-005
  1.24175E+002   9.44105E-008   1.17234E-005
  1.25032E+002   9.26223E-008   1.15808E-005
  1.25895E+002   8.07355E-008   1.01642E-005
  1.26764E+002   7.55251E-008   9.57391E-006
  1.27640E+002   6.34372E-008   8.09712E-006
  1.28521E+002   5.57515E-008   7.16525E-006
  1.29408E+002   5.59183E-008   7.23631E-006
  1.30302E+002   4.07146E-008   5.30519E-006
  1.31201E+002   3.79966E-008   4.98522E-006
  1.32107E+002   3.00430E-008   3.96891E-006
  1.33019E+002   2.42878E-008   3.23075E-006
  1.33938E+002   1.80006E-008   2.41096E-006
  1.34863E+002   1.87175E-008   2.52430E-006
  1.35794E+002   1.48860E-008   2.02143E-006
  1.36731E+002   6.30915E-009   8.62660E-007
  1.37675E+002   2.64056E-009   3.63540E-007
  1.38626E+002   1.73383E-009   2.40354E-007
  1.39583E+002   0.00000E+000   0.00000E+000
  1.40547E+002   0.00000E+000   0.00000E+000
  1.41517E+002   0.00000E+000   0.00000E+000
  1.42494E+002   0.00000E+000   0.00000E+000
  1.43478E+002   0.00000E+000   0.00000E+000
  1.44469E+002   0.00000E+000   0.00000E+000
  1.45466E+002   0.00000E+000   0.00000E+000
  1.46471E+002   0.00000E+000   0.00000E+000
  1.47482E+002   0.00000E+000   0.00000E+000
  1.48500E+002   0.00000E+000   0.00000E+000
  1.49525E+002   0.00000E+000   0.00000E+000
  1.50558E+002   0.00000E+000   0.00000E+000
  1.51597E+002   0.00000E+000   0.00000E+000
  1.52644E+002   0.00000E+000   0.00000E+000
  1.53698E+002   0.00000E+000   0.00000E+000
  1.54759E+002   0.00000E+000   0.00000E+000
  1.55828E+002   0.00000E+000   0.00000E+000
  1.56904E+002   0.00000E+000   0.00000E+000
  1.57987E+002   0.00000E+000   0.00000E+000
  1.59078E+002   0.00000E+000   0.00000E+000
  1.60176E+002   0.00000E+000   0.00000E+000
