# DL07 PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1823
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  8.511000E+000  8.912509E-004  2.019515E-005
  8.511000E+000  1.000000E-003  2.263646E-005
  8.511000E+000  1.122018E-003  2.539667E-005
  8.511000E+000  1.258925E-003  2.849191E-005
  8.511000E+000  1.412538E-003  3.196368E-005
  8.511000E+000  1.584893E-003  3.584723E-005
  8.511000E+000  1.778279E-003  4.021835E-005
  8.511000E+000  1.995262E-003  4.511749E-005
  8.511000E+000  2.238721E-003  5.061905E-005
  8.511000E+000  2.511886E-003  5.679784E-005
  8.511000E+000  2.818383E-003  6.372660E-005
  8.511000E+000  3.162278E-003  7.150309E-005
  8.511000E+000  3.548134E-003  8.022627E-005
  8.511000E+000  3.981072E-003  9.001743E-005
  8.511000E+000  4.466836E-003  1.010042E-004
  8.511000E+000  5.011872E-003  1.161244E-004
  8.511000E+000  5.623413E-003  2.586421E-004
  8.511000E+000  6.309573E-003  3.924190E-004
  8.511000E+000  7.079458E-003  5.217782E-004
  8.511000E+000  7.943282E-003  6.504665E-004
  8.511000E+000  8.912509E-003  7.818158E-004
  8.511000E+000  1.000000E-002  9.188809E-004
  8.511000E+000  1.122018E-002  1.064554E-003
  8.511000E+000  1.258925E-002  1.221665E-003
  8.511000E+000  1.412538E-002  1.393075E-003
  8.511000E+000  1.584893E-002  1.581763E-003
  8.511000E+000  1.778279E-002  1.790916E-003
  8.511000E+000  1.995262E-002  2.024029E-003
  8.511000E+000  2.238721E-002  2.285015E-003
  8.511000E+000  2.511886E-002  2.578337E-003
  8.511000E+000  2.818383E-002  2.909178E-003
  8.511000E+000  3.162278E-002  3.283651E-003
  8.511000E+000  3.548134E-002  3.709083E-003
  8.511000E+000  3.981072E-002  4.194390E-003
  8.511000E+000  4.466836E-002  4.750589E-003
  8.511000E+000  5.011872E-002  5.391494E-003
  8.511000E+000  5.623413E-002  6.134686E-003
  8.511000E+000  6.309573E-002  7.002854E-003
  8.511000E+000  7.079458E-002  8.025668E-003
  8.511000E+000  7.943282E-002  9.242417E-003
  8.511000E+000  8.912509E-002  1.070570E-002
  8.511000E+000  1.000000E-001  1.248667E-002
  8.511000E+000  1.122018E-001  1.468234E-002
  8.511000E+000  1.258925E-001  1.742603E-002
  8.511000E+000  1.412538E-001  2.090176E-002
  8.511000E+000  1.584893E-001  2.536426E-002
  8.511000E+000  1.778279E-001  3.116573E-002
  8.511000E+000  1.995262E-001  3.878984E-002
  8.511000E+000  2.238721E-001  4.889019E-002
  8.511000E+000  2.511886E-001  6.232184E-002
  8.511000E+000  2.818383E-001  8.013569E-002
  8.511000E+000  3.162278E-001  1.034716E-001
  8.511000E+000  3.548134E-001  1.332481E-001
  8.511000E+000  3.981072E-001  1.695745E-001
  8.511000E+000  4.466836E-001  2.110634E-001
  8.511000E+000  5.011872E-001  2.547634E-001
  8.511000E+000  5.623413E-001  2.976100E-001
  8.511000E+000  6.309573E-001  3.389161E-001
  8.511000E+000  7.079458E-001  3.814616E-001
  8.511000E+000  7.943282E-001  4.295318E-001
  8.511000E+000  8.912509E-001  4.851445E-001
  8.511000E+000  1.000000E+000  5.443426E-001
  8.511000E+000  1.122018E+000  5.948687E-001
  8.511000E+000  1.258925E+000  6.200331E-001
  8.511000E+000  1.412538E+000  6.137584E-001
  8.511000E+000  1.584893E+000  5.945742E-001
  8.511000E+000  1.778279E+000  5.967983E-001
  8.511000E+000  1.995262E+000  5.825543E-001
  8.511000E+000  2.238721E+000  5.527770E-001
  8.511000E+000  2.511886E+000  5.849239E-001
  8.511000E+000  2.818383E+000  6.274471E-001
  8.511000E+000  3.162278E+000  5.531646E-001
  8.511000E+000  3.548134E+000  6.623608E-001
  8.511000E+000  3.981072E+000  5.861272E-001
  8.511000E+000  4.466836E+000  5.985212E-001
  8.511000E+000  5.011872E+000  6.190919E-001
  8.610000E+000  3.548134E-004  1.443982E-005
  8.610000E+000  3.981072E-004  1.527028E-005
  8.610000E+000  4.466836E-004  1.498343E-005
  8.610000E+000  5.011872E-004  1.481565E-005
  8.610000E+000  5.623413E-004  1.486518E-005
  8.610000E+000  6.309573E-004  1.567936E-005
  8.610000E+000  7.079458E-004  1.762017E-005
  8.610000E+000  7.943282E-004  1.977353E-005
  8.610000E+000  8.912509E-004  2.215788E-005
  8.610000E+000  1.000000E-003  2.483681E-005
  8.610000E+000  1.122018E-003  2.786578E-005
  8.610000E+000  1.258925E-003  3.126238E-005
  8.610000E+000  1.412538E-003  3.507213E-005
  8.610000E+000  1.584893E-003  3.933363E-005
  8.610000E+000  1.778279E-003  4.413016E-005
  8.610000E+000  1.995262E-003  4.950597E-005
  8.610000E+000  2.238721E-003  5.554274E-005
  8.610000E+000  2.511886E-003  6.232257E-005
  8.610000E+000  2.818383E-003  6.992517E-005
  8.610000E+000  3.162278E-003  7.845785E-005
  8.610000E+000  3.548134E-003  8.802915E-005
  8.610000E+000  3.981072E-003  9.877219E-005
  8.610000E+000  4.466836E-003  1.108270E-004
  8.610000E+000  5.011872E-003  1.270026E-004
  8.610000E+000  5.623413E-003  2.642887E-004
  8.610000E+000  6.309573E-003  3.935332E-004
  8.610000E+000  7.079458E-003  5.188716E-004
  8.610000E+000  7.943282E-003  6.438954E-004
  8.610000E+000  8.912509E-003  7.718058E-004
  8.610000E+000  1.000000E-002  9.055462E-004
  8.610000E+000  1.122018E-002  1.047911E-003
  8.610000E+000  1.258925E-002  1.201644E-003
  8.610000E+000  1.412538E-002  1.369524E-003
  8.610000E+000  1.584893E-002  1.554452E-003
  8.610000E+000  1.778279E-002  1.759539E-003
  8.610000E+000  1.995262E-002  1.988199E-003
  8.610000E+000  2.238721E-002  2.244259E-003
  8.610000E+000  2.511886E-002  2.532086E-003
  8.610000E+000  2.818383E-002  2.856754E-003
  8.610000E+000  3.162278E-002  3.224250E-003
  8.610000E+000  3.548134E-002  3.641746E-003
  8.610000E+000  3.981072E-002  4.117971E-003
  8.610000E+000  4.466836E-002  4.663705E-003
  8.610000E+000  5.011872E-002  5.292465E-003
  8.610000E+000  5.623413E-002  6.021443E-003
  8.610000E+000  6.309573E-002  6.872819E-003
  8.610000E+000  7.079458E-002  7.875587E-003
  8.610000E+000  7.943282E-002  9.068121E-003
  8.610000E+000  8.912509E-002  1.050178E-002
  8.610000E+000  1.000000E-001  1.224599E-002
  8.610000E+000  1.122018E-001  1.439543E-002
  8.610000E+000  1.258925E-001  1.708007E-002
  8.610000E+000  1.412538E-001  2.047932E-002
  8.610000E+000  1.584893E-001  2.484140E-002
  8.610000E+000  1.778279E-001  3.050947E-002
  8.610000E+000  1.995262E-001  3.795483E-002
  8.610000E+000  2.238721E-001  4.781467E-002
  8.610000E+000  2.511886E-001  6.092385E-002
  8.610000E+000  2.818383E-001  7.831204E-002
  8.610000E+000  3.162278E-001  1.011051E-001
  8.610000E+000  3.548134E-001  1.302323E-001
  8.610000E+000  3.981072E-001  1.658608E-001
  8.610000E+000  4.466836E-001  2.067121E-001
  8.610000E+000  5.011872E-001  2.499356E-001
  8.610000E+000  5.623413E-001  2.924392E-001
  8.610000E+000  6.309573E-001  3.333316E-001
  8.610000E+000  7.079458E-001  3.751594E-001
  8.610000E+000  7.943282E-001  4.221865E-001
  8.610000E+000  8.912509E-001  4.767790E-001
  8.610000E+000  1.000000E+000  5.357409E-001
  8.610000E+000  1.122018E+000  5.877346E-001
  8.610000E+000  1.258925E+000  6.160973E-001
  8.610000E+000  1.412538E+000  6.128544E-001
  8.610000E+000  1.584893E+000  5.938142E-001
  8.610000E+000  1.778279E+000  5.936524E-001
  8.610000E+000  1.995262E+000  5.858137E-001
  8.610000E+000  2.238721E+000  5.522471E-001
  8.610000E+000  2.511886E+000  5.755597E-001
  8.610000E+000  2.818383E+000  6.378871E-001
  8.610000E+000  3.162278E+000  5.548435E-001
  8.610000E+000  3.548134E+000  6.559599E-001
  8.610000E+000  3.981072E+000  5.866365E-001
  8.610000E+000  4.466836E+000  6.321954E-001
  8.610000E+000  5.011872E+000  6.120431E-001
  8.710000E+000  3.548134E-004  1.128496E-005
  8.710000E+000  3.981072E-004  1.197587E-005
  8.710000E+000  4.466836E-004  1.183484E-005
  8.710000E+000  5.011872E-004  1.179249E-005
  8.710000E+000  5.623413E-004  1.193094E-005
  8.710000E+000  6.309573E-004  1.263880E-005
  8.710000E+000  7.079458E-004  1.420202E-005
  8.710000E+000  7.943282E-004  1.593652E-005
  8.710000E+000  8.912509E-004  1.785722E-005
  8.710000E+000  1.000000E-003  2.001511E-005
  8.710000E+000  1.122018E-003  2.245476E-005
  8.710000E+000  1.258925E-003  2.519048E-005
  8.710000E+000  1.412538E-003  2.825898E-005
  8.710000E+000  1.584893E-003  3.169145E-005
  8.710000E+000  1.778279E-003  3.555481E-005
  8.710000E+000  1.995262E-003  3.988490E-005
  8.710000E+000  2.238721E-003  4.474747E-005
  8.710000E+000  2.511886E-003  5.020868E-005
  8.710000E+000  2.818383E-003  5.633286E-005
  8.710000E+000  3.162278E-003  6.320645E-005
  8.710000E+000  3.548134E-003  7.091696E-005
  8.710000E+000  3.981072E-003  7.957159E-005
  8.710000E+000  4.466836E-003  8.928321E-005
  8.710000E+000  5.011872E-003  1.029387E-004
  8.710000E+000  5.623413E-003  2.422636E-004
  8.710000E+000  6.309573E-003  3.727603E-004
  8.710000E+000  7.079458E-003  4.986841E-004
  8.710000E+000  7.943282E-003  6.237144E-004
  8.710000E+000  8.912509E-003  7.511161E-004
  8.710000E+000  1.000000E-002  8.838750E-004
  8.710000E+000  1.122018E-002  1.024811E-003
  8.710000E+000  1.258925E-002  1.176679E-003
  8.710000E+000  1.412538E-002  1.342253E-003
  8.710000E+000  1.584893E-002  1.524419E-003
  8.710000E+000  1.778279E-002  1.726262E-003
  8.710000E+000  1.995262E-002  1.951153E-003
  8.710000E+000  2.238721E-002  2.202868E-003
  8.710000E+000  2.511886E-002  2.485704E-003
  8.710000E+000  2.818383E-002  2.804649E-003
  8.710000E+000  3.162278E-002  3.165578E-003
  8.710000E+000  3.548134E-002  3.575529E-003
  8.710000E+000  3.981072E-002  4.043056E-003
  8.710000E+000  4.466836E-002  4.578718E-003
  8.710000E+000  5.011872E-002  5.195745E-003
  8.710000E+000  5.623413E-002  5.910959E-003
  8.710000E+000  6.309573E-002  6.746047E-003
  8.710000E+000  7.079458E-002  7.729347E-003
  8.710000E+000  7.943282E-002  8.898348E-003
  8.710000E+000  8.912509E-002  1.030320E-002
  8.710000E+000  1.000000E-001  1.201167E-002
  8.710000E+000  1.122018E-001  1.411613E-002
  8.710000E+000  1.258925E-001  1.674335E-002
  8.710000E+000  1.412538E-001  2.006823E-002
  8.710000E+000  1.584893E-001  2.433272E-002
  8.710000E+000  1.778279E-001  2.987121E-002
  8.710000E+000  1.995262E-001  3.714302E-002
  8.710000E+000  2.238721E-001  4.676948E-002
  8.710000E+000  2.511886E-001  5.956589E-002
  8.710000E+000  2.818383E-001  7.654117E-002
  8.710000E+000  3.162278E-001  9.880723E-002
  8.710000E+000  3.548134E-001  1.273024E-001
  8.710000E+000  3.981072E-001  1.622480E-001
  8.710000E+000  4.466836E-001  2.024707E-001
  8.710000E+000  5.011872E-001  2.452209E-001
  8.710000E+000  5.623413E-001  2.873888E-001
  8.710000E+000  6.309573E-001  3.278901E-001
  8.710000E+000  7.079458E-001  3.690365E-001
  8.710000E+000  7.943282E-001  4.150478E-001
  8.710000E+000  8.912509E-001  4.685961E-001
  8.710000E+000  1.000000E+000  5.271979E-001
  8.710000E+000  1.122018E+000  5.804442E-001
  8.710000E+000  1.258925E+000  6.118575E-001
  8.710000E+000  1.412538E+000  6.117611E-001
  8.710000E+000  1.584893E+000  5.932209E-001
  8.710000E+000  1.778279E+000  5.904251E-001
  8.710000E+000  1.995262E+000  5.887158E-001
  8.710000E+000  2.238721E+000  5.525619E-001
  8.710000E+000  2.511886E+000  5.676315E-001
  8.710000E+000  2.818383E+000  6.449045E-001
  8.710000E+000  3.162278E+000  5.582696E-001
  8.710000E+000  3.548134E+000  6.333170E-001
  8.710000E+000  3.981072E+000  5.870974E-001
  8.710000E+000  4.466836E+000  6.645742E-001
  8.710000E+000  5.011872E+000  6.148993E-001
  8.811000E+000  3.548134E-004  7.637521E-006
  8.811000E+000  3.981072E-004  8.177942E-006
  8.811000E+000  4.466836E-004  8.226357E-006
  8.811000E+000  5.011872E-004  8.351385E-006
  8.811000E+000  5.623413E-004  8.618176E-006
  8.811000E+000  6.309573E-004  9.221249E-006
  8.811000E+000  7.079458E-004  1.036007E-005
  8.811000E+000  7.943282E-004  1.162377E-005
  8.811000E+000  8.912509E-004  1.302335E-005
  8.811000E+000  1.000000E-003  1.459563E-005
  8.811000E+000  1.122018E-003  1.637289E-005
  8.811000E+000  1.258925E-003  1.836583E-005
  8.811000E+000  1.412538E-003  2.060120E-005
  8.811000E+000  1.584893E-003  2.310188E-005
  8.811000E+000  1.778279E-003  2.591642E-005
  8.811000E+000  1.995262E-003  2.907118E-005
  8.811000E+000  2.238721E-003  3.261402E-005
  8.811000E+000  2.511886E-003  3.659318E-005
  8.811000E+000  2.818383E-003  4.105572E-005
  8.811000E+000  3.162278E-003  4.606461E-005
  8.811000E+000  3.548134E-003  5.168369E-005
  8.811000E+000  3.981072E-003  5.799108E-005
  8.811000E+000  4.466836E-003  6.506909E-005
  8.811000E+000  5.011872E-003  7.590172E-005
  8.811000E+000  5.623413E-003  2.179599E-004
  8.811000E+000  6.309573E-003  3.502705E-004
  8.811000E+000  7.079458E-003  4.772366E-004
  8.811000E+000  7.943282E-003  6.026490E-004
  8.811000E+000  8.912509E-003  7.298542E-004
  8.811000E+000  1.000000E-002  8.618957E-004
  8.811000E+000  1.122018E-002  1.001631E-003
  8.811000E+000  1.258925E-002  1.151833E-003
  8.811000E+000  1.412538E-002  1.315284E-003
  8.811000E+000  1.584893E-002  1.494859E-003
  8.811000E+000  1.778279E-002  1.693621E-003
  8.811000E+000  1.995262E-002  1.914908E-003
  8.811000E+000  2.238721E-002  2.162444E-003
  8.811000E+000  2.511886E-002  2.440465E-003
  8.811000E+000  2.818383E-002  2.753873E-003
  8.811000E+000  3.162278E-002  3.108441E-003
  8.811000E+000  3.548134E-002  3.511073E-003
  8.811000E+000  3.981072E-002  3.970155E-003
  8.811000E+000  4.466836E-002  4.496032E-003
  8.811000E+000  5.011872E-002  5.101658E-003
  8.811000E+000  5.623413E-002  5.803492E-003
  8.811000E+000  6.309573E-002  6.622742E-003
  8.811000E+000  7.079458E-002  7.587109E-003
  8.811000E+000  7.943282E-002  8.733220E-003
  8.811000E+000  8.912509E-002  1.011005E-002
  8.811000E+000  1.000000E-001  1.178376E-002
  8.811000E+000  1.122018E-001  1.384446E-002
  8.811000E+000  1.258925E-001  1.641581E-002
  8.811000E+000  1.412538E-001  1.966834E-002
  8.811000E+000  1.584893E-001  2.383788E-002
  8.811000E+000  1.778279E-001  2.925031E-002
  8.811000E+000  1.995262E-001  3.635326E-002
  8.811000E+000  2.238721E-001  4.575257E-002
  8.811000E+000  2.511886E-001  5.824435E-002
  8.811000E+000  2.818383E-001  7.481697E-002
  8.811000E+000  3.162278E-001  9.656777E-002
  8.811000E+000  3.548134E-001  1.244422E-001
  8.811000E+000  3.981072E-001  1.587124E-001
  8.811000E+000  4.466836E-001  1.983063E-001
  8.811000E+000  5.011872E-001  2.405782E-001
  8.811000E+000  5.623413E-001  2.824114E-001
  8.811000E+000  6.309573E-001  3.225413E-001
  8.811000E+000  7.079458E-001  3.630428E-001
  8.811000E+000  7.943282E-001  4.080688E-001
  8.811000E+000  8.912509E-001  4.605567E-001
  8.811000E+000  1.000000E+000  5.186874E-001
  8.811000E+000  1.122018E+000  5.729780E-001
  8.811000E+000  1.258925E+000  6.072794E-001
  8.811000E+000  1.412538E+000  6.104206E-001
  8.811000E+000  1.584893E+000  5.927457E-001
  8.811000E+000  1.778279E+000  5.873137E-001
  8.811000E+000  1.995262E+000  5.908757E-001
  8.811000E+000  2.238721E+000  5.536563E-001
  8.811000E+000  2.511886E+000  5.610785E-001
  8.811000E+000  2.818383E+000  6.462194E-001
  8.811000E+000  3.162278E+000  5.633062E-001
  8.811000E+000  3.548134E+000  6.067648E-001
  8.811000E+000  3.981072E+000  5.885358E-001
  8.811000E+000  4.466836E+000  6.592875E-001
  8.811000E+000  5.011872E+000  6.158187E-001
  8.913000E+000  3.548134E-004  5.619739E-006
  8.913000E+000  3.981072E-004  6.072991E-006
  8.913000E+000  4.466836E-004  6.218597E-006
  8.913000E+000  5.011872E-004  6.428056E-006
  8.913000E+000  5.623413E-004  6.756560E-006
  8.913000E+000  6.309573E-004  7.295031E-006
  8.913000E+000  7.079458E-004  8.194633E-006
  8.913000E+000  7.943282E-004  9.192962E-006
  8.913000E+000  8.912509E-004  1.029878E-005
  8.913000E+000  1.000000E-003  1.154094E-005
  8.913000E+000  1.122018E-003  1.294480E-005
  8.913000E+000  1.258925E-003  1.451900E-005
  8.913000E+000  1.412538E-003  1.628469E-005
  8.913000E+000  1.584893E-003  1.826006E-005
  8.913000E+000  1.778279E-003  2.048330E-005
  8.913000E+000  1.995262E-003  2.297543E-005
  8.913000E+000  2.238721E-003  2.577421E-005
  8.913000E+000  2.511886E-003  2.891781E-005
  8.913000E+000  2.818383E-003  3.244352E-005
  8.913000E+000  3.162278E-003  3.640107E-005
  8.913000E+000  3.548134E-003  4.084101E-005
  8.913000E+000  3.981072E-003  4.582502E-005
  8.913000E+000  4.466836E-003  5.141820E-005
  8.913000E+000  5.011872E-003  6.063415E-005
  8.913000E+000  5.623413E-003  2.030726E-004
  8.913000E+000  6.309573E-003  3.353361E-004
  8.913000E+000  7.079458E-003  4.618754E-004
  8.913000E+000  7.943282E-003  5.865130E-004
  8.913000E+000  8.912509E-003  7.126144E-004
  8.913000E+000  1.000000E-002  8.432307E-004
  8.913000E+000  1.122018E-002  9.812172E-004
  8.913000E+000  1.258925E-002  1.129336E-003
  8.913000E+000  1.412538E-002  1.290349E-003
  8.913000E+000  1.584893E-002  1.467106E-003
  8.913000E+000  1.778279E-002  1.662630E-003
  8.913000E+000  1.995262E-002  1.880214E-003
  8.913000E+000  2.238721E-002  2.123525E-003
  8.913000E+000  2.511886E-002  2.396727E-003
  8.913000E+000  2.818383E-002  2.704637E-003
  8.913000E+000  3.162278E-002  3.052920E-003
  8.913000E+000  3.548134E-002  3.448347E-003
  8.913000E+000  3.981072E-002  3.899138E-003
  8.913000E+000  4.466836E-002  4.415426E-003
  8.913000E+000  5.011872E-002  5.009892E-003
  8.913000E+000  5.623413E-002  5.698640E-003
  8.913000E+000  6.309573E-002  6.502414E-003
  8.913000E+000  7.079458E-002  7.448291E-003
  8.913000E+000  7.943282E-002  8.572056E-003
  8.913000E+000  8.912509E-002  9.921545E-003
  8.913000E+000  1.000000E-001  1.156134E-002
  8.913000E+000  1.122018E-001  1.357938E-002
  8.913000E+000  1.258925E-001  1.609629E-002
  8.913000E+000  1.412538E-001  1.927834E-002
  8.913000E+000  1.584893E-001  2.335543E-002
  8.913000E+000  1.778279E-001  2.864518E-002
  8.913000E+000  1.995262E-001  3.558388E-002
  8.913000E+000  2.238721E-001  4.476235E-002
  8.913000E+000  2.511886E-001  5.695797E-002
  8.913000E+000  2.818383E-001  7.313894E-002
  8.913000E+000  3.162278E-001  9.438786E-002
  8.913000E+000  3.548134E-001  1.216558E-001
  8.913000E+000  3.981072E-001  1.552623E-001
  8.913000E+000  4.466836E-001  1.942330E-001
  8.913000E+000  5.011872E-001  2.360261E-001
  8.913000E+000  5.623413E-001  2.775276E-001
  8.913000E+000  6.309573E-001  3.173046E-001
  8.913000E+000  7.079458E-001  3.571955E-001
  8.913000E+000  7.943282E-001  4.012674E-001
  8.913000E+000  8.912509E-001  4.526850E-001
  8.913000E+000  1.000000E+000  5.102457E-001
  8.913000E+000  1.122018E+000  5.653804E-001
  8.913000E+000  1.258925E+000  6.023941E-001
  8.913000E+000  1.412538E+000  6.088358E-001
  8.913000E+000  1.584893E+000  5.923814E-001
  8.913000E+000  1.778279E+000  5.845020E-001
  8.913000E+000  1.995262E+000  5.921020E-001
  8.913000E+000  2.238721E+000  5.554917E-001
  8.913000E+000  2.511886E+000  5.557814E-001
  8.913000E+000  2.818383E+000  6.412726E-001
  8.913000E+000  3.162278E+000  5.699007E-001
  8.913000E+000  3.548134E+000  5.849270E-001
  8.913000E+000  3.981072E+000  5.923802E-001
  8.913000E+000  4.466836E+000  6.271596E-001
  8.913000E+000  5.011872E+000  6.086673E-001
  9.016000E+000  3.548134E-004  4.556359E-006
  9.016000E+000  3.981072E-004  4.960270E-006
  9.016000E+000  4.466836E-004  5.150471E-006
  9.016000E+000  5.011872E-004  5.397325E-006
  9.016000E+000  5.623413E-004  5.750276E-006
  9.016000E+000  6.309573E-004  6.248922E-006
  9.016000E+000  7.079458E-004  7.018601E-006
  9.016000E+000  7.943282E-004  7.872783E-006
  9.016000E+000  8.912509E-004  8.819015E-006
  9.016000E+000  1.000000E-003  9.881833E-006
  9.016000E+000  1.122018E-003  1.108284E-005
  9.016000E+000  1.258925E-003  1.242953E-005
  9.016000E+000  1.412538E-003  1.394003E-005
  9.016000E+000  1.584893E-003  1.562998E-005
  9.016000E+000  1.778279E-003  1.753193E-005
  9.016000E+000  1.995262E-003  1.966399E-005
  9.016000E+000  2.238721E-003  2.205846E-005
  9.016000E+000  2.511886E-003  2.474800E-005
  9.016000E+000  2.818383E-003  2.776462E-005
  9.016000E+000  3.162278E-003  3.115087E-005
  9.016000E+000  3.548134E-003  3.495003E-005
  9.016000E+000  3.981072E-003  3.921490E-005
  9.016000E+000  4.466836E-003  4.400120E-005
  9.016000E+000  5.011872E-003  5.231308E-005
  9.016000E+000  5.623413E-003  1.937787E-004
  9.016000E+000  6.309573E-003  3.249292E-004
  9.016000E+000  7.079458E-003  4.502053E-004
  9.016000E+000  7.943282E-003  5.734152E-004
  9.016000E+000  8.912509E-003  6.979071E-004
  9.016000E+000  1.000000E-002  8.267110E-004
  9.016000E+000  1.122018E-002  9.626575E-004
  9.016000E+000  1.258925E-002  1.108480E-003
  9.016000E+000  1.412538E-002  1.266908E-003
  9.016000E+000  1.584893E-002  1.440751E-003
  9.016000E+000  1.778279E-002  1.632988E-003
  9.016000E+000  1.995262E-002  1.846862E-003
  9.016000E+000  2.238721E-002  2.085975E-003
  9.016000E+000  2.511886E-002  2.354419E-003
  9.016000E+000  2.818383E-002  2.656923E-003
  9.016000E+000  3.162278E-002  2.999044E-003
  9.016000E+000  3.548134E-002  3.387423E-003
  9.016000E+000  3.981072E-002  3.830115E-003
  9.016000E+000  4.466836E-002  4.337044E-003
  9.016000E+000  5.011872E-002  4.920626E-003
  9.016000E+000  5.623413E-002  5.596619E-003
  9.016000E+000  6.309573E-002  6.385311E-003
  9.016000E+000  7.079458E-002  7.313170E-003
  9.016000E+000  7.943282E-002  8.415167E-003
  9.016000E+000  8.912509E-002  9.738019E-003
  9.016000E+000  1.000000E-001  1.134478E-002
  9.016000E+000  1.122018E-001  1.332126E-002
  9.016000E+000  1.258925E-001  1.578514E-002
  9.016000E+000  1.412538E-001  1.889857E-002
  9.016000E+000  1.584893E-001  2.288565E-002
  9.016000E+000  1.778279E-001  2.805598E-002
  9.016000E+000  1.995262E-001  3.483483E-002
  9.016000E+000  2.238721E-001  4.379839E-002
  9.016000E+000  2.511886E-001  5.570580E-002
  9.016000E+000  2.818383E-001  7.150541E-002
  9.016000E+000  3.162278E-001  9.226493E-002
  9.016000E+000  3.548134E-001  1.189398E-001
  9.016000E+000  3.981072E-001  1.518936E-001
  9.016000E+000  4.466836E-001  1.902464E-001
  9.016000E+000  5.011872E-001  2.315610E-001
  9.016000E+000  5.623413E-001  2.727345E-001
  9.016000E+000  6.309573E-001  3.121775E-001
  9.016000E+000  7.079458E-001  3.514932E-001
  9.016000E+000  7.943282E-001  3.946451E-001
  9.016000E+000  8.912509E-001  4.449907E-001
  9.016000E+000  1.000000E+000  5.018958E-001
  9.016000E+000  1.122018E+000  5.576850E-001
  9.016000E+000  1.258925E+000  5.972237E-001
  9.016000E+000  1.412538E+000  6.069954E-001
  9.016000E+000  1.584893E+000  5.920813E-001
  9.016000E+000  1.778279E+000  5.820307E-001
  9.016000E+000  1.995262E+000  5.923066E-001
  9.016000E+000  2.238721E+000  5.580419E-001
  9.016000E+000  2.511886E+000  5.515702E-001
  9.016000E+000  2.818383E+000  6.312799E-001
  9.016000E+000  3.162278E+000  5.780963E-001
  9.016000E+000  3.548134E+000  5.694732E-001
  9.016000E+000  3.981072E+000  6.001227E-001
  9.016000E+000  4.466836E+000  6.021179E-001
  9.016000E+000  5.011872E+000  5.957872E-001
  9.120000E+000  3.548134E-004  3.957779E-006
  9.120000E+000  3.981072E-004  4.331750E-006
  9.120000E+000  4.466836E-004  4.542817E-006
  9.120000E+000  5.011872E-004  4.806173E-006
  9.120000E+000  5.623413E-004  5.167727E-006
  9.120000E+000  6.309573E-004  5.640252E-006
  9.120000E+000  7.079458E-004  6.334325E-006
  9.120000E+000  7.943282E-004  7.104613E-006
  9.120000E+000  8.912509E-004  7.957949E-006
  9.120000E+000  1.000000E-003  8.916362E-006
  9.120000E+000  1.122018E-003  9.999267E-006
  9.120000E+000  1.258925E-003  1.121351E-005
  9.120000E+000  1.412538E-003  1.257542E-005
  9.120000E+000  1.584893E-003  1.409917E-005
  9.120000E+000  1.778279E-003  1.581402E-005
  9.120000E+000  1.995262E-003  1.773639E-005
  9.120000E+000  2.238721E-003  1.989540E-005
  9.120000E+000  2.511886E-003  2.232051E-005
  9.120000E+000  2.818383E-003  2.504063E-005
  9.120000E+000  3.162278E-003  2.809414E-005
  9.120000E+000  3.548134E-003  3.152011E-005
  9.120000E+000  3.981072E-003  3.536614E-005
  9.120000E+000  4.466836E-003  3.968250E-005
  9.120000E+000  5.011872E-003  4.744564E-005
  9.120000E+000  5.623413E-003  1.873197E-004
  9.120000E+000  6.309573E-003  3.168765E-004
  9.120000E+000  7.079458E-003  4.405197E-004
  9.120000E+000  7.943282E-003  5.620221E-004
  9.120000E+000  8.912509E-003  6.846977E-004
  9.120000E+000  1.000000E-002  8.115424E-004
  9.120000E+000  1.122018E-002  9.453521E-004
  9.120000E+000  1.258925E-002  1.088824E-003
  9.120000E+000  1.412538E-002  1.244647E-003
  9.120000E+000  1.584893E-002  1.415590E-003
  9.120000E+000  1.778279E-002  1.604584E-003
  9.120000E+000  1.995262E-002  1.814815E-003
  9.120000E+000  2.238721E-002  2.049826E-003
  9.120000E+000  2.511886E-002  2.313634E-003
  9.120000E+000  2.818383E-002  2.610881E-003
  9.120000E+000  3.162278E-002  2.947020E-003
  9.120000E+000  3.548134E-002  3.328561E-003
  9.120000E+000  3.981072E-002  3.763398E-003
  9.120000E+000  4.466836E-002  4.261255E-003
  9.120000E+000  5.011872E-002  4.834285E-003
  9.120000E+000  5.623413E-002  5.497912E-003
  9.120000E+000  6.309573E-002  6.271977E-003
  9.120000E+000  7.079458E-002  7.182359E-003
  9.120000E+000  7.943282E-002  8.263229E-003
  9.120000E+000  8.912509E-002  9.560218E-003
  9.120000E+000  1.000000E-001  1.113488E-002
  9.120000E+000  1.122018E-001  1.307098E-002
  9.120000E+000  1.258925E-001  1.548330E-002
  9.120000E+000  1.412538E-001  1.852996E-002
  9.120000E+000  1.584893E-001  2.242945E-002
  9.120000E+000  1.778279E-001  2.748351E-002
  9.120000E+000  1.995262E-001  3.410669E-002
  9.120000E+000  2.238721E-001  4.286086E-002
  9.120000E+000  2.511886E-001  5.448727E-002
