# DL07 PAH, cation: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  1.349000E+002  1.778279E-002  7.918860E-005
  1.349000E+002  1.995262E-002  8.934536E-005
  1.349000E+002  2.238721E-002  1.007349E-004
  1.349000E+002  2.511886E-002  1.135599E-004
  1.349000E+002  2.818383E-002  1.280483E-004
  1.349000E+002  3.162278E-002  1.444582E-004
  1.349000E+002  3.548134E-002  1.630842E-004
  1.349000E+002  3.981072E-002  1.842636E-004
  1.349000E+002  4.466836E-002  2.083841E-004
  1.349000E+002  5.011872E-002  2.358915E-004
  1.349000E+002  5.623413E-002  2.672998E-004
  1.349000E+002  6.309573E-002  3.032010E-004
  1.349000E+002  7.079458E-002  3.442776E-004
  1.349000E+002  7.943282E-002  3.913153E-004
  1.349000E+002  8.912509E-002  4.452184E-004
  1.349000E+002  1.000000E-001  5.070267E-004
  1.349000E+002  1.122018E-001  5.779343E-004
  1.349000E+002  1.258925E-001  6.593111E-004
  1.349000E+002  1.412538E-001  7.527285E-004
  1.349000E+002  1.584893E-001  8.599880E-004
  1.349000E+002  1.778279E-001  9.831567E-004
  1.349000E+002  1.995262E-001  1.124610E-003
  1.349000E+002  2.238721E-001  1.287087E-003
  1.349000E+002  2.511886E-001  1.473755E-003
  1.349000E+002  2.818383E-001  1.688305E-003
  1.349000E+002  3.162278E-001  1.935062E-003
  1.349000E+002  3.548134E-001  2.219148E-003
  1.349000E+002  3.981072E-001  2.546691E-003
  1.349000E+002  4.466836E-001  2.925108E-003
  1.349000E+002  5.011872E-001  3.363500E-003
  1.349000E+002  5.623413E-001  3.873182E-003
  1.349000E+002  6.309573E-001  4.468424E-003
  1.349000E+002  7.079458E-001  5.167468E-003
  1.349000E+002  7.943282E-001  5.993947E-003
  1.349000E+002  8.912509E-001  6.978868E-003
  1.349000E+002  1.000000E+000  8.163385E-003
  1.349000E+002  1.122018E+000  9.602699E-003
  1.349000E+002  1.258925E+000  1.137155E-002
  1.349000E+002  1.412538E+000  1.357196E-002
  1.349000E+002  1.584893E+000  1.634404E-002
  1.349000E+002  1.778279E+000  1.988122E-002
  1.349000E+002  1.995262E+000  2.445091E-002
  1.349000E+002  2.238721E+000  3.042221E-002
  1.349000E+002  2.511886E+000  3.830029E-002
  1.349000E+002  2.818383E+000  4.876371E-002
  1.349000E+002  3.162278E+000  6.269006E-002
  1.349000E+002  3.548134E+000  8.113365E-002
  1.349000E+002  3.981072E+000  1.051817E-001
  1.349000E+002  4.466836E+000  1.355844E-001
  1.349000E+002  5.011872E+000  1.721232E-001
  1.365000E+002  3.548134E-004  7.530666E-008
  1.365000E+002  3.981072E-004  8.259559E-008
  1.365000E+002  4.466836E-004  8.958822E-008
  1.365000E+002  5.011872E-004  9.722068E-008
  1.365000E+002  5.623413E-004  1.060925E-007
  1.365000E+002  6.309573E-004  1.152166E-007
  1.365000E+002  7.079458E-004  1.257202E-007
  1.365000E+002  7.943282E-004  1.372075E-007
  1.365000E+002  8.912509E-004  1.497987E-007
  1.365000E+002  1.000000E-003  1.637775E-007
  1.365000E+002  1.122018E-003  1.794036E-007
  1.365000E+002  1.258925E-003  1.968094E-007
  1.365000E+002  1.412538E-003  2.162317E-007
  1.365000E+002  1.584893E-003  2.378903E-007
  1.365000E+002  1.778279E-003  2.621709E-007
  1.365000E+002  1.995262E-003  2.893319E-007
  1.365000E+002  2.238721E-003  3.197750E-007
  1.365000E+002  2.511886E-003  3.539166E-007
  1.365000E+002  2.818383E-003  3.921803E-007
  1.365000E+002  3.162278E-003  4.351044E-007
  1.365000E+002  3.548134E-003  4.832520E-007
  1.365000E+002  3.981072E-003  5.372957E-007
  1.365000E+002  4.466836E-003  5.979590E-007
  1.365000E+002  5.011872E-003  8.360358E-007
  1.365000E+002  5.623413E-003  8.592949E-006
  1.365000E+002  6.309573E-003  1.548942E-005
  1.365000E+002  7.079458E-003  2.183893E-005
  1.365000E+002  7.943282E-003  2.789596E-005
  1.365000E+002  8.912509E-003  3.387269E-005
  1.365000E+002  1.000000E-002  3.995177E-005
  1.365000E+002  1.122018E-002  4.629637E-005
  1.365000E+002  1.258925E-002  5.305822E-005
  1.365000E+002  1.412538E-002  6.038422E-005
  1.365000E+002  1.584893E-002  6.842212E-005
  1.365000E+002  1.778279E-002  7.732554E-005
  1.365000E+002  1.995262E-002  8.725868E-005
  1.365000E+002  2.238721E-002  9.840093E-005
  1.365000E+002  2.511886E-002  1.109515E-004
  1.365000E+002  2.818383E-002  1.251344E-004
  1.365000E+002  3.162278E-002  1.412036E-004
  1.365000E+002  3.548134E-002  1.594487E-004
  1.365000E+002  3.981072E-002  1.802017E-004
  1.365000E+002  4.466836E-002  2.038438E-004
  1.365000E+002  5.011872E-002  2.308136E-004
  1.365000E+002  5.623413E-002  2.616163E-004
  1.365000E+002  6.309573E-002  2.968339E-004
  1.365000E+002  7.079458E-002  3.371367E-004
  1.365000E+002  7.943282E-002  3.832963E-004
  1.365000E+002  8.912509E-002  4.362002E-004
  1.365000E+002  1.000000E-001  4.968683E-004
  1.365000E+002  1.122018E-001  5.664716E-004
  1.365000E+002  1.258925E-001  6.463534E-004
  1.365000E+002  1.412538E-001  7.380544E-004
  1.365000E+002  1.584893E-001  8.433421E-004
  1.365000E+002  1.778279E-001  9.642453E-004
  1.365000E+002  1.995262E-001  1.103098E-003
  1.365000E+002  2.238721E-001  1.262594E-003
  1.365000E+002  2.511886E-001  1.445853E-003
  1.365000E+002  2.818383E-001  1.656514E-003
  1.365000E+002  3.162278E-001  1.898850E-003
  1.365000E+002  3.548134E-001  2.177924E-003
  1.365000E+002  3.981072E-001  2.499802E-003
  1.365000E+002  4.466836E-001  2.871830E-003
  1.365000E+002  5.011872E-001  3.303025E-003
  1.365000E+002  5.623413E-001  3.804596E-003
  1.365000E+002  6.309573E-001  4.390670E-003
  1.365000E+002  7.079458E-001  5.079281E-003
  1.365000E+002  7.943282E-001  5.893745E-003
  1.365000E+002  8.912509E-001  6.864560E-003
  1.365000E+002  1.000000E+000  8.032028E-003
  1.365000E+002  1.122018E+000  9.449901E-003
  1.365000E+002  1.258925E+000  1.119040E-002
  1.365000E+002  1.412538E+000  1.335110E-002
  1.365000E+002  1.584893E+000  1.606433E-002
  1.365000E+002  1.778279E+000  1.950966E-002
  1.365000E+002  1.995262E+000  2.393013E-002
  1.365000E+002  2.238721E+000  2.965208E-002
  1.365000E+002  2.511886E+000  3.710693E-002
  1.365000E+002  2.818383E+000  4.684925E-002
  1.365000E+002  3.162278E+000  5.955793E-002
  1.365000E+002  3.548134E+000  7.599494E-002
  1.365000E+002  3.981072E+000  9.688291E-002
  1.365000E+002  4.466836E+000  1.226680E-001
  1.365000E+002  5.011872E+000  1.531991E-001
  1.380000E+002  3.548134E-004  7.383922E-008
  1.380000E+002  3.981072E-004  8.094617E-008
  1.380000E+002  4.466836E-004  8.776300E-008
  1.380000E+002  5.011872E-004  9.520589E-008
  1.380000E+002  5.623413E-004  1.038616E-007
  1.380000E+002  6.309573E-004  1.127649E-007
  1.380000E+002  7.079458E-004  1.230187E-007
  1.380000E+002  7.943282E-004  1.342354E-007
  1.380000E+002  8.912509E-004  1.465328E-007
  1.380000E+002  1.000000E-003  1.601881E-007
  1.380000E+002  1.122018E-003  1.754554E-007
  1.380000E+002  1.258925E-003  1.924639E-007
  1.380000E+002  1.412538E-003  2.114449E-007
  1.380000E+002  1.584893E-003  2.326136E-007
  1.380000E+002  1.778279E-003  2.563468E-007
  1.380000E+002  1.995262E-003  2.828973E-007
  1.380000E+002  2.238721E-003  3.126578E-007
  1.380000E+002  2.511886E-003  3.460356E-007
  1.380000E+002  2.818383E-003  3.834450E-007
  1.380000E+002  3.162278E-003  4.254125E-007
  1.380000E+002  3.548134E-003  4.724890E-007
  1.380000E+002  3.981072E-003  5.253324E-007
  1.380000E+002  4.466836E-003  5.846509E-007
  1.380000E+002  5.011872E-003  8.173479E-007
  1.380000E+002  5.623413E-003  8.397853E-006
  1.380000E+002  6.309573E-003  1.513816E-005
  1.380000E+002  7.079458E-003  2.134474E-005
  1.380000E+002  7.943282E-003  2.726646E-005
  1.380000E+002  8.912509E-003  3.311085E-005
  1.380000E+002  1.000000E-002  3.905667E-005
  1.380000E+002  1.122018E-002  4.526368E-005
  1.380000E+002  1.258925E-002  5.188057E-005
  1.380000E+002  1.412538E-002  5.905139E-005
  1.380000E+002  1.584893E-002  6.692111E-005
  1.380000E+002  1.778279E-002  7.564059E-005
  1.380000E+002  1.995262E-002  8.537118E-005
  1.380000E+002  2.238721E-002  9.628920E-005
  1.380000E+002  2.511886E-002  1.085905E-004
  1.380000E+002  2.818383E-002  1.224954E-004
  1.380000E+002  3.162278E-002  1.382534E-004
  1.380000E+002  3.548134E-002  1.561493E-004
  1.380000E+002  3.981072E-002  1.765091E-004
  1.380000E+002  4.466836E-002  1.997067E-004
  1.380000E+002  5.011872E-002  2.261722E-004
  1.380000E+002  5.623413E-002  2.563998E-004
  1.380000E+002  6.309573E-002  2.909579E-004
  1.380000E+002  7.079458E-002  3.304999E-004
  1.380000E+002  7.943282E-002  3.757760E-004
  1.380000E+002  8.912509E-002  4.276468E-004
  1.380000E+002  1.000000E-001  4.870989E-004
  1.380000E+002  1.122018E-001  5.552618E-004
  1.380000E+002  1.258925E-001  6.334279E-004
  1.380000E+002  1.412538E-001  7.230765E-004
  1.380000E+002  1.584893E-001  8.259008E-004
  1.380000E+002  1.778279E-001  9.438427E-004
  1.380000E+002  1.995262E-001  1.079134E-003
  1.380000E+002  2.238721E-001  1.234351E-003
  1.380000E+002  2.511886E-001  1.412478E-003
  1.380000E+002  2.818383E-001  1.617004E-003
  1.380000E+002  3.162278E-001  1.852028E-003
  1.380000E+002  3.548134E-001  2.122423E-003
  1.380000E+002  3.981072E-001  2.434036E-003
  1.380000E+002  4.466836E-001  2.793969E-003
  1.380000E+002  5.011872E-001  3.210955E-003
  1.380000E+002  5.623413E-001  3.695871E-003
  1.380000E+002  6.309573E-001  4.262441E-003
  1.380000E+002  7.079458E-001  4.928197E-003
  1.380000E+002  7.943282E-001  5.715792E-003
  1.380000E+002  8.912509E-001  6.654810E-003
  1.380000E+002  1.000000E+000  7.784239E-003
  1.380000E+002  1.122018E+000  9.155839E-003
  1.380000E+002  1.258925E+000  1.083872E-002
  1.380000E+002  1.412538E+000  1.292543E-002
  1.380000E+002  1.584893E+000  1.554008E-002
  1.380000E+002  1.778279E+000  1.884854E-002
  1.380000E+002  1.995262E+000  2.307108E-002
  1.380000E+002  2.238721E+000  2.849634E-002
  1.380000E+002  2.511886E+000  3.549440E-002
  1.380000E+002  2.818383E+000  4.452323E-002
  1.380000E+002  3.162278E+000  5.611788E-002
  1.380000E+002  3.548134E+000  7.084607E-002
  1.380000E+002  3.981072E+000  8.921189E-002
  1.380000E+002  4.466836E+000  1.115041E-001
  1.380000E+002  5.011872E+000  1.376304E-001
  1.396000E+002  3.548134E-004  7.231844E-008
  1.396000E+002  3.981072E-004  7.923794E-008
  1.396000E+002  4.466836E-004  8.587378E-008
  1.396000E+002  5.011872E-004  9.312153E-008
  1.396000E+002  5.623413E-004  1.015548E-007
  1.396000E+002  6.309573E-004  1.102309E-007
  1.396000E+002  7.079458E-004  1.202273E-007
  1.396000E+002  7.943282E-004  1.311654E-007
  1.396000E+002  8.912509E-004  1.431602E-007
  1.396000E+002  1.000000E-003  1.564823E-007
  1.396000E+002  1.122018E-003  1.713799E-007
  1.396000E+002  1.258925E-003  1.879788E-007
  1.396000E+002  1.412538E-003  2.065052E-007
  1.396000E+002  1.584893E-003  2.271688E-007
  1.396000E+002  1.778279E-003  2.503377E-007
  1.396000E+002  1.995262E-003  2.762588E-007
  1.396000E+002  2.238721E-003  3.053156E-007
  1.396000E+002  2.511886E-003  3.379058E-007
  1.396000E+002  2.818383E-003  3.744343E-007
  1.396000E+002  3.162278E-003  4.154155E-007
  1.396000E+002  3.548134E-003  4.613875E-007
  1.396000E+002  3.981072E-003  5.129934E-007
  1.396000E+002  4.466836E-003  5.709252E-007
  1.396000E+002  5.011872E-003  7.980697E-007
  1.396000E+002  5.623413E-003  8.196446E-006
  1.396000E+002  6.309573E-003  1.477554E-005
  1.396000E+002  7.079458E-003  2.083460E-005
  1.396000E+002  7.943282E-003  2.661666E-005
  1.396000E+002  8.912509E-003  3.232450E-005
  1.396000E+002  1.000000E-002  3.813281E-005
  1.396000E+002  1.122018E-002  4.419788E-005
  1.396000E+002  1.258925E-002  5.066522E-005
  1.396000E+002  1.412538E-002  5.767594E-005
  1.396000E+002  1.584893E-002  6.537214E-005
  1.396000E+002  1.778279E-002  7.390180E-005
  1.396000E+002  1.995262E-002  8.342325E-005
  1.396000E+002  2.238721E-002  9.410958E-005
  1.396000E+002  2.511886E-002  1.061531E-004
  1.396000E+002  2.818383E-002  1.197698E-004
  1.396000E+002  3.162278E-002  1.352048E-004
  1.396000E+002  3.548134E-002  1.527369E-004
  1.396000E+002  3.981072E-002  1.726852E-004
  1.396000E+002  4.466836E-002  1.954151E-004
  1.396000E+002  5.011872E-002  2.213456E-004
  1.396000E+002  5.623413E-002  2.509574E-004
  1.396000E+002  6.309573E-002  2.848009E-004
  1.396000E+002  7.079458E-002  3.235069E-004
  1.396000E+002  7.943282E-002  3.677960E-004
  1.396000E+002  8.912509E-002  4.184917E-004
  1.396000E+002  1.000000E-001  4.765328E-004
  1.396000E+002  1.122018E-001  5.429889E-004
  1.396000E+002  1.258925E-001  6.190783E-004
  1.396000E+002  1.412538E-001  7.061891E-004
  1.396000E+002  1.584893E-001  8.059046E-004
  1.396000E+002  1.778279E-001  9.200350E-004
  1.396000E+002  1.995262E-001  1.050658E-003
  1.396000E+002  2.238721E-001  1.200168E-003
  1.396000E+002  2.511886E-001  1.371346E-003
  1.396000E+002  2.818383E-001  1.567441E-003
  1.396000E+002  3.162278E-001  1.792285E-003
  1.396000E+002  3.548134E-001  2.050445E-003
  1.396000E+002  3.981072E-001  2.347420E-003
  1.396000E+002  4.466836E-001  2.689914E-003
  1.396000E+002  5.011872E-001  3.086197E-003
  1.396000E+002  5.623413E-001  3.546602E-003
  1.396000E+002  6.309573E-001  4.084189E-003
  1.396000E+002  7.079458E-001  4.715664E-003
  1.396000E+002  7.943282E-001  5.462617E-003
  1.396000E+002  8.912509E-001  6.353209E-003
  1.396000E+002  1.000000E+000  7.424450E-003
  1.396000E+002  1.122018E+000  8.725263E-003
  1.396000E+002  1.258925E+000  1.032054E-002
  1.396000E+002  1.412538E+000  1.229644E-002
  1.396000E+002  1.584893E+000  1.476710E-002
  1.396000E+002  1.778279E+000  1.788284E-002
  1.396000E+002  1.995262E+000  2.183945E-002
  1.396000E+002  2.238721E+000  2.688744E-002
  1.396000E+002  2.511886E+000  3.333867E-002
  1.396000E+002  2.818383E+000  4.156556E-002
  1.396000E+002  3.162278E+000  5.198552E-002
  1.396000E+002  3.548134E+000  6.502151E-002
  1.396000E+002  3.981072E+000  8.103315E-002
  1.396000E+002  4.466836E+000  1.002266E-001
  1.396000E+002  5.011872E+000  1.225768E-001
  1.412000E+002  3.548134E-004  7.084179E-008
  1.412000E+002  3.981072E-004  7.758044E-008
  1.412000E+002  4.466836E-004  8.404172E-008
  1.412000E+002  5.011872E-004  9.110133E-008
  1.412000E+002  5.623413E-004  9.932007E-008
  1.412000E+002  6.309573E-004  1.077771E-007
  1.412000E+002  7.079458E-004  1.175252E-007
  1.412000E+002  7.943282E-004  1.281946E-007
  1.412000E+002  8.912509E-004  1.398974E-007
  1.412000E+002  1.000000E-003  1.528980E-007
  1.412000E+002  1.122018E-003  1.674386E-007
  1.412000E+002  1.258925E-003  1.836422E-007
  1.412000E+002  1.412538E-003  2.017295E-007
  1.412000E+002  1.584893E-003  2.219054E-007
  1.412000E+002  1.778279E-003  2.445294E-007
  1.412000E+002  1.995262E-003  2.698426E-007
  1.412000E+002  2.238721E-003  2.982196E-007
  1.412000E+002  2.511886E-003  3.300492E-007
  1.412000E+002  2.818383E-003  3.657268E-007
  1.412000E+002  3.162278E-003  4.057552E-007
  1.412000E+002  3.548134E-003  4.506603E-007
  1.412000E+002  3.981072E-003  5.010708E-007
  1.412000E+002  4.466836E-003  5.576631E-007
  1.412000E+002  5.011872E-003  7.794390E-007
  1.412000E+002  5.623413E-003  8.001667E-006
  1.412000E+002  6.309573E-003  1.442487E-005
  1.412000E+002  7.079458E-003  2.034128E-005
  1.412000E+002  7.943282E-003  2.598833E-005
  1.412000E+002  8.912509E-003  3.156415E-005
  1.412000E+002  1.000000E-002  3.723957E-005
  1.412000E+002  1.122018E-002  4.316745E-005
  1.412000E+002  1.258925E-002  4.949027E-005
  1.412000E+002  1.412538E-002  5.634626E-005
  1.412000E+002  1.584893E-002  6.387475E-005
  1.412000E+002  1.778279E-002  7.222089E-005
  1.412000E+002  1.995262E-002  8.154005E-005
  1.412000E+002  2.238721E-002  9.200209E-005
  1.412000E+002  2.511886E-002  1.037957E-004
  1.412000E+002  2.818383E-002  1.171328E-004
  1.412000E+002  3.162278E-002  1.322532E-004
  1.412000E+002  3.548134E-002  1.494300E-004
  1.412000E+002  3.981072E-002  1.689746E-004
  1.412000E+002  4.466836E-002  1.912427E-004
  1.412000E+002  5.011872E-002  2.166412E-004
  1.412000E+002  5.623413E-002  2.456346E-004
  1.412000E+002  6.309573E-002  2.787526E-004
  1.412000E+002  7.079458E-002  3.165986E-004
  1.412000E+002  7.943282E-002  3.598584E-004
  1.412000E+002  8.912509E-002  4.093098E-004
  1.412000E+002  1.000000E-001  4.658339E-004
  1.412000E+002  1.122018E-001  5.304276E-004
  1.412000E+002  1.258925E-001  6.042190E-004
  1.412000E+002  1.412538E-001  6.884857E-004
  1.412000E+002  1.584893E-001  7.846781E-004
  1.412000E+002  1.778279E-001  8.944488E-004
  1.412000E+002  1.995262E-001  1.019691E-003
  1.412000E+002  2.238721E-001  1.162585E-003
  1.412000E+002  2.511886E-001  1.325668E-003
  1.412000E+002  2.818383E-001  1.511909E-003
  1.412000E+002  3.162278E-001  1.724825E-003
  1.412000E+002  3.548134E-001  1.968622E-003
  1.412000E+002  3.981072E-001  2.248391E-003
  1.412000E+002  4.466836E-001  2.570361E-003
  1.412000E+002  5.011872E-001  2.942249E-003
  1.412000E+002  5.623413E-001  3.373723E-003
  1.412000E+002  6.309573E-001  3.877040E-003
  1.412000E+002  7.079458E-001  4.467893E-003
  1.412000E+002  7.943282E-001  5.166565E-003
  1.412000E+002  8.912509E-001  5.999484E-003
  1.412000E+002  1.000000E+000  7.001287E-003
  1.412000E+002  1.122018E+000  8.217555E-003
  1.412000E+002  1.258925E+000  9.708370E-003
  1.412000E+002  1.412538E+000  1.155281E-002
  1.412000E+002  1.584893E+000  1.385448E-002
  1.412000E+002  1.778279E+000  1.674786E-002
  1.412000E+002  1.995262E+000  2.040503E-002
  1.412000E+002  2.238721E+000  2.504138E-002
  1.412000E+002  2.511886E+000  3.091816E-002
  1.412000E+002  2.818383E+000  3.833807E-002
  1.412000E+002  3.162278E+000  4.762946E-002
  1.412000E+002  3.548134E+000  5.911498E-002
  1.412000E+002  3.981072E+000  7.306550E-002
  1.412000E+002  4.466836E+000  8.964962E-002
  1.412000E+002  5.011872E+000  1.089011E-001
  1.429000E+002  3.548134E-004  6.931931E-008
  1.429000E+002  3.981072E-004  7.587268E-008
  1.429000E+002  4.466836E-004  8.215525E-008
  1.429000E+002  5.011872E-004  8.902225E-008
  1.429000E+002  5.623413E-004  9.702139E-008
  1.429000E+002  6.309573E-004  1.052541E-007
  1.429000E+002  7.079458E-004  1.147480E-007
  1.429000E+002  7.943282E-004  1.251421E-007
  1.429000E+002  8.912509E-004  1.365457E-007
  1.429000E+002  1.000000E-003  1.492168E-007
  1.429000E+002  1.122018E-003  1.633916E-007
  1.429000E+002  1.258925E-003  1.791900E-007
  1.429000E+002  1.412538E-003  1.968272E-007
  1.429000E+002  1.584893E-003  2.165030E-007
  1.429000E+002  1.778279E-003  2.385682E-007
  1.429000E+002  1.995262E-003  2.632580E-007
  1.429000E+002  2.238721E-003  2.909379E-007
  1.429000E+002  2.511886E-003  3.219873E-007
  1.429000E+002  2.818383E-003  3.567923E-007
  1.429000E+002  3.162278E-003  3.958435E-007
  1.429000E+002  3.548134E-003  4.396544E-007
  1.429000E+002  3.981072E-003  4.888388E-007
  1.429000E+002  4.466836E-003  5.440573E-007
  1.429000E+002  5.011872E-003  7.603220E-007
  1.429000E+002  5.623413E-003  7.801668E-006
  1.429000E+002  6.309573E-003  1.406480E-005
  1.429000E+002  7.079458E-003  1.983477E-005
  1.429000E+002  7.943282E-003  2.534324E-005
  1.429000E+002  8.912509E-003  3.078358E-005
  1.429000E+002  1.000000E-002  3.632262E-005
  1.429000E+002  1.122018E-002  4.210975E-005
  1.429000E+002  1.258925E-002  4.828428E-005
  1.429000E+002  1.412538E-002  5.498151E-005
  1.429000E+002  1.584893E-002  6.233789E-005
  1.429000E+002  1.778279E-002  7.049565E-005
  1.429000E+002  1.995262E-002  7.960705E-005
  1.429000E+002  2.238721E-002  8.983854E-005
  1.429000E+002  2.511886E-002  1.013749E-004
  1.429000E+002  2.818383E-002  1.144236E-004
  1.429000E+002  3.162278E-002  1.292188E-004
  1.429000E+002  3.548134E-002  1.460269E-004
  1.429000E+002  3.981072E-002  1.651504E-004
  1.429000E+002  4.466836E-002  1.869341E-004
  1.429000E+002  5.011872E-002  2.117701E-004
  1.429000E+002  5.623413E-002  2.401038E-004
  1.429000E+002  6.309573E-002  2.724397E-004
  1.429000E+002  7.079458E-002  3.093484E-004
  1.429000E+002  7.943282E-002  3.514727E-004
  1.429000E+002  8.912509E-002  3.995355E-004
  1.429000E+002  1.000000E-001  4.543478E-004
  1.429000E+002  1.122018E-001  5.168195E-004
  1.429000E+002  1.258925E-001  5.879710E-004
  1.429000E+002  1.412538E-001  6.689503E-004
  1.429000E+002  1.584893E-001  7.610533E-004
  1.429000E+002  1.778279E-001  8.657521E-004
  1.429000E+002  1.995262E-001  9.847306E-004
  1.429000E+002  2.238721E-001  1.119933E-003
  1.429000E+002  2.511886E-001  1.273623E-003
  1.429000E+002  2.818383E-001  1.448467E-003
  1.429000E+002  3.162278E-001  1.647637E-003
  1.429000E+002  3.548134E-001  1.874948E-003
  1.429000E+002  3.981072E-001  2.135042E-003
  1.429000E+002  4.466836E-001  2.433625E-003
  1.429000E+002  5.011872E-001  2.777796E-003
  1.429000E+002  5.623413E-001  3.176474E-003
  1.429000E+002  6.309573E-001  3.640987E-003
  1.429000E+002  7.079458E-001  4.185853E-003
  1.429000E+002  7.943282E-001  4.829825E-003
  1.429000E+002  8.912509E-001  5.597290E-003
  1.429000E+002  1.000000E+000  6.520107E-003
  1.429000E+002  1.122018E+000  7.639992E-003
  1.429000E+002  1.258925E+000  9.011549E-003
  1.429000E+002  1.412538E+000  1.070601E-002
  1.429000E+002  1.584893E+000  1.281560E-002
  1.429000E+002  1.778279E+000  1.545837E-002
  1.429000E+002  1.995262E+000  1.878269E-002
  1.429000E+002  2.238721E+000  2.297052E-002
  1.429000E+002  2.511886E+000  2.823732E-002
  1.429000E+002  2.818383E+000  3.482647E-002
  1.429000E+002  3.162278E+000  4.299564E-002
  1.429000E+002  3.548134E+000  5.299453E-002
  1.429000E+002  3.981072E+000  6.503721E-002
  1.429000E+002  4.466836E+000  7.927780E-002
  1.429000E+002  5.011872E+000  9.580165E-002
  1.445000E+002  3.548134E-004  6.792837E-008
  1.445000E+002  3.981072E-004  7.431359E-008
  1.445000E+002  4.466836E-004  8.043402E-008
  1.445000E+002  5.011872E-004  8.712629E-008
  1.445000E+002  5.623413E-004  9.492622E-008
  1.445000E+002  6.309573E-004  1.029554E-007
  1.445000E+002  7.079458E-004  1.122186E-007
  1.445000E+002  7.943282E-004  1.223628E-007
  1.445000E+002  8.912509E-004  1.334949E-007
  1.445000E+002  1.000000E-003  1.458668E-007
  1.445000E+002  1.122018E-003  1.597094E-007
  1.445000E+002  1.258925E-003  1.751396E-007
  1.445000E+002  1.412538E-003  1.923679E-007
  1.445000E+002  1.584893E-003  2.115893E-007
  1.445000E+002  1.778279E-003  2.331468E-007
  1.445000E+002  1.995262E-003  2.572700E-007
  1.445000E+002  2.238721E-003  2.843164E-007
  1.445000E+002  2.511886E-003  3.146569E-007
  1.445000E+002  2.818383E-003  3.486687E-007
  1.445000E+002  3.162278E-003  3.868318E-007
  1.445000E+002  3.548134E-003  4.296482E-007
  1.445000E+002  3.981072E-003  4.777183E-007
  1.445000E+002  4.466836E-003  5.316881E-007
  1.445000E+002  5.011872E-003  7.429396E-007
  1.445000E+002  5.623413E-003  7.619701E-006
  1.445000E+002  6.309573E-003  1.373720E-005
  1.445000E+002  7.079458E-003  1.937397E-005
  1.445000E+002  7.943282E-003  2.475640E-005
  1.445000E+002  8.912509E-003  3.007354E-005
  1.445000E+002  1.000000E-002  3.548858E-005
  1.445000E+002  1.122018E-002  4.114773E-005
  1.445000E+002  1.258925E-002  4.718746E-005
  1.445000E+002  1.412538E-002  5.374036E-005
  1.445000E+002  1.584893E-002  6.094025E-005
  1.445000E+002  1.778279E-002  6.892665E-005
  1.445000E+002  1.995262E-002  7.784896E-005
  1.445000E+002  2.238721E-002  8.787042E-005
  1.445000E+002  2.511886E-002  9.917216E-005
  1.445000E+002  2.818383E-002  1.119571E-004
  1.445000E+002  3.162278E-002  1.264544E-004
  1.445000E+002  3.548134E-002  1.429232E-004
  1.445000E+002  3.981072E-002  1.616575E-004
  1.445000E+002  4.466836E-002  1.829907E-004
  1.445000E+002  5.011872E-002  2.072998E-004
  1.445000E+002  5.623413E-002  2.350103E-004
  1.445000E+002  6.309573E-002  2.666008E-004
  1.445000E+002  7.079458E-002  3.026076E-004
  1.445000E+002  7.943282E-002  3.436293E-004
  1.445000E+002  8.912509E-002  3.903322E-004
  1.445000E+002  1.000000E-001  4.434565E-004
  1.445000E+002  1.122018E-001  5.038243E-004
  1.445000E+002  1.258925E-001  5.723502E-004
  1.445000E+002  1.412538E-001  6.500560E-004
  1.445000E+002  1.584893E-001  7.380907E-004
  1.445000E+002  1.778279E-001  8.377575E-004
  1.445000E+002  1.995262E-001  9.505493E-004
  1.445000E+002  2.238721E-001  1.078195E-003
  1.445000E+002  2.511886E-001  1.222719E-003
  1.445000E+002  2.818383E-001  1.386519E-003
  1.445000E+002  3.162278E-001  1.572465E-003
  1.445000E+002  3.548134E-001  1.784027E-003
  1.445000E+002  3.981072E-001  2.025447E-003
  1.445000E+002  4.466836E-001  2.301962E-003
  1.445000E+002  5.011872E-001  2.620101E-003
  1.445000E+002  5.623413E-001  2.988083E-003
  1.445000E+002  6.309573E-001  3.416350E-003
  1.445000E+002  7.079458E-001  3.918278E-003
  1.445000E+002  7.943282E-001  4.511122E-003
  1.445000E+002  8.912509E-001  5.217258E-003
  1.445000E+002  1.000000E+000  6.065805E-003
  1.445000E+002  1.122018E+000  7.094694E-003
  1.445000E+002  1.258925E+000  8.353241E-003
  1.445000E+002  1.412538E+000  9.905229E-003
  1.445000E+002  1.584893E+000  1.183239E-002
  1.445000E+002  1.778279E+000  1.423801E-002
  1.445000E+002  1.995262E+000  1.725001E-002
  1.445000E+002  2.238721E+000  2.102261E-002
  1.445000E+002  2.511886E+000  2.573519E-002
  1.445000E+002  2.818383E+000  3.158690E-002
  1.445000E+002  3.162278E+000  3.878624E-002
  1.445000E+002  3.548134E+000  4.753649E-002
  1.445000E+002  3.981072E+000  5.802060E-002
  1.445000E+002  4.466836E+000  7.039190E-002
  1.445000E+002  5.011872E+000  8.477551E-002
