# DL07 silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  1.679000E+001  7.943282E-003  3.465204E-003  3.465204E-003  6.167591E-011  1.779864E-008  1.750923E-006
  1.679000E+001  8.912509E-003  3.888031E-003  3.888030E-003  9.774981E-011  2.514121E-008  2.204287E-006
  1.679000E+001  1.000000E-002  4.362453E-003  4.362453E-003  1.549232E-010  3.551285E-008  2.775047E-006
  1.679000E+001  1.122018E-002  4.894769E-003  4.894768E-003  2.455369E-010  5.016313E-008  3.493553E-006
  1.679000E+001  1.258925E-002  5.492043E-003  5.492043E-003  3.891504E-010  7.085713E-008  4.398142E-006
  1.679000E+001  1.412538E-002  6.162205E-003  6.162204E-003  6.167630E-010  1.000880E-007  5.536928E-006
  1.679000E+001  1.584893E-002  6.914152E-003  6.914151E-003  9.775059E-010  1.413775E-007  6.970569E-006
  1.679000E+001  1.778279E-002  7.757869E-003  7.757867E-003  1.549247E-009  1.997001E-007  8.775397E-006
  1.679000E+001  1.995262E-002  8.704561E-003  8.704558E-003  2.455400E-009  2.820821E-007  1.104754E-005
  1.679000E+001  2.238721E-002  9.766803E-003  9.766799E-003  3.891566E-009  3.984483E-007  1.390800E-005
  1.679000E+001  2.511886E-002  1.095871E-002  1.095870E-002  6.167754E-009  5.628175E-007  1.750908E-005
  1.679000E+001  2.818383E-002  1.229612E-002  1.229612E-002  9.775305E-009  7.949907E-007  2.204252E-005
  1.679000E+001  3.162278E-002  1.379683E-002  1.379682E-002  1.549296E-008  1.122936E-006  2.774973E-005
  1.679000E+001  3.548134E-002  1.548080E-002  1.548078E-002  2.455498E-008  1.586157E-006  3.493461E-005
  1.679000E+001  3.981072E-002  1.737045E-002  1.737041E-002  3.891760E-008  2.240449E-006  4.397968E-005
  1.679000E+001  4.466836E-002  1.949096E-002  1.949090E-002  6.168140E-008  3.164615E-006  5.536652E-005
  1.679000E+001  5.011872E-002  2.187063E-002  2.187053E-002  9.776073E-008  4.469954E-006  6.970136E-005
  1.679000E+001  5.623413E-002  2.454125E-002  2.454109E-002  1.549449E-007  6.313651E-006  8.774731E-005
  1.679000E+001  6.309573E-002  2.753855E-002  2.753831E-002  2.455802E-007  8.917685E-006  1.104649E-004
  1.679000E+001  7.079458E-002  3.090276E-002  3.090237E-002  3.892363E-007  1.259552E-005  1.390634E-004
  1.679000E+001  7.943282E-002  3.467911E-002  3.467849E-002  6.169337E-007  1.778978E-005  1.750645E-004
  1.679000E+001  8.912509E-002  3.891859E-002  3.891761E-002  9.778449E-007  2.512539E-005  2.203839E-004
  1.679000E+001  1.000000E-001  4.367868E-002  4.367713E-002  1.549920E-006  3.548459E-005  2.774324E-004
  1.679000E+001  1.122018E-001  4.902429E-002  4.902183E-002  2.456735E-006  5.011262E-005  3.492439E-004
  1.679000E+001  1.258925E-001  5.502881E-002  5.502492E-002  3.894212E-006  7.076678E-005  4.396364E-004
  1.679000E+001  1.412538E-001  6.177543E-002  6.176925E-002  6.172993E-006  9.992635E-005  5.534138E-004
  1.679000E+001  1.584893E-001  6.935862E-002  6.934883E-002  9.785668E-006  1.410880E-004  6.966200E-004
  1.679000E+001  1.778279E-001  7.788605E-002  7.787054E-002  1.551344E-005  1.991812E-004  8.768579E-004
  1.679000E+001  1.995262E-001  8.748089E-002  8.745629E-002  2.459538E-005  2.811515E-004  1.103690E-003
  1.679000E+001  2.238721E-001  9.828464E-002  9.824564E-002  3.899718E-005  3.967779E-004  1.389141E-003
  1.679000E+001  2.511886E-001  1.104609E-001  1.103990E-001  6.183784E-005  5.598168E-004  1.748329E-003
  1.679000E+001  2.818383E-001  1.241998E-001  1.241018E-001  9.806759E-005  7.895951E-004  2.200257E-003
  1.679000E+001  3.162278E-001  1.397247E-001  1.395692E-001  1.555451E-004  1.113225E-003  2.768805E-003
  1.679000E+001  3.548134E-001  1.572998E-001  1.570530E-001  2.467505E-004  1.568664E-003  3.483976E-003
  1.679000E+001  3.981072E-001  1.772410E-001  1.768495E-001  3.915092E-004  2.208909E-003  4.383459E-003
  1.679000E+001  4.466836E-001  1.999312E-001  1.993099E-001  6.213261E-004  3.107699E-003  5.514597E-003
  1.679000E+001  5.011872E-001  2.258398E-001  2.248535E-001  9.862807E-004  4.367169E-003  6.936864E-003
  1.679000E+001  5.623413E-001  2.555505E-001  2.539845E-001  1.565994E-003  6.127924E-003  8.725016E-003
  1.679000E+001  6.309573E-001  2.897988E-001  2.873118E-001  2.487048E-003  8.581982E-003  1.097312E-002
  1.679000E+001  7.079458E-001  3.295243E-001  3.255737E-001  3.950588E-003  1.198876E-002  1.379978E-002
  1.679000E+001  7.943282E-001  3.759400E-001  3.696642E-001  6.275830E-003  1.669370E-002  1.735506E-002
  1.679000E+001  8.912509E-001  4.306258E-001  4.206578E-001  9.968029E-003  2.314778E-002  2.182989E-002
  1.679000E+001  1.000000E+000  4.956458E-001  4.798229E-001  1.582291E-002  3.192382E-002  2.746927E-002
  1.679000E+001  1.122018E+000  5.736849E-001  5.486025E-001  2.508246E-002  4.372167E-002  3.459162E-002
  1.679000E+001  1.258925E+000  6.681749E-001  6.285199E-001  3.965497E-002  5.934819E-002  4.361803E-002
  1.679000E+001  1.412538E+000  7.833315E-001  7.209382E-001  6.239329E-002  7.965119E-002  5.511804E-002
  1.679000E+001  1.584893E+000  9.239232E-001  8.265607E-001  9.736248E-002  1.053794E-001  6.988229E-002
  1.679000E+001  1.778279E+000  1.094431E+000  9.445586E-001  1.498727E-001  1.369412E-001  8.903557E-002
  1.679000E+001  1.995262E+000  1.297131E+000  1.071359E+000  2.257723E-001  1.740551E-001  1.141987E-001
  1.679000E+001  2.238721E+000  1.528864E+000  1.199620E+000  3.292441E-001  2.153521E-001  1.476647E-001
  1.679000E+001  2.511886E+000  1.777525E+000  1.318669E+000  4.588556E-001  2.581430E-001  1.923952E-001
  1.679000E+001  2.818383E+000  2.021471E+000  1.417471E+000  6.039997E-001  2.987922E-001  2.512737E-001
  1.679000E+001  3.162278E+000  2.235190E+000  1.488437E+000  7.467530E-001  3.340893E-001  3.248179E-001
  1.679000E+001  3.548134E+000  2.400770E+000  1.529731E+000  8.710390E-001  3.628165E-001  4.083147E-001
  1.679000E+001  3.981072E+000  2.521681E+000  1.549791E+000  9.718901E-001  3.854136E-001  4.930751E-001
  1.679000E+001  4.466836E+000  2.624435E+000  1.567047E+000  1.057389E+000  4.029014E-001  5.710871E-001
  1.679000E+001  5.011872E+000  2.720942E+000  1.583187E+000  1.137755E+000  4.181475E-001  6.338120E-001
  1.698000E+001  3.548134E-004  1.584406E-004  1.584406E-004  2.438801E-016  1.539253E-012 -1.022989E-008
  1.698000E+001  3.981072E-004  1.777732E-004  1.777732E-004  3.865239E-016  2.174252E-012 -3.194017E-009
  1.698000E+001  4.466836E-004  1.994648E-004  1.994648E-004  6.125990E-016  3.071213E-012  2.616194E-008
  1.698000E+001  5.011872E-004  2.238032E-004  2.238032E-004  9.709040E-016  4.338204E-012  2.106715E-009
  1.698000E+001  5.623413E-004  2.511114E-004  2.511114E-004  1.538779E-015  6.127876E-012  1.505053E-008
  1.698000E+001  6.309573E-004  2.817516E-004  2.817516E-004  2.438801E-015  8.655854E-012  1.305966E-008
  1.698000E+001  7.079458E-004  3.161305E-004  3.161305E-004  3.865239E-015  1.222672E-011  2.024021E-008
  1.698000E+001  7.943282E-004  3.547042E-004  3.547042E-004  6.125990E-015  1.727070E-011  1.373218E-008
  1.698000E+001  8.912509E-004  3.979847E-004  3.979847E-004  9.709041E-015  2.439551E-011  2.026351E-008
  1.698000E+001  1.000000E-003  4.465462E-004  4.465462E-004  1.538779E-014  3.445957E-011  2.472568E-008
  1.698000E+001  1.122018E-003  5.010331E-004  5.010331E-004  2.438801E-014  4.867544E-011  3.480212E-008
  1.698000E+001  1.258925E-003  5.621684E-004  5.621684E-004  3.865239E-014  6.875589E-011  4.048824E-008
  1.698000E+001  1.412538E-003  6.307634E-004  6.307634E-004  6.125991E-014  9.712027E-011  5.206598E-008
  1.698000E+001  1.584893E-003  7.077282E-004  7.077282E-004  9.709041E-014  1.371860E-010  6.887994E-008
  1.698000E+001  1.778279E-003  7.940841E-004  7.940841E-004  1.538779E-013  1.937804E-010  8.392108E-008
  1.698000E+001  1.995262E-003  8.909771E-004  8.909771E-004  2.438801E-013  2.737221E-010  1.064771E-007
  1.698000E+001  2.238721E-003  9.996929E-004  9.996929E-004  3.865239E-013  3.866427E-010  1.348821E-007
  1.698000E+001  2.511886E-003  1.121674E-003  1.121674E-003  6.125992E-013  5.461472E-010  1.702943E-007
  1.698000E+001  2.818383E-003  1.258539E-003  1.258539E-003  9.709044E-013  7.714534E-010  2.142794E-007
  1.698000E+001  3.162278E-003  1.412105E-003  1.412105E-003  1.538780E-012  1.089707E-009  2.690064E-007
  1.698000E+001  3.548134E-003  1.584408E-003  1.584408E-003  2.438802E-012  1.539251E-009  3.386900E-007
  1.698000E+001  3.981072E-003  1.777736E-003  1.777736E-003  3.865241E-012  2.174250E-009  4.266985E-007
  1.698000E+001  4.466836E-003  1.994653E-003  1.994653E-003  6.125996E-012  3.071208E-009  5.372001E-007
  1.698000E+001  5.011872E-003  2.238039E-003  2.238039E-003  9.709052E-012  4.338196E-009  6.762593E-007
  1.698000E+001  5.623413E-003  2.511123E-003  2.511123E-003  1.538781E-011  6.127861E-009  8.512844E-007
  1.698000E+001  6.309573E-003  2.817529E-003  2.817529E-003  2.438805E-011  8.655829E-009  1.071798E-006
  1.698000E+001  7.079458E-003  3.161324E-003  3.161324E-003  3.865248E-011  1.222667E-008  1.349357E-006
  1.698000E+001  7.943282E-003  3.547070E-003  3.547070E-003  6.126008E-011  1.727062E-008  1.698648E-006
  1.698000E+001  8.912509E-003  3.979885E-003  3.979885E-003  9.709077E-011  2.439537E-008  2.138499E-006
  1.698000E+001  1.000000E-002  4.465516E-003  4.465516E-003  1.538786E-010  3.445932E-008  2.692233E-006
  1.698000E+001  1.122018E-002  5.010408E-003  5.010407E-003  2.438815E-010  4.867498E-008  3.389280E-006
  1.698000E+001  1.258925E-002  5.621792E-003  5.621792E-003  3.865267E-010  6.875507E-008  4.266893E-006
  1.698000E+001  1.412538E-002  6.307786E-003  6.307786E-003  6.126048E-010  9.711882E-008  5.371681E-006
  1.698000E+001  1.584893E-002  7.077498E-003  7.077497E-003  9.709155E-010  1.371834E-007  6.762511E-006
  1.698000E+001  1.778279E-002  7.941146E-003  7.941145E-003  1.538802E-009  1.937758E-007  8.513480E-006
  1.698000E+001  1.995262E-002  8.910202E-003  8.910200E-003  2.438846E-009  2.737139E-007  1.071782E-005
  1.698000E+001  2.238721E-002  9.997538E-003  9.997534E-003  3.865329E-009  3.866281E-007  1.349290E-005
  1.698000E+001  2.511886E-002  1.121760E-002  1.121759E-002  6.126171E-009  5.461213E-007  1.698649E-005
  1.698000E+001  2.818383E-002  1.258661E-002  1.258660E-002  9.709400E-009  7.714072E-007  2.138462E-005
  1.698000E+001  3.162278E-002  1.412276E-002  1.412275E-002  1.538851E-008  1.089624E-006  2.692149E-005
  1.698000E+001  3.548134E-002  1.584651E-002  1.584648E-002  2.438943E-008  1.539105E-006  3.389191E-005
  1.698000E+001  3.981072E-002  1.778079E-002  1.778075E-002  3.865523E-008  2.173989E-006  4.266700E-005
  1.698000E+001  4.466836E-002  1.995138E-002  1.995132E-002  6.126556E-008  3.070743E-006  5.371397E-005
  1.698000E+001  5.011872E-002  2.238724E-002  2.238715E-002  9.710167E-008  4.337366E-006  6.762094E-005
  1.698000E+001  5.623413E-002  2.512092E-002  2.512076E-002  1.539003E-007  6.126382E-006  8.512823E-005
  1.698000E+001  6.309573E-002  2.818899E-002  2.818874E-002  2.439247E-007  8.653190E-006  1.071678E-004
  1.698000E+001  7.079458E-002  3.163260E-002  3.163221E-002  3.866125E-007  1.222197E-005  1.349125E-004
  1.698000E+001  7.943282E-002  3.549806E-002  3.549745E-002  6.127752E-007  1.726222E-005  1.698390E-004
  1.698000E+001  8.912509E-002  3.983756E-002  3.983658E-002  9.712541E-007  2.438036E-005  2.138055E-004
  1.698000E+001  1.000000E-001  4.470990E-002  4.470836E-002  1.539474E-006  3.443251E-005  2.691509E-004
  1.698000E+001  1.122018E-001  5.018150E-002  5.017906E-002  2.440179E-006  4.862707E-005  3.388184E-004
  1.698000E+001  1.258925E-001  5.632745E-002  5.632358E-002  3.867972E-006  6.866939E-005  4.265121E-004
  1.698000E+001  1.412538E-001  6.323285E-002  6.322672E-002  6.131404E-006  9.696549E-005  5.368921E-004
  1.698000E+001  1.584893E-001  7.099432E-002  7.098460E-002  9.719752E-006  1.369089E-004  6.758217E-004
  1.698000E+001  1.778279E-001  7.972197E-002  7.970656E-002  1.540896E-005  1.932838E-004  8.506763E-004
  1.698000E+001  1.995262E-001  8.954168E-002  8.951725E-002  2.442979E-005  2.728315E-004  1.070732E-003
  1.698000E+001  2.238721E-001  1.005981E-001  1.005594E-001  3.873473E-005  3.850444E-004  1.347654E-003
  1.698000E+001  2.511886E-001  1.130582E-001  1.129968E-001  6.142188E-005  5.432765E-004  1.696107E-003
  1.698000E+001  2.818383E-001  1.271164E-001  1.270190E-001  9.740832E-005  7.662923E-004  2.134523E-003
  1.698000E+001  3.162278E-001  1.430003E-001  1.428458E-001  1.545003E-004  1.080420E-003  2.686066E-003
  1.698000E+001  3.548134E-001  1.609792E-001  1.607341E-001  2.450946E-004  1.522524E-003  3.379835E-003
  1.698000E+001  3.981072E-001  1.813750E-001  1.809861E-001  3.888852E-004  2.144095E-003  4.252382E-003
  1.698000E+001  4.466836E-001  2.045771E-001  2.039600E-001  6.171683E-004  3.016800E-003  5.349619E-003
  1.698000E+001  5.011872E-001  2.310625E-001  2.300828E-001  9.796943E-004  4.239953E-003  6.729215E-003
  1.698000E+001  5.623413E-001  2.614233E-001  2.598677E-001  1.555564E-003  5.950366E-003  8.463647E-003
  1.698000E+001  6.309573E-001  2.964045E-001  2.939339E-001  2.470542E-003  8.335037E-003  1.064410E-002
  1.698000E+001  7.079458E-001  3.369558E-001  3.330313E-001  3.924490E-003  1.164690E-002  1.338551E-002
  1.698000E+001  7.943282E-001  3.843014E-001  3.780668E-001  6.234630E-003  1.622328E-002  1.683327E-002
  1.698000E+001  8.912509E-001  4.400320E-001  4.301288E-001  9.903146E-003  2.250551E-002  2.117226E-002
  1.698000E+001  1.000000E+000  5.062211E-001  4.905000E-001  1.572113E-002  3.105586E-002  2.663960E-002
  1.698000E+001  1.122018E+000  5.855590E-001  5.606352E-001  2.492384E-002  4.256418E-002  3.354321E-002
  1.698000E+001  1.258925E+000  6.814745E-001  6.420642E-001  3.941035E-002  5.783100E-002  4.228985E-002
  1.698000E+001  1.412538E+000  7.981647E-001  7.361421E-001  6.202255E-002  7.770645E-002  5.342894E-002
  1.698000E+001  1.584893E+000  9.403516E-001  8.435352E-001  9.681646E-002  1.029577E-001  6.772186E-002
  1.698000E+001  1.778279E+000  1.112427E+000  9.633206E-001  1.491060E-001  1.340367E-001  8.624985E-002
  1.698000E+001  1.995262E+000  1.316507E+000  1.091729E+000  2.247779E-001  1.707380E-001  1.105689E-001
  1.698000E+001  2.238721E+000  1.549174E+000  1.221060E+000  3.281139E-001  2.117993E-001  1.428819E-001
  1.698000E+001  2.511886E+000  1.797921E+000  1.340096E+000  4.578251E-001  2.546414E-001  1.860559E-001
  1.698000E+001  2.818383E+000  2.040600E+000  1.437262E+000  6.033385E-001  2.956672E-001  2.429818E-001
  1.698000E+001  3.162278E+000  2.251423E+000  1.505029E+000  7.463939E-001  3.315210E-001  3.145440E-001
  1.698000E+001  3.548134E+000  2.412986E+000  1.542714E+000  8.702718E-001  3.606618E-001  3.969204E-001
  1.698000E+001  3.981072E+000  2.529688E+000  1.559964E+000  9.697241E-001  3.833375E-001  4.822027E-001
  1.698000E+001  4.466836E+000  2.628317E+000  1.575026E+000  1.053291E+000  4.007473E-001  5.620710E-001
  1.698000E+001  5.011872E+000  2.721625E+000  1.589351E+000  1.132274E+000  4.160286E-001  6.268463E-001
  1.718000E+001  3.548134E-004  1.621389E-004  1.621389E-004  2.422983E-016  1.494388E-012  3.696008E-008
  1.718000E+001  3.981072E-004  1.819228E-004  1.819228E-004  3.840170E-016  2.110879E-012 -1.038414E-008
  1.718000E+001  4.466836E-004  2.041208E-004  2.041208E-004  6.086259E-016  2.981695E-012 -2.497011E-009
  1.718000E+001  5.011872E-004  2.290273E-004  2.290273E-004  9.646070E-016  4.211756E-012  1.602705E-008
  1.718000E+001  5.623413E-004  2.569728E-004  2.569728E-004  1.528799E-015  5.949264E-012  1.132285E-008
  1.718000E+001  6.309573E-004  2.883282E-004  2.883282E-004  2.422983E-015  8.403559E-012  6.547135E-009
  1.718000E+001  7.079458E-004  3.235096E-004  3.235096E-004  3.840170E-015  1.187034E-011  1.618388E-008
  1.718000E+001  7.943282E-004  3.629838E-004  3.629838E-004  6.086259E-015  1.676730E-011  1.442998E-008
  1.718000E+001  8.912509E-004  4.072745E-004  4.072745E-004  9.646070E-015  2.368445E-011  2.388865E-008
  1.718000E+001  1.000000E-003  4.569695E-004  4.569695E-004  1.528799E-014  3.345517E-011  2.598027E-008
  1.718000E+001  1.122018E-003  5.127282E-004  5.127282E-004  2.422983E-014  4.725668E-011  3.252170E-008
  1.718000E+001  1.258925E-003  5.752906E-004  5.752906E-004  3.840170E-014  6.675183E-011  4.036641E-008
  1.718000E+001  1.412538E-003  6.454867E-004  6.454867E-004  6.086259E-014  9.428947E-011  5.306878E-008
  1.718000E+001  1.584893E-003  7.242480E-004  7.242480E-004  9.646071E-014  1.331874E-010  6.547913E-008
  1.718000E+001  1.778279E-003  8.126197E-004  8.126197E-004  1.528799E-013  1.881322E-010  8.281658E-008
  1.718000E+001  1.995262E-003  9.117744E-004  9.117744E-004  2.422984E-013  2.657438E-010  1.040118E-007
  1.718000E+001  2.238721E-003  1.023028E-003  1.023028E-003  3.840171E-013  3.753730E-010  1.312895E-007
  1.718000E+001  2.511886E-003  1.147856E-003  1.147856E-003  6.086261E-013  5.302285E-010  1.645620E-007
  1.718000E+001  2.818383E-003  1.287916E-003  1.287916E-003  9.646074E-013  7.489675E-010  2.065946E-007
  1.718000E+001  3.162278E-003  1.445066E-003  1.445066E-003  1.528800E-012  1.057945E-009  2.605008E-007
  1.718000E+001  3.548134E-003  1.621391E-003  1.621391E-003  2.422985E-012  1.494386E-009  3.282016E-007
  1.718000E+001  3.981072E-003  1.819232E-003  1.819232E-003  3.840173E-012  2.110876E-009  4.131578E-007
  1.718000E+001  4.466836E-003  2.041212E-003  2.041212E-003  6.086264E-012  2.981691E-009  5.202893E-007
  1.718000E+001  5.011872E-003  2.290279E-003  2.290279E-003  9.646082E-012  4.211749E-009  6.549294E-007
  1.718000E+001  5.623413E-003  2.569738E-003  2.569738E-003  1.528801E-011  5.949250E-009  8.246672E-007
  1.718000E+001  6.309573E-003  2.883296E-003  2.883296E-003  2.422988E-011  8.403534E-009  1.038019E-006
  1.718000E+001  7.079458E-003  3.235116E-003  3.235116E-003  3.840179E-011  1.187030E-008  1.306865E-006
  1.718000E+001  7.943282E-003  3.629865E-003  3.629865E-003  6.086277E-011  1.676723E-008  1.645239E-006
  1.718000E+001  8.912509E-003  4.072784E-003  4.072784E-003  9.646106E-011  2.368431E-008  2.071244E-006
  1.718000E+001  1.000000E-002  4.569750E-003  4.569750E-003  1.528806E-010  3.345492E-008  2.607571E-006
  1.718000E+001  1.122018E-002  5.127360E-003  5.127359E-003  2.422998E-010  4.725625E-008  3.282690E-006
  1.718000E+001  1.258925E-002  5.753015E-003  5.753015E-003  3.840198E-010  6.675106E-008  4.132679E-006
  1.718000E+001  1.412538E-002  6.455021E-003  6.455020E-003  6.086316E-010  9.428809E-008  5.202713E-006
  1.718000E+001  1.584893E-002  7.242698E-003  7.242697E-003  9.646184E-010  1.331850E-007  6.549834E-006
  1.718000E+001  1.778279E-002  8.126505E-003  8.126503E-003  1.528822E-009  1.881278E-007  8.245749E-006
  1.718000E+001  1.995262E-002  9.118179E-003  9.118177E-003  2.423029E-009  2.657360E-007  1.038075E-005
  1.718000E+001  2.238721E-002  1.023089E-002  1.023089E-002  3.840260E-009  3.753592E-007  1.306855E-005
  1.718000E+001  2.511886E-002  1.147943E-002  1.147943E-002  6.086439E-009  5.302039E-007  1.645227E-005
  1.718000E+001  2.818383E-002  1.288039E-002  1.288038E-002  9.646430E-009  7.489237E-007  2.071209E-005
  1.718000E+001  3.162278E-002  1.445240E-002  1.445238E-002  1.528871E-008  1.057867E-006  2.607483E-005
  1.718000E+001  3.548134E-002  1.621637E-002  1.621634E-002  2.423126E-008  1.494247E-006  3.282603E-005
  1.718000E+001  3.981072E-002  1.819578E-002  1.819575E-002  3.840454E-008  2.110628E-006  4.132515E-005
  1.718000E+001  4.466836E-002  2.041703E-002  2.041696E-002  6.086825E-008  2.981250E-006  5.202469E-005
  1.718000E+001  5.011872E-002  2.290972E-002  2.290963E-002  9.647197E-008  4.210962E-006  6.549428E-005
  1.718000E+001  5.623413E-002  2.570717E-002  2.570702E-002  1.529023E-007  5.947848E-006  8.245095E-005
  1.718000E+001  6.309573E-002  2.884680E-002  2.884656E-002  2.423429E-007  8.401033E-006  1.037973E-004
  1.718000E+001  7.079458E-002  3.237072E-002  3.237034E-002  3.841056E-007  1.186584E-005  1.306694E-004
  1.718000E+001  7.943282E-002  3.632631E-002  3.632571E-002  6.088021E-007  1.675926E-005  1.644973E-004
  1.718000E+001  8.912509E-002  4.076695E-002  4.076599E-002  9.649571E-007  2.367008E-005  2.070809E-004
  1.718000E+001  1.000000E-001  4.575282E-002  4.575129E-002  1.529494E-006  3.342951E-005  2.606853E-004
  1.718000E+001  1.122018E-001  5.135184E-002  5.134941E-002  2.424362E-006  4.721082E-005  3.281613E-004
  1.718000E+001  1.258925E-001  5.764083E-002  5.763698E-002  3.842904E-006  6.666982E-005  4.130960E-004
  1.718000E+001  1.412538E-001  6.470680E-002  6.470071E-002  6.091674E-006  9.414272E-005  5.200031E-004
  1.718000E+001  1.584893E-001  7.264858E-002  7.263892E-002  9.656786E-006  1.329246E-004  6.545610E-004
  1.718000E+001  1.778279E-001  8.157870E-002  8.156339E-002  1.530917E-005  1.876614E-004  8.239127E-004
  1.718000E+001  1.995262E-001  9.162584E-002  9.160157E-002  2.427164E-005  2.648996E-004  1.037042E-003
  1.718000E+001  2.238721E-001  1.029378E-001  1.028993E-001  3.848410E-005  3.738580E-004  1.305245E-003
  1.718000E+001  2.511886E-001  1.156850E-001  1.156240E-001  6.102470E-005  5.275072E-004  1.642724E-003
  1.718000E+001  2.818383E-001  1.300660E-001  1.299692E-001  9.677893E-005  7.440755E-004  2.067328E-003
  1.718000E+001  3.162278E-001  1.463129E-001  1.461594E-001  1.535030E-004  1.049142E-003  2.601486E-003
  1.718000E+001  3.548134E-001  1.647002E-001  1.644567E-001  2.435146E-004  1.478532E-003  3.273376E-003
  1.718000E+001  3.981072E-001  1.855558E-001  1.851695E-001  3.863823E-004  2.082297E-003  4.118387E-003
  1.718000E+001  4.466836E-001  2.092758E-001  2.086626E-001  6.132045E-004  2.930127E-003  5.180966E-003
  1.718000E+001  5.011872E-001  2.363446E-001  2.353712E-001  9.734193E-004  4.118644E-003  6.516936E-003
  1.718000E+001  5.623413E-001  2.673631E-001  2.658174E-001  1.545636E-003  5.781037E-003  8.196446E-003
  1.718000E+001  6.309573E-001  3.030859E-001  3.006311E-001  2.454847E-003  8.099508E-003  1.030773E-002
  1.718000E+001  7.079458E-001  3.444735E-001  3.405738E-001  3.899711E-003  1.132079E-002  1.296198E-002
  1.718000E+001  7.943282E-001  3.927613E-001  3.865657E-001  6.195586E-003  1.577443E-002  1.629979E-002
  1.718000E+001  8.912509E-001  4.495516E-001  4.397098E-001  9.841818E-003  2.189252E-002  2.049988E-002
  1.718000E+001  1.000000E+000  5.169286E-001  5.013034E-001  1.562528E-002  3.022714E-002  2.579131E-002
  1.718000E+001  1.122018E+000  5.975898E-001  5.728146E-001  2.477518E-002  4.145850E-002  3.247128E-002
  1.718000E+001  1.258925E+000  6.949637E-001  6.557811E-001  3.918266E-002  5.638087E-002  4.093196E-002
  1.718000E+001  1.412538E+000  8.132333E-001  7.515524E-001  6.168086E-002  7.584645E-002  5.170232E-002
  1.718000E+001  1.584893E+000  9.570814E-001  8.607607E-001  9.632071E-002  1.006400E-001  6.551417E-002
  1.718000E+001  1.778279E+000  1.130819E+000  9.823925E-001  1.484263E-001  1.312556E-001  8.340495E-002
  1.718000E+001  1.995262E+000  1.336417E+000  1.112484E+000  2.239328E-001  1.675621E-001  1.068658E-001
  1.718000E+001  2.238721E+000  1.570205E+000  1.242970E+000  3.272343E-001  2.084023E-001  1.380096E-001
  1.718000E+001  2.511886E+000  1.819276E+000  1.362076E+000  4.571993E-001  2.513084E-001  1.796076E-001
  1.718000E+001  2.818383E+000  2.060954E+000  1.457655E+000  6.032991E-001  2.927281E-001  2.345478E-001
  1.718000E+001  3.162278E+000  2.269119E+000  1.522186E+000  7.469329E-001  3.291731E-001  3.040470E-001
  1.718000E+001  3.548134E+000  2.426779E+000  1.556086E+000  8.706932E-001  3.587855E-001  3.851297E-001
  1.718000E+001  3.981072E+000  2.539220E+000  1.570272E+000  9.689486E-001  3.815929E-001  4.707186E-001
  1.718000E+001  4.466836E+000  2.633639E+000  1.583012E+000  1.050627E+000  3.989261E-001  5.523615E-001
  1.718000E+001  5.011872E+000  2.723757E+000  1.595592E+000  1.128165E+000  4.141946E-001  6.193278E-001
  1.738000E+001  3.548134E-004  1.652342E-004  1.652342E-004  2.420310E-016  1.464776E-012  3.353232E-009
  1.738000E+001  3.981072E-004  1.853958E-004  1.853958E-004  3.835933E-016  2.069051E-012  6.514384E-009
  1.738000E+001  4.466836E-004  2.080175E-004  2.080175E-004  6.079545E-016  2.922612E-012  1.641570E-008
  1.738000E+001  5.011872E-004  2.333995E-004  2.333995E-004  9.635429E-016  4.128299E-012 -4.388829E-009
  1.738000E+001  5.623413E-004  2.618785E-004  2.618785E-004  1.527113E-015  5.831378E-012  1.725328E-008
  1.738000E+001  6.309573E-004  2.938325E-004  2.938325E-004  2.420310E-015  8.237040E-012  3.923401E-009
  1.738000E+001  7.079458E-004  3.296855E-004  3.296855E-004  3.835933E-015  1.163513E-011  1.928953E-009
  1.738000E+001  7.943282E-004  3.699132E-004  3.699132E-004  6.079545E-015  1.643506E-011  1.701950E-008
  1.738000E+001  8.912509E-004  4.150495E-004  4.150495E-004  9.635429E-015  2.321513E-011  1.734917E-008
  1.738000E+001  1.000000E-003  4.656932E-004  4.656932E-004  1.527113E-014  3.279225E-011  2.228830E-008
  1.738000E+001  1.122018E-003  5.225164E-004  5.225164E-004  2.420310E-014  4.632028E-011  3.111824E-008
  1.738000E+001  1.258925E-003  5.862730E-004  5.862730E-004  3.835934E-014  6.542913E-011  4.125093E-008
  1.738000E+001  1.412538E-003  6.578092E-004  6.578092E-004  6.079545E-014  9.242110E-011  5.201829E-008
  1.738000E+001  1.584893E-003  7.380741E-004  7.380741E-004  9.635430E-014  1.305483E-010  6.430811E-008
  1.738000E+001  1.778279E-003  8.281328E-004  8.281328E-004  1.527113E-013  1.844043E-010  7.986258E-008
  1.738000E+001  1.995262E-003  9.291804E-004  9.291804E-004  2.420311E-013  2.604780E-010  1.009119E-007
  1.738000E+001  2.238721E-003  1.042558E-003  1.042558E-003  3.835934E-013  3.679349E-010  1.271016E-007
