# DL07 silicate: Mie on the D03 astrosilicate dielectric function
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1823
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  2.455000E+001  6.309573E-003  1.716497E-003  1.716497E-003  1.022423E-011  5.956450E-009  6.244646E-007
  2.455000E+001  7.079458E-003  1.925943E-003  1.925943E-003  1.620431E-011  8.413704E-009  7.859957E-007
  2.455000E+001  7.943282E-003  2.160947E-003  2.160947E-003  2.568212E-011  1.188466E-008  9.895348E-007
  2.455000E+001  8.912509E-003  2.424626E-003  2.424626E-003  4.070345E-011  1.678752E-008  1.245852E-006
  2.455000E+001  1.000000E-002  2.720481E-003  2.720481E-003  6.451069E-011  2.371297E-008  1.568387E-006
  2.455000E+001  1.122018E-002  3.052439E-003  3.052439E-003  1.022427E-010  3.349541E-008  1.974538E-006
  2.455000E+001  1.258925E-002  3.424905E-003  3.424904E-003  1.620440E-010  4.731343E-008  2.485766E-006
  2.455000E+001  1.412538E-002  3.842823E-003  3.842823E-003  2.568229E-010  6.683183E-008  3.129362E-006
  2.455000E+001  1.584893E-002  4.311742E-003  4.311742E-003  4.070378E-010  9.440218E-008  3.939664E-006
  2.455000E+001  1.778279E-002  4.837888E-003  4.837887E-003  6.451135E-010  1.333461E-007  4.959705E-006
  2.455000E+001  1.995262E-002  5.428247E-003  5.428246E-003  1.022440E-009  1.883554E-007  6.243895E-006
  2.455000E+001  2.238721E-002  6.090661E-003  6.090659E-003  1.620466E-009  2.660575E-007  7.860597E-006
  2.455000E+001  2.511886E-002  6.833929E-003  6.833927E-003  2.568281E-009  3.758133E-007  9.895844E-006
  2.455000E+001  2.818383E-002  7.667929E-003  7.667925E-003  4.070483E-009  5.308451E-007  1.245806E-005
  2.455000E+001  3.162278E-002  8.603748E-003  8.603742E-003  6.451343E-009  7.498294E-007  1.568368E-005
  2.455000E+001  3.548134E-002  9.653833E-003  9.653823E-003  1.022481E-008  1.059146E-006  1.974443E-005
  2.455000E+001  3.981072E-002  1.083216E-002  1.083214E-002  1.620549E-008  1.496053E-006  2.485651E-005
  2.455000E+001  4.466836E-002  1.215442E-002  1.215439E-002  2.568446E-008  2.113179E-006  3.129210E-005
  2.455000E+001  5.011872E-002  1.363824E-002  1.363820E-002  4.070812E-008  2.984850E-006  3.939380E-005
  2.455000E+001  5.623413E-002  1.530344E-002  1.530337E-002  6.451999E-008  4.216046E-006  4.959288E-005
  2.455000E+001  6.309573E-002  1.717226E-002  1.717216E-002  1.022612E-007  5.955024E-006  6.243220E-005
  2.455000E+001  7.079458E-002  1.926975E-002  1.926958E-002  1.620809E-007  8.411160E-006  7.859503E-005
  2.455000E+001  7.943282E-002  2.162406E-002  2.162380E-002  2.568965E-007  1.188013E-005  9.894143E-005
  2.455000E+001  8.912509E-002  2.426691E-002  2.426650E-002  4.071846E-007  1.677942E-005  1.245538E-004
  2.455000E+001  1.000000E-001  2.723403E-002  2.723339E-002  6.454058E-007  2.369851E-005  1.567943E-004
  2.455000E+001  1.122018E-001  3.056574E-002  3.056472E-002  1.023022E-006  3.346957E-005  1.973772E-004
  2.455000E+001  1.258925E-001  3.430760E-002  3.430598E-002  1.621626E-006  4.726726E-005  2.484592E-004
  2.455000E+001  1.412538E-001  3.851116E-002  3.850858E-002  2.570591E-006  6.674926E-005  3.127540E-004
  2.455000E+001  1.584893E-001  4.323490E-002  4.323083E-002  4.075082E-006  9.425444E-005  3.936747E-004
  2.455000E+001  1.778279E-001  4.854538E-002  4.853892E-002  6.460496E-006  1.330816E-004  4.955138E-004
  2.455000E+001  1.995262E-001  5.451854E-002  5.450829E-002  1.024303E-005  1.878815E-004  6.236685E-004
  2.455000E+001  2.238721E-001  6.124146E-002  6.122522E-002  1.624171E-005  2.652078E-004  7.849223E-004
  2.455000E+001  2.511886E-001  6.881452E-002  6.878876E-002  2.575649E-005  3.742886E-004  9.877986E-004
  2.455000E+001  2.818383E-001  7.735415E-002  7.731330E-002  4.085126E-005  5.281069E-004  1.243001E-003
  2.455000E+001  3.162278E-001  8.699648E-002  8.693167E-002  6.480433E-005  7.449075E-004  1.563966E-003
  2.455000E+001  3.548134E-001  9.790213E-002  9.779930E-002  1.028257E-004  1.050291E-003  1.967544E-003
  2.455000E+001  3.981072E-001  1.102627E-001  1.100995E-001  1.632009E-004  1.480109E-003  2.474858E-003
  2.455000E+001  4.466836E-001  1.243098E-001  1.240507E-001  2.591168E-004  2.084444E-003  3.112351E-003
  2.455000E+001  5.011872E-001  1.403269E-001  1.399153E-001  4.115824E-004  2.933025E-003  3.913098E-003
  2.455000E+001  5.623413E-001  1.586673E-001  1.580132E-001  6.541078E-004  4.122510E-003  4.918411E-003
  2.455000E+001  6.309573E-001  1.797781E-001  1.787379E-001  1.040219E-003  5.786128E-003  6.179810E-003
  2.455000E+001  7.079458E-001  2.042357E-001  2.025801E-001  1.655560E-003  8.106123E-003  7.761445E-003
  2.455000E+001  7.943282E-001  2.327968E-001  2.301593E-001  2.637425E-003  1.132930E-002  9.743049E-003
  2.455000E+001  8.912509E-001  2.664728E-001  2.622664E-001  4.206400E-003  1.578547E-002  1.222355E-002
  2.455000E+001  1.000000E+000  3.066400E-001  2.999223E-001  6.717711E-003  2.190749E-002  1.532551E-002
  2.455000E+001  1.122018E+000  3.551999E-001  3.444551E-001  1.074473E-002  3.024981E-002  1.920064E-002
  2.455000E+001  1.258925E+000  4.148170E-001  3.976024E-001  1.721460E-002  4.149927E-002  2.403678E-002
  2.455000E+001  1.412538E+000  4.892620E-001  4.616347E-001  2.762733E-002  5.646736E-002  3.006699E-002
  2.455000E+001  1.584893E+000  5.838934E-001  5.394893E-001  4.440412E-002  7.604833E-002  3.758203E-002
  2.455000E+001  1.778279E+000  7.062812E-001  6.348598E-001  7.142136E-002  1.011231E-001  4.694795E-002
  2.455000E+001  1.995262E+000  8.668591E-001  7.520949E-001  1.147642E-001  1.323908E-001  5.863155E-002
  2.455000E+001  2.238721E+000  1.079130E+000  8.955471E-001  1.835829E-001  1.701212E-001  7.323590E-002
  2.455000E+001  2.511886E+000  1.358038E+000  1.067618E+000  2.904194E-001  2.138522E-001  9.154124E-002
  2.455000E+001  2.818383E+000  1.713400E+000  1.264301E+000  4.490983E-001  2.621095E-001  1.145208E-001
  2.455000E+001  3.162278E+000  2.134163E+000  1.467655E+000  6.665088E-001  3.123045E-001  1.432406E-001
  2.455000E+001  3.548134E+000  2.565892E+000  1.639567E+000  9.263253E-001  3.610149E-001  1.785227E-001
  2.455000E+001  3.981072E+000  2.908438E+000  1.731757E+000  1.176681E+000  4.045749E-001  2.206529E-001
  2.455000E+001  4.466836E+000  3.074975E+000  1.724583E+000  1.350392E+000  4.391554E-001  2.704864E-001
  2.455000E+001  5.011872E+000  3.079496E+000  1.661814E+000  1.417682E+000  4.603618E-001  3.323911E-001
  2.483000E+001  3.548134E-004  9.428267E-005  9.428267E-005  9.818028E-017  1.041340E-012  4.061667E-008
  2.483000E+001  3.981072E-004  1.057869E-004  1.057869E-004  1.556053E-016  1.470931E-012  2.150741E-008
  2.483000E+001  4.466836E-004  1.186948E-004  1.186948E-004  2.466177E-016  2.077746E-012 -9.992816E-009
  2.483000E+001  5.011872E-004  1.331778E-004  1.331778E-004  3.908627E-016  2.934894E-012 -2.725812E-008
  2.483000E+001  5.623413E-004  1.494280E-004  1.494280E-004  6.194757E-016  4.145648E-012  1.296623E-009
  2.483000E+001  6.309573E-004  1.676609E-004  1.676609E-004  9.818028E-016  5.855883E-012 -8.753668E-009
  2.483000E+001  7.079458E-004  1.881187E-004  1.881187E-004  1.556053E-015  8.271654E-012 -7.175671E-010
  2.483000E+001  7.943282E-004  2.110726E-004  2.110726E-004  2.466177E-015  1.168402E-011  1.216467E-008
  2.483000E+001  8.912509E-004  2.368274E-004  2.368274E-004  3.908627E-015  1.650412E-011  1.849245E-008
  2.483000E+001  1.000000E-003  2.657247E-004  2.657247E-004  6.194757E-015  2.331269E-011  2.097322E-008
  2.483000E+001  1.122018E-003  2.981480E-004  2.981480E-004  9.818028E-015  3.293005E-011  1.825021E-008
  2.483000E+001  1.258925E-003  3.345276E-004  3.345276E-004  1.556053E-014  4.651493E-011  2.403580E-008
  2.483000E+001  1.412538E-003  3.753461E-004  3.753461E-004  2.466177E-014  6.570408E-011  2.944655E-008
  2.483000E+001  1.584893E-003  4.211453E-004  4.211453E-004  3.908628E-014  9.280948E-011  3.869035E-008
  2.483000E+001  1.778279E-003  4.725329E-004  4.725329E-004  6.194758E-014  1.310969E-010  4.927276E-008
  2.483000E+001  1.995262E-003  5.301906E-004  5.301906E-004  9.818030E-014  1.851792E-010  6.042364E-008
  2.483000E+001  2.238721E-003  5.948837E-004  5.948837E-004  1.556053E-013  2.615726E-010  7.705814E-008
  2.483000E+001  2.511886E-003  6.674706E-004  6.674706E-004  2.466178E-013  3.694811E-010  9.685123E-008
  2.483000E+001  2.818383E-003  7.489145E-004  7.489145E-004  3.908629E-013  5.219059E-010  1.226763E-007
  2.483000E+001  3.162278E-003  8.402960E-004  8.402960E-004  6.194760E-013  7.372116E-010  1.552006E-007
  2.483000E+001  3.548134E-003  9.428279E-004  9.428279E-004  9.818034E-013  1.041339E-009  1.948235E-007
  2.483000E+001  3.981072E-003  1.057871E-003  1.057871E-003  1.556054E-012  1.470930E-009  2.450572E-007
  2.483000E+001  4.466836E-003  1.186951E-003  1.186951E-003  2.466179E-012  2.077743E-009  3.089342E-007
  2.483000E+001  5.011872E-003  1.331782E-003  1.331782E-003  3.908632E-012  2.934889E-009  3.885172E-007
  2.483000E+001  5.623413E-003  1.494285E-003  1.494285E-003  6.194766E-012  4.145640E-009  4.893017E-007
  2.483000E+001  6.309573E-003  1.676616E-003  1.676616E-003  9.818046E-012  5.855869E-009  6.160315E-007
  2.483000E+001  7.079458E-003  1.881196E-003  1.881196E-003  1.556056E-011  8.271630E-009  7.756007E-007
  2.483000E+001  7.943282E-003  2.110740E-003  2.110740E-003  2.466184E-011  1.168398E-008  9.764591E-007
  2.483000E+001  8.912509E-003  2.368293E-003  2.368293E-003  3.908642E-011  1.650404E-008  1.229250E-006
  2.483000E+001  1.000000E-002  2.657275E-003  2.657275E-003  6.194786E-011  2.331255E-008  1.547468E-006
  2.483000E+001  1.122018E-002  2.981519E-003  2.981519E-003  9.818085E-011  3.292981E-008  1.948204E-006
  2.483000E+001  1.258925E-002  3.345331E-003  3.345331E-003  1.556064E-010  4.651450E-008  2.452646E-006
  2.483000E+001  1.412538E-002  3.753540E-003  3.753540E-003  2.466200E-010  6.570331E-008  3.087662E-006
  2.483000E+001  1.584893E-002  4.211564E-003  4.211564E-003  3.908673E-010  9.280811E-008  3.887173E-006
  2.483000E+001  1.778279E-002  4.725485E-003  4.725484E-003  6.194848E-010  1.310944E-007  4.893626E-006
  2.483000E+001  1.995262E-002  5.302127E-003  5.302126E-003  9.818210E-010  1.851749E-007  6.160691E-006
  2.483000E+001  2.238721E-002  5.949150E-003  5.949148E-003  1.556089E-009  2.615649E-007  7.755834E-006
  2.483000E+001  2.511886E-002  6.675148E-003  6.675145E-003  2.466249E-009  3.694674E-007  9.763972E-006
  2.483000E+001  2.818383E-002  7.489769E-003  7.489765E-003  3.908772E-009  5.218815E-007  1.229205E-005
  2.483000E+001  3.162278E-002  8.403843E-003  8.403837E-003  6.195045E-009  7.371681E-007  1.547467E-005
  2.483000E+001  3.548134E-002  9.429527E-003  9.429517E-003  9.818602E-009  1.041261E-006  1.948132E-005
  2.483000E+001  3.981072E-002  1.058047E-002  1.058045E-002  1.556167E-008  1.470792E-006  2.452529E-005
  2.483000E+001  4.466836E-002  1.187200E-002  1.187198E-002  2.466405E-008  2.077497E-006  3.087513E-005
  2.483000E+001  5.011872E-002  1.332134E-002  1.332130E-002  3.909083E-008  2.934451E-006  3.886889E-005
  2.483000E+001  5.623413E-002  1.494783E-002  1.494777E-002  6.195665E-008  4.144859E-006  4.893208E-005
  2.483000E+001  6.309573E-002  1.677321E-002  1.677311E-002  9.819838E-008  5.854477E-006  6.160034E-005
  2.483000E+001  7.079458E-002  1.882193E-002  1.882178E-002  1.556413E-007  8.269148E-006  7.754787E-005
  2.483000E+001  7.943282E-002  2.112150E-002  2.112125E-002  2.466896E-007  1.167955E-005  9.762324E-005
  2.483000E+001  8.912509E-002  2.370288E-002  2.370249E-002  3.910060E-007  1.649614E-005  1.228945E-004
  2.483000E+001  1.000000E-001  2.660098E-002  2.660036E-002  6.197612E-007  2.329844E-005  1.547056E-004
  2.483000E+001  1.122018E-001  2.985515E-002  2.985417E-002  9.823717E-007  3.290460E-005  1.947481E-004
  2.483000E+001  1.258925E-001  3.350989E-002  3.350833E-002  1.557186E-006  4.646944E-005  2.451502E-004
  2.483000E+001  1.412538E-001  3.761552E-002  3.761306E-002  2.468434E-006  6.562275E-005  3.085892E-004
  2.483000E+001  1.584893E-001  4.222916E-002  4.222524E-002  3.913122E-006  9.266397E-005  3.884333E-004
  2.483000E+001  1.778279E-001  4.741573E-002  4.740953E-002  6.203703E-006  1.308364E-004  4.889180E-004
  2.483000E+001  1.995262E-001  5.324938E-002  5.323954E-002  9.835831E-006  1.847126E-004  6.153691E-004
  2.483000E+001  2.238721E-001  5.981507E-002  5.979947E-002  1.559594E-005  2.607360E-004  7.744806E-004
  2.483000E+001  2.511886E-001  6.721070E-002  6.718597E-002  2.473221E-005  3.679802E-004  9.746635E-004
  2.483000E+001  2.818383E-001  7.554984E-002  7.551061E-002  3.922629E-005  5.192108E-004  1.226481E-003
  2.483000E+001  3.162278E-001  8.496517E-002  8.490294E-002  6.222578E-005  7.323681E-004  1.543193E-003
  2.483000E+001  3.548134E-001  9.561323E-002  9.551449E-002  9.873278E-005  1.032627E-003  1.941430E-003
  2.483000E+001  3.981072E-001  1.076806E-001  1.075239E-001  1.567018E-004  1.455246E-003  2.442040E-003
  2.483000E+001  4.466836E-001  1.213928E-001  1.211440E-001  2.487925E-004  2.049483E-003  3.071124E-003
  2.483000E+001  5.011872E-001  1.370257E-001  1.366305E-001  3.951724E-004  2.883929E-003  3.861329E-003
  2.483000E+001  5.623413E-001  1.549227E-001  1.542947E-001  6.280080E-004  4.053686E-003  4.853437E-003
  2.483000E+001  6.309573E-001  1.755184E-001  1.745198E-001  9.986757E-004  5.689862E-003  6.098309E-003
  2.483000E+001  7.079458E-001  1.993727E-001  1.977834E-001  1.589373E-003  7.971867E-003  7.659273E-003
  2.483000E+001  7.943282E-001  2.272203E-001  2.246885E-001  2.531865E-003  1.114278E-002  9.615040E-003
  2.483000E+001  8.912509E-001  2.600431E-001  2.560052E-001  4.037843E-003  1.552759E-002  1.206326E-002
  2.483000E+001  1.000000E+000  2.991764E-001  2.927282E-001  6.448220E-003  2.155324E-002  1.512487E-002
  2.483000E+001  1.122018E+000  3.464663E-001  3.361530E-001  1.031333E-002  2.976718E-002  1.894951E-002
  2.483000E+001  1.258925E+000  4.045007E-001  3.879774E-001  1.652332E-002  4.084869E-002  2.372225E-002
  2.483000E+001  1.412538E+000  4.769465E-001  4.504272E-001  2.651931E-002  5.560226E-002  2.967240E-002
  2.483000E+001  1.584893E+000  5.690266E-001  5.263964E-001  4.263020E-002  7.491777E-002  3.708531E-002
  2.483000E+001  1.778279E+000  6.881486E-001  6.195554E-001  6.859320E-002  9.967789E-002  4.631895E-002
  2.483000E+001  1.995262E+000  8.445955E-001  7.342961E-001  1.102994E-001  1.305943E-001  5.782747E-002
  2.483000E+001  2.238721E+000  1.051856E+000  8.751794E-001  1.766764E-001  1.679664E-001  7.219389E-002
  2.483000E+001  2.511886E+000  1.325311E+000  1.045161E+000  2.801501E-001  2.113844E-001  9.016734E-002
  2.483000E+001  2.818383E+000  1.676282E+000  1.241369E+000  4.349133E-001  2.594512E-001  1.126771E-001
  2.483000E+001  3.162278E+000  2.096914E+000  1.447561E+000  6.493526E-001  3.096706E-001  1.407393E-001
  2.483000E+001  3.548134E+000  2.536797E+000  1.626851E+000  9.099459E-001  3.586988E-001  1.751419E-001
  2.483000E+001  3.981072E+000  2.896147E+000  1.729276E+000  1.166871E+000  4.029047E-001  2.161542E-001
  2.483000E+001  4.466836E+000  3.080317E+000  1.729719E+000  1.350599E+000  4.384609E-001  2.645481E-001
  2.483000E+001  5.011872E+000  3.092525E+000  1.667301E+000  1.425224E+000  4.608610E-001  3.245350E-001
  2.512000E+001  3.548134E-004  9.190256E-005  9.190256E-005  9.400221E-017  1.022847E-012 -4.771736E-008
  2.512000E+001  3.981072E-004  1.031164E-004  1.031164E-004  1.489835E-016  1.444809E-012 -1.587210E-008
  2.512000E+001  4.466836E-004  1.156985E-004  1.156985E-004  2.361229E-016  2.040847E-012  8.409449E-009
  2.512000E+001  5.011872E-004  1.298158E-004  1.298158E-004  3.742296E-016  2.882773E-012  2.245541E-008
  2.512000E+001  5.623413E-004  1.456557E-004  1.456557E-004  5.931139E-016  4.072026E-012  2.346514E-008
  2.512000E+001  6.309573E-004  1.634284E-004  1.634284E-004  9.400222E-016  5.751889E-012  8.229561E-009
  2.512000E+001  7.079458E-004  1.833697E-004  1.833697E-004  1.489835E-015  8.124759E-012 -1.549768E-009
  2.512000E+001  7.943282E-004  2.057442E-004  2.057442E-004  2.361229E-015  1.147653E-011  1.394045E-008
  2.512000E+001  8.912509E-004  2.308488E-004  2.308488E-004  3.742296E-015  1.621103E-011  1.154789E-008
  2.512000E+001  1.000000E-003  2.590166E-004  2.590166E-004  5.931139E-015  2.289868E-011  9.758336E-009
  2.512000E+001  1.122018E-003  2.906214E-004  2.906214E-004  9.400222E-015  3.234525E-011  1.871529E-008
  2.512000E+001  1.258925E-003  3.260826E-004  3.260826E-004  1.489835E-014  4.568888E-011  2.409622E-008
  2.512000E+001  1.412538E-003  3.658707E-004  3.658707E-004  2.361229E-014  6.453725E-011  2.849498E-008
  2.512000E+001  1.584893E-003  4.105137E-004  4.105137E-004  3.742296E-014  9.116129E-011  3.937162E-008
  2.512000E+001  1.778279E-003  4.606040E-004  4.606040E-004  5.931140E-014  1.287687E-010  4.895631E-008
  2.512000E+001  1.995262E-003  5.168063E-004  5.168063E-004  9.400224E-014  1.818907E-010  6.169712E-008
  2.512000E+001  2.238721E-003  5.798662E-004  5.798662E-004  1.489835E-013  2.569274E-010  7.719842E-008
  2.512000E+001  2.511886E-003  6.506207E-004  6.506207E-004  2.361230E-013  3.629195E-010  9.637845E-008
  2.512000E+001  2.818383E-003  7.300085E-004  7.300085E-004  3.742297E-013  5.126374E-010  1.209876E-007
  2.512000E+001  3.162278E-003  8.190832E-004  8.190832E-004  5.931142E-013  7.241195E-010  1.527164E-007
  2.512000E+001  3.548134E-003  9.190268E-004  9.190268E-004  9.400227E-013  1.022846E-009  1.920094E-007
  2.512000E+001  3.981072E-003  1.031165E-003  1.031165E-003  1.489836E-012  1.444808E-009  2.417324E-007
  2.512000E+001  4.466836E-003  1.156987E-003  1.156987E-003  2.361231E-012  2.040845E-009  3.051431E-007
  2.512000E+001  5.011872E-003  1.298161E-003  1.298161E-003  3.742300E-012  2.882769E-009  3.836019E-007
  2.512000E+001  5.623413E-003  1.456562E-003  1.456562E-003  5.931148E-012  4.072018E-009  4.832007E-007
  2.512000E+001  6.309573E-003  1.634291E-003  1.634291E-003  9.400239E-012  5.751876E-009  6.082012E-007
  2.512000E+001  7.079458E-003  1.833707E-003  1.833707E-003  1.489838E-011  8.124736E-009  7.656883E-007
  2.512000E+001  7.943282E-003  2.057455E-003  2.057455E-003  2.361236E-011  1.147649E-008  9.639621E-007
  2.512000E+001  8.912509E-003  2.308507E-003  2.308507E-003  3.742309E-011  1.621095E-008  1.213545E-006
  2.512000E+001  1.000000E-002  2.590193E-003  2.590193E-003  5.931166E-011  2.289855E-008  1.527772E-006
  2.512000E+001  1.122018E-002  2.906252E-003  2.906252E-003  9.400276E-011  3.234501E-008  1.923311E-006
  2.512000E+001  1.258925E-002  3.260880E-003  3.260880E-003  1.489846E-010  4.568846E-008  2.421307E-006
  2.512000E+001  1.412538E-002  3.658783E-003  3.658783E-003  2.361251E-010  6.453650E-008  3.048273E-006
  2.512000E+001  1.584893E-002  4.105244E-003  4.105244E-003  3.742339E-010  9.115996E-008  3.837524E-006
  2.512000E+001  1.778279E-002  4.606191E-003  4.606190E-003  5.931225E-010  1.287664E-007  4.831101E-006
  2.512000E+001  1.995262E-002  5.168276E-003  5.168275E-003  9.400393E-010  1.818864E-007  6.082028E-006
  2.512000E+001  2.238721E-002  5.798963E-003  5.798962E-003  1.489869E-009  2.569199E-007  7.656776E-006
  2.512000E+001  2.511886E-002  6.506632E-003  6.506630E-003  2.361297E-009  3.629062E-007  9.639277E-006
  2.512000E+001  2.818383E-002  7.300687E-003  7.300683E-003  3.742432E-009  5.126136E-007  1.213507E-005
  2.512000E+001  3.162278E-002  8.191682E-003  8.191676E-003  5.931410E-009  7.240772E-007  1.527706E-005
  2.512000E+001  3.548134E-002  9.191469E-003  9.191459E-003  9.400762E-009  1.022770E-006  1.923254E-005
  2.512000E+001  3.981072E-002  1.031335E-002  1.031334E-002  1.489943E-008  1.444674E-006  2.421210E-005
  2.512000E+001  4.466836E-002  1.157227E-002  1.157225E-002  2.361444E-008  2.040605E-006  3.048086E-005
  2.512000E+001  5.011872E-002  1.298501E-002  1.298497E-002  3.742724E-008  2.882342E-006  3.837255E-005
  2.512000E+001  5.623413E-002  1.457042E-002  1.457036E-002  5.931993E-008  4.071258E-006  4.830726E-005
  2.512000E+001  6.309573E-002  1.634970E-002  1.634960E-002  9.401925E-008  5.750520E-006  6.081379E-005
  2.512000E+001  7.079458E-002  1.834666E-002  1.834651E-002  1.490174E-007  8.122317E-006  7.655774E-005
  2.512000E+001  7.943282E-002  2.058813E-002  2.058790E-002  2.361906E-007  1.147217E-005  9.637687E-005
  2.512000E+001  8.912509E-002  2.310428E-002  2.310390E-002  3.743644E-007  1.620325E-005  1.213256E-004
  2.512000E+001  1.000000E-001  2.592911E-002  2.592852E-002  5.933826E-007  2.288480E-005  1.527309E-004
  2.512000E+001  1.122018E-001  2.910100E-002  2.910006E-002  9.405576E-007  3.232045E-005  1.922625E-004
  2.512000E+001  1.258925E-001  3.266328E-002  3.266179E-002  1.490901E-006  4.564457E-005  2.420218E-004
  2.512000E+001  1.412538E-001  3.666499E-002  3.666263E-002  2.363353E-006  6.445803E-005  3.046521E-004
  2.512000E+001  1.584893E-001  4.116176E-002  4.115802E-002  3.746526E-006  9.101957E-005  3.834787E-004
  2.512000E+001  1.778279E-001  4.621685E-002  4.621091E-002  5.939560E-006  1.285150E-004  4.826836E-004
  2.512000E+001  1.995262E-001  5.190243E-002  5.189302E-002  9.416982E-006  1.814362E-004  6.075253E-004
  2.512000E+001  2.238721E-001  5.830125E-002  5.828632E-002  1.493169E-005  2.561127E-004  7.646134E-004
  2.512000E+001  2.511886E-001  6.550860E-002  6.548492E-002  2.367861E-005  3.614581E-004  9.622531E-004
  2.512000E+001  2.818383E-001  7.363496E-002  7.359740E-002  3.755482E-005  5.100134E-004  1.210876E-003
  2.512000E+001  3.162278E-001  8.280940E-002  8.274983E-002  5.957343E-005  7.194042E-004  1.523575E-003
  2.512000E+001  3.548134E-001  9.318410E-002  9.308957E-002  9.452268E-005  1.014365E-003  1.916776E-003
  2.512000E+001  3.981072E-001  1.049404E-001  1.047904E-001  1.500166E-004  1.429541E-003  2.411069E-003
  2.512000E+001  4.466836E-001  1.182972E-001  1.180590E-001  2.381725E-004  2.013340E-003  3.032237E-003
  2.512000E+001  5.011872E-001  1.335224E-001  1.331441E-001  3.782922E-004  2.833175E-003  3.812530E-003
  2.512000E+001  5.623413E-001  1.509489E-001  1.503478E-001  6.011597E-004  3.982537E-003  4.792239E-003
  2.512000E+001  6.309573E-001  1.709981E-001  1.700422E-001  9.559389E-004  5.590347E-003  6.021617E-003
  2.512000E+001  7.079458E-001  1.942124E-001  1.926911E-001  1.521281E-003  7.833081E-003  7.563247E-003
  2.512000E+001  7.943282E-001  2.213029E-001  2.188797E-001  2.423256E-003  1.094995E-002  9.494913E-003
  2.512000E+001  8.912509E-001  2.532202E-001  2.493558E-001  3.864393E-003  1.526100E-002  1.191312E-002
  2.512000E+001  1.000000E+000  2.912563E-001  2.850854E-001  6.170843E-003  2.118699E-002  1.493738E-002
  2.512000E+001  1.122018E+000  3.371977E-001  3.273286E-001  9.869144E-003  2.926812E-002  1.871550E-002
  2.512000E+001  1.258925E+000  3.935503E-001  3.777392E-001  1.581119E-002  4.017577E-002  2.343019E-002
  2.512000E+001  1.412538E+000  4.638689E-001  4.384921E-001  2.537688E-002  5.470701E-002  2.930756E-002
  2.512000E+001  1.584893E+000  5.532277E-001  5.124289E-001  4.079881E-002  7.374686E-002  3.662840E-002
  2.512000E+001  1.778279E+000  6.688519E-001  6.031846E-001  6.566722E-002  9.817903E-002  4.574381E-002
  2.512000E+001  1.995262E+000  8.208414E-001  7.151770E-001  1.056644E-001  1.287270E-001  5.709716E-002
  2.512000E+001  2.238721E+000  1.022622E+000  8.531545E-001  1.694671E-001  1.657183E-001  7.125411E-002
  2.512000E+001  2.511886E+000  1.289948E+000  1.020615E+000  2.693332E-001  2.087938E-001  8.893632E-002
  2.512000E+001  2.818383E+000  1.635603E+000  1.215856E+000  4.197475E-001  2.566317E-001  1.110330E-001
  2.512000E+001  3.162278E+000  2.055066E+000  1.424514E+000  6.305526E-001  3.068283E-001  1.385120E-001
  2.512000E+001  3.548134E+000  2.502534E+000  1.611318E+000  8.912159E-001  3.561255E-001  1.721191E-001
  2.512000E+001  3.981072E+000  2.879503E+000  1.724977E+000  1.154526E+000  4.009464E-001  2.120832E-001
  2.512000E+001  4.466836E+000  3.083604E+000  1.734553E+000  1.349051E+000  4.374917E-001  2.590573E-001
  2.512000E+001  5.011872E+000  3.105854E+000  1.673545E+000  1.432309E+000  4.611642E-001  3.170567E-001
  2.541000E+001  3.548134E-004  8.968886E-005  8.968886E-005  8.993428E-017  1.002736E-012 -8.808821E-009
  2.541000E+001  3.981072E-004  1.006326E-004  1.006326E-004  1.425362E-016  1.416403E-012 -1.794332E-008
  2.541000E+001  4.466836E-004  1.129116E-004  1.129116E-004  2.259047E-016  2.000722E-012  6.036167E-009
  2.541000E+001  5.011872E-004  1.266889E-004  1.266889E-004  3.580348E-016  2.826095E-012  6.128876E-010
  2.541000E+001  5.623413E-004  1.421473E-004  1.421473E-004  5.674470E-016  3.991965E-012  2.006934E-009
  2.541000E+001  6.309573E-004  1.594919E-004  1.594919E-004  8.993428E-016  5.638801E-012  3.916518E-009
  2.541000E+001  7.079458E-004  1.789528E-004  1.789528E-004  1.425362E-015  7.965018E-012 -6.049944E-009
  2.541000E+001  7.943282E-004  2.007884E-004  2.007884E-004  2.259047E-015  1.125089E-011  2.299046E-009
  2.541000E+001  8.912509E-004  2.252882E-004  2.252882E-004  3.580348E-015  1.589230E-011  4.538255E-009
  2.541000E+001  1.000000E-003  2.527776E-004  2.527776E-004  5.674470E-015  2.244847E-011  2.324386E-008
  2.541000E+001  1.122018E-003  2.836211E-004  2.836211E-004  8.993428E-015  3.170931E-011  1.581792E-008
  2.541000E+001  1.258925E-003  3.182281E-004  3.182281E-004  1.425362E-014  4.479059E-011  2.268412E-008
  2.541000E+001  1.412538E-003  3.570578E-004  3.570578E-004  2.259047E-014  6.326838E-011  3.302886E-008
  2.541000E+001  1.584893E-003  4.006255E-004  4.006255E-004  3.580349E-014  8.936896E-011  3.908529E-008
  2.541000E+001  1.778279E-003  4.495092E-004  4.495092E-004  5.674470E-014  1.262370E-010  4.683358E-008
