# model = dl07_MW
# Size-integrated extinction, albedo and scattering asymmetry per H
# for the Draine & Li (2007) / Weingartner & Draine (2001) Milky-Way
# dust model.
#
# Model definition: WD01 R_V = 3.1, b_C = 6e-5 size distribution
#   (Draine's "MW 3.1_60"), with the Draine (2003a) x0.93 abundance
#   reduction applied, heated by the MMP83 field at U = 1 for the
#   PAH ionization fraction (WD01b charging).
# Size grid: Draine's 84-point log grid, 3.548 A - 5.012 um.
# Optics:
#   silicate     : Mie on the D03 astrosilicate dielectric function
#     ../data/dielectric/index_silD03
#   carbonaceous : absorption from the DL07 PAH <-> graphite xi-blend
#     (neutral and cation mixed by the ionization fraction, a > 100 A
#     fully ionized); scattering and <cos> from random-orientation D03
#     graphite (1/3 parallel + 2/3 perpendicular), which is the
#     standard DL07 treatment -- PAH scattering is Rayleigh-negligible.
#     ../data/dielectric/index_CpaD03, index_CpeD03
#
# Wavelength range:  9.120000E-02 -  3.981000E+04 um, 1129 points.
#   The grid is the T-matrix Q table's own: no EUV extension was requested,
#   but that grid by itself already covers the ionizing band.
#
# How far to trust the EUV band of THIS model:
#   the optics are Mie on the D03 dielectric functions at EVERY
#   wavelength, so nothing changes character across the band, and the
#   result can be checked directly against Draine's own published
#   table kext_albedo_WD_MW_3.1_60_D03.all (2003 vintage), which
#   spans 1e-4 - 1e4 um.  Running this program prints that comparison
#   decade by decade.
#
# Column order follows Draine's kext_albedo tables and MoCHII's
#   par%ion_dust_kext reader: the first four columns are
#   lambda, albedo, <cos>, C_ext/H, and a reader may stop there.
#   Draine's 5th column is K_abs [cm^2/g]; ours is C_abs/H [cm^2/H],
#   so no dust-mass normalization is folded into the first six
#   columns; K_abs is a separate trailing column instead.
#   A host running the Zubko model through an ionizing band needs
#   exactly such a file: that model has no EUV extension of its own
#   (its optics table IS the model definition), so the host reads the
#   ionizing-band optics from a curve file instead.
#
# SCOPE: these are size-integrated TRANSPORT optics, not a dust model.
#   There is no size-resolved Cabs(lambda, a), no grain enthalpy and no
#   Planck integral here, so stochastic heating and thermal emission
#   cannot be computed from this file.  A host that needs emission must
#   build the model (build_astrodust / build_dl07 / build_zubko /
#   build_from_files).  The builder reads this very curve back in, and
#   dust_extinction serves it on the model wavelength grid while
#   dust_emission supplies the re-emitted spectrum, so the absorbed
#   power and the emission refer to one and the same grain.
#
# Units: lambda micron; cross sections cm^2 per H nucleon;
#   albedo and <cos> dimensionless.
#
# K_abs [cm^2/g] = C_abs/H / (M_dust/N_H), M_dust/N_H =  1.750186E-26 g/H.
#   The dust mass per H is this model's own size distribution
#   weighted by the solid density of each grain material:
#   M_dust/N_H = sum_pop rho * sum_a (4/3) pi a^3 dn(a).
#   Densities: 3.5 g/cm^3 astrosilicate, 2.2 g/cm^3 graphite (Draine & Li 2007 sec. 2).
#
#             lambda               albedo                <cos>              C_ext/H              C_abs/H              C_sca/H                K_abs
#           (micron)                                                       (cm^2/H)             (cm^2/H)             (cm^2/H)             (cm^2/g)
 3.273000000000E-001  6.017978861405E-001  5.639749004477E-001  8.649666857790E-022  3.444315626952E-022  5.205351230838E-022  1.967971148423E+004
 3.311000000000E-001  6.040665637745E-001  5.645135537724E-001  8.556691885386E-022  3.387880420904E-022  5.168811464482E-022  1.935725887162E+004
 3.350000000000E-001  6.062263860376E-001  5.649943269523E-001  8.459242159887E-022  3.331026356682E-022  5.128215803205E-022  1.903241303814E+004
 3.388000000000E-001  6.082817163058E-001  5.656029233424E-001  8.365863317166E-022  3.277061620220E-022  5.088801696946E-022  1.872407589401E+004
 3.428000000000E-001  6.105071642257E-001  5.664608079767E-001  8.272173535373E-022  3.221952328309E-022  5.050221207064E-022  1.840919912824E+004
 3.467000000000E-001  6.127742654755E-001  5.672961383748E-001  8.187206626848E-022  3.170297099785E-022  5.016909527063E-022  1.811405776952E+004
 3.507000000000E-001  6.151278893127E-001  5.680786632742E-001  8.104466599186E-022  3.119183166023E-022  4.985283433163E-022  1.782200919494E+004
 3.548000000000E-001  6.174979649681E-001  5.687705988540E-001  8.020365849063E-022  3.067806258967E-022  4.952559590096E-022  1.752845807555E+004
 3.589000000000E-001  6.197907316646E-001  5.693616132574E-001  7.935699955153E-022  3.017226673677E-022  4.918473281475E-022  1.723946259624E+004
 3.631000000000E-001  6.220120865563E-001  5.697827087157E-001  7.848708257167E-022  2.966716857355E-022  4.881991399812E-022  1.695086575437E+004
 3.673000000000E-001  6.241039047566E-001  5.698274736144E-001  7.761339380721E-022  2.917457167072E-022  4.843882213649E-022  1.666941173054E+004
 3.715000000000E-001  6.260761816435E-001  5.696164390161E-001  7.672381721030E-022  2.868886269016E-022  4.803495452014E-022  1.639189324391E+004
 3.758000000000E-001  6.280145275870E-001  5.694614254523E-001  7.580226117622E-022  2.819733993361E-022  4.760492124261E-022  1.611105295270E+004
 3.802000000000E-001  6.299967945739E-001  5.695443167868E-001  7.488285973739E-022  2.770689813431E-022  4.717596160308E-022  1.583083028569E+004
 3.846000000000E-001  6.320560671822E-001  5.697883435352E-001  7.401856083251E-022  2.723468037422E-022  4.678388045829E-022  1.556102024844E+004
 3.891000000000E-001  6.341856541002E-001  5.700924121479E-001  7.318702100299E-022  2.677286221656E-022  4.641415878643E-022  1.529715220946E+004
 3.936000000000E-001  6.362584642025E-001  5.703112590280E-001  7.238460197473E-022  2.632928629038E-022  4.605531568435E-022  1.504370719471E+004
 3.981000000000E-001  6.382199433830E-001  5.703574414836E-001  7.158834123541E-022  2.589923414527E-022  4.568910709014E-022  1.479798923342E+004
 4.027000000000E-001  6.401443982481E-001  5.701471850204E-001  7.077199221932E-022  2.546769784726E-022  4.530429437206E-022  1.455142327491E+004
 4.074000000000E-001  6.419841227449E-001  5.696399923811E-001  6.992884641548E-022  2.503563729487E-022  4.489320912061E-022  1.430455777431E+004
 4.121000000000E-001  6.436628250766E-001  5.688999649536E-001  6.906871326215E-022  2.461175015943E-022  4.445696310272E-022  1.406236230122E+004
 4.169000000000E-001  6.452702968234E-001  5.680566291017E-001  6.817582459014E-022  2.418399002068E-022  4.399183456946E-022  1.381795391863E+004
 4.217000000000E-001  6.468423233056E-001  5.673129606129E-001  6.728711771030E-022  2.376296216203E-022  4.352415554826E-022  1.357739214432E+004
 4.266000000000E-001  6.484570021150E-001  5.667574290501E-001  6.640892771519E-022  2.334559353532E-022  4.306333417987E-022  1.333892113743E+004
 4.315000000000E-001  6.500810305371E-001  5.663689740586E-001  6.557339159488E-022  2.294537361107E-022  4.262801798381E-022  1.311024834746E+004
 4.365000000000E-001  6.517212866108E-001  5.660112077319E-001  6.476253203590E-022  2.255541133329E-022  4.220712070261E-022  1.288743644670E+004
 4.416000000000E-001  6.533351599403E-001  5.655415768716E-001  6.396359669393E-022  2.217393001755E-022  4.178966667639E-022  1.266947029483E+004
 4.467000000000E-001  6.548492948284E-001  5.648693286441E-001  6.317424946616E-022  2.180463675193E-022  4.136961271423E-022  1.245846800272E+004
 4.519000000000E-001  6.562933246741E-001  5.639482398910E-001  6.236209933425E-022  2.143426982852E-022  4.092782950573E-022  1.224685225708E+004
 4.571000000000E-001  6.576500097518E-001  5.628014221275E-001  6.153607577108E-022  2.106687494014E-022  4.046920083093E-022  1.203693463666E+004
 4.624000000000E-001  6.589709513555E-001  5.614753281489E-001  6.068204477972E-022  2.069434000103E-022  3.998770477869E-022  1.182408015660E+004
 4.677000000000E-001  6.602586497649E-001  5.601043874922E-001  5.982672110947E-022  2.032561100987E-022  3.950111009960E-022  1.161340027275E+004
 4.732000000000E-001  6.615804092097E-001  5.587410880317E-001  5.895451830070E-022  1.995136395856E-022  3.900315434213E-022  1.139956754686E+004
 4.786000000000E-001  6.628692633175E-001  5.575025918237E-001  5.812692552485E-022  1.959637322328E-022  3.853055230157E-022  1.119673726048E+004
 4.842000000000E-001  6.641896006659E-001  5.562918174536E-001  5.730342512843E-022  1.924308607559E-022  3.806033905284E-022  1.099488034925E+004
 4.898000000000E-001  6.653183365491E-001  5.550948118428E-001  5.651636748705E-022  1.891499188277E-022  3.760137560428E-022  1.080741788199E+004
 4.954000000000E-001  6.662968524999E-001  5.538358457405E-001  5.575198214136E-022  1.860461191994E-022  3.714737022142E-022  1.063007675590E+004
 5.012000000000E-001  6.672078524710E-001  5.523983266295E-001  5.497005168134E-022  1.829360154881E-022  3.667645013253E-022  1.045237543479E+004
 5.070000000000E-001  6.680035789039E-001  5.507993309019E-001  5.419058964839E-022  1.799108182035E-022  3.619950782804E-022  1.027952539376E+004
 5.129000000000E-001  6.687052753347E-001  5.490252817709E-001  5.339802677015E-022  1.769048457649E-022  3.570754219366E-022  1.010777379858E+004
 5.188000000000E-001  6.693306473599E-001  5.471527100311E-001  5.260854271196E-022  1.739603276190E-022  3.521250995006E-022  9.939533504002E+003
 5.248000000000E-001  6.699302114841E-001  5.452076274828E-001  5.181463381792E-022  1.710244522631E-022  3.471218859161E-022  9.771787030635E+003
 5.309000000000E-001  6.705373648694E-001  5.432351141594E-001  5.102319498132E-022  1.681023627133E-022  3.421295870999E-022  9.604828233881E+003
 5.370000000000E-001  6.711582632009E-001  5.412871046101E-001  5.025223453848E-022  1.652503208367E-022  3.372720245481E-022  9.441871735839E+003
 5.433000000000E-001  6.718098832665E-001  5.392925983354E-001  4.947914614038E-022  1.623856674769E-022  3.324057939269E-022  9.278194658216E+003
 5.495000000000E-001  6.724460586460E-001  5.373196290221E-001  4.873963665124E-022  1.596486008528E-022  3.277477656596E-022  9.121807476233E+003
 5.559000000000E-001  6.728347936568E-001  5.352368753915E-001  4.800823148415E-022  1.570662295968E-022  3.230160852447E-022  8.974259089945E+003
 5.623000000000E-001  6.731295289744E-001  5.330906378479E-001  4.729158501179E-022  1.545822266835E-022  3.183336234344E-022  8.832331154313E+003
 5.688000000000E-001  6.733465339499E-001  5.308284790362E-001  4.657380592903E-022  1.521349513386E-022  3.136031079517E-022  8.692501713790E+003
 5.754000000000E-001  6.734820975730E-001  5.284459069223E-001  4.585396447478E-022  1.497214029827E-022  3.088182417651E-022  8.554599324920E+003
 5.821000000000E-001  6.735423164340E-001  5.259531943384E-001  4.513329571446E-022  1.473411117064E-022  3.039918454382E-022  8.418597138598E+003
 5.888000000000E-001  6.735434160459E-001  5.234066028810E-001  4.442474759430E-022  1.450275134266E-022  2.992199625164E-022  8.286405575545E+003
 5.957000000000E-001  6.735050177944E-001  5.207488119932E-001  4.370988106283E-022  1.427105683982E-022  2.943882422302E-022  8.154022790043E+003
 6.026000000000E-001  6.734435379071E-001  5.180719931973E-001  4.301176088927E-022  1.404576846439E-022  2.896599242488E-022  8.025300259664E+003
 6.095000000000E-001  6.733682497129E-001  5.153866060134E-001  4.233115762935E-022  1.382670010815E-022  2.850445752119E-022  7.900131648164E+003
 6.166000000000E-001  6.732812160982E-001  5.126184661366E-001  4.164872011984E-022  1.360741918862E-022  2.804130093122E-022  7.774841584829E+003
 6.237000000000E-001  6.731854365188E-001  5.098427424411E-001  4.098308366345E-022  1.339386859758E-022  2.758921506587E-022  7.652825646858E+003
 6.310000000000E-001  6.730715330794E-001  5.069728805629E-001  4.031462502594E-022  1.317999855421E-022  2.713462647173E-022  7.530627184099E+003
 6.383000000000E-001  6.729270815540E-001  5.040758228203E-001  3.966123744234E-022  1.297211667944E-022  2.668912076289E-022  7.411850168248E+003
 6.457000000000E-001  6.727348689046E-001  5.010996858736E-001  3.901367228598E-022  1.276781457518E-022  2.624585771080E-022  7.295118518106E+003
 6.531000000000E-001  6.724957632512E-001  4.980742649994E-001  3.838027068052E-022  1.256970125544E-022  2.581056942508E-022  7.181922940347E+003
 6.607000000000E-001  6.720426935382E-001  4.949454567208E-001  3.774715080966E-022  1.237945390614E-022  2.536769690352E-022  7.073221725062E+003
 6.683000000000E-001  6.714307506537E-001  4.917971294789E-001  3.712939407349E-022  1.219957713941E-022  2.492981693408E-022  6.970445927038E+003
 6.761000000000E-001  6.707915514671E-001  4.885340086039E-001  3.650801752494E-022  1.201874780840E-022  2.448926971654E-022  6.867125864429E+003
 6.839000000000E-001  6.701563113362E-001  4.852582832155E-001  3.589967948225E-022  1.184128270227E-022  2.405839677997E-022  6.765728011697E+003
 6.918000000000E-001  6.695192775769E-001  4.819496530625E-001  3.529768980028E-022  1.166520602506E-022  2.363248377521E-022  6.665123462582E+003
 6.998000000000E-001  6.688684641596E-001  4.786268443610E-001  3.470395508471E-022  1.149157394694E-022  2.321238113778E-022  6.565915678743E+003
 7.079000000000E-001  6.679616088807E-001  4.753528009639E-001  3.412185993774E-022  1.132976747573E-022  2.279209246202E-022  6.473464666275E+003
 7.161000000000E-001  6.669798022578E-001  4.720758197439E-001  3.355070162077E-022  1.117306128814E-022  2.237764033263E-022  6.383927791797E+003
 7.244000000000E-001  6.659284014159E-001  4.687789248813E-001  3.298967298421E-022  1.102091279060E-022  2.196876019361E-022  6.296995034797E+003
 7.328000000000E-001  6.648189581666E-001  4.654419821404E-001  3.243687975201E-022  1.087222714910E-022  2.156465260291E-022  6.212040842340E+003
 7.413000000000E-001  6.636727545646E-001  4.620484294854E-001  3.189000773767E-022  1.072547845933E-022  2.116452927835E-022  6.128193361788E+003
 7.499000000000E-001  6.625149125580E-001  4.585932160640E-001  3.134716139574E-022  1.057919950470E-022  2.076796189104E-022  6.044614272789E+003
 7.586000000000E-001  6.613673430168E-001  4.550854526481E-001  3.080742332540E-022  1.043239961549E-022  2.037502370991E-022  5.960737538525E+003
 7.674000000000E-001  6.602378208748E-001  4.515453980592E-001  3.027140775195E-022  1.028507946299E-022  1.998632828896E-022  5.876563542557E+003
 7.763000000000E-001  6.591104637405E-001  4.479974603900E-001  2.974157143012E-022  1.013859049244E-022  1.960298093768E-022  5.792864457216E+003
 7.852000000000E-001  6.579673088526E-001  4.444986440281E-001  2.922701080752E-022  9.996593160689E-023  1.923041764683E-022  5.711731749790E+003
 7.943000000000E-001  6.567579657505E-001  4.409733732701E-001  2.871867567997E-022  9.857456661345E-023  1.886121901863E-022  5.632233629972E+003
 8.035000000000E-001  6.553942258697E-001  4.374771556502E-001  2.822413652813E-022  9.726200417436E-023  1.849793611069E-022  5.557238034609E+003
 8.128000000000E-001  6.538269073142E-001  4.340009281348E-001  2.774195738642E-022  9.603519185613E-023  1.813843820081E-022  5.487141925300E+003
 8.222000000000E-001  6.522233274566E-001  4.304688650419E-001  2.726689254179E-022  9.482789158782E-023  1.778410338301E-022  5.418160671755E+003
 8.318000000000E-001  6.505896076646E-001  4.268254927700E-001  2.679113349840E-022  9.361100466785E-023  1.743003303161E-022  5.348631667774E+003
 8.414000000000E-001  6.489845451428E-001  4.231485545649E-001  2.632255001266E-022  9.239621865693E-023  1.708292814696E-022  5.279222702977E+003
 8.511000000000E-001  6.474058661987E-001  4.194181031955E-001  2.585568991229E-022  9.116564588461E-023  1.673912532383E-022  5.208911733419E+003
 8.610000000000E-001  6.458224796618E-001  4.156216040805E-001  2.538799791439E-022  8.991858147669E-023  1.639613976672E-022  5.137658484854E+003
 8.710000000000E-001  6.442102420684E-001  4.118187948742E-001  2.492854443727E-022  8.869320790926E-023  1.605922364635E-022  5.067644581138E+003
 8.810000000000E-001  6.425526576691E-001  4.080531888870E-001  2.448541503962E-022  8.752246531781E-023  1.573316850784E-022  5.000752115646E+003
 8.913000000000E-001  6.407895344046E-001  4.042002920114E-001  2.404706049987E-022  8.637955798359E-023  1.540910470151E-022  4.935450067208E+003
 9.016000000000E-001  6.389389840034E-001  4.003553931164E-001  2.362557376160E-022  8.530273665866E-023  1.509530009573E-022  4.873923960748E+003
 9.120000000000E-001  6.368385014871E-001  3.964872843410E-001  2.321420692499E-022  8.430506173668E-023  1.478370075132E-022  4.816920025144E+003
 9.226000000000E-001  6.346822685892E-001  3.924747325140E-001  2.280475887978E-022  8.330982779331E-023  1.447377610045E-022  4.760055559206E+003
 9.333000000000E-001  6.325064928577E-001  3.883566150794E-001  2.239881054723E-022  8.231417443816E-023  1.416739310341E-022  4.703167129428E+003
 9.441000000000E-001  6.303205923105E-001  3.841593856494E-001  2.199557835340E-022  8.131312377471E-023  1.386426597593E-022  4.645970314817E+003
 9.550000000000E-001  6.281018563413E-001  3.799219046375E-001  2.159694018772E-022  8.031861964521E-023  1.356507822320E-022  4.589147548096E+003
 9.661000000000E-001  6.257575846533E-001  3.756417118612E-001  2.120456737712E-022  7.935648511593E-023  1.326891886552E-022  4.534174276201E+003
 9.772000000000E-001  6.232336899904E-001  3.714163641198E-001  2.083189875213E-022  7.848757623335E-023  1.298314112880E-022  4.484527617859E+003
 9.886000000000E-001  6.203347179469E-001  3.671368483925E-001  2.047529521839E-022  7.773758734210E-023  1.270153648418E-022  4.441675665266E+003
 1.000000000000E+000  6.169353312599E-001  3.629003996546E-001  2.015090315769E-022  7.719099042916E-023  1.243180411478E-022  4.410444876018E+003
 1.012000000000E+000  6.122289126728E-001  3.585068864299E-001  1.985372500020E-022  7.698700530821E-023  1.215502446937E-022  4.398789822410E+003
 1.023000000000E+000  6.066520604135E-001  3.544448445389E-001  1.963116890771E-022  7.721879841524E-023  1.190928906619E-022  4.412033734887E+003
 1.035000000000E+000  5.991035351945E-001  3.499672866658E-001  1.944208456819E-022  7.794262971839E-023  1.164782159635E-022  4.453391127043E+003
 1.047000000000E+000  5.925931292197E-001  3.454703866928E-001  1.922426914958E-022  7.832099337267E-023  1.139216981231E-022  4.475009609084E+003
 1.059000000000E+000  5.916354439690E-001  3.409971781907E-001  1.883286861685E-022  7.690676031511E-023  1.114219258534E-022  4.394204881646E+003
 1.071000000000E+000  5.943733314574E-001  3.365926334225E-001  1.833655912631E-022  7.437797390938E-023  1.089876173537E-022  4.249718161322E+003
 1.084000000000E+000  5.967066545092E-001  3.319355719817E-001  1.783833039378E-022  7.194079942475E-023  1.064425045130E-022  4.110465851462E+003
 1.097000000000E+000  5.973581467958E-001  3.274217268362E-001  1.741156429289E-022  7.010624514076E-023  1.040093977882E-022  4.005645321285E+003
 1.109000000000E+000  5.969202575156E-001  3.233853729386E-001  1.706566025453E-022  6.878821940723E-023  1.018683831381E-022  3.930337570852E+003
 1.122000000000E+000  5.957874100949E-001  3.191245745358E-001  1.672676270471E-022  6.761168073598E-023  9.965594631111E-023  3.863113936006E+003
 1.135000000000E+000  5.941075133184E-001  3.149559566032E-001  1.641401394823E-022  6.662324937873E-023  9.751689010358E-023  3.806638147956E+003
 1.148000000000E+000  5.920764599422E-001  3.108236185610E-001  1.611823249684E-022  6.575006459585E-023  9.543226037255E-023  3.756747178426E+003
 1.161000000000E+000  5.898643540504E-001  3.067128297945E-001  1.583352705586E-022  6.493893846715E-023  9.339633209142E-023  3.710402040758E+003
 1.175000000000E+000  5.873217338133E-001  3.023413621710E-001  1.553674688773E-022  6.411677767809E-023  9.125069119918E-023  3.663426418095E+003
 1.189000000000E+000  5.846229481083E-001  2.980616004471E-001  1.524996355492E-022  6.334484902898E-023  8.915478652022E-023  3.619320898316E+003
 1.202000000000E+000  5.819702184035E-001  2.942010634738E-001  1.499440347000E-022  6.268107207732E-023  8.726296262265E-023  3.581394818615E+003
 1.216000000000E+000  5.789823373744E-001  2.901971047123E-001  1.473244191283E-022  6.202618258908E-023  8.529823653923E-023  3.543976539983E+003
 1.230000000000E+000  5.759591833959E-001  2.863791163782E-001  1.448360908833E-022  6.141641425188E-023  8.341967663138E-023  3.509136338770E+003
 1.245000000000E+000  5.728652079417E-001  2.824854769743E-001  1.422644118629E-022  6.076607997837E-023  8.149833188457E-023  3.471978330454E+003
 1.259000000000E+000  5.703235565278E-001  2.789843543016E-001  1.398978502967E-022  6.011081076489E-023  7.978703953179E-023  3.434538355543E+003
 1.273000000000E+000  5.682823987080E-001  2.755556312191E-001  1.375095427829E-022  5.936528996499E-023  7.814425281790E-023  3.391941695316E+003
 1.288000000000E+000  5.665428701569E-001  2.719203779924E-001  1.349086286333E-022  5.847710695844E-023  7.643152167483E-023  3.341193775534E+003
 1.303000000000E+000  5.650151793139E-001  2.683292375074E-001  1.323049894774E-022  5.755066212368E-023  7.475432735368E-023  3.288259697973E+003
 1.318000000000E+000  5.634224808913E-001  2.648103921961E-001  1.297461781162E-022  5.664426455580E-023  7.310191356040E-023  3.236471056751E+003
 1.334000000000E+000  5.615934274874E-001  2.611228611288E-001  1.270927986272E-022  5.571831823719E-023  7.137448039001E-023  3.183565462799E+003
 1.349000000000E+000  5.597500441415E-001  2.577517152611E-001  1.246951176605E-022  5.489702004580E-023  6.979809761468E-023  3.136639126193E+003
 1.365000000000E+000  5.576855261831E-001  2.542945706486E-001  1.222463271360E-022  5.407131986321E-023  6.817500727278E-023  3.089461273969E+003
 1.380000000000E+000  5.556879145225E-001  2.512197839583E-001  1.200578700720E-022  5.334316262968E-023  6.671470744234E-023  3.047856712068E+003
 1.396000000000E+000  5.534562383485E-001  2.481316240764E-001  1.178351674109E-022  5.261855891051E-023  6.521660850041E-023  3.006455186545E+003
 1.413000000000E+000  5.510816473725E-001  2.449877505797E-001  1.155832220054E-022  5.188742961402E-023  6.369579239134E-023  2.964680810527E+003
 1.429000000000E+000  5.488372469353E-001  2.420906099559E-001  1.135413622830E-022  5.122563359429E-023  6.231572868866E-023  2.926867914904E+003
 1.445000000000E+000  5.465704449634E-001  2.392183839396E-001  1.115508203202E-022  5.058043882177E-023  6.097038149845E-023  2.890003561140E+003
 1.462000000000E+000  5.441107379549E-001  2.361855045025E-001  1.094808878218E-022  4.991116115713E-023  5.956972666469E-023  2.851763188394E+003
 1.479000000000E+000  5.415501873821E-001  2.331654649800E-001  1.074579431812E-022  4.926407391570E-023  5.819386926545E-023  2.814790705046E+003
 1.496000000000E+000  5.389454033746E-001  2.301349254476E-001  1.054734653282E-022  4.862902601160E-023  5.684443931664E-023  2.778506110703E+003
 1.514000000000E+000  5.361660547784E-001  2.269583878233E-001  1.034234877779E-022  4.797132436460E-023  5.545216341330E-023  2.740927154365E+003
 1.531000000000E+000  5.335566003001E-001  2.240462081610E-001  1.015469380716E-022  4.736589902324E-023  5.418103904837E-023  2.706335097964E+003
 1.549000000000E+000  5.308404341389E-001  2.210949604622E-001  9.963154402905E-023  4.674309194274E-023  5.288845208631E-023  2.670749904904E+003
 1.567000000000E+000  5.281485165727E-001  2.182648577797E-001  9.779406710533E-023  4.614427563403E-023  5.164979147129E-023  2.636535467367E+003
 1.585000000000E+000  5.255105488057E-001  2.155324326407E-001  9.602452693782E-023  4.556262508792E-023  5.046190184990E-023  2.603301826284E+003
 1.603000000000E+000  5.229064783970E-001  2.128492654079E-001  9.430941075453E-023  4.499440889719E-023  4.931500185735E-023  2.570835781051E+003
 1.622000000000E+000  5.201655406549E-001  2.100314566614E-001  9.254392851489E-023  4.440576590461E-023  4.813816261028E-023  2.537202614072E+003
 1.641000000000E+000  5.174056068375E-001  2.071905683667E-001  9.081532023722E-023  4.382696435974E-023  4.698835587748E-023  2.504131755755E+003
 1.660000000000E+000  5.145886332998E-001  2.042905550374E-001  8.911908745866E-023  4.325941804238E-023  4.585966941627E-023  2.471703984931E+003
 1.679000000000E+000  5.117211955722E-001  2.013375029536E-001  8.745534221662E-023  4.270258993836E-023  4.475275227826E-023  2.439888618338E+003
 1.698000000000E+000  5.088476804151E-001  1.983782300429E-001  8.582885551410E-023  4.215504147307E-023  4.367381404103E-023  2.408603460450E+003
 1.718000000000E+000  5.058501548834E-001  1.953136058886E-001  8.416485269199E-023  4.159004892201E-023  4.257480376998E-023  2.376321603617E+003
 1.738000000000E+000  5.029067696944E-001  1.923370483357E-001  8.255541322554E-023  4.103773703950E-023  4.151767618604E-023  2.344764279393E+003
 1.758000000000E+000  5.000289488373E-001  1.894562245088E-001  8.100119562187E-023  4.049825292050E-023  4.050294270137E-023  2.313939892310E+003
 1.778000000000E+000  4.971848424508E-001  1.866662952880E-001  7.950085660165E-023  3.997423573746E-023  3.952662086419E-023  2.283999236191E+003
 1.799000000000E+000  4.941906340845E-001  1.838129534656E-001  7.797794639981E-023  3.944197562388E-023  3.853597077593E-023  2.253587605538E+003
 1.820000000000E+000  4.912212512217E-001  1.809734941658E-001  7.649452574776E-023  3.891878909833E-023  3.757573664943E-023  2.223694410517E+003
 1.841000000000E+000  4.882519164786E-001  1.781037739611E-001  7.504347930773E-023  3.840335671651E-023  3.664012259122E-023  2.194244262323E+003
 1.862000000000E+000  4.852636514557E-001  1.751735174782E-001  7.362084179709E-023  3.789532328339E-023  3.572551851370E-023  2.165216866257E+003
 1.884000000000E+000  4.821021610782E-001  1.720454943050E-001  7.216262184959E-023  3.737286590683E-023  3.478975594276E-023  2.135365332463E+003
 1.906000000000E+000  4.789060659091E-001  1.688956787238E-001  7.074407505013E-023  3.686430838150E-023  3.387976666863E-023  2.106307991453E+003
 1.928000000000E+000  4.756421844894E-001  1.657835303552E-001  6.937624160951E-023  3.637797449870E-023  3.299826711081E-023  2.078520437887E+003
 1.950000000000E+000  4.723872634866E-001  1.627200415459E-001  6.805401363391E-023  3.590616436411E-023  3.214784926980E-023  2.051562724571E+003
 1.972000000000E+000  4.691756388969E-001  1.597175706481E-001  6.677369335060E-023  3.544510311133E-023  3.132859023927E-023  2.025219167783E+003
 1.995000000000E+000  4.658761499636E-001  1.566444378278E-001  6.547596223095E-023  3.497227303163E-023  3.050368919932E-023  1.998203178085E+003
 2.018000000000E+000  4.626267675117E-001  1.536247410841E-001  6.421571759529E-023  3.450780774074E-023  2.970790985455E-023  1.971665125510E+003
 2.042000000000E+000  4.592672923820E-001  1.505016633361E-001  6.293598874078E-023  3.403154759842E-023  2.890444114236E-023  1.944453153068E+003
 2.065000000000E+000  4.560551853966E-001  1.475012438027E-001  6.173938632768E-023  3.358281904974E-023  2.815656727794E-023  1.918814247319E+003
 2.089000000000E+000  4.526840125954E-001  1.443402875915E-001  6.051979545562E-023  3.312345160732E-023  2.739634384830E-023  1.892567469407E+003
 2.114000000000E+000  4.491635444051E-001  1.410100749765E-001  5.927946417590E-023  3.265328993621E-023  2.662617423968E-023  1.865703943992E+003
 2.138000000000E+000  4.457636770392E-001  1.377986342149E-001  5.811985584111E-023  3.221213519239E-023  2.590772064872E-023  1.840497781088E+003
 2.163000000000E+000  4.422291243946E-001  1.344572227293E-001  5.694497709923E-023  3.176224973797E-023  2.518272736126E-023  1.814792773467E+003
 2.188000000000E+000  4.387265483705E-001  1.311378206114E-001  5.580384777475E-023  3.132121825474E-023  2.448262952001E-023  1.789593653278E+003
 2.213000000000E+000  4.352634148998E-001  1.278597702719E-001  5.469663093112E-023  3.088918856853E-023  2.380744236260E-023  1.764908866812E+003
 2.239000000000E+000  4.317039203786E-001  1.245067345642E-001  5.357985165245E-023  3.044921964078E-023  2.313063201166E-023  1.739770457625E+003
 2.265000000000E+000  4.281640107886E-001  1.212286216736E-001  5.249738061590E-023  3.001989157550E-023  2.247748904040E-023  1.715240033088E+003
 2.291000000000E+000  4.246257538927E-001  1.180205219726E-001  5.144718143376E-023  2.960138323179E-023  2.184579820197E-023  1.691327812635E+003
 2.317000000000E+000  4.210999726258E-001  1.148362200572E-001  5.042496156434E-023  2.919101162994E-023  2.123394993440E-023  1.667880499438E+003
 2.344000000000E+000  4.174426670651E-001  1.115346477411E-001  4.939102979306E-023  2.877310658715E-023  2.061792320591E-023  1.644002749659E+003
 2.371000000000E+000  4.137877059574E-001  1.082275479160E-001  4.838407942592E-023  2.836334219541E-023  2.002073723051E-023  1.620590130493E+003
 2.399000000000E+000  4.100047199062E-001  1.047918025068E-001  4.736788096320E-023  2.794682619633E-023  1.942105476687E-023  1.596791746204E+003
 2.427000000000E+000  4.062325876132E-001  1.013627110264E-001  4.638036671382E-023  2.753915032922E-023  1.884121638460E-023  1.573498458617E+003
 2.455000000000E+000  4.024446103685E-001  9.798480203200E-002  4.542322916063E-023  2.714289539940E-023  1.828033376123E-023  1.550857726647E+003
