# DL07 PAH, neutral: the DL07 absorption cross sections (not Mie)
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_abs
  4.121000E+002  1.258925E-001  5.517222E-005
  4.121000E+002  1.412538E-001  6.227635E-005
  4.121000E+002  1.584893E-001  7.044134E-005
  4.121000E+002  1.778279E-001  7.984542E-005
  4.121000E+002  1.995262E-001  9.070039E-005
  4.121000E+002  2.238721E-001  1.032592E-004
  4.121000E+002  2.511886E-001  1.178255E-004
  4.121000E+002  2.818383E-001  1.347649E-004
  4.121000E+002  3.162278E-001  1.545191E-004
  4.121000E+002  3.548134E-001  1.776216E-004
  4.121000E+002  3.981072E-001  2.047167E-004
  4.121000E+002  4.466836E-001  2.365792E-004
  4.121000E+002  5.011872E-001  2.741360E-004
  4.121000E+002  5.623413E-001  3.184848E-004
  4.121000E+002  6.309573E-001  3.709082E-004
  4.121000E+002  7.079458E-001  4.328773E-004
  4.121000E+002  7.943282E-001  5.060382E-004
  4.121000E+002  8.912509E-001  5.921740E-004
  4.121000E+002  1.000000E+000  6.931404E-004
  4.121000E+002  1.122018E+000  8.107782E-004
  4.121000E+002  1.258925E+000  9.468258E-004
  4.121000E+002  1.412538E+000  1.102876E-003
  4.121000E+002  1.584893E+000  1.280453E-003
  4.121000E+002  1.778279E+000  1.481299E-003
  4.121000E+002  1.995262E+000  1.707967E-003
  4.121000E+002  2.238721E+000  1.964767E-003
  4.121000E+002  2.511886E+000  2.259055E-003
  4.121000E+002  2.818383E+000  2.602832E-003
  4.121000E+002  3.162278E+000  3.014582E-003
  4.121000E+002  3.548134E+000  3.521404E-003
  4.121000E+002  3.981072E+000  4.161595E-003
  4.121000E+002  4.466836E+000  4.987943E-003
  4.121000E+002  5.011872E+000  6.071943E-003
  4.169000E+002  3.548134E-004  8.482045E-009
  4.169000E+002  3.981072E-004  9.046781E-009
  4.169000E+002  4.466836E-004  9.600352E-009
  4.169000E+002  5.011872E-004  1.022687E-008
  4.169000E+002  5.623413E-004  1.098166E-008
  4.169000E+002  6.309573E-004  1.177305E-008
  4.169000E+002  7.079458E-004  1.270409E-008
  4.169000E+002  7.943282E-004  1.374076E-008
  4.169000E+002  8.912509E-004  1.489470E-008
  4.169000E+002  1.000000E-003  1.619276E-008
  4.169000E+002  1.122018E-003  1.766011E-008
  4.169000E+002  1.258925E-003  1.931080E-008
  4.169000E+002  1.412538E-003  2.116906E-008
  4.169000E+002  1.584893E-003  2.325832E-008
  4.169000E+002  1.778279E-003  2.561795E-008
  4.169000E+002  1.995262E-003  2.827662E-008
  4.169000E+002  2.238721E-003  3.127702E-008
  4.169000E+002  2.511886E-003  3.466413E-008
  4.169000E+002  2.818383E-003  3.848444E-008
  4.169000E+002  3.162278E-003  4.279555E-008
  4.169000E+002  3.548134E-003  4.765753E-008
  4.169000E+002  3.981072E-003  5.314001E-008
  4.169000E+002  4.466836E-003  5.931592E-008
  4.169000E+002  5.011872E-003  8.562126E-008
  4.169000E+002  5.623413E-003  9.759477E-007
  4.169000E+002  6.309573E-003  1.779985E-006
  4.169000E+002  7.079458E-003  2.528147E-006
  4.169000E+002  7.943282E-003  3.244063E-006
  4.169000E+002  8.912509E-003  3.946349E-006
  4.169000E+002  1.000000E-002  4.650064E-006
  4.169000E+002  1.122018E-002  5.367938E-006
  4.169000E+002  1.258925E-002  6.111400E-006
  4.169000E+002  1.412538E-002  6.891410E-006
  4.169000E+002  1.584893E-002  7.719110E-006
  4.169000E+002  1.778279E-002  8.606289E-006
  4.169000E+002  1.995262E-002  9.565713E-006
  4.169000E+002  2.238721E-002  1.061136E-005
  4.169000E+002  2.511886E-002  1.175864E-005
  4.169000E+002  2.818383E-002  1.302456E-005
  4.169000E+002  3.162278E-002  1.442802E-005
  4.169000E+002  3.548134E-002  1.599016E-005
  4.169000E+002  3.981072E-002  1.773475E-005
  4.169000E+002  4.466836E-002  1.968880E-005
  4.169000E+002  5.011872E-002  2.188328E-005
  4.169000E+002  5.623413E-002  2.435390E-005
  4.169000E+002  6.309573E-002  2.714222E-005
  4.169000E+002  7.079458E-002  3.029680E-005
  4.169000E+002  7.943282E-002  3.387452E-005
  4.169000E+002  8.912509E-002  3.794216E-005
  4.169000E+002  1.000000E-001  4.257803E-005
  4.169000E+002  1.122018E-001  4.787400E-005
  4.169000E+002  1.258925E-001  5.393780E-005
  4.169000E+002  1.412538E-001  6.089599E-005
  4.169000E+002  1.584893E-001  6.889763E-005
  4.169000E+002  1.778279E-001  7.811901E-005
  4.169000E+002  1.995262E-001  8.876973E-005
  4.169000E+002  2.238721E-001  1.011002E-004
  4.169000E+002  2.511886E-001  1.154111E-004
  4.169000E+002  2.818383E-001  1.320648E-004
  4.169000E+002  3.162278E-001  1.514988E-004
  4.169000E+002  3.548134E-001  1.742422E-004
  4.169000E+002  3.981072E-001  2.009338E-004
  4.169000E+002  4.466836E-001  2.323422E-004
  4.169000E+002  5.011872E-001  2.693865E-004
  4.169000E+002  5.623413E-001  3.131551E-004
  4.169000E+002  6.309573E-001  3.649194E-004
  4.169000E+002  7.079458E-001  4.261363E-004
  4.169000E+002  7.943282E-001  4.984335E-004
  4.169000E+002  8.912509E-001  5.835714E-004
  4.169000E+002  1.000000E+000  6.833758E-004
  4.169000E+002  1.122018E+000  7.996496E-004
  4.169000E+002  1.258925E+000  9.340822E-004
  4.169000E+002  1.412538E+000  1.088204E-003
  4.169000E+002  1.584893E+000  1.263459E-003
  4.169000E+002  1.778279E+000  1.461490E-003
  4.169000E+002  1.995262E+000  1.684719E-003
  4.169000E+002  2.238721E+000  1.937284E-003
  4.169000E+002  2.511886E+000  2.226315E-003
  4.169000E+002  2.818383E+000  2.563500E-003
  4.169000E+002  3.162278E+000  2.966893E-003
  4.169000E+002  3.548134E+000  3.463003E-003
  4.169000E+002  3.981072E+000  4.089318E-003
  4.169000E+002  4.466836E+000  4.897531E-003
  4.169000E+002  5.011872E+000  5.957701E-003
  4.217000E+002  3.548134E-004  8.295691E-009
  4.217000E+002  3.981072E-004  8.847327E-009
  4.217000E+002  4.466836E-004  9.388174E-009
  4.217000E+002  5.011872E-004  1.000043E-008
  4.217000E+002  5.623413E-004  1.073818E-008
  4.217000E+002  6.309573E-004  1.151184E-008
  4.217000E+002  7.079458E-004  1.242212E-008
  4.217000E+002  7.943282E-004  1.343580E-008
  4.217000E+002  8.912509E-004  1.456427E-008
  4.217000E+002  1.000000E-003  1.583381E-008
  4.217000E+002  1.122018E-003  1.726906E-008
  4.217000E+002  1.258925E-003  1.888380E-008
  4.217000E+002  1.412538E-003  2.070177E-008
  4.217000E+002  1.584893E-003  2.274594E-008
  4.217000E+002  1.778279E-003  2.505486E-008
  4.217000E+002  1.995262E-003  2.765663E-008
  4.217000E+002  2.238721E-003  3.059306E-008
  4.217000E+002  2.511886E-003  3.390818E-008
  4.217000E+002  2.818383E-003  3.764750E-008
  4.217000E+002  3.162278E-003  4.186734E-008
  4.217000E+002  3.548134E-003  4.662634E-008
  4.217000E+002  3.981072E-003  5.199245E-008
  4.217000E+002  4.466836E-003  5.803673E-008
  4.217000E+002  5.011872E-003  8.380620E-008
  4.217000E+002  5.623413E-003  9.563217E-007
  4.217000E+002  6.309573E-003  1.744160E-006
  4.217000E+002  7.079458E-003  2.477000E-006
  4.217000E+002  7.943282E-003  3.177895E-006
  4.217000E+002  8.912509E-003  3.865018E-006
  4.217000E+002  1.000000E-002  4.553094E-006
  4.217000E+002  1.122018E-002  5.254604E-006
  4.217000E+002  1.258925E-002  5.980782E-006
  4.217000E+002  1.412538E-002  6.742428E-006
  4.217000E+002  1.584893E-002  7.550527E-006
  4.217000E+002  1.778279E-002  8.416690E-006
  4.217000E+002  1.995262E-002  9.353474E-006
  4.217000E+002  2.238721E-002  1.037461E-005
  4.217000E+002  2.511886E-002  1.149518E-005
  4.217000E+002  2.818383E-002  1.273185E-005
  4.217000E+002  3.162278E-002  1.410312E-005
  4.217000E+002  3.548134E-002  1.562965E-005
  4.217000E+002  3.981072E-002  1.733468E-005
  4.217000E+002  4.466836E-002  1.924465E-005
  4.217000E+002  5.011872E-002  2.138983E-005
  4.217000E+002  5.623413E-002  2.380522E-005
  4.217000E+002  6.309573E-002  2.653153E-005
  4.217000E+002  7.079458E-002  2.961639E-005
  4.217000E+002  7.943282E-002  3.311569E-005
  4.217000E+002  8.912509E-002  3.709511E-005
  4.217000E+002  1.000000E-001  4.163179E-005
  4.217000E+002  1.122018E-001  4.681634E-005
  4.217000E+002  1.258925E-001  5.275517E-005
  4.217000E+002  1.412538E-001  5.957339E-005
  4.217000E+002  1.584893E-001  6.741846E-005
  4.217000E+002  1.778279E-001  7.646492E-005
  4.217000E+002  1.995262E-001  8.692032E-005
  4.217000E+002  2.238721E-001  9.903278E-005
  4.217000E+002  2.511886E-001  1.131003E-004
  4.217000E+002  2.818383E-001  1.294820E-004
  4.217000E+002  3.162278E-001  1.486121E-004
  4.217000E+002  3.548134E-001  1.710152E-004
  4.217000E+002  3.981072E-001  1.973254E-004
  4.217000E+002  4.466836E-001  2.283055E-004
  4.217000E+002  5.011872E-001  2.648677E-004
  4.217000E+002  5.623413E-001  3.080919E-004
  4.217000E+002  6.309573E-001  3.592393E-004
  4.217000E+002  7.079458E-001  4.197535E-004
  4.217000E+002  7.943282E-001  4.912460E-004
  4.217000E+002  8.912509E-001  5.754552E-004
  4.217000E+002  1.000000E+000  6.741795E-004
  4.217000E+002  1.122018E+000  7.891852E-004
  4.217000E+002  1.258925E+000  9.221146E-004
  4.217000E+002  1.412538E+000  1.074438E-003
  4.217000E+002  1.584893E+000  1.247520E-003
  4.217000E+002  1.778279E+000  1.442905E-003
  4.217000E+002  1.995262E+000  1.662886E-003
  4.217000E+002  2.238721E+000  1.911432E-003
  4.217000E+002  2.511886E+000  2.195448E-003
  4.217000E+002  2.818383E+000  2.526315E-003
  4.217000E+002  3.162278E+000  2.921669E-003
  4.217000E+002  3.548134E+000  3.407440E-003
  4.217000E+002  3.981072E+000  4.020323E-003
  4.217000E+002  4.466836E+000  4.810949E-003
  4.217000E+002  5.011872E+000  5.847966E-003
  4.266000E+002  3.548134E-004  8.111406E-009
  4.266000E+002  3.981072E-004  8.650125E-009
  4.266000E+002  4.466836E-004  9.178422E-009
  4.266000E+002  5.011872E-004  9.776618E-009
  4.266000E+002  5.623413E-004  1.049755E-008
  4.266000E+002  6.309573E-004  1.125371E-008
  4.266000E+002  7.079458E-004  1.214350E-008
  4.266000E+002  7.943282E-004  1.313448E-008
  4.266000E+002  8.912509E-004  1.423782E-008
  4.266000E+002  1.000000E-003  1.547922E-008
  4.266000E+002  1.122018E-003  1.688278E-008
  4.266000E+002  1.258925E-003  1.846204E-008
  4.266000E+002  1.412538E-003  2.024024E-008
  4.266000E+002  1.584893E-003  2.223989E-008
  4.266000E+002  1.778279E-003  2.449874E-008
  4.266000E+002  1.995262E-003  2.704433E-008
  4.266000E+002  2.238721E-003  2.991759E-008
  4.266000E+002  2.511886E-003  3.316163E-008
  4.266000E+002  2.818383E-003  3.682096E-008
  4.266000E+002  3.162278E-003  4.095063E-008
  4.266000E+002  3.548134E-003  4.560790E-008
  4.266000E+002  3.981072E-003  5.085905E-008
  4.266000E+002  4.466836E-003  5.677323E-008
  4.266000E+002  5.011872E-003  8.201227E-008
  4.266000E+002  5.623413E-003  9.368841E-007
  4.266000E+002  6.309573E-003  1.708669E-006
  4.266000E+002  7.079458E-003  2.426322E-006
  4.266000E+002  7.943282E-003  3.112328E-006
  4.266000E+002  8.912509E-003  3.784425E-006
  4.266000E+002  1.000000E-002  4.457010E-006
  4.266000E+002  1.122018E-002  5.142320E-006
  4.266000E+002  1.258925E-002  5.851400E-006
  4.266000E+002  1.412538E-002  6.594891E-006
  4.266000E+002  1.584893E-002  7.383617E-006
  4.266000E+002  1.778279E-002  8.229017E-006
  4.266000E+002  1.995262E-002  9.143434E-006
  4.266000E+002  2.238721E-002  1.014034E-005
  4.266000E+002  2.511886E-002  1.123453E-005
  4.266000E+002  2.818383E-002  1.244230E-005
  4.266000E+002  3.162278E-002  1.378175E-005
  4.266000E+002  3.548134E-002  1.527306E-005
  4.266000E+002  3.981072E-002  1.693898E-005
  4.266000E+002  4.466836E-002  1.880534E-005
  4.266000E+002  5.011872E-002  2.090177E-005
  4.266000E+002  5.623413E-002  2.326250E-005
  4.266000E+002  6.309573E-002  2.592745E-005
  4.266000E+002  7.079458E-002  2.894332E-005
  4.266000E+002  7.943282E-002  3.236501E-005
  4.266000E+002  8.912509E-002  3.625710E-005
  4.266000E+002  1.000000E-001  4.069558E-005
  4.266000E+002  1.122018E-001  4.576980E-005
  4.266000E+002  1.258925E-001  5.158484E-005
  4.266000E+002  1.412538E-001  5.826436E-005
  4.266000E+002  1.584893E-001  6.595423E-005
  4.266000E+002  1.778279E-001  7.482722E-005
  4.266000E+002  1.995262E-001  8.508884E-005
  4.266000E+002  2.238721E-001  9.698490E-005
  4.266000E+002  2.511886E-001  1.108107E-004
  4.266000E+002  2.818383E-001  1.269223E-004
  4.266000E+002  3.162278E-001  1.457501E-004
  4.266000E+002  3.548134E-001  1.678148E-004
  4.266000E+002  3.981072E-001  1.937453E-004
  4.266000E+002  4.466836E-001  2.242986E-004
  4.266000E+002  5.011872E-001  2.603800E-004
  4.266000E+002  5.623413E-001  3.030610E-004
  4.266000E+002  6.309573E-001  3.535921E-004
  4.266000E+002  7.079458E-001  4.134040E-004
  4.266000E+002  7.943282E-001  4.840914E-004
  4.266000E+002  8.912509E-001  5.673714E-004
  4.266000E+002  1.000000E+000  6.650144E-004
  4.266000E+002  1.122018E+000  7.787511E-004
  4.266000E+002  1.258925E+000  9.101771E-004
  4.266000E+002  1.412538E+000  1.060703E-003
  4.266000E+002  1.584893E+000  1.231618E-003
  4.266000E+002  1.778279E+000  1.424367E-003
  4.266000E+002  1.995262E+000  1.641119E-003
  4.266000E+002  2.238721E+000  1.885676E-003
  4.266000E+002  2.511886E+000  2.164723E-003
  4.266000E+002  2.818383E+000  2.489342E-003
  4.266000E+002  3.162278E+000  2.876755E-003
  4.266000E+002  3.548134E+000  3.352321E-003
  4.266000E+002  3.981072E+000  3.951958E-003
  4.266000E+002  4.466836E+000  4.725243E-003
  4.266000E+002  5.011872E+000  5.739433E-003
  4.315000E+002  3.548134E-004  7.932888E-009
  4.315000E+002  3.981072E-004  8.459130E-009
  4.315000E+002  4.466836E-004  8.975304E-009
  4.315000E+002  5.011872E-004  9.559909E-009
  4.315000E+002  5.623413E-004  1.026460E-008
  4.315000E+002  6.309573E-004  1.100383E-008
  4.315000E+002  7.079458E-004  1.187381E-008
  4.315000E+002  7.943282E-004  1.284285E-008
  4.315000E+002  8.912509E-004  1.392188E-008
  4.315000E+002  1.000000E-003  1.513607E-008
  4.315000E+002  1.122018E-003  1.650900E-008
  4.315000E+002  1.258925E-003  1.805393E-008
  4.315000E+002  1.412538E-003  1.979367E-008
  4.315000E+002  1.584893E-003  2.175027E-008
  4.315000E+002  1.778279E-003  2.396070E-008
  4.315000E+002  1.995262E-003  2.645195E-008
  4.315000E+002  2.238721E-003  2.926411E-008
  4.315000E+002  2.511886E-003  3.243938E-008
  4.315000E+002  2.818383E-003  3.602132E-008
  4.315000E+002  3.162278E-003  4.006375E-008
  4.315000E+002  3.548134E-003  4.462258E-008
  4.315000E+002  3.981072E-003  4.976244E-008
  4.315000E+002  4.466836E-003  5.555069E-008
  4.315000E+002  5.011872E-003  8.027540E-008
  4.315000E+002  5.623413E-003  9.180262E-007
  4.315000E+002  6.309573E-003  1.674228E-006
  4.315000E+002  7.079458E-003  2.377133E-006
  4.315000E+002  7.943282E-003  3.048682E-006
  4.315000E+002  8.912509E-003  3.706193E-006
  4.315000E+002  1.000000E-002  4.363749E-006
  4.315000E+002  1.122018E-002  5.033351E-006
  4.315000E+002  1.258925E-002  5.725863E-006
  4.315000E+002  1.412538E-002  6.451771E-006
  4.315000E+002  1.584893E-002  7.221745E-006
  4.315000E+002  1.778279E-002  8.047049E-006
  4.315000E+002  1.995262E-002  8.939821E-006
  4.315000E+002  2.238721E-002  9.913283E-006
  4.315000E+002  2.511886E-002  1.098193E-005
  4.315000E+002  2.818383E-002  1.216172E-005
  4.315000E+002  3.162278E-002  1.347035E-005
  4.315000E+002  3.548134E-002  1.492756E-005
  4.315000E+002  3.981072E-002  1.655559E-005
  4.315000E+002  4.466836E-002  1.837971E-005
  4.315000E+002  5.011872E-002  2.042888E-005
  4.315000E+002  5.623413E-002  2.273666E-005
  4.315000E+002  6.309573E-002  2.534214E-005
  4.315000E+002  7.079458E-002  2.829114E-005
  4.315000E+002  7.943282E-002  3.163758E-005
  4.315000E+002  8.912509E-002  3.544500E-005
  4.315000E+002  1.000000E-001  3.978823E-005
  4.315000E+002  1.122018E-001  4.475543E-005
  4.315000E+002  1.258925E-001  5.045035E-005
  4.315000E+002  1.412538E-001  5.699525E-005
  4.315000E+002  1.584893E-001  6.453443E-005
  4.315000E+002  1.778279E-001  7.323891E-005
  4.315000E+002  1.995262E-001  8.331223E-005
  4.315000E+002  2.238721E-001  9.499790E-005
  4.315000E+002  2.511886E-001  1.085885E-004
  4.315000E+002  2.818383E-001  1.244372E-004
  4.315000E+002  3.162278E-001  1.429707E-004
  4.315000E+002  3.548134E-001  1.647055E-004
  4.315000E+002  3.981072E-001  1.902657E-004
  4.315000E+002  4.466836E-001  2.204025E-004
  4.315000E+002  5.011872E-001  2.560143E-004
  4.315000E+002  5.623413E-001  2.981642E-004
  4.315000E+002  6.309573E-001  3.480924E-004
  4.315000E+002  7.079458E-001  4.072166E-004
  4.315000E+002  7.943282E-001  4.771152E-004
  4.315000E+002  8.912509E-001  5.594844E-004
  4.315000E+002  1.000000E+000  6.560674E-004
  4.315000E+002  1.122018E+000  7.685600E-004
  4.315000E+002  1.258925E+000  8.985132E-004
  4.315000E+002  1.412538E+000  1.047280E-003
  4.315000E+002  1.584893E+000  1.216076E-003
  4.315000E+002  1.778279E+000  1.406254E-003
  4.315000E+002  1.995262E+000  1.619859E-003
  4.315000E+002  2.238721E+000  1.860539E-003
  4.315000E+002  2.511886E+000  2.134765E-003
  4.315000E+002  2.818383E+000  2.453330E-003
  4.315000E+002  3.162278E+000  2.833057E-003
  4.315000E+002  3.548134E+000  3.298757E-003
  4.315000E+002  3.981072E+000  3.885595E-003
  4.315000E+002  4.466836E+000  4.642131E-003
  4.315000E+002  5.011872E+000  5.634273E-003
  4.365000E+002  3.548134E-004  7.756427E-009
  4.365000E+002  3.981072E-004  8.270373E-009
  4.365000E+002  4.466836E-004  8.774593E-009
  4.365000E+002  5.011872E-004  9.345797E-009
  4.365000E+002  5.623413E-004  1.003446E-008
  4.365000E+002  6.309573E-004  1.075700E-008
  4.365000E+002  7.079458E-004  1.160744E-008
  4.365000E+002  7.943282E-004  1.255484E-008
  4.365000E+002  8.912509E-004  1.360989E-008
  4.365000E+002  1.000000E-003  1.479721E-008
  4.365000E+002  1.122018E-003  1.613991E-008
  4.365000E+002  1.258925E-003  1.765099E-008
  4.365000E+002  1.412538E-003  1.935277E-008
  4.365000E+002  1.584893E-003  2.126688E-008
  4.365000E+002  1.778279E-003  2.342951E-008
  4.365000E+002  1.995262E-003  2.586714E-008
  4.365000E+002  2.238721E-003  2.861898E-008
  4.365000E+002  2.511886E-003  3.172637E-008
  4.365000E+002  2.818383E-003  3.523191E-008
  4.365000E+002  3.162278E-003  3.918819E-008
  4.365000E+002  3.548134E-003  4.364980E-008
  4.365000E+002  3.981072E-003  4.867974E-008
  4.365000E+002  4.466836E-003  5.434359E-008
  4.365000E+002  5.011872E-003  7.855939E-008
  4.365000E+002  5.623413E-003  8.993572E-007
  4.365000E+002  6.309573E-003  1.640123E-006
  4.365000E+002  7.079458E-003  2.328417E-006
  4.365000E+002  7.943282E-003  2.985641E-006
  4.365000E+002  8.912509E-003  3.628705E-006
  4.365000E+002  1.000000E-002  4.271382E-006
  4.365000E+002  1.122018E-002  4.925443E-006
  4.365000E+002  1.258925E-002  5.601574E-006
  4.365000E+002  1.412538E-002  6.310107E-006
  4.365000E+002  1.584893E-002  7.061558E-006
  4.365000E+002  1.778279E-002  7.867017E-006
  4.365000E+002  1.995262E-002  8.738415E-006
  4.365000E+002  2.238721E-002  9.688725E-006
  4.365000E+002  2.511886E-002  1.073215E-005
  4.365000E+002  2.818383E-002  1.188430E-005
  4.365000E+002  3.162278E-002  1.316248E-005
  4.365000E+002  3.548134E-002  1.458599E-005
  4.365000E+002  3.981072E-002  1.617657E-005
  4.365000E+002  4.466836E-002  1.795892E-005
  4.365000E+002  5.011872E-002  1.996138E-005
  4.365000E+002  5.623413E-002  2.221679E-005
  4.365000E+002  6.309573E-002  2.476345E-005
  4.365000E+002  7.079458E-002  2.764631E-005
  4.365000E+002  7.943282E-002  3.091833E-005
  4.365000E+002  8.912509E-002  3.464197E-005
  4.365000E+002  1.000000E-001  3.889095E-005
  4.365000E+002  1.122018E-001  4.375221E-005
  4.365000E+002  1.258925E-001  4.932821E-005
  4.365000E+002  1.412538E-001  5.573977E-005
  4.365000E+002  1.584893E-001  6.312966E-005
  4.365000E+002  1.778279E-001  7.166713E-005
  4.365000E+002  1.995262E-001  8.155373E-005
  4.365000E+002  2.238721E-001  9.303067E-005
  4.365000E+002  2.511886E-001  1.063879E-004
  4.365000E+002  2.818383E-001  1.219755E-004
  4.365000E+002  3.162278E-001  1.402165E-004
  4.365000E+002  3.548134E-001  1.616233E-004
  4.365000E+002  3.981072E-001  1.868150E-004
  4.365000E+002  4.466836E-001  2.165371E-004
  4.365000E+002  5.011872E-001  2.516808E-004
  4.365000E+002  5.623413E-001  2.933009E-004
  4.365000E+002  6.309573E-001  3.426272E-004
  4.365000E+002  7.079458E-001  4.010645E-004
  4.365000E+002  7.943282E-001  4.701745E-004
  4.365000E+002  8.912509E-001  5.516326E-004
  4.365000E+002  1.000000E+000  6.471553E-004
  4.365000E+002  1.122018E+000  7.584037E-004
  4.365000E+002  1.258925E+000  8.868846E-004
  4.365000E+002  1.412538E+000  1.033894E-003
  4.365000E+002  1.584893E+000  1.200578E-003
  4.365000E+002  1.778279E+000  1.388195E-003
  4.365000E+002  1.995262E+000  1.598674E-003
  4.365000E+002  2.238721E+000  1.835507E-003
  4.365000E+002  2.511886E+000  2.104958E-003
  4.365000E+002  2.818383E+000  2.417536E-003
  4.365000E+002  3.162278E+000  2.789674E-003
  4.365000E+002  3.548134E+000  3.245640E-003
  4.365000E+002  3.981072E+000  3.819859E-003
  4.365000E+002  4.466836E+000  4.559886E-003
  4.365000E+002  5.011872E+000  5.530298E-003
  4.416000E+002  3.548134E-004  7.582127E-009
  4.416000E+002  3.981072E-004  8.083961E-009
  4.416000E+002  4.466836E-004  8.576406E-009
  4.416000E+002  5.011872E-004  9.134403E-009
  4.416000E+002  5.623413E-004  9.807269E-009
  4.416000E+002  6.309573E-004  1.051336E-008
  4.416000E+002  7.079458E-004  1.134454E-008
  4.416000E+002  7.943282E-004  1.227059E-008
  4.416000E+002  8.912509E-004  1.330200E-008
  4.416000E+002  1.000000E-003  1.446284E-008
  4.416000E+002  1.122018E-003  1.577573E-008
  4.416000E+002  1.258925E-003  1.725342E-008
  4.416000E+002  1.412538E-003  1.891777E-008
  4.416000E+002  1.584893E-003  2.078998E-008
  4.416000E+002  1.778279E-003  2.290548E-008
  4.416000E+002  1.995262E-003  2.529020E-008
  4.416000E+002  2.238721E-003  2.798256E-008
  4.416000E+002  2.511886E-003  3.102299E-008
  4.416000E+002  2.818383E-003  3.445315E-008
  4.416000E+002  3.162278E-003  3.832443E-008
  4.416000E+002  3.548134E-003  4.269009E-008
  4.416000E+002  3.981072E-003  4.761153E-008
  4.416000E+002  4.466836E-003  5.315256E-008
  4.416000E+002  5.011872E-003  7.686517E-008
  4.416000E+002  5.623413E-003  8.808881E-007
  4.416000E+002  6.309573E-003  1.606374E-006
  4.416000E+002  7.079458E-003  2.280201E-006
  4.416000E+002  7.943282E-003  2.923244E-006
  4.416000E+002  8.912509E-003  3.552008E-006
  4.416000E+002  1.000000E-002  4.179966E-006
  4.416000E+002  1.122018E-002  4.818663E-006
  4.416000E+002  1.258925E-002  5.478611E-006
  4.416000E+002  1.412538E-002  6.169987E-006
  4.416000E+002  1.584893E-002  6.903156E-006
  4.416000E+002  1.778279E-002  7.689034E-006
  4.416000E+002  1.995262E-002  8.539342E-006
  4.416000E+002  2.238721E-002  9.466806E-006
  4.416000E+002  2.511886E-002  1.048533E-005
  4.416000E+002  2.818383E-002  1.161020E-005
  4.416000E+002  3.162278E-002  1.285831E-005
  4.416000E+002  3.548134E-002  1.424855E-005
  4.416000E+002  3.981072E-002  1.580213E-005
  4.416000E+002  4.466836E-002  1.754322E-005
  4.416000E+002  5.011872E-002  1.949953E-005
  4.416000E+002  5.623413E-002  2.170320E-005
  4.416000E+002  6.309573E-002  2.419174E-005
  4.416000E+002  7.079458E-002  2.700923E-005
  4.416000E+002  7.943282E-002  3.020767E-005
  4.416000E+002  8.912509E-002  3.384849E-005
  4.416000E+002  1.000000E-001  3.800429E-005
  4.416000E+002  1.122018E-001  4.276077E-005
  4.416000E+002  1.258925E-001  4.821911E-005
  4.416000E+002  1.412538E-001  5.449872E-005
  4.416000E+002  1.584893E-001  6.174080E-005
  4.416000E+002  1.778279E-001  7.011285E-005
  4.416000E+002  1.995262E-001  7.981444E-005
  4.416000E+002  2.238721E-001  9.108447E-005
  4.416000E+002  2.511886E-001  1.042103E-004
  4.416000E+002  2.818383E-001  1.195386E-004
  4.416000E+002  3.162278E-001  1.374892E-004
  4.416000E+002  3.548134E-001  1.585701E-004
  4.416000E+002  3.981072E-001  1.833954E-004
  4.416000E+002  4.466836E-001  2.127047E-004
  4.416000E+002  5.011872E-001  2.473822E-004
  4.416000E+002  5.623413E-001  2.884743E-004
  4.416000E+002  6.309573E-001  3.372001E-004
  4.416000E+002  7.079458E-001  3.949515E-004
  4.416000E+002  7.943282E-001  4.632737E-004
  4.416000E+002  8.912509E-001  5.438213E-004
  4.416000E+002  1.000000E+000  6.382841E-004
  4.416000E+002  1.122018E+000  7.482889E-004
  4.416000E+002  1.258925E+000  8.752991E-004
  4.416000E+002  1.412538E+000  1.020555E-003
  4.416000E+002  1.584893E+000  1.185133E-003
  4.416000E+002  1.778279E+000  1.370202E-003
  4.416000E+002  1.995262E+000  1.577576E-003
  4.416000E+002  2.238721E+000  1.810595E-003
  4.416000E+002  2.511886E+000  2.075321E-003
  4.416000E+002  2.818383E+000  2.381984E-003
  4.416000E+002  3.162278E+000  2.746632E-003
  4.416000E+002  3.548134E+000  3.193001E-003
  4.416000E+002  3.981072E+000  3.754786E-003
  4.416000E+002  4.466836E+000  4.478551E-003
  4.416000E+002  5.011872E+000  5.427560E-003
  4.467000E+002  3.548134E-004  7.413336E-009
  4.467000E+002  3.981072E-004  7.903475E-009
  4.467000E+002  4.466836E-004  8.384545E-009
  4.467000E+002  5.011872E-004  8.929783E-009
  4.467000E+002  5.623413E-004  9.587387E-009
  4.467000E+002  6.309573E-004  1.027758E-008
  4.467000E+002  7.079458E-004  1.109014E-008
  4.467000E+002  7.943282E-004  1.199556E-008
  4.467000E+002  8.912509E-004  1.300412E-008
  4.467000E+002  1.000000E-003  1.413936E-008
  4.467000E+002  1.122018E-003  1.542343E-008
  4.467000E+002  1.258925E-003  1.686884E-008
  4.467000E+002  1.412538E-003  1.849700E-008
  4.467000E+002  1.584893E-003  2.032869E-008
  4.467000E+002  1.778279E-003  2.239862E-008
  4.467000E+002  1.995262E-003  2.473219E-008
  4.467000E+002  2.238721E-003  2.736702E-008
