# DL07 graphite: Mie on the D03 graphite dielectric functions, 1/3 E||c + 2/3 E-perp-c
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  1.585000E+001  1.412538E-002  7.952452E-004  7.952433E-004  1.921354E-009  2.416052E-006 -2.645478E-006
  1.585000E+001  1.584893E-002  8.914506E-004  8.914475E-004  3.045048E-009  3.415834E-006 -3.542395E-006
  1.585000E+001  1.778279E-002  9.996447E-004  9.996399E-004  4.825942E-009  4.827657E-006 -4.683924E-006
  1.585000E+001  1.995262E-002  1.121370E-003  1.121362E-003  7.648421E-009  6.820603E-006 -6.136254E-006
  1.585000E+001  2.238721E-002  1.258394E-003  1.258382E-003  1.212170E-008  9.632678E-006 -7.984998E-006
  1.585000E+001  2.511886E-002  1.412749E-003  1.412729E-003  1.921136E-008  1.359857E-005 -1.034162E-005
  1.585000E+001  2.818383E-002  1.586787E-003  1.586757E-003  3.044780E-008  1.918833E-005 -1.335200E-005
  1.585000E+001  3.162278E-002  1.783250E-003  1.783202E-003  4.825672E-008  2.706110E-005 -1.720858E-005
  1.585000E+001  3.548134E-002  2.005353E-003  2.005277E-003  7.648295E-008  3.813939E-005 -2.216744E-005
  1.585000E+001  3.981072E-002  2.256905E-003  2.256784E-003  1.212209E-007  5.371113E-005 -2.857276E-005
  1.585000E+001  4.466836E-002  2.542460E-003  2.542268E-003  1.921312E-007  7.556901E-005 -3.689228E-005
  1.585000E+001  5.011872E-002  2.867528E-003  2.867223E-003  3.045280E-007  1.061988E-004 -4.776922E-005
  1.585000E+001  5.623413E-002  3.238852E-003  3.238369E-003  4.826896E-007  1.490311E-004 -6.209932E-005
  1.585000E+001  6.309573E-002  3.664794E-003  3.664029E-003  7.651077E-007  2.087724E-004 -8.114613E-005
  1.585000E+001  7.079458E-002  4.155855E-003  4.154642E-003  1.212815E-006  2.918329E-004 -1.067149E-004
  1.585000E+001  7.943282E-002  4.725404E-003  4.723481E-003  1.922598E-006  4.068643E-004 -1.414173E-004
  1.585000E+001  8.912509E-002  5.390671E-003  5.387623E-003  3.047965E-006  5.654147E-004 -1.890749E-004
  1.585000E+001  1.000000E-001  6.174138E-003  6.169306E-003  4.832434E-006  7.826897E-004 -2.553408E-004
  1.585000E+001  1.122018E-001  7.105463E-003  7.097800E-003  7.662421E-006  1.078385E-003 -3.486536E-004
  1.585000E+001  1.258925E-001  8.224143E-003  8.211992E-003  1.215128E-005  1.477513E-003 -4.817108E-004
  1.585000E+001  1.412538E-001  9.583218E-003  9.563945E-003  1.927302E-005  2.011122E-003 -6.737358E-004
  1.585000E+001  1.584893E-001  1.125434E-002  1.122377E-002  3.057523E-005  2.716749E-003 -9.539602E-004
  1.585000E+001  1.778279E-001  1.333473E-002  1.328621E-002  4.851864E-005  3.638517E-003 -1.366938E-003
  1.585000E+001  1.995262E-001  1.595643E-002  1.587941E-002  7.701977E-005  4.826879E-003 -1.980566E-003
  1.585000E+001  2.238721E-001  1.929848E-002  1.917616E-002  1.223201E-004  6.338330E-003 -2.897971E-003
  1.585000E+001  2.511886E-001  2.360194E-002  2.340755E-002  1.943833E-004  8.235907E-003 -4.274606E-003
  1.585000E+001  2.818383E-001  2.918707E-002  2.887792E-002  3.091510E-004  1.059205E-002 -6.341596E-003
  1.585000E+001  3.162278E-001  3.646927E-002  3.597706E-002  4.922044E-004  1.349642E-002 -9.434745E-003
  1.585000E+001  3.548134E-001  4.596588E-002  4.518113E-002  7.847512E-004  1.707247E-002 -1.402388E-002
  1.585000E+001  3.981072E-001  5.827857E-002  5.702509E-002  1.253482E-003  2.150845E-002 -2.072675E-002
  1.585000E+001  4.466836E-001  7.402715E-002  7.202023E-002  2.006915E-003  2.711052E-002 -3.027326E-002
  1.585000E+001  5.011872E-001  9.371238E-002  9.048979E-002  3.222596E-003  3.438816E-002 -4.336572E-002
  1.585000E+001  5.623413E-001  1.175219E-001  1.123296E-001  5.192290E-003  4.418149E-002 -6.038507E-002
  1.585000E+001  6.309573E-001  1.451931E-001  1.367968E-001  8.396386E-003  5.782908E-002 -8.097771E-002
  1.585000E+001  7.079458E-001  1.761784E-001  1.625535E-001  1.362489E-002  7.733577E-002 -1.037397E-001
  1.585000E+001  7.943282E-001  2.103358E-001  1.881633E-001  2.217247E-002  1.054146E-001 -1.263403E-001
  1.585000E+001  8.912509E-001  2.490442E-001  2.128917E-001  3.615243E-002  1.451647E-001 -1.462013E-001
  1.585000E+001  1.000000E+000  2.962616E-001  2.372610E-001  5.900058E-002  1.991503E-001 -1.613319E-001
  1.585000E+001  1.122018E+000  3.592025E-001  2.629409E-001  9.626158E-002  2.679869E-001 -1.707249E-001
  1.585000E+001  1.258925E+000  4.488746E-001  2.921629E-001  1.567117E-001  3.491213E-001 -1.741435E-001
  1.585000E+001  1.412538E+000  5.807073E-001  3.271198E-001  2.535875E-001  4.366873E-001 -1.716258E-001
  1.585000E+001  1.584893E+000  7.740272E-001  3.693524E-001  4.046748E-001  5.228173E-001 -1.630857E-001
  1.585000E+001  1.778279E+000  1.045973E+000  4.184110E-001  6.275618E-001  5.999791E-001 -1.481131E-001
  1.585000E+001  1.995262E+000  1.393188E+000  4.693233E-001  9.238648E-001  6.631300E-001 -1.258087E-001
  1.585000E+001  2.238721E+000  1.765895E+000  5.113657E-001  1.254529E+000  7.104212E-001 -9.439791E-002
  1.585000E+001  2.511886E+000  2.073910E+000  5.343820E-001  1.539528E+000  7.423311E-001 -5.042373E-002
  1.585000E+001  2.818383E+000  2.257629E+000  5.414501E-001  1.716179E+000  7.601687E-001  1.249310E-002
  1.585000E+001  3.162278E+000  2.351614E+000  5.519793E-001  1.799635E+000  7.652764E-001  1.038811E-001
  1.585000E+001  3.548134E+000  2.458408E+000  5.843143E-001  1.874094E+000  7.623200E-001  2.253720E-001
  1.585000E+001  3.981072E+000  2.615468E+000  6.138156E-001  2.001652E+000  7.653133E-001  3.379707E-001
  1.585000E+001  4.466836E+000  2.727103E+000  6.097213E-001  2.117382E+000  7.764216E-001  4.041394E-001
  1.585000E+001  5.011872E+000  2.836225E+000  6.307474E-001  2.205478E+000  7.776102E-001  4.504786E-001
  1.603000E+001  3.548134E-004  2.269385E-005  2.269385E-005  7.545067E-016  3.324718E-011  1.041310E-008
  1.603000E+001  3.981072E-004  2.595649E-005  2.595649E-005  1.193118E-015  4.596606E-011  1.641182E-008
  1.603000E+001  4.466836E-004  2.957684E-005  2.957684E-005  1.886545E-015  6.378454E-011  1.349228E-008
  1.603000E+001  5.011872E-004  3.357376E-005  3.357376E-005  2.982851E-015  8.884472E-011  1.640979E-010
  1.603000E+001  5.623413E-004  3.796801E-005  3.796801E-005  4.716216E-015  1.242155E-010  1.373004E-008
  1.603000E+001  6.309573E-004  4.278409E-005  4.278409E-005  7.457110E-015  1.742964E-010  2.264031E-008
  1.603000E+001  7.079458E-004  4.805193E-005  4.805193E-005  1.179174E-014  2.453958E-010  1.313677E-008
  1.603000E+001  7.943282E-004  5.380869E-005  5.380869E-005  1.864787E-014  3.465587E-010  2.072934E-008
  1.603000E+001  8.912509E-004  6.010027E-005  6.010027E-005  2.949411E-014  4.907483E-010  2.487373E-008
  1.603000E+001  1.000000E-003  6.698260E-005  6.698260E-005  4.665563E-014  6.965336E-010  3.571247E-008
  1.603000E+001  1.122018E-003  7.452279E-005  7.452279E-005  7.381439E-014  9.904941E-010  4.267432E-008
  1.603000E+001  1.258925E-003  8.280023E-005  8.280023E-005  1.168017E-013  1.410644E-009  4.990014E-008
  1.603000E+001  1.412538E-003  9.190762E-005  9.190762E-005  1.848540E-013  2.011302E-009  6.022405E-008
  1.603000E+001  1.584893E-003  1.019523E-004  1.019523E-004  2.926035E-013  2.870005E-009  7.204875E-008
  1.603000E+001  1.778279E-003  1.130575E-004  1.130575E-004  4.632327E-013  4.097320E-009  8.559403E-008
  1.603000E+001  1.995262E-003  1.253646E-004  1.253646E-004  7.334737E-013  5.850724E-009  1.005932E-007
  1.603000E+001  2.238721E-003  1.390350E-004  1.390349E-004  1.161533E-012  8.354255E-009  1.156812E-007
  1.603000E+001  2.511886E-003  1.542524E-004  1.542524E-004  1.839653E-012  1.192626E-008  1.291216E-007
  1.603000E+001  2.818383E-003  1.712260E-004  1.712260E-004  2.914019E-012  1.701855E-008  1.410102E-007
  1.603000E+001  3.162278E-003  1.901931E-004  1.901931E-004  4.616311E-012  2.427171E-008  1.471357E-007
  1.603000E+001  3.548134E-003  2.114216E-004  2.114216E-004  7.313720E-012  3.459305E-008  1.456109E-007
  1.603000E+001  3.981072E-003  2.352136E-004  2.352135E-004  1.158820E-011  4.926670E-008  1.319999E-007
  1.603000E+001  4.466836E-003  2.619074E-004  2.619073E-004  1.836207E-011  7.010903E-008  1.014170E-007
  1.603000E+001  5.011872E-003  2.918813E-004  2.918813E-004  2.909712E-011  9.968818E-008  4.812268E-008
  1.603000E+001  5.623413E-003  3.255573E-004  3.255572E-004  4.611004E-011  1.416342E-007 -3.444521E-008
  1.603000E+001  6.309573E-003  3.634049E-004  3.634048E-004  7.307246E-011  2.010772E-007 -1.546644E-007
  1.603000E+001  7.079458E-003  4.059478E-004  4.059477E-004  1.158033E-010  2.852664E-007 -3.217948E-007
  1.603000E+001  7.943282E-003  4.537704E-004  4.537702E-004  1.835245E-010  4.044435E-007 -5.474730E-007
  1.603000E+001  8.912509E-003  5.075261E-004  5.075258E-004  2.908513E-010  5.730765E-007 -8.459982E-007
  1.603000E+001  1.000000E-002  5.679482E-004  5.679478E-004  4.609466E-010  8.115997E-007 -1.235083E-006
  1.603000E+001  1.122018E-002  6.358611E-004  6.358604E-004  7.305196E-010  1.148867E-006 -1.737275E-006
  1.603000E+001  1.258925E-002  7.121943E-004  7.121932E-004  1.157749E-009  1.625608E-006 -2.380872E-006
  1.603000E+001  1.412538E-002  7.979987E-004  7.979969E-004  1.834839E-009  2.299301E-006 -3.202192E-006
  1.603000E+001  1.584893E-002  8.944654E-004  8.944625E-004  2.907922E-009  3.251017E-006 -4.247402E-006
  1.603000E+001  1.778279E-002  1.002948E-003  1.002944E-003  4.608601E-009  4.595054E-006 -5.575746E-006
  1.603000E+001  1.995262E-002  1.124991E-003  1.124984E-003  7.303940E-009  6.492443E-006 -7.263238E-006
  1.603000E+001  2.238721E-002  1.262362E-003  1.262350E-003  1.157571E-008  9.169882E-006 -9.407895E-006
  1.603000E+001  2.511886E-002  1.417093E-003  1.417075E-003  1.834597E-008  1.294620E-005 -1.213665E-005
  1.603000E+001  2.818383E-002  1.591536E-003  1.591507E-003  2.907617E-008  1.826925E-005 -1.561475E-005
  1.603000E+001  3.162278E-002  1.788425E-003  1.788379E-003  4.608269E-008  2.576719E-005 -2.005886E-005
  1.603000E+001  3.548134E-002  2.010969E-003  2.010896E-003  7.303709E-008  3.631934E-005 -2.575521E-005
  1.603000E+001  3.981072E-002  2.262963E-003  2.262847E-003  1.157591E-007  5.115377E-005 -3.308545E-005
  1.603000E+001  4.466836E-002  2.548938E-003  2.548755E-003  1.834738E-007  7.198048E-005 -4.256373E-005
  1.603000E+001  5.011872E-002  2.874371E-003  2.874080E-003  2.908051E-007  1.011717E-004 -5.489041E-005
  1.603000E+001  5.623413E-002  3.245953E-003  3.245492E-003  4.609364E-007  1.420034E-004 -7.103126E-005
  1.603000E+001  6.309573E-002  3.671970E-003  3.671239E-003  7.306238E-007  1.989733E-004 -9.233480E-005
  1.603000E+001  7.079458E-002  4.162812E-003  4.161654E-003  1.158147E-006  2.782127E-004 -1.207083E-004
  1.603000E+001  7.943282E-002  4.731684E-003  4.729848E-003  1.835925E-006  3.880068E-004 -1.588839E-004
  1.603000E+001  8.912509E-002  5.395581E-003  5.392671E-003  2.910538E-006  5.394299E-004 -2.108226E-004
  1.603000E+001  1.000000E-001  6.176646E-003  6.172031E-003  4.614509E-006  7.470898E-004 -2.823325E-004
  1.603000E+001  1.122018E-001  7.104045E-003  7.096728E-003  7.316794E-006  1.029948E-003 -3.820167E-004
  1.603000E+001  1.258925E-001  8.216578E-003  8.204975E-003  1.160302E-005  1.412147E-003 -5.227291E-004
  1.603000E+001  1.412538E-001  9.566279E-003  9.547876E-003  1.840311E-005  1.923748E-003 -7.238110E-004
  1.603000E+001  1.584893E-001  1.122338E-002  1.119418E-002  2.919455E-005  2.601227E-003 -1.014518E-003
  1.603000E+001  1.778279E-001  1.328305E-002  1.323672E-002  4.632643E-005  3.487636E-003 -1.439240E-003
  1.603000E+001  1.995262E-001  1.587448E-002  1.580094E-002  7.353721E-005  4.632418E-003 -2.065362E-003
  1.603000E+001  2.238721E-001  1.917268E-002  1.905590E-002  1.167840E-004  6.091166E-003 -2.994913E-003
  1.603000E+001  2.511886E-001  2.341319E-002  2.322762E-002  1.855749E-004  7.926081E-003 -4.381285E-003
  1.603000E+001  2.818383E-001  2.890883E-002  2.861371E-002  2.951195E-004  1.020863E-002 -6.452085E-003
  1.603000E+001  3.162278E-001  3.606537E-002  3.559555E-002  4.698186E-004  1.302686E-002 -9.537559E-003
  1.603000E+001  3.548134E-001  4.538868E-002  4.463972E-002  7.489644E-004  1.650113E-002 -1.409954E-002
  1.603000E+001  3.981072E-001  5.746841E-002  5.627228E-002  1.196123E-003  2.081357E-002 -2.074580E-002
  1.603000E+001  4.466836E-001  7.291519E-002  7.100051E-002  1.914677E-003  2.625896E-002 -3.019694E-002
  1.603000E+001  5.011872E-001  9.222899E-002  8.915530E-002  3.073691E-003  3.332674E-002 -4.315305E-002
  1.603000E+001  5.623413E-001  1.156099E-001  1.106590E-001  4.950869E-003  4.282392E-002 -6.001033E-002
  1.603000E+001  6.309573E-001  1.428175E-001  1.348141E-001  8.003324E-003  5.603883E-002 -8.045658E-002
  1.603000E+001  7.079458E-001  1.733117E-001  1.603290E-001  1.298275E-002  7.490979E-002 -1.031502E-001
  1.603000E+001  7.943282E-001  2.069018E-001  1.857807E-001  2.112116E-002  1.020830E-001 -1.258169E-001
  1.603000E+001  8.912509E-001  2.448220E-001  2.103919E-001  3.443016E-002  1.406334E-001 -1.458974E-001
  1.603000E+001  1.000000E+000  2.907814E-001  2.345996E-001  5.618185E-002  1.932099E-001 -1.613749E-001
  1.603000E+001  1.122018E+000  3.516506E-001  2.599876E-001  9.166301E-002  2.606650E-001 -1.711970E-001
  1.603000E+001  1.258925E+000  4.380004E-001  2.887342E-001  1.492662E-001  3.407902E-001 -1.750939E-001
  1.603000E+001  1.412538E+000  5.647659E-001  3.230296E-001  2.417363E-001  4.280292E-001 -1.730962E-001
  1.603000E+001  1.584893E+000  7.509894E-001  3.645081E-001  3.864813E-001  5.146295E-001 -1.651333E-001
  1.603000E+001  1.778279E+000  1.014593E+000  4.130298E-001  6.015628E-001  5.929107E-001 -1.508305E-001
  1.603000E+001  1.995262E+000  1.355462E+000  4.642384E-001  8.912232E-001  6.575053E-001 -1.293571E-001
  1.603000E+001  2.238721E+000  1.729117E+000  5.079450E-001  1.221172E+000  7.062402E-001 -9.907598E-002
  1.603000E+001  2.511886E+000  2.046930E+000  5.334229E-001  1.513507E+000  7.394034E-001 -5.679567E-002
  1.603000E+001  2.818383E+000  2.241871E+000  5.418988E-001  1.699972E+000  7.582828E-001  3.417975E-003
  1.603000E+001  3.162278E+000  2.337822E+000  5.512127E-001  1.786610E+000  7.642196E-001  9.076305E-002
  1.603000E+001  3.548134E+000  2.432818E+000  5.810620E-001  1.851756E+000  7.611568E-001  2.091931E-001
  1.603000E+001  3.981072E+000  2.582785E+000  6.140719E-001  1.968713E+000  7.622443E-001  3.263392E-001
  1.603000E+001  4.466836E+000  2.703643E+000  6.136549E-001  2.089988E+000  7.730267E-001  3.986228E-001
  1.603000E+001  5.011872E+000  2.808458E+000  6.281941E-001  2.180264E+000  7.763206E-001  4.450875E-001
  1.622000E+001  3.548134E-004  2.259235E-005  2.259235E-005  7.199631E-016  3.186755E-011 -1.503478E-008
  1.622000E+001  3.981072E-004  2.586864E-005  2.586864E-005  1.138467E-015  4.400954E-011  1.022216E-008
  1.622000E+001  4.466836E-004  2.950864E-005  2.950864E-005  1.800077E-015  6.100168E-011  7.616166E-009
  1.622000E+001  5.011872E-004  3.353162E-005  3.353162E-005  2.846023E-015  8.487579E-011  1.484818E-009
  1.622000E+001  5.623413E-004  3.795856E-005  3.795856E-005  4.499665E-015  1.185415E-010  1.435065E-008
  1.622000E+001  6.309573E-004  4.281384E-005  4.281384E-005  7.114327E-015  1.661688E-010  8.235818E-009
  1.622000E+001  7.079458E-004  4.812715E-005  4.812715E-005  1.124904E-014  2.337357E-010  2.017070E-008
  1.622000E+001  7.943282E-004  5.393520E-005  5.393520E-005  1.778848E-014  3.298120E-010  1.933933E-008
  1.622000E+001  8.912509E-004  6.028335E-005  6.028335E-005  2.813299E-014  4.666792E-010  2.254595E-008
  1.622000E+001  1.000000E-003  6.722699E-005  6.722699E-005  4.449949E-014  6.619289E-010  2.694729E-008
  1.622000E+001  1.122018E-003  7.483274E-005  7.483274E-005  7.039832E-014  9.407422E-010  3.831069E-008
  1.622000E+001  1.258925E-003  8.317959E-005  8.317959E-005  1.113887E-013  1.339135E-009  4.528442E-008
  1.622000E+001  1.412538E-003  9.235996E-005  9.235996E-005  1.762758E-013  1.908574E-009  5.313064E-008
  1.622000E+001  1.584893E-003  1.024810E-004  1.024810E-004  2.790079E-013  2.722533E-009  6.525824E-008
  1.622000E+001  1.778279E-003  1.136660E-004  1.136660E-004  4.416829E-013  3.885797E-009  7.835876E-008
  1.622000E+001  1.995262E-003  1.260562E-004  1.260562E-004  6.993138E-013  5.547634E-009  8.911236E-008
  1.622000E+001  2.238721E-003  1.398132E-004  1.398132E-004  1.107381E-012  7.920432E-009  1.016556E-007
  1.622000E+001  2.511886E-003  1.551210E-004  1.551210E-004  1.753804E-012  1.130604E-008  1.126420E-007
  1.622000E+001  2.818383E-003  1.721890E-004  1.721890E-004  2.777915E-012  1.613294E-008  1.198782E-007
  1.622000E+001  3.162278E-003  1.912548E-004  1.912548E-004  4.400532E-012  2.300874E-008  1.208952E-007
  1.622000E+001  3.548134E-003  2.125869E-004  2.125869E-004  6.971618E-012  3.279420E-008  1.127008E-007
  1.622000E+001  3.981072E-003  2.364882E-004  2.364882E-004  1.104582E-011  4.670772E-008  9.063178E-008
  1.622000E+001  4.466836E-003  2.632980E-004  2.632980E-004  1.750220E-011  6.647297E-008  4.897527E-008
  1.622000E+001  5.011872E-003  2.933961E-004  2.933960E-004  2.773392E-011  9.452723E-008 -1.815193E-008
  1.622000E+001  5.623413E-003  3.272057E-004  3.272057E-004  4.394894E-011  1.343159E-007 -1.188109E-007
  1.622000E+001  6.309573E-003  3.651988E-004  3.651987E-004  6.964653E-011  1.907086E-007 -2.619038E-007
  1.622000E+001  7.079458E-003  4.079009E-004  4.079008E-004  1.103724E-010  2.705864E-007 -4.584107E-007
  1.622000E+001  7.943282E-003  4.558989E-004  4.558987E-004  1.749157E-010  3.836721E-007 -7.215469E-007
  1.622000E+001  8.912509E-003  5.098489E-004  5.098486E-004  2.772053E-010  5.437009E-007 -1.067618E-006
  1.622000E+001  1.000000E-002  5.704867E-004  5.704862E-004  4.393164E-010  7.700730E-007 -1.517094E-006
  1.622000E+001  1.122018E-002  6.386395E-004  6.386388E-004  6.962345E-010  1.090184E-006 -2.095664E-006
  1.622000E+001  1.258925E-002  7.152398E-004  7.152387E-004  1.103406E-009  1.542708E-006 -2.835893E-006
  1.622000E+001  1.412538E-002  8.013413E-004  8.013396E-004  1.748705E-009  2.182222E-006 -3.779102E-006
  1.622000E+001  1.584893E-002  8.981379E-004  8.981351E-004  2.771400E-009  3.085718E-006 -4.978021E-006
  1.622000E+001  1.778279E-002  1.006986E-003  1.006982E-003  4.392215E-009  4.361743E-006 -6.499993E-006
  1.622000E+001  1.995262E-002  1.129433E-003  1.129426E-003  6.960973E-009  6.163247E-006 -8.431257E-006
  1.622000E+001  2.238721E-002  1.267247E-003  1.267236E-003  1.103211E-008  8.705575E-006 -1.088266E-005
  1.622000E+001  2.511886E-002  1.422463E-003  1.422445E-003  1.748439E-008  1.229163E-005 -1.399719E-005
  1.622000E+001  2.818383E-002  1.597430E-003  1.597402E-003  2.771057E-008  1.734697E-005 -1.796018E-005
  1.622000E+001  3.162278E-002  1.794881E-003  1.794837E-003  4.391822E-008  2.446860E-005 -2.301339E-005
  1.622000E+001  3.548134E-002  2.018018E-003  2.017948E-003  6.960637E-008  3.449245E-005 -2.947436E-005
  1.622000E+001  3.981072E-002  2.270621E-003  2.270511E-003  1.103213E-007  4.858638E-005 -3.776365E-005
  1.622000E+001  4.466836E-002  2.557205E-003  2.557030E-003  1.748545E-007  6.837719E-005 -4.844354E-005
  1.622000E+001  5.011872E-002  2.883212E-003  2.882934E-003  2.771425E-007  9.612285E-005 -6.227381E-005
  1.622000E+001  5.623413E-002  3.255285E-003  3.254845E-003  4.392791E-007  1.349434E-004 -8.029297E-005
  1.622000E+001  6.309573E-002  3.681634E-003  3.680938E-003  6.962919E-007  1.891258E-004 -1.039379E-004
  1.622000E+001  7.079458E-002  4.172542E-003  4.171438E-003  1.103720E-006  2.645199E-004 -1.352223E-004
  1.622000E+001  7.943282E-002  4.741051E-003  4.739301E-003  1.749636E-006  3.690397E-004 -1.770039E-004
  1.622000E+001  8.912509E-002  5.403921E-003  5.401147E-003  2.773721E-006  5.132793E-004 -2.333894E-004
  1.622000E+001  1.000000E-001  6.182954E-003  6.178557E-003  4.397552E-006  7.112380E-004 -3.103502E-004
  1.622000E+001  1.122018E-001  7.106828E-003  7.099855E-003  6.972708E-006  9.811280E-004 -4.166627E-004
  1.622000E+001  1.258925E-001  8.213637E-003  8.202580E-003  1.105721E-005  1.346202E-003 -5.653484E-004
  1.622000E+001  1.412538E-001  9.554405E-003  9.536868E-003  1.753712E-005  1.835501E-003 -7.758799E-004
  1.622000E+001  1.584893E-001  1.119792E-002  1.117010E-002  2.782014E-005  2.484402E-003 -1.077551E-003
  1.622000E+001  1.778279E-001  1.323731E-002  1.319316E-002  4.414425E-005  3.334836E-003 -1.514602E-003
  1.622000E+001  1.995262E-001  1.579886E-002  1.572879E-002  7.007078E-005  4.435179E-003 -2.153926E-003
  1.622000E+001  2.238721E-001  1.905353E-002  1.894225E-002  1.112738E-004  5.840066E-003 -3.096461E-003
  1.622000E+001  2.511886E-001  2.323124E-002  2.305444E-002  1.768085E-004  7.610808E-003 -4.493548E-003
  1.622000E+001  2.818383E-001  2.863728E-002  2.835613E-002  2.811568E-004  9.817857E-003 -6.569265E-003
  1.622000E+001  3.162278E-001  3.566768E-002  3.522014E-002  4.475457E-004  1.254765E-002 -9.648257E-003
  1.622000E+001  3.548134E-001  4.481658E-002  4.410321E-002  7.133653E-004  1.591744E-002 -1.418426E-002
  1.622000E+001  3.981072E-001  5.666125E-002  5.552217E-002  1.139078E-003  2.010330E-002 -2.077482E-002
  1.622000E+001  4.466836E-001  7.180266E-002  6.997968E-002  1.822974E-003  2.538867E-002 -3.013081E-002
  1.622000E+001  5.011872E-001  9.073934E-002  8.781364E-002  2.925704E-003  3.224295E-002 -4.294939E-002
  1.622000E+001  5.623413E-001  1.136834E-001  1.089723E-001  4.711034E-003  4.143996E-002 -5.964114E-002
  1.622000E+001  6.309573E-001  1.404167E-001  1.328037E-001  7.613005E-003  5.421723E-002 -7.993470E-002
  1.622000E+001  7.079458E-001  1.704094E-001  1.580641E-001  1.234531E-002  7.244500E-002 -1.025515E-001
  1.622000E+001  7.943282E-001  2.034256E-001  1.833478E-001  2.007784E-002  9.869868E-002 -1.252767E-001
  1.622000E+001  8.912509E-001  2.405589E-001  2.078377E-001  3.272119E-002  1.360215E-001 -1.455731E-001
  1.622000E+001  1.000000E+000  2.852706E-001  2.318859E-001  5.338469E-002  1.871370E-001 -1.614002E-001
  1.622000E+001  1.122018E+000  3.440850E-001  2.569871E-001  8.709788E-002  2.531290E-001 -1.716600E-001
  1.622000E+001  1.258925E+000  4.271285E-001  2.852613E-001  1.418673E-001  3.321418E-001 -1.760475E-001
  1.622000E+001  1.412538E+000  5.488204E-001  3.188891E-001  2.299314E-001  4.189555E-001 -1.745838E-001
  1.622000E+001  1.584893E+000  7.278552E-001  3.595856E-001  3.682696E-001  5.059655E-001 -1.672122E-001
  1.622000E+001  1.778279E+000  9.827930E-001  4.075009E-001  5.752921E-001  5.853645E-001 -1.535921E-001
  1.622000E+001  1.995262E+000  1.316593E+000  4.588890E-001  8.577042E-001  6.514573E-001 -1.329583E-001
  1.622000E+001  2.238721E+000  1.690271E+000  5.041687E-001  1.186102E+000  7.017231E-001 -1.038057E-001
  1.622000E+001  2.511886E+000  2.017622E+000  5.321838E-001  1.485439E+000  7.362322E-001 -6.319846E-002
  1.622000E+001  2.818383E+000  2.224770E+000  5.423294E-001  1.682441E+000  7.562313E-001 -5.639911E-003
  1.622000E+001  3.162278E+000  2.324441E+000  5.507074E-001  1.773733E+000  7.630796E-001  7.766572E-002
  1.622000E+001  3.548134E+000  2.408861E+000  5.778389E-001  1.831022E+000  7.601194E-001  1.924490E-001
  1.622000E+001  3.981072E+000  2.548794E+000  6.133139E-001  1.935480E+000  7.593709E-001  3.130712E-001
  1.622000E+001  4.466836E+000  2.677674E+000  6.176164E-001  2.060058E+000  7.693460E-001  3.922211E-001
  1.622000E+001  5.011872E+000  2.781229E+000  6.268112E-001  2.154418E+000  7.746280E-001  4.397627E-001
  1.641000E+001  3.548134E-004  2.249556E-005  2.249556E-005  6.873897E-016  3.055669E-011 -2.572581E-010
  1.641000E+001  3.981072E-004  2.578617E-005  2.578617E-005  1.086937E-015  4.215192E-011 -7.283294E-010
  1.641000E+001  4.466836E-004  2.944678E-005  2.944678E-005  1.718550E-015  5.836124E-011 -2.077824E-009
  1.641000E+001  5.011872E-004  3.349718E-005  3.349718E-005  2.717025E-015  8.111207E-011  1.469131E-009
  1.641000E+001  5.623413E-004  3.795863E-005  3.795863E-005  4.295523E-015  1.131633E-010  1.388163E-008
  1.641000E+001  6.309573E-004  4.285559E-005  4.285559E-005  6.791208E-015  1.584673E-010  1.042883E-008
  1.641000E+001  7.079458E-004  4.821752E-005  4.821752E-005  1.073750E-014  2.226888E-010  1.347887E-008
  1.641000E+001  7.943282E-004  5.408078E-005  5.408078E-005  1.697850E-014  3.139471E-010  1.742447E-008
  1.641000E+001  8.912509E-004  6.049028E-005  6.049028E-005  2.685020E-014  4.438763E-010  1.918068E-008
  1.641000E+001  1.000000E-003  6.750093E-005  6.750093E-005  4.246753E-014  6.291400E-010  2.903927E-008
  1.641000E+001  1.122018E-003  7.517891E-005  7.517891E-005  6.717915E-014  8.935903E-010  3.121593E-008
  1.641000E+001  1.258925E-003  8.360286E-005  8.360286E-005  1.062879E-013  1.271343E-009  4.081804E-008
  1.641000E+001  1.412538E-003  9.286498E-005  9.286498E-005  1.681925E-013  1.811151E-009  4.981885E-008
  1.641000E+001  1.584893E-003  1.030723E-004  1.030723E-004  2.661969E-013  2.582623E-009  5.884077E-008
  1.641000E+001  1.778279E-003  1.143482E-004  1.143482E-004  4.213771E-013  3.685036E-009  6.897831E-008
  1.641000E+001  1.995262E-003  1.268341E-004  1.268341E-004  6.671261E-013  5.259833E-009  7.931464E-008
  1.641000E+001  2.238721E-003  1.406917E-004  1.406917E-004  1.056356E-012  7.508301E-009  8.865579E-008
  1.641000E+001  2.511886E-003  1.561055E-004  1.561055E-004  1.672913E-012  1.071655E-008  9.511805E-008
  1.641000E+001  2.818383E-003  1.732852E-004  1.732852E-004  2.649671E-012  1.529081E-008  9.832604E-008
