# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.548000E+01  3.11577854E-026
  3.589000E+01  3.12498253E-026
  3.631000E+01  3.13458106E-026
  3.673000E+01  3.14400356E-026
  3.715000E+01  3.15338704E-026
  3.758000E+01  3.16320489E-026
  3.802000E+01  3.17286827E-026
  3.846000E+01  3.18262103E-026
  3.890000E+01  3.19218464E-026
  3.935000E+01  3.20178611E-026
  3.981000E+01  3.21178961E-026
  4.027000E+01  3.22121105E-026
  4.074000E+01  3.23080575E-026
  4.121000E+01  3.24043758E-026
  4.169000E+01  3.24981082E-026
  4.217000E+01  3.25895913E-026
  4.266000E+01  3.26829250E-026
  4.315000E+01  3.27700356E-026
  4.365000E+01  3.28580931E-026
  4.416000E+01  3.29442206E-026
  4.467000E+01  3.30297299E-026
  4.519000E+01  3.31089570E-026
  4.571000E+01  3.31916575E-026
  4.624000E+01  3.32652656E-026
  4.677000E+01  3.33392757E-026
  4.731000E+01  3.34105696E-026
  4.786000E+01  3.34797828E-026
  4.842000E+01  3.35413258E-026
  4.898000E+01  3.36065380E-026
  4.954000E+01  3.36611724E-026
  5.012000E+01  3.37160412E-026
  5.070000E+01  3.37664561E-026
  5.129000E+01  3.38121566E-026
  5.188000E+01  3.38529381E-026
  5.248000E+01  3.38916587E-026
  5.309000E+01  3.39199651E-026
  5.370000E+01  3.39516062E-026
  5.433000E+01  3.39701526E-026
  5.495000E+01  3.39861585E-026
  5.559000E+01  3.40008149E-026
  5.623000E+01  3.40032796E-026
  5.688000E+01  3.40085071E-026
  5.754000E+01  3.39974369E-026
  5.821000E+01  3.39873141E-026
  5.888000E+01  3.39694364E-026
  5.957000E+01  3.39444424E-026
  6.026000E+01  3.39102627E-026
  6.095000E+01  3.38740812E-026
  6.166000E+01  3.38291279E-026
  6.237000E+01  3.37795980E-026
  6.310000E+01  3.37189863E-026
  6.383000E+01  3.36466072E-026
  6.457000E+01  3.35714954E-026
  6.531000E+01  3.34905195E-026
  6.607000E+01  3.34052518E-026
  6.683000E+01  3.33084639E-026
  6.761000E+01  3.32019858E-026
  6.839000E+01  3.30859529E-026
  6.918000E+01  3.29610150E-026
  6.998000E+01  3.28357434E-026
  7.079000E+01  3.26944467E-026
  7.161000E+01  3.25476086E-026
  7.244000E+01  3.23915833E-026
  7.328000E+01  3.22289524E-026
  7.413000E+01  3.20535408E-026
  7.499000E+01  3.18748295E-026
  7.586000E+01  3.16872015E-026
  7.674000E+01  3.14910654E-026
  7.762000E+01  3.12861607E-026
  7.852000E+01  3.10687901E-026
  7.943000E+01  3.08447112E-026
  8.035000E+01  3.06185774E-026
  8.128000E+01  3.03801267E-026
  8.222000E+01  3.01320268E-026
  8.318000E+01  2.98785305E-026
  8.414000E+01  2.96148390E-026
  8.511000E+01  2.93475727E-026
  8.610000E+01  2.90707472E-026
  8.710000E+01  2.87863983E-026
  8.811000E+01  2.84938582E-026
  8.912000E+01  2.81984231E-026
  9.016000E+01  2.78914356E-026
  9.120000E+01  2.75829139E-026
  9.226000E+01  2.72636935E-026
  9.332000E+01  2.69452215E-026
  9.441000E+01  2.66138300E-026
  9.550000E+01  2.62802998E-026
  9.661000E+01  2.59406027E-026
  9.772000E+01  2.56001011E-026
  9.886000E+01  2.52475365E-026
