# DH21 astrodust SED for Mathis ISRF, U = 1.995
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  7.161000E+01  7.35673314E-026
  7.244000E+01  7.66080360E-026
  7.328000E+01  7.97724889E-026
  7.413000E+01  8.29973607E-026
  7.499000E+01  8.62302975E-026
  7.586000E+01  8.95820948E-026
  7.674000E+01  9.29920109E-026
  7.762000E+01  9.64665145E-026
  7.852000E+01  9.99540906E-026
  7.943000E+01  1.03497592E-025
  8.035000E+01  1.07135864E-025
  8.128000E+01  1.10720335E-025
  8.222000E+01  1.14421707E-025
  8.318000E+01  1.18091286E-025
  8.414000E+01  1.21813442E-025
  8.511000E+01  1.25528129E-025
  8.610000E+01  1.29282897E-025
  8.710000E+01  1.33037500E-025
  8.811000E+01  1.36756857E-025
  8.912000E+01  1.40441090E-025
  9.016000E+01  1.44249794E-025
  9.120000E+01  1.47872525E-025
  9.226000E+01  1.51490927E-025
  9.332000E+01  1.55128077E-025
  9.441000E+01  1.58679531E-025
  9.550000E+01  1.62217512E-025
  9.661000E+01  1.65719828E-025
  9.772000E+01  1.69013746E-025
  9.886000E+01  1.72370582E-025
  1.000000E+02  1.75612350E-025
  1.012000E+02  1.78882297E-025
  1.023000E+02  1.81760210E-025
  1.035000E+02  1.84767964E-025
  1.047000E+02  1.87604650E-025
  1.059000E+02  1.90336090E-025
  1.072000E+02  1.93096088E-025
  1.084000E+02  1.95499246E-025
  1.097000E+02  1.98051724E-025
  1.109000E+02  2.00168454E-025
  1.122000E+02  2.02265831E-025
  1.135000E+02  2.04207091E-025
  1.148000E+02  2.06133826E-025
  1.161000E+02  2.07751893E-025
  1.175000E+02  2.09442080E-025
  1.188000E+02  2.10772157E-025
  1.202000E+02  2.12103159E-025
  1.216000E+02  2.13127120E-025
  1.230000E+02  2.14167550E-025
  1.244000E+02  2.14983753E-025
  1.259000E+02  2.15604464E-025
  1.273000E+02  2.16126094E-025
  1.288000E+02  2.16503461E-025
  1.303000E+02  2.16736274E-025
  1.318000E+02  2.16696244E-025
  1.334000E+02  2.16598562E-025
  1.349000E+02  2.16385492E-025
  1.365000E+02  2.15988704E-025
  1.380000E+02  2.15485374E-025
  1.396000E+02  2.14798772E-025
  1.412000E+02  2.14003174E-025
  1.429000E+02  2.13001104E-025
  1.445000E+02  2.11951045E-025
  1.462000E+02  2.10694223E-025
  1.479000E+02  2.09347402E-025
  1.496000E+02  2.07864808E-025
  1.514000E+02  2.06217996E-025
  1.531000E+02  2.04539660E-025
  1.549000E+02  2.02705654E-025
  1.567000E+02  2.00755873E-025
  1.585000E+02  1.98753213E-025
  1.603000E+02  1.96790467E-025
  1.622000E+02  1.94487557E-025
  1.641000E+02  1.92150280E-025
  1.660000E+02  1.89787596E-025
  1.679000E+02  1.87298861E-025
  1.698000E+02  1.84972357E-025
  1.718000E+02  1.82283497E-025
  1.738000E+02  1.79591418E-025
  1.758000E+02  1.76901331E-025
  1.778000E+02  1.74288467E-025
  1.799000E+02  1.71388503E-025
  1.820000E+02  1.68509289E-025
  1.841000E+02  1.65706837E-025
  1.862000E+02  1.62785203E-025
  1.884000E+02  1.59761719E-025
  1.906000E+02  1.56818869E-025
  1.928000E+02  1.53845149E-025
  1.950000E+02  1.50856716E-025
  1.972000E+02  1.47973428E-025
  1.995000E+02  1.44915871E-025
  2.018000E+02  1.41875215E-025
  2.042000E+02  1.38813289E-025
  2.065000E+02  1.35852161E-025
  2.089000E+02  1.32884461E-025
  2.114000E+02  1.29734805E-025
  2.138000E+02  1.26866916E-025
  2.163000E+02  1.23833048E-025
  2.188000E+02  1.20836187E-025
  2.213000E+02  1.18005833E-025
  2.239000E+02  1.15025422E-025
  2.265000E+02  1.12168611E-025
  2.291000E+02  1.09327288E-025
  2.317000E+02  1.06607888E-025
  2.344000E+02  1.03762424E-025
  2.371000E+02  1.01041737E-025
  2.399000E+02  9.82512547E-026
  2.427000E+02  9.55856827E-026
  2.455000E+02  9.29492056E-026
  2.483000E+02  9.03986694E-026
  2.512000E+02  8.77955601E-026
  2.541000E+02  8.53125585E-026
  2.570000E+02  8.28686585E-026
  2.600000E+02  8.04261545E-026
  2.630000E+02  7.80280338E-026
  2.661000E+02  7.56708379E-026
  2.691000E+02  7.34367075E-026
  2.723000E+02  7.11319118E-026
  2.754000E+02  6.89968052E-026
  2.786000E+02  6.68103461E-026
  2.818000E+02  6.47639583E-026
  2.851000E+02  6.26734092E-026
  2.884000E+02  6.06603634E-026
  2.917000E+02  5.86982579E-026
  2.951000E+02  5.68089505E-026
  2.985000E+02  5.49174943E-026
  3.020000E+02  5.30963676E-026
  3.055000E+02  5.13362629E-026
  3.090000E+02  4.96031150E-026
  3.126000E+02  4.79391423E-026
  3.162000E+02  4.62776911E-026
  3.199000E+02  4.46857627E-026
  3.236000E+02  4.31211517E-026
  3.273000E+02  4.16417479E-026
  3.311000E+02  4.01979714E-026
  3.350000E+02  3.87444090E-026
  3.388000E+02  3.73878712E-026
  3.428000E+02  3.60081622E-026
  3.467000E+02  3.47571699E-026
  3.508000E+02  3.34731282E-026
  3.548000E+02  3.22650324E-026
  3.589000E+02  3.10788962E-026
  3.631000E+02  2.99095751E-026
  3.673000E+02  2.88070531E-026
  3.715000E+02  2.77647995E-026
  3.758000E+02  2.67061912E-026
  3.802000E+02  2.57013626E-026
  3.846000E+02  2.47067462E-026
  3.890000E+02  2.37837794E-026
  3.935000E+02  2.28791683E-026
  3.981000E+02  2.19921608E-026
  4.027000E+02  2.11444451E-026
  4.074000E+02  2.03144629E-026
  4.121000E+02  1.95339884E-026
  4.169000E+02  1.87595913E-026
  4.217000E+02  1.80179200E-026
  4.266000E+02  1.73174926E-026
  4.315000E+02  1.66372155E-026
  4.365000E+02  1.59628483E-026
  4.416000E+02  1.53274054E-026
  4.467000E+02  1.47099482E-026
  4.519000E+02  1.41190402E-026
  4.571000E+02  1.35551232E-026
  4.624000E+02  1.29978650E-026
  4.677000E+02  1.24745056E-026
  4.731000E+02  1.19739582E-026
  4.786000E+02  1.14720377E-026
  4.842000E+02  1.10006301E-026
  4.898000E+02  1.05441538E-026
  4.955000E+02  1.01085732E-026
  5.012000E+02  9.69339121E-027
  5.070000E+02  9.28466698E-027
  5.129000E+02  8.89509455E-027
  5.188000E+02  8.53051241E-027
  5.248000E+02  8.16563253E-027
  5.309000E+02  7.82423221E-027
  5.370000E+02  7.49921232E-027
  5.432000E+02  7.17993610E-027
  5.495000E+02  6.87614271E-027
  5.559000E+02  6.57824703E-027
  5.623000E+02  6.29937452E-027
  5.688000E+02  6.03488569E-027
  5.754000E+02  5.77093610E-027
  5.821000E+02  5.52476698E-027
