# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.189000E+01  3.72422398E-028
  1.202000E+01  3.57438843E-028
  1.216000E+01  3.41682888E-028
  1.230000E+01  3.27704284E-028
  1.244000E+01  3.16848009E-028
  1.259000E+01  3.10189439E-028
  1.273000E+01  3.08488111E-028
  1.288000E+01  3.09264548E-028
  1.303000E+01  3.09194411E-028
  1.318000E+01  3.09830290E-028
  1.334000E+01  3.10617832E-028
  1.349000E+01  3.11328379E-028
  1.365000E+01  3.12469719E-028
  1.380000E+01  3.13967916E-028
  1.396000E+01  3.16181786E-028
  1.412000E+01  3.19101959E-028
  1.429000E+01  3.23021749E-028
  1.445000E+01  3.27634984E-028
  1.462000E+01  3.33629045E-028
  1.479000E+01  3.40906265E-028
  1.496000E+01  3.49492705E-028
  1.514000E+01  3.59805547E-028
  1.531000E+01  3.70601088E-028
  1.549000E+01  3.83012250E-028
  1.567000E+01  3.96155530E-028
  1.585000E+01  4.09794049E-028
  1.603000E+01  4.23830928E-028
  1.622000E+01  4.38715657E-028
  1.641000E+01  4.53459278E-028
  1.660000E+01  4.67724219E-028
  1.679000E+01  4.81272472E-028
  1.698000E+01  4.93764280E-028
  1.718000E+01  5.05640625E-028
  1.738000E+01  5.16183149E-028
  1.758000E+01  5.25436446E-028
  1.778000E+01  5.33319355E-028
  1.799000E+01  5.40208345E-028
  1.820000E+01  5.45684208E-028
  1.841000E+01  5.49640280E-028
  1.862000E+01  5.52205520E-028
  1.884000E+01  5.53328577E-028
  1.906000E+01  5.52926930E-028
  1.927000E+01  5.51722685E-028
  1.950000E+01  5.49221322E-028
  1.972000E+01  5.46330137E-028
  1.995000E+01  5.42989372E-028
  2.018000E+01  5.41359063E-028
  2.042000E+01  5.40266666E-028
  2.065000E+01  5.40012144E-028
  2.089000E+01  5.40594103E-028
  2.114000E+01  5.41871440E-028
  2.138000E+01  5.43214244E-028
  2.163000E+01  5.44885861E-028
  2.188000E+01  5.46615879E-028
  2.213000E+01  5.47962120E-028
  2.239000E+01  5.48824494E-028
  2.265000E+01  5.49830049E-028
  2.291000E+01  5.50588950E-028
  2.317000E+01  5.51153942E-028
  2.344000E+01  5.52937921E-028
  2.371000E+01  5.55057252E-028
  2.399000E+01  5.58328279E-028
  2.427000E+01  5.62480372E-028
  2.455000E+01  5.67767551E-028
  2.483000E+01  5.73743017E-028
  2.512000E+01  5.80938971E-028
  2.541000E+01  5.89623358E-028
  2.570000E+01  5.99379721E-028
  2.600000E+01  6.10366019E-028
  2.630000E+01  6.22552355E-028
  2.661000E+01  6.36463638E-028
  2.692000E+01  6.52172463E-028
  2.723000E+01  6.68562762E-028
  2.754000E+01  6.86830945E-028
  2.786000E+01  7.06960482E-028
  2.818000E+01  7.28698018E-028
  2.851000E+01  7.52842862E-028
  2.884000E+01  7.78808049E-028
  2.917000E+01  8.06870093E-028
  2.951000E+01  8.37202194E-028
  2.985000E+01  8.70235594E-028
  3.020000E+01  9.06504536E-028
  3.055000E+01  9.44736448E-028
  3.090000E+01  9.85404212E-028
  3.126000E+01  1.02982210E-027
  3.162000E+01  1.07723744E-027
  3.199000E+01  1.12890800E-027
  3.236000E+01  1.18278873E-027
  3.273000E+01  1.24064202E-027
  3.311000E+01  1.30436153E-027
  3.350000E+01  1.37188245E-027
  3.388000E+01  1.44126788E-027
  3.428000E+01  1.51938803E-027
  3.467000E+01  1.59971751E-027
  3.508000E+01  1.68789772E-027
  3.548000E+01  1.77934008E-027
  3.589000E+01  1.87836118E-027
  3.631000E+01  1.98515505E-027
  3.673000E+01  2.09598208E-027
  3.715000E+01  2.21445701E-027
  3.758000E+01  2.34147660E-027
  3.802000E+01  2.47677953E-027
  3.846000E+01  2.62071733E-027
  3.890000E+01  2.77191298E-027
  3.935000E+01  2.93423504E-027
  3.981000E+01  3.10845696E-027
  4.027000E+01  3.29375347E-027
  4.074000E+01  3.48814707E-027
  4.121000E+01  3.69671609E-027
  4.169000E+01  3.92065170E-027
  4.217000E+01  4.15300396E-027
  4.266000E+01  4.40192916E-027
  4.315000E+01  4.66593171E-027
  4.365000E+01  4.94866361E-027
  4.416000E+01  5.25131650E-027
  4.467000E+01  5.57275135E-027
  4.519000E+01  5.90870772E-027
  4.571000E+01  6.26888123E-027
  4.624000E+01  6.65421958E-027
  4.677000E+01  7.05813564E-027
  4.731000E+01  7.48947375E-027
  4.786000E+01  7.94990906E-027
  4.842000E+01  8.43527634E-027
  4.898000E+01  8.96204959E-027
  4.954000E+01  9.50069776E-027
  5.012000E+01  1.00865238E-026
  5.070000E+01  1.07068665E-026
  5.129000E+01  1.13660895E-026
  5.188000E+01  1.20562340E-026
  5.248000E+01  1.27882059E-026
  5.309000E+01  1.35665107E-026
  5.370000E+01  1.43866323E-026
  5.433000E+01  1.52713952E-026
  5.495000E+01  1.61779372E-026
  5.559000E+01  1.71536341E-026
  5.623000E+01  1.81688401E-026
  5.688000E+01  1.92514514E-026
  5.754000E+01  2.03838677E-026
  5.821000E+01  2.15890678E-026
  5.888000E+01  2.28410112E-026
  5.957000E+01  2.41766640E-026
  6.026000E+01  2.55757100E-026
  6.095000E+01  2.70076653E-026
  6.166000E+01  2.85475754E-026
  6.237000E+01  3.01161421E-026
  6.310000E+01  3.18018315E-026
  6.383000E+01  3.35365804E-026
  6.457000E+01  3.53718764E-026
  6.531000E+01  3.72314659E-026
  6.607000E+01  3.92195546E-026
  6.683000E+01  4.12291102E-026
  6.761000E+01  4.33710572E-026
  6.839000E+01  4.55596765E-026
  6.918000E+01  4.78254756E-026
  6.998000E+01  5.01621280E-026
  7.079000E+01  5.25741473E-026
  7.161000E+01  5.50977250E-026
  7.244000E+01  5.76506387E-026
  7.328000E+01  6.03141422E-026
  7.413000E+01  6.30408688E-026
  7.499000E+01  6.57909301E-026
  7.586000E+01  6.86487519E-026
  7.674000E+01  7.15682145E-026
  7.762000E+01  7.45508725E-026
  7.852000E+01  7.75637092E-026
  7.943000E+01  8.06362613E-026
  8.035000E+01  8.37989016E-026
  8.128000E+01  8.69353085E-026
  8.222000E+01  9.01790267E-026
  8.318000E+01  9.34165046E-026
  8.414000E+01  9.67068750E-026
  8.511000E+01  1.00005806E-025
  8.610000E+01  1.03354346E-025
  8.710000E+01  1.06716532E-025
  8.811000E+01  1.10063693E-025
  8.912000E+01  1.13391683E-025
  9.016000E+01  1.16839724E-025
  9.120000E+01  1.20145514E-025
  9.226000E+01  1.23462372E-025
  9.332000E+01  1.26801755E-025
  9.441000E+01  1.30088305E-025
  9.550000E+01  1.33370004E-025
  9.661000E+01  1.36635072E-025
  9.772000E+01  1.39733297E-025
  9.886000E+01  1.42898117E-025
  1.000000E+02  1.45971574E-025
  1.012000E+02  1.49091994E-025
  1.023000E+02  1.51855372E-025
  1.035000E+02  1.54762063E-025
  1.047000E+02  1.57527072E-025
  1.059000E+02  1.60204707E-025
  1.072000E+02  1.62938368E-025
  1.084000E+02  1.65339565E-025
  1.097000E+02  1.67897141E-025
  1.109000E+02  1.70053959E-025
  1.122000E+02  1.72222243E-025
  1.135000E+02  1.74254997E-025
  1.148000E+02  1.76272558E-025
  1.161000E+02  1.78022920E-025
  1.175000E+02  1.79858896E-025
  1.188000E+02  1.81353959E-025
  1.202000E+02  1.82871819E-025
  1.216000E+02  1.84119313E-025
  1.230000E+02  1.85375125E-025
  1.244000E+02  1.86430846E-025
  1.259000E+02  1.87334657E-025
  1.273000E+02  1.88121132E-025
  1.288000E+02  1.88798237E-025
  1.303000E+02  1.89341275E-025
  1.318000E+02  1.89637610E-025
  1.334000E+02  1.89896205E-025
  1.349000E+02  1.90023413E-025
  1.365000E+02  1.90000853E-025
  1.380000E+02  1.89855285E-025
  1.396000E+02  1.89558573E-025
  1.412000E+02  1.89155835E-025
  1.429000E+02  1.88578611E-025
  1.445000E+02  1.87930577E-025
  1.462000E+02  1.87106224E-025
  1.479000E+02  1.86191050E-025
  1.496000E+02  1.85144330E-025
  1.514000E+02  1.83955837E-025
  1.531000E+02  1.82712829E-025
  1.549000E+02  1.81334574E-025
  1.567000E+02  1.79841377E-025
  1.585000E+02  1.78289652E-025
  1.603000E+02  1.76762959E-025
  1.622000E+02  1.74932367E-025
  1.641000E+02  1.73059190E-025
  1.660000E+02  1.71151820E-025
  1.679000E+02  1.69119713E-025
  1.698000E+02  1.67223461E-025
  1.718000E+02  1.64999377E-025
  1.738000E+02  1.62761105E-025
  1.758000E+02  1.60513777E-025
  1.778000E+02  1.58326142E-025
  1.799000E+02  1.55876150E-025
  1.820000E+02  1.53434191E-025
  1.841000E+02  1.51051788E-025
  1.862000E+02  1.48550740E-025
  1.884000E+02  1.45954193E-025
  1.906000E+02  1.43421156E-025
  1.928000E+02  1.40850161E-025
  1.950000E+02  1.38256282E-025
  1.972000E+02  1.35749780E-025
  1.995000E+02  1.33080508E-025
  2.018000E+02  1.30417673E-025
  2.042000E+02  1.27731835E-025
  2.065000E+02  1.25124841E-025
  2.089000E+02  1.22508644E-025
  2.114000E+02  1.19720988E-025
  2.138000E+02  1.17180631E-025
  2.163000E+02  1.14483612E-025
  2.188000E+02  1.11813050E-025
  2.213000E+02  1.09289263E-025
  2.239000E+02  1.06623057E-025
  2.265000E+02  1.04064282E-025
  2.291000E+02  1.01513113E-025
  2.317000E+02  9.90687452E-026
  2.344000E+02  9.65039576E-026
  2.371000E+02  9.40489668E-026
  2.399000E+02  9.15256462E-026
  2.427000E+02  8.91126940E-026
  2.455000E+02  8.67212125E-026
  2.483000E+02  8.44045532E-026
  2.512000E+02  8.20357689E-026
  2.541000E+02  7.97740821E-026
  2.570000E+02  7.75441296E-026
  2.600000E+02  7.53126405E-026
  2.630000E+02  7.31180935E-026
  2.661000E+02  7.09590959E-026
  2.691000E+02  6.89097008E-026
  2.723000E+02  6.67928978E-026
  2.754000E+02  6.48300474E-026
  2.786000E+02  6.28165388E-026
  2.818000E+02  6.09311051E-026
  2.851000E+02  5.90018166E-026
  2.884000E+02  5.71420797E-026
  2.917000E+02  5.53271204E-026
  2.951000E+02  5.35787012E-026
  2.985000E+02  5.18252797E-026
  3.020000E+02  5.01362361E-026
  3.055000E+02  4.85020660E-026
  3.090000E+02  4.68907704E-026
  3.126000E+02  4.53431163E-026
  3.162000E+02  4.37954477E-026
  3.199000E+02  4.23119142E-026
  3.236000E+02  4.08520354E-026
  3.273000E+02  3.94708080E-026
  3.311000E+02  3.81219251E-026
  3.350000E+02  3.67623286E-026
  3.388000E+02  3.54924873E-026
  3.428000E+02  3.41997974E-026
  3.467000E+02  3.30272760E-026
  3.508000E+02  3.18225618E-026
  3.548000E+02  3.06881537E-026
  3.589000E+02  2.95735588E-026
  3.631000E+02  2.84738983E-026
  3.673000E+02  2.74365079E-026
  3.715000E+02  2.64552992E-026
  3.758000E+02  2.54576052E-026
  3.802000E+02  2.45102849E-026
  3.846000E+02  2.35716139E-026
  3.890000E+02  2.27002852E-026
  3.935000E+02  2.18457281E-026
  3.981000E+02  2.10072434E-026
  4.027000E+02  2.02054060E-026
  4.074000E+02  1.94198439E-026
  4.121000E+02  1.86808151E-026
  4.169000E+02  1.79469935E-026
  4.217000E+02  1.72437605E-026
  4.266000E+02  1.65794542E-026
  4.315000E+02  1.59338034E-026
  4.365000E+02  1.52933158E-026
  4.416000E+02  1.46896397E-026
  4.467000E+02  1.41026494E-026
  4.519000E+02  1.35406825E-026
  4.571000E+02  1.30041100E-026
  4.624000E+02  1.24735396E-026
  4.677000E+02  1.19750587E-026
  4.731000E+02  1.14981345E-026
  4.786000E+02  1.10195583E-026
  4.842000E+02  1.05699690E-026
  4.898000E+02  1.01343671E-026
  4.955000E+02  9.71856299E-027
  5.012000E+02  9.32205320E-027
  5.070000E+02  8.93149850E-027
  5.129000E+02  8.55912170E-027
  5.188000E+02  8.21052288E-027
  5.248000E+02  7.86142083E-027
  5.309000E+02  7.53471502E-027
  5.370000E+02  7.22355798E-027
  5.432000E+02  6.91774991E-027
  5.495000E+02  6.62668315E-027
