# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.059000E+02  1.43473097E-025
  1.072000E+02  1.46031601E-025
  1.084000E+02  1.48287544E-025
  1.097000E+02  1.50696062E-025
  1.109000E+02  1.52739401E-025
  1.122000E+02  1.54804955E-025
  1.135000E+02  1.56751537E-025
  1.148000E+02  1.58687068E-025
  1.161000E+02  1.60384352E-025
  1.175000E+02  1.62170216E-025
  1.188000E+02  1.63641122E-025
  1.202000E+02  1.65143501E-025
  1.216000E+02  1.66402936E-025
  1.230000E+02  1.67670808E-025
  1.244000E+02  1.68758387E-025
  1.259000E+02  1.69718216E-025
  1.273000E+02  1.70562388E-025
  1.288000E+02  1.71316568E-025
  1.303000E+02  1.71948607E-025
  1.318000E+02  1.72355782E-025
  1.334000E+02  1.72736643E-025
  1.349000E+02  1.72987601E-025
  1.365000E+02  1.73109608E-025
  1.380000E+02  1.73108904E-025
  1.396000E+02  1.72977128E-025
  1.412000E+02  1.72746292E-025
  1.429000E+02  1.72361944E-025
  1.445000E+02  1.71901723E-025
  1.462000E+02  1.71285446E-025
  1.479000E+02  1.70582743E-025
  1.496000E+02  1.69756114E-025
  1.514000E+02  1.68803494E-025
  1.531000E+02  1.67789482E-025
  1.549000E+02  1.66654772E-025
  1.567000E+02  1.65410255E-025
  1.585000E+02  1.64107690E-025
  1.603000E+02  1.62824003E-025
  1.622000E+02  1.61262623E-025
  1.641000E+02  1.59657208E-025
  1.660000E+02  1.58015518E-025
  1.679000E+02  1.56253925E-025
  1.698000E+02  1.54613225E-025
  1.718000E+02  1.52670392E-025
  1.738000E+02  1.50709313E-025
  1.758000E+02  1.48734838E-025
  1.778000E+02  1.46810817E-025
  1.799000E+02  1.44643586E-025
  1.820000E+02  1.42478561E-025
  1.841000E+02  1.40363771E-025
  1.862000E+02  1.38133756E-025
  1.884000E+02  1.35814233E-025
  1.906000E+02  1.33548624E-025
  1.928000E+02  1.31242644E-025
  1.950000E+02  1.28910414E-025
  1.972000E+02  1.26654900E-025
  1.995000E+02  1.24246379E-025
  2.018000E+02  1.21838958E-025
  2.042000E+02  1.19408510E-025
  2.065000E+02  1.17043777E-025
  2.089000E+02  1.14668985E-025
  2.114000E+02  1.12131897E-025
  2.138000E+02  1.09818966E-025
  2.163000E+02  1.07357534E-025
  2.188000E+02  1.04916438E-025
  2.213000E+02  1.02608820E-025
  2.239000E+02  1.00165662E-025
  2.265000E+02  9.78192123E-026
  2.291000E+02  9.54758903E-026
  2.317000E+02  9.32291787E-026
  2.344000E+02  9.08673138E-026
  2.371000E+02  8.86050348E-026
  2.399000E+02  8.62764439E-026
  2.427000E+02  8.40482038E-026
  2.455000E+02  8.18367129E-026
  2.483000E+02  7.96924886E-026
  2.512000E+02  7.74972335E-026
  2.541000E+02  7.53999152E-026
  2.570000E+02  7.33295279E-026
  2.600000E+02  7.12559443E-026
  2.630000E+02  6.92143506E-026
  2.661000E+02  6.72046629E-026
  2.691000E+02  6.52949639E-026
  2.723000E+02  6.33207803E-026
  2.754000E+02  6.14889720E-026
  2.786000E+02  5.96075774E-026
  2.818000E+02  5.78453196E-026
  2.851000E+02  5.60399345E-026
  2.884000E+02  5.42983324E-026
  2.917000E+02  5.25971286E-026
  2.951000E+02  5.09578133E-026
  2.985000E+02  4.93117287E-026
  3.020000E+02  4.77255725E-026
  3.055000E+02  4.61897793E-026
  3.090000E+02  4.46739938E-026
  3.126000E+02  4.32176578E-026
  3.162000E+02  4.17596518E-026
  3.199000E+02  4.03616680E-026
  3.236000E+02  3.89847101E-026
  3.273000E+02  3.76813624E-026
  3.311000E+02  3.64079087E-026
  3.350000E+02  3.51232282E-026
  3.388000E+02  3.39226618E-026
  3.428000E+02  3.26996759E-026
  3.467000E+02  3.15900967E-026
  3.508000E+02  3.04491831E-026
  3.548000E+02  2.93741772E-026
  3.589000E+02  2.83173739E-026
  3.631000E+02  2.72741109E-026
  3.673000E+02  2.62895387E-026
  3.715000E+02  2.53579169E-026
  3.758000E+02  2.44098441E-026
  3.802000E+02  2.35094277E-026
  3.846000E+02  2.26165109E-026
  3.890000E+02  2.17874636E-026
  3.935000E+02  2.09739682E-026
  3.981000E+02  2.01753655E-026
  4.027000E+02  1.94113050E-026
  4.074000E+02  1.86623867E-026
  4.121000E+02  1.79575966E-026
  4.169000E+02  1.72573648E-026
  4.217000E+02  1.65860086E-026
  4.266000E+02  1.59516889E-026
  4.315000E+02  1.53348410E-026
  4.365000E+02  1.47225908E-026
  4.416000E+02  1.41454183E-026
  4.467000E+02  1.35838964E-026
  4.519000E+02  1.30461538E-026
  4.571000E+02  1.25325052E-026
  4.624000E+02  1.20243489E-026
  4.677000E+02  1.15467894E-026
  4.731000E+02  1.10897558E-026
  4.786000E+02  1.06308748E-026
