# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.692000E+01  6.48851108E-028
  2.723000E+01  6.65210100E-028
  2.754000E+01  6.83435451E-028
  2.786000E+01  7.03512351E-028
  2.818000E+01  7.25187287E-028
  2.851000E+01  7.49257104E-028
  2.884000E+01  7.75136508E-028
  2.917000E+01  8.03100908E-028
  2.951000E+01  8.33323824E-028
  2.985000E+01  8.66233697E-028
  3.020000E+01  9.02363372E-028
  3.055000E+01  9.40445543E-028
  3.090000E+01  9.80951257E-028
  3.126000E+01  1.02518980E-027
  3.162000E+01  1.07241173E-027
  3.199000E+01  1.12387019E-027
  3.236000E+01  1.17752937E-027
  3.273000E+01  1.23514447E-027
  3.311000E+01  1.29860213E-027
  3.350000E+01  1.36584773E-027
  3.388000E+01  1.43495276E-027
  3.428000E+01  1.51276059E-027
  3.467000E+01  1.59277374E-027
  3.508000E+01  1.68061342E-027
  3.548000E+01  1.77170993E-027
  3.589000E+01  1.87036570E-027
  3.631000E+01  1.97677707E-027
  3.673000E+01  2.08722155E-027
  3.715000E+01  2.20530144E-027
  3.758000E+01  2.33191591E-027
  3.802000E+01  2.46680962E-027
  3.846000E+01  2.61033420E-027
  3.890000E+01  2.76112226E-027
  3.935000E+01  2.92303697E-027
  3.981000E+01  3.09685624E-027
  4.027000E+01  3.28175937E-027
  4.074000E+01  3.47578946E-027
  4.121000E+01  3.68400726E-027
  4.169000E+01  3.90761699E-027
  4.217000E+01  4.13969171E-027
  4.266000E+01  4.38838015E-027
  4.315000E+01  4.65219071E-027
  4.365000E+01  4.93478783E-027
  4.416000E+01  5.23737403E-027
  4.467000E+01  5.55881103E-027
  4.519000E+01  5.89487700E-027
  4.571000E+01  6.25523874E-027
  4.624000E+01  6.64087599E-027
  4.677000E+01  7.04520768E-027
  4.731000E+01  7.47709702E-027
  4.786000E+01  7.93823445E-027
  4.842000E+01  8.42447824E-027
  4.898000E+01  8.95226930E-027
  4.954000E+01  9.49212148E-027
  5.012000E+01  1.00793804E-026
  5.070000E+01  1.07013507E-026
  5.129000E+01  1.13624425E-026
  5.188000E+01  1.20546763E-026
  5.248000E+01  1.27890053E-026
  5.309000E+01  1.35699519E-026
  5.370000E+01  1.43929704E-026
  5.433000E+01  1.52809971E-026
  5.495000E+01  1.61910225E-026
  5.559000E+01  1.71706008E-026
  5.623000E+01  1.81899780E-026
  5.688000E+01  1.92771363E-026
  5.754000E+01  2.04144629E-026
  5.821000E+01  2.16249779E-026
  5.888000E+01  2.28825530E-026
  5.957000E+01  2.42243270E-026
  6.026000E+01  2.56298480E-026
  6.095000E+01  2.70685626E-026
  6.166000E+01  2.86157860E-026
  6.237000E+01  3.01919288E-026
  6.310000E+01  3.18857764E-026
  6.383000E+01  3.36289848E-026
  6.457000E+01  3.54732268E-026
  6.531000E+01  3.73419728E-026
  6.607000E+01  3.93398248E-026
  6.683000E+01  4.13593183E-026
  6.761000E+01  4.35118083E-026
  6.839000E+01  4.57111979E-026
  6.918000E+01  4.79881254E-026
  6.998000E+01  5.03362285E-026
  7.079000E+01  5.27600206E-026
  7.161000E+01  5.52958079E-026
  7.244000E+01  5.78610578E-026
  7.328000E+01  6.05373010E-026
  7.413000E+01  6.32769820E-026
  7.499000E+01  6.60400433E-026
  7.586000E+01  6.89112112E-026
  7.674000E+01  7.18441756E-026
  7.762000E+01  7.48404577E-026
  7.852000E+01  7.78669430E-026
  7.943000E+01  8.09532413E-026
  8.035000E+01  8.41298306E-026
  8.128000E+01  8.72799154E-026
  8.222000E+01  9.05375543E-026
  8.318000E+01  9.37887395E-026
  8.414000E+01  9.70928097E-026
  8.511000E+01  1.00405255E-025
  8.610000E+01  1.03767276E-025
  8.710000E+01  1.07142754E-025
  8.811000E+01  1.10502895E-025
  8.912000E+01  1.13843537E-025
  9.016000E+01  1.17304429E-025
  9.120000E+01  1.20622244E-025
  9.226000E+01  1.23950887E-025
  9.332000E+01  1.27301883E-025
  9.441000E+01  1.30599529E-025
  9.550000E+01  1.33892044E-025
  9.661000E+01  1.37167566E-025
  9.772000E+01  1.40275344E-025
  9.886000E+01  1.43449658E-025
  1.000000E+02  1.46532015E-025
  1.012000E+02  1.49661112E-025
  1.023000E+02  1.52431861E-025
  1.035000E+02  1.55345966E-025
  1.047000E+02  1.58117642E-025
  1.059000E+02  1.60801418E-025
  1.072000E+02  1.63540902E-025
  1.084000E+02  1.65946848E-025
  1.097000E+02  1.68509233E-025
  1.109000E+02  1.70669598E-025
  1.122000E+02  1.72840976E-025
  1.135000E+02  1.74876207E-025
  1.148000E+02  1.76896075E-025
  1.161000E+02  1.78647696E-025
  1.175000E+02  1.80484760E-025
  1.188000E+02  1.81980029E-025
  1.202000E+02  1.83497727E-025
  1.216000E+02  1.84744083E-025
  1.230000E+02  1.85998749E-025
  1.244000E+02  1.87052626E-025
  1.259000E+02  1.87953693E-025
