# DH21 astrodust enthalpy table
# Stage 2 (silicate + carbonaceous, volume-weighted)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  6.86174299E+01   7.0790E-04   1.44080496E-13
  6.86174299E+01   7.4990E-04   1.72053256E-13
  6.86174299E+01   7.9430E-04   2.05233511E-13
  6.86174299E+01   8.4140E-04   2.44726338E-13
  6.86174299E+01   8.9120E-04   2.91576979E-13
  6.86174299E+01   9.4410E-04   3.47418860E-13
  6.86174299E+01   1.0000E-03   4.13631159E-13
  6.86174299E+01   1.0590E-03   4.92019873E-13
  6.86174299E+01   1.1220E-03   5.85936533E-13
  6.86174299E+01   1.1880E-03   6.96307806E-13
  6.86174299E+01   1.2590E-03   8.29542749E-13
  6.86174299E+01   1.3340E-03   9.87579244E-13
  6.86174299E+01   1.4130E-03   1.17440387E-12
  6.86174299E+01   1.4960E-03   1.39452076E-12
  6.86174299E+01   1.5850E-03   1.65928796E-12
  6.86174299E+01   1.6790E-03   1.97313512E-12
  6.86174299E+01   1.7780E-03   2.34392054E-12
  6.86174299E+01   1.8840E-03   2.78940630E-12
  6.86174299E+01   1.9950E-03   3.31282720E-12
  6.86174299E+01   2.1130E-03   3.93689575E-12
  6.86174299E+01   2.2390E-03   4.68478906E-12
  6.86174299E+01   2.3710E-03   5.56394204E-12
  6.86174299E+01   2.5120E-03   6.61756020E-12
  6.86174299E+01   2.6610E-03   7.86713226E-12
  6.86174299E+01   2.8180E-03   9.34416833E-12
  6.86174299E+01   2.9850E-03   1.11065967E-11
  6.86174299E+01   3.1620E-03   1.32025891E-11
  6.86174299E+01   3.3500E-03   1.57010771E-11
  6.86174299E+01   3.5480E-03   1.86536514E-11
  6.86174299E+01   3.7580E-03   2.21665710E-11
  6.86174299E+01   3.9810E-03   2.63522386E-11
  6.86174299E+01   4.2170E-03   3.13229412E-11
  6.86174299E+01   4.4670E-03   3.72313373E-11
  6.86174299E+01   4.7320E-03   4.42591022E-11
  6.86174299E+01   5.0120E-03   5.25905811E-11
  6.86174299E+01   5.3090E-03   6.25055159E-11
  6.86174299E+01   5.6230E-03   7.42658134E-11
  6.86174299E+01   5.9570E-03   8.83021572E-11
  6.86174299E+01   6.3100E-03   1.04949361E-10
  6.86174299E+01   6.6830E-03   1.24683446E-10
  6.86174299E+01   7.0790E-03   1.48187790E-10
  6.86174299E+01   7.4990E-03   1.76160550E-10
  6.86174299E+01   7.9430E-03   2.09340806E-10
  6.86174299E+01   8.4140E-03   2.48833633E-10
  6.86174299E+01   8.9120E-03   2.95684275E-10
  6.86174299E+01   9.4410E-03   3.51526134E-10
  6.86174299E+01   1.0000E-02   4.17738430E-10
  6.86174299E+01   1.0590E-02   4.96127141E-10
  6.86174299E+01   1.1220E-02   5.90043797E-10
  6.86174299E+01   1.1890E-02   7.02185288E-10
  6.86174299E+01   1.2590E-02   8.33649998E-10
  6.86174299E+01   1.3330E-02   9.89457964E-10
  6.86174299E+01   1.4120E-02   1.17601071E-09
  6.86174299E+01   1.4960E-02   1.39862797E-09
  6.86174299E+01   1.5850E-02   1.66339515E-09
  6.86174299E+01   1.6790E-02   1.97724229E-09
  6.86174299E+01   1.7780E-02   2.34802769E-09
  6.86174299E+01   1.8840E-02   2.79351341E-09
  6.86174299E+01   1.9950E-02   3.31693428E-09
  6.86174299E+01   2.1140E-02   3.94660082E-09
  6.86174299E+01   2.2390E-02   4.68889605E-09
  6.86174299E+01   2.3710E-02   5.56804897E-09
  6.86174299E+01   2.5120E-02   6.62166706E-09
  6.86174299E+01   2.6610E-02   7.87123904E-09
  6.86174299E+01   2.8180E-02   9.34827501E-09
  6.86174299E+01   2.9850E-02   1.11107033E-08
  6.86174299E+01   3.1620E-02   1.32066956E-08
  6.86174299E+01   3.3500E-02   1.57051834E-08
  6.86174299E+01   3.5480E-02   1.86577574E-08
  6.86174299E+01   3.7580E-02   2.21706768E-08
  6.86174299E+01   3.9810E-02   2.63563442E-08
  6.86174299E+01   4.2170E-02   3.13270464E-08
  6.86174299E+01   4.4670E-02   3.72354421E-08
  6.86174299E+01   4.7320E-02   4.42632066E-08
  6.86174299E+01   5.0120E-02   5.25946849E-08
  6.86174299E+01   5.3090E-02   6.25096191E-08
  6.86174299E+01   5.6230E-02   7.42699158E-08
  6.86174299E+01   5.9570E-02   8.83062586E-08
  6.86174299E+01   6.3100E-02   1.04953461E-07
  6.86174299E+01   6.6830E-02   1.24687545E-07
  6.86174299E+01   7.0790E-02   1.48191888E-07
  6.86174299E+01   7.4990E-02   1.76164646E-07
  6.86174299E+01   7.9430E-02   2.09344899E-07
  6.86174299E+01   8.4140E-02   2.48837724E-07
  6.86174299E+01   8.9120E-02   2.95688363E-07
  6.86174299E+01   9.4410E-02   3.51530242E-07
  6.86174299E+01   1.0000E-01   4.17742538E-07
  6.86174299E+01   1.0590E-01   4.96131248E-07
  6.86174299E+01   1.1220E-01   5.90047905E-07
  6.86174299E+01   1.1890E-01   7.02189395E-07
  6.86174299E+01   1.2590E-01   8.33654105E-07
  6.86174299E+01   1.3330E-01   9.89462071E-07
  6.86174299E+01   1.4120E-01   1.17601482E-06
  6.86174299E+01   1.4960E-01   1.39863208E-06
  6.86174299E+01   1.5850E-01   1.66339926E-06
  6.86174299E+01   1.6790E-01   1.97724639E-06
  6.86174299E+01   1.7780E-01   2.34803180E-06
  6.86174299E+01   1.8840E-01   2.79351752E-06
  6.86174299E+01   1.9950E-01   3.31693839E-06
  6.86174299E+01   2.1130E-01   3.94100690E-06
  6.86174299E+01   2.2390E-01   4.68890016E-06
  6.86174299E+01   2.3710E-01   5.56805308E-06
  6.86174299E+01   2.5120E-01   6.62167117E-06
  6.86174299E+01   2.6610E-01   7.87124315E-06
  6.86174299E+01   2.8180E-01   9.34827912E-06
  6.86174299E+01   2.9850E-01   1.11107074E-05
  6.86174299E+01   3.1620E-01   1.32066997E-05
  6.86174299E+01   3.3500E-01   1.57051875E-05
  6.86174299E+01   3.5480E-01   1.86577615E-05
  6.86174299E+01   3.7580E-01   2.21706809E-05
  6.86174299E+01   3.9810E-01   2.63563483E-05
  6.86174299E+01   4.2170E-01   3.13270505E-05
  6.86174299E+01   4.4670E-01   3.72354462E-05
  6.86174299E+01   4.7320E-01   4.42632107E-05
  6.86174299E+01   5.0120E-01   5.25946890E-05
  6.86174299E+01   5.3090E-01   6.25096232E-05
  6.86174299E+01   5.6230E-01   7.42699199E-05
  6.86174299E+01   5.9570E-01   8.83062627E-05
  6.86174299E+01   6.3100E-01   1.04953465E-04
  6.86174299E+01   6.6830E-01   1.24687549E-04
  6.86174299E+01   7.0790E-01   1.48191892E-04
  6.86174299E+01   7.4990E-01   1.76164650E-04
  6.86174299E+01   7.9430E-01   2.09344904E-04
  6.86174299E+01   8.4140E-01   2.48837728E-04
  6.86174299E+01   8.9130E-01   2.95787914E-04
  6.86174299E+01   9.4410E-01   3.51530246E-04
  6.86174299E+01   1.0000E+00   4.17742542E-04
  6.86174299E+01   1.0590E+00   4.96131252E-04
  6.86174299E+01   1.1220E+00   5.90047909E-04
  6.86174299E+01   1.1890E+00   7.02189399E-04
  6.86174299E+01   1.2590E+00   8.33654109E-04
  6.86174299E+01   1.3340E+00   9.91690593E-04
  6.86174299E+01   1.4130E+00   1.17851521E-03
  6.86174299E+01   1.4960E+00   1.39863208E-03
  6.86174299E+01   1.5850E+00   1.66339926E-03
  6.86174299E+01   1.6790E+00   1.97724640E-03
  6.86174299E+01   1.7780E+00   2.34803180E-03
  6.86174299E+01   1.8840E+00   2.79351752E-03
  6.86174299E+01   1.9950E+00   3.31693839E-03
  6.86174299E+01   2.1140E+00   3.94660493E-03
  6.86174299E+01   2.2390E+00   4.68890016E-03
  6.86174299E+01   2.3710E+00   5.56805308E-03
  6.86174299E+01   2.5120E+00   6.62167117E-03
  6.86174299E+01   2.6610E+00   7.87124315E-03
  6.86174299E+01   2.8180E+00   9.34827912E-03
  6.86174299E+01   2.9850E+00   1.11107074E-02
  6.86174299E+01   3.1620E+00   1.32066997E-02
  6.86174299E+01   3.3500E+00   1.57051875E-02
  6.86174299E+01   3.5480E+00   1.86577615E-02
  6.86174299E+01   3.7580E+00   2.21706809E-02
  6.86174299E+01   3.9810E+00   2.63563483E-02
  6.86174299E+01   4.2170E+00   3.13270506E-02
  6.86174299E+01   4.4670E+00   3.72354462E-02
  6.86174299E+01   4.7320E+00   4.42632107E-02
  6.86174299E+01   5.0120E+00   5.25946890E-02
  7.12479673E+01   3.1620E-04   1.01402700E-14
  7.12479673E+01   3.3500E-04   1.29263861E-14
  7.12479673E+01   3.5480E-04   1.62188633E-14
  7.12479673E+01   3.7580E-04   2.01361932E-14
  7.12479673E+01   3.9810E-04   2.48037185E-14
  7.12479673E+01   4.2170E-04   3.03466528E-14
  7.12479673E+01   4.4670E-04   3.69352285E-14
  7.12479673E+01   4.7310E-04   4.47407499E-14
  7.12479673E+01   5.0120E-04   5.40626418E-14
  7.12479673E+01   5.3090E-04   6.51189925E-14
  7.12479673E+01   5.6230E-04   7.82331457E-14
  7.12479673E+01   5.9570E-04   9.38853656E-14
  7.12479673E+01   6.3100E-04   1.12449010E-13
  7.12479673E+01   6.6830E-04   1.34454900E-13
  7.12479673E+01   7.0790E-04   1.60665084E-13
  7.12479673E+01   7.4990E-04   1.91858089E-13
  7.12479673E+01   7.9430E-04   2.28858079E-13
  7.12479673E+01   8.4140E-04   2.72897349E-13
  7.12479673E+01   8.9120E-04   3.25141469E-13
  7.12479673E+01   9.4410E-04   3.87411908E-13
  7.12479673E+01   1.0000E-03   4.61246614E-13
  7.12479673E+01   1.0590E-03   5.48659492E-13
  7.12479673E+01   1.1220E-03   6.53387905E-13
  7.12479673E+01   1.1880E-03   7.76465200E-13
  7.12479673E+01   1.2590E-03   9.25038248E-13
  7.12479673E+01   1.3340E-03   1.10126802E-12
  7.12479673E+01   1.4130E-03   1.30960003E-12
  7.12479673E+01   1.4960E-03   1.55505694E-12
  7.12479673E+01   1.5850E-03   1.85030434E-12
  7.12479673E+01   1.6790E-03   2.20028181E-12
  7.12479673E+01   1.7780E-03   2.61375233E-12
  7.12479673E+01   1.8840E-03   3.11052273E-12
  7.12479673E+01   1.9950E-03   3.69420023E-12
  7.12479673E+01   2.1130E-03   4.39011202E-12
  7.12479673E+01   2.2390E-03   5.22410335E-12
  7.12479673E+01   2.3710E-03   6.20446507E-12
  7.12479673E+01   2.5120E-03   7.37937652E-12
  7.12479673E+01   2.6610E-03   8.77280024E-12
  7.12479673E+01   2.8180E-03   1.04198738E-11
  7.12479673E+01   2.9850E-03   1.23851943E-11
  7.12479673E+01   3.1620E-03   1.47224788E-11
  7.12479673E+01   3.3500E-03   1.75085946E-11
  7.12479673E+01   3.5480E-03   2.08010714E-11
  7.12479673E+01   3.7580E-03   2.47184009E-11
  7.12479673E+01   3.9810E-03   2.93859256E-11
  7.12479673E+01   4.2170E-03   3.49288592E-11
  7.12479673E+01   4.4670E-03   4.15174341E-11
  7.12479673E+01   4.7320E-03   4.93542406E-11
  7.12479673E+01   5.0120E-03   5.86448455E-11
  7.12479673E+01   5.3090E-03   6.97011948E-11
  7.12479673E+01   5.6230E-03   8.28153464E-11
  7.12479673E+01   5.9570E-03   9.84675645E-11
  7.12479673E+01   6.3100E-03   1.17031206E-10
  7.12479673E+01   6.6830E-03   1.39037094E-10
  7.12479673E+01   7.0790E-03   1.65247276E-10
  7.12479673E+01   7.4990E-03   1.96440281E-10
  7.12479673E+01   7.9430E-03   2.33440272E-10
  7.12479673E+01   8.4140E-03   2.77479542E-10
  7.12479673E+01   8.9120E-03   3.29723664E-10
  7.12479673E+01   9.4410E-03   3.91994059E-10
  7.12479673E+01   1.0000E-02   4.65828759E-10
  7.12479673E+01   1.0590E-02   5.53241632E-10
  7.12479673E+01   1.1220E-02   6.57970037E-10
  7.12479673E+01   1.1890E-02   7.83021332E-10
  7.12479673E+01   1.2590E-02   9.29620348E-10
  7.12479673E+01   1.3330E-02   1.10336503E-09
  7.12479673E+01   1.4120E-02   1.31139386E-09
  7.12479673E+01   1.4960E-02   1.55963897E-09
  7.12479673E+01   1.5850E-02   1.85488633E-09
  7.12479673E+01   1.6790E-02   2.20486376E-09
  7.12479673E+01   1.7780E-02   2.61833423E-09
  7.12479673E+01   1.8840E-02   3.11510457E-09
  7.12479673E+01   1.9950E-02   3.69878200E-09
  7.12479673E+01   2.1140E-02   4.40093617E-09
  7.12479673E+01   2.2390E-02   5.22868494E-09
  7.12479673E+01   2.3710E-02   6.20904654E-09
  7.12479673E+01   2.5120E-02   7.38395786E-09
  7.12479673E+01   2.6610E-02   8.77738141E-09
  7.12479673E+01   2.8180E-02   1.04244548E-08
  7.12479673E+01   2.9850E-02   1.23897750E-08
  7.12479673E+01   3.1620E-02   1.47270593E-08
  7.12479673E+01   3.3500E-02   1.75131748E-08
  7.12479673E+01   3.5480E-02   2.08056511E-08
  7.12479673E+01   3.7580E-02   2.47229802E-08
  7.12479673E+01   3.9810E-02   2.93905044E-08
  7.12479673E+01   4.2170E-02   3.49334373E-08
  7.12479673E+01   4.4670E-02   4.15220114E-08
  7.12479673E+01   4.7320E-02   4.93588169E-08
  7.12479673E+01   5.0120E-02   5.86494207E-08
  7.12479673E+01   5.3090E-02   6.97057688E-08
  7.12479673E+01   5.6230E-02   8.28199188E-08
  7.12479673E+01   5.9570E-02   9.84721350E-08
  7.12479673E+01   6.3100E-02   1.17035775E-07
  7.12479673E+01   6.6830E-02   1.39041660E-07
  7.12479673E+01   7.0790E-02   1.65251838E-07
  7.12479673E+01   7.4990E-02   1.96444839E-07
  7.12479673E+01   7.9430E-02   2.33444826E-07
  7.12479673E+01   8.4140E-02   2.77484092E-07
  7.12479673E+01   8.9120E-02   3.29728207E-07
  7.12479673E+01   9.4410E-02   3.91998641E-07
  7.12479673E+01   1.0000E-01   4.65833342E-07
  7.12479673E+01   1.0590E-01   5.53246214E-07
  7.12479673E+01   1.1220E-01   6.57974620E-07
  7.12479673E+01   1.1890E-01   7.83025914E-07
  7.12479673E+01   1.2590E-01   9.29624931E-07
  7.12479673E+01   1.3330E-01   1.10336962E-06
  7.12479673E+01   1.4120E-01   1.31139844E-06
  7.12479673E+01   1.4960E-01   1.55964355E-06
  7.12479673E+01   1.5850E-01   1.85489091E-06
  7.12479673E+01   1.6790E-01   2.20486834E-06
  7.12479673E+01   1.7780E-01   2.61833881E-06
  7.12479673E+01   1.8840E-01   3.11510915E-06
  7.12479673E+01   1.9950E-01   3.69878658E-06
  7.12479673E+01   2.1130E-01   4.39469829E-06
  7.12479673E+01   2.2390E-01   5.22868952E-06
  7.12479673E+01   2.3710E-01   6.20905112E-06
  7.12479673E+01   2.5120E-01   7.38396244E-06
  7.12479673E+01   2.6610E-01   8.77738599E-06
  7.12479673E+01   2.8180E-01   1.04244593E-05
  7.12479673E+01   2.9850E-01   1.23897796E-05
  7.12479673E+01   3.1620E-01   1.47270639E-05
  7.12479673E+01   3.3500E-01   1.75131793E-05
  7.12479673E+01   3.5480E-01   2.08056557E-05
  7.12479673E+01   3.7580E-01   2.47229848E-05
  7.12479673E+01   3.9810E-01   2.93905089E-05
  7.12479673E+01   4.2170E-01   3.49334418E-05
  7.12479673E+01   4.4670E-01   4.15220160E-05
  7.12479673E+01   4.7320E-01   4.93588215E-05
  7.12479673E+01   5.0120E-01   5.86494253E-05
  7.12479673E+01   5.3090E-01   6.97057734E-05
  7.12479673E+01   5.6230E-01   8.28199234E-05
  7.12479673E+01   5.9570E-01   9.84721396E-05
  7.12479673E+01   6.3100E-01   1.17035779E-04
  7.12479673E+01   6.6830E-01   1.39041664E-04
  7.12479673E+01   7.0790E-01   1.65251843E-04
  7.12479673E+01   7.4990E-01   1.96444844E-04
  7.12479673E+01   7.9430E-01   2.33444831E-04
  7.12479673E+01   8.4140E-01   2.77484096E-04
  7.12479673E+01   8.9130E-01   3.29839219E-04
  7.12479673E+01   9.4410E-01   3.91998646E-04
  7.12479673E+01   1.0000E+00   4.65833346E-04
  7.12479673E+01   1.0590E+00   5.53246219E-04
  7.12479673E+01   1.1220E+00   6.57974624E-04
  7.12479673E+01   1.1890E+00   7.83025919E-04
  7.12479673E+01   1.2590E+00   9.29624935E-04
  7.12479673E+01   1.3340E+00   1.10585469E-03
  7.12479673E+01   1.4130E+00   1.31418668E-03
  7.12479673E+01   1.4960E+00   1.55964355E-03
  7.12479673E+01   1.5850E+00   1.85489091E-03
  7.12479673E+01   1.6790E+00   2.20486834E-03
  7.12479673E+01   1.7780E+00   2.61833881E-03
  7.12479673E+01   1.8840E+00   3.11510916E-03
  7.12479673E+01   1.9950E+00   3.69878659E-03
  7.12479673E+01   2.1140E+00   4.40094076E-03
  7.12479673E+01   2.2390E+00   5.22868953E-03
  7.12479673E+01   2.3710E+00   6.20905113E-03
  7.12479673E+01   2.5120E+00   7.38396244E-03
  7.12479673E+01   2.6610E+00   8.77738600E-03
  7.12479673E+01   2.8180E+00   1.04244594E-02
  7.12479673E+01   2.9850E+00   1.23897796E-02
  7.12479673E+01   3.1620E+00   1.47270639E-02
  7.12479673E+01   3.3500E+00   1.75131793E-02
  7.12479673E+01   3.5480E+00   2.08056557E-02
  7.12479673E+01   3.7580E+00   2.47229848E-02
  7.12479673E+01   3.9810E+00   2.93905089E-02
  7.12479673E+01   4.2170E+00   3.49334418E-02
  7.12479673E+01   4.4670E+00   4.15220160E-02
  7.12479673E+01   4.7320E+00   4.93588215E-02
  7.12479673E+01   5.0120E+00   5.86494253E-02
  7.39793498E+01   3.1620E-04   1.12969415E-14
  7.39793498E+01   3.3500E-04   1.44016101E-14
  7.39793498E+01   3.5480E-04   1.80705350E-14
  7.39793498E+01   3.7580E-04   2.24357557E-14
  7.39793498E+01   3.9810E-04   2.76369458E-14
  7.39793498E+01   4.2170E-04   3.38136353E-14
  7.39793498E+01   4.4670E-04   4.11555205E-14
  7.39793498E+01   4.7310E-04   4.98534917E-14
  7.39793498E+01   5.0120E-04   6.02412088E-14
  7.39793498E+01   5.3090E-04   7.25616951E-14
  7.39793498E+01   5.6230E-04   8.71752643E-14
  7.39793498E+01   5.9570E-04   1.04617092E-13
  7.39793498E+01   6.3100E-04   1.25303223E-13
  7.39793498E+01   6.6830E-04   1.49825172E-13
  7.39793498E+01   7.0790E-04   1.79032116E-13
  7.39793498E+01   7.4990E-04   2.13791592E-13
  7.39793498E+01   7.9430E-04   2.55021999E-13
  7.39793498E+01   8.4140E-04   3.04096524E-13
  7.39793498E+01   8.9120E-04   3.62314006E-13
  7.39793498E+01   9.4410E-04   4.31704172E-13
  7.39793498E+01   1.0000E-03   5.13980811E-13
  7.39793498E+01   1.0590E-03   6.11388090E-13
  7.39793498E+01   1.1220E-03   7.28090686E-13
  7.39793498E+01   1.1880E-03   8.65240098E-13
  7.39793498E+01   1.2590E-03   1.03080034E-12
  7.39793498E+01   1.3340E-03   1.22717945E-12
  7.39793498E+01   1.4130E-03   1.45933123E-12
  7.39793498E+01   1.4960E-03   1.73285260E-12
  7.39793498E+01   1.5850E-03   2.06185729E-12
  7.39793498E+01   1.6790E-03   2.45184965E-12
  7.39793498E+01   1.7780E-03   2.91259457E-12
  7.39793498E+01   1.8840E-03   3.46616352E-12
  7.39793498E+01   1.9950E-03   4.11657614E-12
  7.39793498E+01   2.1130E-03   4.89205543E-12
  7.39793498E+01   2.2390E-03   5.82140167E-12
  7.39793498E+01   2.3710E-03   6.91385364E-12
  7.39793498E+01   2.5120E-03   8.22309931E-12
  7.39793498E+01   2.6610E-03   9.77584099E-12
  7.39793498E+01   2.8180E-03   1.16112337E-11
  7.39793498E+01   2.9850E-03   1.38012603E-11
  7.39793498E+01   3.1620E-03   1.64057797E-11
  7.39793498E+01   3.3500E-03   1.95104477E-11
  7.39793498E+01   3.5480E-03   2.31793718E-11
  7.39793498E+01   3.7580E-03   2.75445916E-11
  7.39793498E+01   3.9810E-03   3.27457806E-11
  7.39793498E+01   4.2170E-03   3.89224689E-11
  7.39793498E+01   4.4670E-03   4.62643525E-11
  7.39793498E+01   4.7320E-03   5.49971850E-11
  7.39793498E+01   5.0120E-03   6.53500369E-11
  7.39793498E+01   5.3090E-03   7.76705207E-11
  7.39793498E+01   5.6230E-03   9.22840868E-11
  7.39793498E+01   5.9570E-03   1.09725911E-10
  7.39793498E+01   6.3100E-03   1.30412038E-10
  7.39793498E+01   6.6830E-03   1.54933982E-10
  7.39793498E+01   7.0790E-03   1.84140921E-10
  7.39793498E+01   7.4990E-03   2.18900397E-10
  7.39793498E+01   7.9430E-03   2.60130805E-10
  7.39793498E+01   8.4140E-03   3.09205332E-10
  7.39793498E+01   8.9120E-03   3.67422818E-10
  7.39793498E+01   9.4410E-03   4.36812898E-10
  7.39793498E+01   1.0000E-02   5.19089527E-10
  7.39793498E+01   1.0590E-02   6.16496794E-10
  7.39793498E+01   1.1220E-02   7.33199376E-10
  7.39793498E+01   1.1890E-02   8.72548474E-10
  7.39793498E+01   1.2590E-02   1.03590896E-09
  7.39793498E+01   1.3330E-02   1.22951884E-09
  7.39793498E+01   1.4120E-02   1.46133274E-09
  7.39793498E+01   1.4960E-02   1.73796108E-09
  7.39793498E+01   1.5850E-02   2.06696570E-09
  7.39793498E+01   1.6790E-02   2.45695798E-09
  7.39793498E+01   1.7780E-02   2.91770281E-09
  7.39793498E+01   1.8840E-02   3.47127164E-09
  7.39793498E+01   1.9950E-02   4.12168413E-09
  7.39793498E+01   2.1140E-02   4.90411946E-09
  7.39793498E+01   2.2390E-02   5.82650931E-09
  7.39793498E+01   2.3710E-02   6.91896105E-09
  7.39793498E+01   2.5120E-02   8.22820646E-09
  7.39793498E+01   2.6610E-02   9.78094781E-09
  7.39793498E+01   2.8180E-02   1.16163401E-08
  7.39793498E+01   2.9850E-02   1.38063663E-08
  7.39793498E+01   3.1620E-02   1.64108852E-08
  7.39793498E+01   3.3500E-02   1.95155526E-08
  7.39793498E+01   3.5480E-02   2.31844759E-08
  7.39793498E+01   3.7580E-02   2.75496948E-08
  7.39793498E+01   3.9810E-02   3.27508827E-08
  7.39793498E+01   4.2170E-02   3.89275697E-08
  7.39793498E+01   4.4670E-02   4.62694518E-08
  7.39793498E+01   4.7320E-02   5.50022825E-08
  7.39793498E+01   5.0120E-02   6.53551323E-08
  7.39793498E+01   5.3090E-02   7.76756135E-08
  7.39793498E+01   5.6230E-02   9.22891766E-08
  7.39793498E+01   5.9570E-02   1.09730997E-07
  7.39793498E+01   6.3100E-02   1.30417120E-07
  7.39793498E+01   6.6830E-02   1.54939059E-07
  7.39793498E+01   7.0790E-02   1.84145992E-07
  7.39793498E+01   7.4990E-02   2.18905461E-07
  7.39793498E+01   7.9430E-02   2.60135860E-07
  7.39793498E+01   8.4140E-02   3.09210377E-07
  7.39793498E+01   8.9120E-02   3.67427851E-07
  7.39793498E+01   9.4410E-02   4.36818007E-07
  7.39793498E+01   1.0000E-01   5.19094635E-07
  7.39793498E+01   1.0590E-01   6.16501903E-07
  7.39793498E+01   1.1220E-01   7.33204485E-07
  7.39793498E+01   1.1890E-01   8.72553583E-07
  7.39793498E+01   1.2590E-01   1.03591407E-06
  7.39793498E+01   1.3330E-01   1.22952395E-06
  7.39793498E+01   1.4120E-01   1.46133785E-06
  7.39793498E+01   1.4960E-01   1.73796619E-06
  7.39793498E+01   1.5850E-01   2.06697081E-06
  7.39793498E+01   1.6790E-01   2.45696309E-06
  7.39793498E+01   1.7780E-01   2.91770792E-06
  7.39793498E+01   1.8840E-01   3.47127675E-06
  7.39793498E+01   1.9950E-01   4.12168924E-06
  7.39793498E+01   2.1130E-01   4.89716837E-06
  7.39793498E+01   2.2390E-01   5.82651442E-06
  7.39793498E+01   2.3710E-01   6.91896616E-06
  7.39793498E+01   2.5120E-01   8.22821157E-06
  7.39793498E+01   2.6610E-01   9.78095292E-06
  7.39793498E+01   2.8180E-01   1.16163452E-05
  7.39793498E+01   2.9850E-01   1.38063714E-05
  7.39793498E+01   3.1620E-01   1.64108903E-05
  7.39793498E+01   3.3500E-01   1.95155577E-05
  7.39793498E+01   3.5480E-01   2.31844810E-05
  7.39793498E+01   3.7580E-01   2.75496999E-05
  7.39793498E+01   3.9810E-01   3.27508878E-05
  7.39793498E+01   4.2170E-01   3.89275748E-05
  7.39793498E+01   4.4670E-01   4.62694569E-05
  7.39793498E+01   4.7320E-01   5.50022876E-05
  7.39793498E+01   5.0120E-01   6.53551374E-05
  7.39793498E+01   5.3090E-01   7.76756187E-05
  7.39793498E+01   5.6230E-01   9.22891817E-05
  7.39793498E+01   5.9570E-01   1.09731002E-04
  7.39793498E+01   6.3100E-01   1.30417125E-04
  7.39793498E+01   6.6830E-01   1.54939064E-04
  7.39793498E+01   7.0790E-01   1.84145997E-04
  7.39793498E+01   7.4990E-01   2.18905466E-04
  7.39793498E+01   7.9430E-01   2.60135865E-04
  7.39793498E+01   8.4140E-01   3.09210382E-04
  7.39793498E+01   8.9130E-01   3.67551555E-04
  7.39793498E+01   9.4410E-01   4.36818012E-04
  7.39793498E+01   1.0000E+00   5.19094640E-04
  7.39793498E+01   1.0590E+00   6.16501908E-04
  7.39793498E+01   1.1220E+00   7.33204490E-04
  7.39793498E+01   1.1890E+00   8.72553588E-04
  7.39793498E+01   1.2590E+00   1.03591408E-03
  7.39793498E+01   1.3340E+00   1.23229315E-03
  7.39793498E+01   1.4130E+00   1.46444488E-03
  7.39793498E+01   1.4960E+00   1.73796620E-03
  7.39793498E+01   1.5850E+00   2.06697082E-03
  7.39793498E+01   1.6790E+00   2.45696310E-03
  7.39793498E+01   1.7780E+00   2.91770792E-03
  7.39793498E+01   1.8840E+00   3.47127676E-03
  7.39793498E+01   1.9950E+00   4.12168924E-03
  7.39793498E+01   2.1140E+00   4.90412458E-03
  7.39793498E+01   2.2390E+00   5.82651442E-03
  7.39793498E+01   2.3710E+00   6.91896617E-03
  7.39793498E+01   2.5120E+00   8.22821157E-03
  7.39793498E+01   2.6610E+00   9.78095292E-03
  7.39793498E+01   2.8180E+00   1.16163453E-02
  7.39793498E+01   2.9850E+00   1.38063714E-02
  7.39793498E+01   3.1620E+00   1.64108903E-02
  7.39793498E+01   3.3500E+00   1.95155577E-02
  7.39793498E+01   3.5480E+00   2.31844810E-02
  7.39793498E+01   3.7580E+00   2.75496999E-02
  7.39793498E+01   3.9810E+00   3.27508878E-02
  7.39793498E+01   4.2170E+00   3.89275748E-02
  7.39793498E+01   4.4670E+00   4.62694569E-02
  7.39793498E+01   4.7320E+00   5.50022876E-02
  7.39793498E+01   5.0120E+00   6.53551374E-02
  7.68154433E+01   3.1620E-04   1.25753192E-14
  7.68154433E+01   3.3500E-04   1.60322886E-14
  7.68154433E+01   3.5480E-04   2.01175429E-14
  7.68154433E+01   3.7580E-04   2.49781048E-14
  7.68154433E+01   3.9810E-04   3.07694973E-14
  7.68154433E+01   4.2170E-04   3.76470836E-14
  7.68154433E+01   4.4670E-04   4.58220855E-14
  7.68154433E+01   4.7310E-04   5.55070546E-14
  7.68154433E+01   5.0120E-04   6.70735127E-14
  7.68154433E+01   5.3090E-04   8.07920600E-14
  7.68154433E+01   5.6230E-04   9.70638965E-14
  7.68154433E+01   5.9570E-04   1.16484927E-13
  7.68154433E+01   6.3100E-04   1.39518407E-13
  7.68154433E+01   6.6830E-04   1.66822972E-13
  7.68154433E+01   7.0790E-04   1.99344158E-13
  7.68154433E+01   7.4990E-04   2.38047942E-13
  7.68154433E+01   7.9430E-04   2.83956941E-13
  7.68154433E+01   8.4140E-04   3.38600164E-13
  7.68154433E+01   8.9120E-04   4.03423834E-13
  7.68154433E+01   9.4410E-04   4.80687998E-13
  7.68154433E+01   1.0000E-03   5.72300919E-13
  7.68154433E+01   1.0590E-03   6.80761418E-13
