# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  4.074000E+00  1.44102882E-028
  4.121000E+00  1.45752614E-028
  4.169000E+00  1.47398443E-028
  4.217000E+00  1.49087182E-028
  4.266000E+00  1.50853927E-028
  4.315000E+00  1.52580866E-028
  4.365000E+00  1.54396667E-028
  4.416000E+00  1.56197087E-028
  4.467000E+00  1.58048191E-028
  4.519000E+00  1.59965934E-028
  4.571000E+00  1.61851794E-028
  4.624000E+00  1.63814539E-028
  4.677000E+00  1.65721207E-028
  4.732000E+00  1.67739277E-028
  4.786000E+00  1.69676944E-028
  4.842000E+00  1.71641762E-028
  4.898000E+00  1.73638982E-028
  4.955000E+00  1.75614372E-028
  5.012000E+00  1.77544386E-028
  5.070000E+00  1.79459729E-028
  5.129000E+00  1.81372863E-028
  5.188000E+00  1.83229135E-028
  5.248000E+00  1.85068021E-028
  5.309000E+00  1.86904037E-028
  5.370000E+00  1.88679095E-028
  5.432000E+00  1.90452176E-028
  5.495000E+00  1.92291125E-028
  5.559000E+00  1.94042220E-028
  5.623000E+00  1.95732911E-028
  5.688000E+00  1.97433800E-028
  5.754000E+00  1.99102774E-028
  5.821000E+00  2.00683248E-028
  5.888000E+00  2.02317914E-028
  5.957000E+00  2.03955215E-028
  6.026000E+00  2.05566055E-028
  6.095000E+00  2.07053584E-028
  6.166000E+00  2.08655691E-028
  6.237000E+00  2.10135435E-028
  6.310000E+00  2.11630419E-028
  6.383000E+00  2.13118901E-028
  6.457000E+00  2.14604117E-028
  6.531000E+00  2.15985424E-028
  6.607000E+00  2.17416455E-028
  6.683000E+00  2.18777955E-028
  6.761000E+00  2.20432610E-028
  6.839000E+00  2.26327565E-028
  6.918000E+00  2.23778454E-028
  6.998000E+00  2.24193669E-028
  7.080000E+00  2.25444904E-028
  7.161000E+00  2.26745106E-028
  7.244000E+00  2.28018550E-028
  7.328000E+00  2.29183924E-028
  7.413000E+00  2.30422386E-028
  7.499000E+00  2.31669901E-028
  7.586000E+00  2.32780103E-028
  7.674000E+00  2.33969970E-028
  7.762000E+00  2.34428602E-028
  7.852000E+00  2.35921578E-028
  7.943000E+00  2.39610853E-028
  8.035000E+00  2.45904137E-028
  8.128000E+00  2.54785762E-028
  8.222000E+00  2.66947463E-028
  8.318000E+00  2.85921605E-028
  8.414000E+00  3.03685448E-028
  8.511000E+00  3.20619446E-028
  8.610000E+00  3.30954869E-028
  8.710000E+00  3.49276396E-028
  8.811000E+00  3.84124502E-028
  8.913000E+00  4.19827147E-028
  9.016000E+00  4.53201149E-028
  9.120000E+00  4.89403355E-028
  9.226000E+00  5.27463491E-028
  9.333000E+00  5.62619395E-028
  9.441000E+00  5.91167119E-028
  9.550000E+00  6.12444363E-028
  9.660000E+00  6.26488631E-028
  9.772000E+00  6.33589712E-028
  9.885000E+00  6.33584213E-028
  1.000000E+01  6.26719772E-028
  1.012000E+01  6.13081961E-028
  1.023000E+01  5.97150498E-028
  1.035000E+01  5.78991144E-028
  1.047000E+01  5.61682553E-028
  1.059000E+01  5.45172960E-028
  1.072000E+01  5.27992931E-028
  1.084000E+01  5.12469344E-028
  1.097000E+01  4.95363910E-028
  1.109000E+01  4.78886316E-028
  1.122000E+01  4.59562825E-028
  1.135000E+01  4.38604520E-028
  1.148000E+01  4.20285328E-028
  1.161000E+01  4.04228683E-028
  1.175000E+01  3.88350381E-028
  1.189000E+01  3.72684375E-028
  1.202000E+01  3.57709561E-028
  1.216000E+01  3.41968061E-028
  1.230000E+01  3.27996237E-028
  1.244000E+01  3.17145667E-028
  1.259000E+01  3.10503878E-028
  1.273000E+01  3.08815472E-028
  1.288000E+01  3.09605610E-028
  1.303000E+01  3.09556594E-028
  1.318000E+01  3.10205985E-028
  1.334000E+01  3.11004875E-028
  1.349000E+01  3.11735851E-028
  1.365000E+01  3.12889317E-028
  1.380000E+01  3.14395843E-028
  1.396000E+01  3.16631526E-028
  1.412000E+01  3.19563870E-028
  1.429000E+01  3.23500594E-028
  1.445000E+01  3.28131553E-028
  1.462000E+01  3.34139773E-028
  1.479000E+01  3.41437031E-028
  1.496000E+01  3.50046412E-028
  1.514000E+01  3.60377727E-028
  1.531000E+01  3.71197572E-028
  1.549000E+01  3.83636240E-028
  1.567000E+01  3.96799333E-028
  1.585000E+01  4.10464632E-028
  1.603000E+01  4.24530447E-028
  1.622000E+01  4.39433419E-028
  1.641000E+01  4.54202128E-028
  1.660000E+01  4.68485729E-028
  1.679000E+01  4.82052932E-028
  1.698000E+01  4.94562432E-028
  1.718000E+01  5.06446305E-028
  1.738000E+01  5.17000776E-028
  1.758000E+01  5.26262351E-028
  1.778000E+01  5.34141202E-028
  1.799000E+01  5.41031914E-028
  1.820000E+01  5.46504539E-028
  1.841000E+01  5.50446446E-028
  1.862000E+01  5.53005917E-028
  1.884000E+01  5.54130108E-028
  1.906000E+01  5.53687021E-028
  1.927000E+01  5.52471230E-028
  1.950000E+01  5.49964146E-028
  1.972000E+01  5.47026165E-028
  1.995000E+01  5.43667581E-028
  2.018000E+01  5.42034695E-028
  2.042000E+01  5.40894676E-028
  2.065000E+01  5.40629209E-028
  2.089000E+01  5.41209672E-028
  2.114000E+01  5.42436888E-028
  2.138000E+01  5.43803591E-028
  2.163000E+01  5.45446910E-028
  2.188000E+01  5.47125429E-028
  2.213000E+01  5.48500571E-028
  2.239000E+01  5.49332728E-028
  2.265000E+01  5.50287149E-028
  2.291000E+01  5.51073544E-028
  2.317000E+01  5.51617308E-028
  2.344000E+01  5.53350115E-028
  2.371000E+01  5.55504209E-028
  2.399000E+01  5.58757108E-028
  2.427000E+01  5.62860770E-028
  2.455000E+01  5.68173711E-028
  2.483000E+01  5.74146606E-028
  2.512000E+01  5.81295661E-028
  2.541000E+01  5.90008017E-028
  2.570000E+01  5.99767780E-028
  2.600000E+01  6.10707540E-028
  2.630000E+01  6.22914029E-028
  2.661000E+01  6.36834606E-028
  2.692000E+01  6.52494571E-028
  2.723000E+01  6.68901655E-028
  2.754000E+01  6.87180763E-028
  2.786000E+01  7.07254747E-028
  2.818000E+01  7.29002661E-028
  2.851000E+01  7.53145124E-028
  2.884000E+01  7.79043796E-028
  2.917000E+01  8.07103309E-028
  2.951000E+01  8.37425672E-028
  2.985000E+01  8.70375393E-028
  3.020000E+01  9.06600229E-028
  3.055000E+01  9.44789026E-028
  3.090000E+01  9.85377768E-028
  3.126000E+01  1.02974083E-027
  3.162000E+01  1.07707087E-027
  3.199000E+01  1.12865843E-027
  3.236000E+01  1.18240857E-027
  3.273000E+01  1.24015661E-027
  3.311000E+01  1.30373127E-027
  3.350000E+01  1.37110375E-027
  3.388000E+01  1.44032744E-027
  3.428000E+01  1.51829603E-027
  3.467000E+01  1.59841238E-027
  3.508000E+01  1.68637374E-027
  3.548000E+01  1.77761978E-027
  3.589000E+01  1.87638754E-027
  3.631000E+01  1.98292052E-027
  3.673000E+01  2.09349115E-027
  3.715000E+01  2.21168915E-027
  3.758000E+01  2.33840796E-027
  3.802000E+01  2.47339869E-027
  3.846000E+01  2.61703978E-027
  3.890000E+01  2.76791099E-027
  3.935000E+01  2.92991007E-027
  3.981000E+01  3.10380664E-027
  4.027000E+01  3.28878824E-027
  4.074000E+01  3.48284026E-027
  4.121000E+01  3.69113426E-027
  4.169000E+01  3.91479386E-027
  4.217000E+01  4.14685844E-027
  4.266000E+01  4.39557952E-027
  4.315000E+01  4.65940263E-027
  4.365000E+01  4.94195446E-027
  4.416000E+01  5.24450454E-027
  4.467000E+01  5.56594571E-027
  4.519000E+01  5.90191589E-027
  4.571000E+01  6.26219456E-027
  4.624000E+01  6.64776233E-027
  4.677000E+01  7.05199136E-027
  4.731000E+01  7.48374569E-027
  4.786000E+01  7.94474044E-027
  4.842000E+01  8.43085859E-027
  4.898000E+01  8.95847474E-027
  4.954000E+01  9.49812463E-027
  5.012000E+01  1.00851607E-026
  5.070000E+01  1.07069289E-026
  5.129000E+01  1.13677969E-026
  5.188000E+01  1.20597720E-026
  5.248000E+01  1.27938281E-026
  5.309000E+01  1.35745139E-026
  5.370000E+01  1.43972302E-026
  5.433000E+01  1.52849406E-026
  5.495000E+01  1.61946742E-026
  5.559000E+01  1.71739061E-026
  5.623000E+01  1.81929619E-026
  5.688000E+01  1.92797425E-026
  5.754000E+01  2.04167116E-026
  5.821000E+01  2.16268795E-026
  5.888000E+01  2.28840763E-026
  5.957000E+01  2.42254365E-026
  6.026000E+01  2.56305998E-026
  6.095000E+01  2.70689271E-026
  6.166000E+01  2.86157256E-026
  6.237000E+01  3.01914483E-026
  6.310000E+01  3.18849413E-026
  6.383000E+01  3.36277375E-026
  6.457000E+01  3.54715746E-026
  6.531000E+01  3.73399058E-026
  6.607000E+01  3.93373748E-026
  6.683000E+01  4.13564725E-026
  6.761000E+01  4.35085871E-026
  6.839000E+01  4.57076179E-026
  6.918000E+01  4.79841621E-026
  6.998000E+01  5.03319023E-026
  7.079000E+01  5.27553272E-026
  7.161000E+01  5.52907616E-026
  7.244000E+01  5.78556694E-026
  7.328000E+01  6.05316204E-026
  7.413000E+01  6.32709972E-026
  7.499000E+01  6.60337412E-026
  7.586000E+01  6.89046087E-026
  7.674000E+01  7.18372947E-026
  7.762000E+01  7.48333101E-026
  7.852000E+01  7.78595219E-026
  7.943000E+01  8.09456613E-026
  8.035000E+01  8.41220006E-026
  8.128000E+01  8.72718825E-026
  8.222000E+01  9.05293248E-026
  8.318000E+01  9.37803351E-026
  8.414000E+01  9.70842323E-026
  8.511000E+01  1.00396513E-025
  8.610000E+01  1.03758407E-025
  8.710000E+01  1.07133795E-025
  8.811000E+01  1.10493832E-025
  8.912000E+01  1.13834376E-025
  9.016000E+01  1.17295214E-025
  9.120000E+01  1.20612947E-025
  9.226000E+01  1.23941536E-025
  9.332000E+01  1.27292490E-025
  9.441000E+01  1.30590131E-025
  9.550000E+01  1.33882626E-025
  9.661000E+01  1.37158132E-025
  9.772000E+01  1.40265941E-025
  9.886000E+01  1.43440249E-025
  1.000000E+02  1.46522625E-025
  1.012000E+02  1.49651775E-025
  1.023000E+02  1.52422561E-025
  1.035000E+02  1.55336704E-025
  1.047000E+02  1.58108478E-025
  1.059000E+02  1.60792321E-025
  1.072000E+02  1.63531866E-025
  1.084000E+02  1.65937868E-025
  1.097000E+02  1.68500332E-025
  1.109000E+02  1.70660780E-025
  1.122000E+02  1.72832241E-025
  1.135000E+02  1.74867594E-025
  1.148000E+02  1.76887557E-025
  1.161000E+02  1.78639262E-025
  1.175000E+02  1.80476409E-025
  1.188000E+02  1.81971772E-025
  1.202000E+02  1.83489573E-025
  1.216000E+02  1.84736023E-025
  1.230000E+02  1.85990814E-025
  1.244000E+02  1.87044790E-025
  1.259000E+02  1.87945951E-025
  1.273000E+02  1.88729761E-025
  1.288000E+02  1.89403502E-025
  1.303000E+02  1.89942757E-025
  1.318000E+02  1.90234573E-025
  1.334000E+02  1.90488211E-025
  1.349000E+02  1.90610448E-025
  1.365000E+02  1.90582169E-025
  1.380000E+02  1.90430930E-025
  1.396000E+02  1.90127837E-025
  1.412000E+02  1.89718510E-025
  1.429000E+02  1.89133959E-025
  1.445000E+02  1.88478810E-025
  1.462000E+02  1.87646630E-025
  1.479000E+02  1.86723507E-025
  1.496000E+02  1.85668608E-025
  1.514000E+02  1.84471381E-025
  1.531000E+02  1.83219950E-025
  1.549000E+02  1.81832770E-025
  1.567000E+02  1.80330500E-025
  1.585000E+02  1.78769707E-025
  1.603000E+02  1.77234184E-025
  1.622000E+02  1.75394024E-025
  1.641000E+02  1.73511227E-025
  1.660000E+02  1.71594319E-025
  1.679000E+02  1.69552540E-025
  1.698000E+02  1.67647288E-025
  1.718000E+02  1.65413204E-025
  1.738000E+02  1.63165107E-025
  1.758000E+02  1.60908126E-025
  1.778000E+02  1.58711183E-025
  1.799000E+02  1.56251262E-025
  1.820000E+02  1.53799694E-025
  1.841000E+02  1.51407914E-025
  1.862000E+02  1.48897407E-025
  1.884000E+02  1.46291209E-025
  1.906000E+02  1.43748875E-025
  1.928000E+02  1.41168786E-025
  1.950000E+02  1.38565853E-025
  1.972000E+02  1.36050682E-025
  1.995000E+02  1.33372424E-025
  2.018000E+02  1.30700807E-025
  2.042000E+02  1.28006281E-025
  2.065000E+02  1.25390989E-025
  2.089000E+02  1.22766540E-025
  2.114000E+02  1.19970335E-025
  2.138000E+02  1.17422227E-025
  2.163000E+02  1.14717198E-025
  2.188000E+02  1.12038915E-025
  2.213000E+02  1.09507798E-025
  2.239000E+02  1.06834057E-025
  2.265000E+02  1.04268110E-025
  2.291000E+02  1.01709938E-025
  2.317000E+02  9.92589143E-026
  2.344000E+02  9.66873633E-026
  2.371000E+02  9.42259043E-026
  2.399000E+02  9.16960656E-026
  2.427000E+02  8.92769351E-026
  2.455000E+02  8.68794456E-026
  2.483000E+02  8.45570338E-026
  2.512000E+02  8.21825180E-026
  2.541000E+02  7.99153671E-026
  2.570000E+02  7.76801169E-026
  2.600000E+02  7.54433915E-026
  2.630000E+02  7.32437799E-026
  2.661000E+02  7.10798847E-026
  2.691000E+02  6.90258756E-026
  2.723000E+02  6.69043681E-026
  2.754000E+02  6.49372016E-026
  2.786000E+02  6.29193816E-026
  2.818000E+02  6.10299000E-026
  2.851000E+02  5.90965452E-026
  2.884000E+02  5.72329355E-026
  2.917000E+02  5.54142536E-026
  2.951000E+02  5.36622952E-026
  2.985000E+02  5.19053681E-026
  3.020000E+02  5.02129680E-026
  3.055000E+02  4.85755922E-026
  3.090000E+02  4.69611895E-026
  3.126000E+02  4.54105907E-026
  3.162000E+02  4.38600104E-026
  3.199000E+02  4.23737005E-026
  3.236000E+02  4.09111349E-026
  3.273000E+02  3.95273880E-026
  3.311000E+02  3.81760652E-026
  3.350000E+02  3.68140694E-026
  3.388000E+02  3.55419923E-026
  3.428000E+02  3.42470574E-026
  3.467000E+02  3.30725076E-026
  3.508000E+02  3.18657427E-026
  3.548000E+02  3.07294261E-026
  3.589000E+02  2.96129931E-026
  3.631000E+02  2.85115250E-026
  3.673000E+02  2.74724417E-026
  3.715000E+02  2.64896457E-026
  3.758000E+02  2.54903649E-026
  3.802000E+02  2.45415617E-026
