# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.311000E+00  1.52313836E-028
  3.350000E+00  1.58213310E-028
  3.388000E+00  1.68324379E-028
  3.428000E+00  1.70063723E-028
  3.467000E+00  1.71392627E-028
  3.507000E+00  1.69012648E-028
  3.548000E+00  1.67817101E-028
  3.589000E+00  1.65009624E-028
  3.631000E+00  1.64669425E-028
  3.673000E+00  1.65927314E-028
  3.715000E+00  1.67279972E-028
  3.758000E+00  1.68583717E-028
  3.802000E+00  1.69976805E-028
  3.846000E+00  1.71410798E-028
  3.891000E+00  1.72750333E-028
  3.935000E+00  1.74106160E-028
  3.981000E+00  1.75582543E-028
  4.027000E+00  1.77015667E-028
  4.074000E+00  1.78448041E-028
  4.121000E+00  1.79934258E-028
  4.169000E+00  1.81406017E-028
  4.217000E+00  1.82932543E-028
  4.266000E+00  1.84544985E-028
  4.315000E+00  1.86110201E-028
  4.365000E+00  1.87774120E-028
  4.416000E+00  1.89409733E-028
  4.467000E+00  1.91108019E-028
  4.519000E+00  1.92877146E-028
  4.571000E+00  1.94608596E-028
  4.624000E+00  1.96422862E-028
  4.677000E+00  1.98170532E-028
  4.732000E+00  2.00031964E-028
  4.786000E+00  2.01807990E-028
  4.842000E+00  2.03597507E-028
  4.898000E+00  2.05426177E-028
  4.955000E+00  2.07220197E-028
  5.012000E+00  2.08961600E-028
  5.070000E+00  2.10677541E-028
  5.129000E+00  2.12382998E-028
  5.188000E+00  2.14023297E-028
  5.248000E+00  2.15635961E-028
  5.309000E+00  2.17238242E-028
  5.370000E+00  2.18771573E-028
  5.432000E+00  2.20296043E-028
  5.495000E+00  2.21890169E-028
  5.559000E+00  2.23376585E-028
  5.623000E+00  2.24795818E-028
  5.688000E+00  2.26221090E-028
  5.754000E+00  2.27604281E-028
  5.821000E+00  2.28881216E-028
  5.888000E+00  2.30222870E-028
  5.957000E+00  2.31554808E-028
  6.026000E+00  2.32859468E-028
  6.095000E+00  2.34027479E-028
  6.166000E+00  2.35313090E-028
  6.237000E+00  2.36463798E-028
  6.310000E+00  2.37620481E-028
  6.383000E+00  2.38772993E-028
  6.457000E+00  2.39918056E-028
  6.531000E+00  2.40950238E-028
  6.607000E+00  2.42027441E-028
  6.683000E+00  2.43030789E-028
  6.761000E+00  2.44349278E-028
  6.839000E+00  2.50360303E-028
  6.918000E+00  2.47026248E-028
  6.998000E+00  2.46972556E-028
  7.080000E+00  2.47832725E-028
  7.161000E+00  2.48756867E-028
  7.244000E+00  2.49642768E-028
  7.328000E+00  2.50407791E-028
  7.413000E+00  2.51250784E-028
  7.499000E+00  2.52101312E-028
  7.586000E+00  2.52800051E-028
  7.674000E+00  2.53583804E-028
  7.762000E+00  2.53580224E-028
  7.852000E+00  2.54688253E-028
  7.943000E+00  2.58159801E-028
  8.035000E+00  2.64418887E-028
  8.128000E+00  2.73431772E-028
  8.222000E+00  2.85924552E-028
  8.318000E+00  3.05646285E-028
  8.414000E+00  3.24006799E-028
  8.511000E+00  3.41415206E-028
  8.610000E+00  3.51737920E-028
  8.710000E+00  3.70493457E-028
  8.811000E+00  4.06676636E-028
  8.913000E+00  4.43625747E-028
  9.016000E+00  4.77980025E-028
  9.120000E+00  5.15185356E-028
  9.226000E+00  5.54192370E-028
  9.333000E+00  5.90012499E-028
  9.441000E+00  6.18784725E-028
  9.550000E+00  6.39853440E-028
  9.660000E+00  6.53308472E-028
  9.772000E+00  6.59481025E-028
  9.885000E+00  6.58246660E-028
