# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.531000E+01  3.69574837E-028
  1.549000E+01  3.81973518E-028
  1.567000E+01  3.95101569E-028
  1.585000E+01  4.08718453E-028
  1.603000E+01  4.22734736E-028
  1.622000E+01  4.37597854E-028
  1.641000E+01  4.52315644E-028
  1.660000E+01  4.66542680E-028
  1.679000E+01  4.80066017E-028
  1.698000E+01  4.92533217E-028
  1.718000E+01  5.04382086E-028
  1.738000E+01  5.14886131E-028
  1.758000E+01  5.24103400E-028
  1.778000E+01  5.31955754E-028
  1.799000E+01  5.38791953E-028
  1.820000E+01  5.44229524E-028
  1.841000E+01  5.48134474E-028
  1.862000E+01  5.50642675E-028
  1.884000E+01  5.51719047E-028
  1.906000E+01  5.51262166E-028
  1.927000E+01  5.49982001E-028
  1.950000E+01  5.47419784E-028
  1.972000E+01  5.44467579E-028
  1.995000E+01  5.41015820E-028
  2.018000E+01  5.39301770E-028
  2.042000E+01  5.38093033E-028
  2.065000E+01  5.37718866E-028
  2.089000E+01  5.38168789E-028
  2.114000E+01  5.39260549E-028
  2.138000E+01  5.40456641E-028
  2.163000E+01  5.41932310E-028
  2.188000E+01  5.43473147E-028
  2.213000E+01  5.44626655E-028
  2.239000E+01  5.45257321E-028
  2.265000E+01  5.46037093E-028
  2.291000E+01  5.46556848E-028
  2.317000E+01  5.46862116E-028
  2.344000E+01  5.48367702E-028
  2.371000E+01  5.50223154E-028
  2.399000E+01  5.53141490E-028
  2.427000E+01  5.56979108E-028
  2.455000E+01  5.61878847E-028
  2.483000E+01  5.67502509E-028
  2.512000E+01  5.74276762E-028
  2.541000E+01  5.82538938E-028
  2.570000E+01  5.91814008E-028
  2.600000E+01  6.02323257E-028
  2.630000E+01  6.13963962E-028
  2.661000E+01  6.27348695E-028
  2.692000E+01  6.42435368E-028
  2.723000E+01  6.58198515E-028
  2.754000E+01  6.75822016E-028
  2.786000E+01  6.95268059E-028
  2.818000E+01  7.16258151E-028
  2.851000E+01  7.39632230E-028
  2.884000E+01  7.64769440E-028
  2.917000E+01  7.91975161E-028
  2.951000E+01  8.21393155E-028
  2.985000E+01  8.53468095E-028
  3.020000E+01  8.88667875E-028
  3.055000E+01  9.25888308E-028
  3.090000E+01  9.65413033E-028
  3.126000E+01  1.00867440E-027
  3.162000E+01  1.05484110E-027
  3.199000E+01  1.10520654E-027
  3.236000E+01  1.15776201E-027
  3.273000E+01  1.21421800E-027
  3.311000E+01  1.27638467E-027
  3.350000E+01  1.34239126E-027
  3.388000E+01  1.41019936E-027
  3.428000E+01  1.48664556E-027
  3.467000E+01  1.56525004E-027
  3.508000E+01  1.65156976E-027
  3.548000E+01  1.74121483E-027
  3.589000E+01  1.83826569E-027
  3.631000E+01  1.94302205E-027
  3.673000E+01  2.05183283E-027
  3.715000E+01  2.16817075E-027
  3.758000E+01  2.29299386E-027
  3.802000E+01  2.42607292E-027
  3.846000E+01  2.56767403E-027
  3.890000E+01  2.71657383E-027
  3.935000E+01  2.87651291E-027
  3.981000E+01  3.04829301E-027
  4.027000E+01  3.23108790E-027
  4.074000E+01  3.42299574E-027
  4.121000E+01  3.62908685E-027
  4.169000E+01  3.85045485E-027
  4.217000E+01  4.08031652E-027
  4.266000E+01  4.32678189E-027
  4.315000E+01  4.58829987E-027
  4.365000E+01  4.86856566E-027
  4.416000E+01  5.16877988E-027
  4.467000E+01  5.48788478E-027
  4.519000E+01  5.82159045E-027
  4.571000E+01  6.17955527E-027
  4.624000E+01  6.56283490E-027
  4.677000E+01  6.96480145E-027
  4.731000E+01  7.39434798E-027
  4.786000E+01  7.85311967E-027
  4.842000E+01  8.33713500E-027
  4.898000E+01  8.86256237E-027
  4.954000E+01  9.40022206E-027
  5.012000E+01  9.98526482E-027
  5.070000E+01  1.06051173E-026
  5.129000E+01  1.12641231E-026
  5.188000E+01  1.19543443E-026
  5.248000E+01  1.26867797E-026
  5.309000E+01  1.34659342E-026
  5.370000E+01  1.42871941E-026
  5.433000E+01  1.51735163E-026
  5.495000E+01  1.60820861E-026
  5.559000E+01  1.70602378E-026
  5.623000E+01  1.80783971E-026
  5.688000E+01  1.91643618E-026
  5.754000E+01  2.03007422E-026
  5.821000E+01  2.15104237E-026
  5.888000E+01  2.27673363E-026
  5.957000E+01  2.41085637E-026
  6.026000E+01  2.55137348E-026
  6.095000E+01  2.69523237E-026
  6.166000E+01  2.84995180E-026
  6.237000E+01  3.00759100E-026
  6.310000E+01  3.17702223E-026
  6.383000E+01  3.35140622E-026
  6.457000E+01  3.53590531E-026
  6.531000E+01  3.72288150E-026
  6.607000E+01  3.92278879E-026
  6.683000E+01  4.12488698E-026
  6.761000E+01  4.34030343E-026
  6.839000E+01  4.56043136E-026
  6.918000E+01  4.78833300E-026
  6.998000E+01  5.02337466E-026
  7.079000E+01  5.26600303E-026
  7.161000E+01  5.51985077E-026
  7.244000E+01  5.77667078E-026
  7.328000E+01  6.04461329E-026
  7.413000E+01  6.31891597E-026
  7.499000E+01  6.59557868E-026
  7.586000E+01  6.88306486E-026
  7.674000E+01  7.17674964E-026
  7.762000E+01  7.47677781E-026
  7.852000E+01  7.77984879E-026
  7.943000E+01  8.08893220E-026
  8.035000E+01  8.40704031E-026
  8.128000E+01  8.72252012E-026
  8.222000E+01  9.04876298E-026
  8.318000E+01  9.37438044E-026
  8.414000E+01  9.70528942E-026
  8.511000E+01  1.00370440E-025
  8.610000E+01  1.03737706E-025
  8.710000E+01  1.07118594E-025
  8.811000E+01  1.10484128E-025
  8.912000E+01  1.13830138E-025
  9.016000E+01  1.17296606E-025
  9.120000E+01  1.20619876E-025
  9.226000E+01  1.23954058E-025
  9.332000E+01  1.27310523E-025
  9.441000E+01  1.30613797E-025
  9.550000E+01  1.33911805E-025
  9.661000E+01  1.37192810E-025
  9.772000E+01  1.40306019E-025
  9.886000E+01  1.43485731E-025
  1.000000E+02  1.46573384E-025
  1.012000E+02  1.49707937E-025
  1.023000E+02  1.52483538E-025
