# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.512000E+02  2.67412939E-027
  2.541000E+02  2.56989282E-027
  2.570000E+02  2.47048682E-027
  2.600000E+02  2.37258019E-027
  2.630000E+02  2.27856386E-027
  2.661000E+02  2.18777925E-027
  2.691000E+02  2.10211184E-027
  2.723000E+02  2.01548255E-027
  2.754000E+02  1.93495040E-027
  2.786000E+02  1.85725071E-027
  2.818000E+02  1.78210524E-027
  2.851000E+02  1.70821394E-027
  2.884000E+02  1.63771107E-027
  2.917000E+02  1.57074651E-027
  2.951000E+02  1.50520960E-027
  2.985000E+02  1.44280968E-027
  3.020000E+02  1.38166234E-027
  3.055000E+02  1.32317507E-027
  3.090000E+02  1.26799513E-027
  3.126000E+02  1.21407656E-027
  3.162000E+02  1.16260200E-027
  3.199000E+02  1.11215943E-027
  3.236000E+02  1.06438996E-027
  3.273000E+02  1.01897896E-027
  3.311000E+02  9.74901445E-028
  3.350000E+02  9.31890717E-028
  3.388000E+02  8.91982923E-028
  3.428000E+02  8.52139943E-028
  3.467000E+02  8.15315857E-028
  3.508000E+02  7.78617912E-028
  3.548000E+02  7.44634601E-028
  3.589000E+02  7.11760727E-028
  3.631000E+02  6.79663704E-028
  3.673000E+02  6.49374415E-028
  3.715000E+02  6.20646665E-028
  3.758000E+02  5.92662634E-028
  3.802000E+02  5.65637130E-028
  3.846000E+02  5.40044131E-028
  3.890000E+02  5.15817049E-028
  3.935000E+02  4.92330629E-028
  3.981000E+02  4.69645766E-028
  4.027000E+02  4.48189742E-028
  4.074000E+02  4.27420259E-028
  4.121000E+02  4.07806496E-028
  4.169000E+02  3.88875225E-028
  4.217000E+02  3.70966272E-028
  4.266000E+02  3.53660370E-028
  4.315000E+02  3.37313333E-028
  4.365000E+02  3.21554266E-028
  4.416000E+02  3.06376304E-028
  4.467000E+02  2.92015882E-028
  4.519000E+02  2.78232348E-028
  4.571000E+02  2.65179470E-028
  4.624000E+02  2.52637838E-028
  4.677000E+02  2.40791876E-028
  4.731000E+02  2.29374262E-028
  4.786000E+02  2.18427404E-028
  4.842000E+02  2.07902580E-028
  4.898000E+02  1.97968423E-028
  4.955000E+02  1.88431977E-028
  5.012000E+02  1.79449276E-028
  5.070000E+02  1.70816257E-028
  5.129000E+02  1.62546273E-028
  5.188000E+02  1.54743579E-028
  5.248000E+02  1.47261454E-028
