# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  5.888000E+00  2.01943547E-028
  5.957000E+00  2.03585143E-028
  6.026000E+00  2.05200263E-028
  6.095000E+00  2.06692309E-028
  6.166000E+00  2.08298839E-028
  6.237000E+00  2.09783256E-028
  6.310000E+00  2.11283055E-028
  6.383000E+00  2.12776234E-028
  6.457000E+00  2.14266304E-028
  6.531000E+00  2.15652593E-028
  6.607000E+00  2.17088560E-028
  6.683000E+00  2.18455182E-028
  6.761000E+00  2.20114671E-028
  6.839000E+00  2.26008304E-028
  6.918000E+00  2.23470006E-028
  6.998000E+00  2.23891829E-028
  7.080000E+00  2.25148443E-028
  7.161000E+00  2.26454031E-028
  7.244000E+00  2.27733014E-028
  7.328000E+00  2.28903839E-028
  7.413000E+00  2.30147950E-028
  7.499000E+00  2.31401131E-028
  7.586000E+00  2.32516858E-028
  7.674000E+00  2.33712514E-028
  7.762000E+00  2.34177662E-028
  7.852000E+00  2.35675722E-028
  7.943000E+00  2.39368310E-028
  8.035000E+00  2.45662527E-028
  8.128000E+00  2.54542213E-028
  8.222000E+00  2.66700106E-028
  8.318000E+00  2.85665007E-028
  8.414000E+00  3.03420867E-028
  8.511000E+00  3.20349375E-028
  8.610000E+00  3.30685040E-028
  8.710000E+00  3.49000809E-028
  8.811000E+00  3.83832383E-028
  8.913000E+00  4.19519000E-028
  9.016000E+00  4.52879929E-028
  9.120000E+00  4.89070163E-028
  9.226000E+00  5.27116157E-028
  9.333000E+00  5.62264562E-028
  9.441000E+00  5.90810734E-028
  9.550000E+00  6.12088374E-028
  9.660000E+00  6.26141028E-028
  9.772000E+00  6.33255668E-028
  9.885000E+00  6.33262024E-028
  1.000000E+01  6.26418273E-028
  1.012000E+01  6.12804318E-028
  1.023000E+01  5.96889985E-028
  1.035000E+01  5.78753188E-028
  1.047000E+01  5.61466840E-028
  1.059000E+01  5.44972350E-028
  1.072000E+01  5.27812687E-028
  1.084000E+01  5.12307702E-028
  1.097000E+01  4.95213781E-028
  1.109000E+01  4.78753563E-028
  1.122000E+01  4.59448056E-028
  1.135000E+01  4.38499864E-028
  1.148000E+01  4.20194676E-028
  1.161000E+01  4.04152276E-028
  1.175000E+01  3.88280319E-028
  1.189000E+01  3.72625905E-028
  1.202000E+01  3.57662572E-028
  1.216000E+01  3.41924819E-028
  1.230000E+01  3.27960979E-028
  1.244000E+01  3.17119993E-028
  1.259000E+01  3.10478918E-028
  1.273000E+01  3.08796986E-028
  1.288000E+01  3.09595204E-028
  1.303000E+01  3.09544260E-028
  1.318000E+01  3.10199779E-028
  1.334000E+01  3.11005875E-028
  1.349000E+01  3.11733855E-028
  1.365000E+01  3.12892276E-028
  1.380000E+01  3.14403996E-028
  1.396000E+01  3.16634317E-028
  1.412000E+01  3.19571077E-028
  1.429000E+01  3.23507919E-028
  1.445000E+01  3.28137357E-028
  1.462000E+01  3.34150065E-028
  1.479000E+01  3.41444671E-028
  1.496000E+01  3.50046622E-028
  1.514000E+01  3.60379945E-028
  1.531000E+01  3.71192218E-028
  1.549000E+01  3.83622817E-028
  1.567000E+01  3.96784880E-028
  1.585000E+01  4.10434594E-028
  1.603000E+01  4.24485308E-028
  1.622000E+01  4.39381667E-028
  1.641000E+01  4.54128249E-028
  1.660000E+01  4.68382213E-028
  1.679000E+01  4.81926409E-028
  1.698000E+01  4.94408372E-028
  1.718000E+01  5.06265750E-028
  1.738000E+01  5.16772381E-028
  1.758000E+01  5.25985565E-028
  1.778000E+01  5.33827254E-028
  1.799000E+01  5.40646610E-028
  1.820000E+01  5.46059452E-028
  1.841000E+01  5.49936146E-028
  1.862000E+01  5.52410629E-028
  1.884000E+01  5.53443531E-028
  1.906000E+01  5.52941059E-028
  1.927000E+01  5.51615895E-028
  1.950000E+01  5.48998230E-028
