# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  4.416000E+01   5.22412717E-27
  4.467000E+01   5.54354951E-27
  4.519000E+01   5.87735593E-27
  4.571000E+01   6.23529879E-27
  4.624000E+01   6.61833510E-27
  4.677000E+01   7.01987997E-27
  4.731000E+01   7.44874015E-27
  4.786000E+01   7.90662063E-27
  4.842000E+01   8.38942355E-27
  4.898000E+01   8.91345957E-27
  4.954000E+01   9.44941344E-27
  5.012000E+01   1.00324268E-26
  5.070000E+01   1.06499463E-26
  5.129000E+01   1.13063030E-26
  5.188000E+01   1.19935686E-26
  5.248000E+01   1.27226476E-26
  5.309000E+01   1.34980703E-26
  5.370000E+01   1.43152845E-26
  5.433000E+01   1.51971050E-26
  5.495000E+01   1.61008547E-26
  5.559000E+01   1.70737096E-26
  5.623000E+01   1.80862018E-26
  5.688000E+01   1.91660709E-26
  5.754000E+01   2.02958982E-26
  5.821000E+01   2.14985735E-26
  5.888000E+01   2.27481002E-26
  5.957000E+01   2.40814034E-26
  6.026000E+01   2.54782645E-26
  6.095000E+01   2.69082383E-26
  6.166000E+01   2.84462087E-26
  6.237000E+01   3.00131101E-26
  6.310000E+01   3.16972970E-26
  6.383000E+01   3.34307069E-26
  6.457000E+01   3.52648020E-26
  6.531000E+01   3.71234837E-26
  6.607000E+01   3.91108397E-26
  6.683000E+01   4.11199636E-26
  6.761000E+01   4.32616653E-26
  6.839000E+01   4.54503072E-26
  6.918000E+01   4.77163512E-26
  6.998000E+01   5.00535323E-26
  7.079000E+01   5.24663295E-26
  7.161000E+01   5.49908858E-26
  7.244000E+01   5.75451282E-26
  7.328000E+01   6.02102002E-26
  7.413000E+01   6.29387520E-26
  7.499000E+01   6.56909429E-26
  7.586000E+01   6.85510958E-26
  7.674000E+01   7.14731574E-26
  7.762000E+01   7.44585844E-26
  7.852000E+01   7.74745170E-26
  7.943000E+01   8.05504903E-26
  8.035000E+01   8.37166345E-26
  8.128000E+01   8.68568565E-26
  8.222000E+01   9.01045315E-26
  8.318000E+01   9.33462679E-26
  8.414000E+01   9.66409813E-26
  8.511000E+01   9.99444281E-26
  8.610000E+01   1.03297712E-25
  8.710000E+01   1.06664807E-25
  8.811000E+01   1.10016986E-25
  8.912000E+01   1.13350040E-25
  9.016000E+01   1.16803360E-25
  9.120000E+01   1.20114441E-25
  9.226000E+01   1.23436721E-25
  9.332000E+01   1.26781512E-25
  9.441000E+01   1.30073638E-25
  9.550000E+01   1.33360850E-25
  9.661000E+01   1.36631478E-25
  9.772000E+01   1.39735231E-25
  9.886000E+01   1.42905604E-25
  1.000000E+02   1.45984540E-25
  1.012000E+02   1.49110634E-25
  1.023000E+02   1.51879082E-25
  1.035000E+02   1.54791162E-25
  1.047000E+02   1.57561462E-25
  1.059000E+02   1.60244201E-25
  1.072000E+02   1.62983182E-25
  1.084000E+02   1.65389109E-25
  1.097000E+02   1.67951664E-25
  1.109000E+02   1.70112873E-25
  1.122000E+02   1.72285689E-25
  1.135000E+02   1.74322800E-25
  1.148000E+02   1.76344535E-25
  1.161000E+02   1.78098788E-25
  1.175000E+02   1.79938759E-25
  1.188000E+02   1.81437299E-25
  1.202000E+02   1.82958703E-25
  1.216000E+02   1.84209434E-25
  1.230000E+02   1.85468367E-25
  1.244000E+02   1.86526929E-25
  1.259000E+02   1.87433491E-25
  1.273000E+02   1.88222354E-25
  1.288000E+02   1.88901800E-25
  1.303000E+02   1.89446948E-25
  1.318000E+02   1.89745130E-25
  1.334000E+02   1.90005506E-25
  1.349000E+02   1.90134168E-25
  1.365000E+02   1.90112939E-25
  1.380000E+02   1.89968428E-25
  1.396000E+02   1.89672651E-25
  1.412000E+02   1.89270683E-25
  1.429000E+02   1.88694074E-25
  1.445000E+02   1.88046428E-25
  1.462000E+02   1.87222303E-25
  1.479000E+02   1.86307206E-25
  1.496000E+02   1.85260397E-25
  1.514000E+02   1.84071665E-25
  1.531000E+02   1.82828285E-25
  1.549000E+02   1.81449524E-25
  1.567000E+02   1.79955673E-25
  1.585000E+02   1.78403184E-25
  1.603000E+02   1.76875685E-25
  1.622000E+02   1.75044194E-25
  1.641000E+02   1.73169904E-25
  1.660000E+02   1.71261333E-25
  1.679000E+02   1.69227900E-25
  1.698000E+02   1.67330509E-25
  1.718000E+02   1.65104897E-25
  1.738000E+02   1.62865065E-25
  1.758000E+02   1.60616137E-25
  1.778000E+02   1.58426924E-25
  1.799000E+02   1.55975165E-25
  1.820000E+02   1.53531525E-25
  1.841000E+02   1.51147351E-25
  1.862000E+02   1.48644451E-25
  1.884000E+02   1.46045965E-25
  1.906000E+02   1.43511030E-25
  1.928000E+02   1.40938203E-25
  1.950000E+02   1.38342376E-25
  1.972000E+02   1.35833989E-25
  1.995000E+02   1.33162712E-25
