# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.380000E+00   1.87998680E-29
  1.396000E+00   1.95813561E-29
  1.413000E+00   2.04222755E-29
  1.429000E+00   2.12215478E-29
  1.445000E+00   2.20263783E-29
  1.462000E+00   2.28898442E-29
  1.479000E+00   2.37614573E-29
  1.496000E+00   2.46421756E-29
  1.514000E+00   2.55822043E-29
  1.531000E+00   2.64818287E-29
  1.549000E+00   2.74386123E-29
  1.567000E+00   2.83996617E-29
  1.585000E+00   2.93711485E-29
  1.603000E+00   3.03552845E-29
  1.622000E+00   3.13986847E-29
  1.641000E+00   3.24509467E-29
  1.660000E+00   3.35153159E-29
  1.679000E+00   3.45891018E-29
  1.698000E+00   3.56724802E-29
  1.718000E+00   3.68246924E-29
  1.738000E+00   3.79912987E-29
  1.758000E+00   3.91671204E-29
  1.778000E+00   4.03616734E-29
  1.799000E+00   4.16277287E-29
  1.820000E+00   4.29105868E-29
  1.841000E+00   4.42103379E-29
  1.862000E+00   4.55261184E-29
  1.884000E+00   4.69251261E-29
  1.906000E+00   4.83388413E-29
  1.928000E+00   4.97778635E-29
  1.950000E+00   5.12356186E-29
  1.972000E+00   5.27098809E-29
  1.995000E+00   5.42715782E-29
  2.018000E+00   5.58522933E-29
  2.042000E+00   5.75252990E-29
  2.065000E+00   5.91445310E-29
  2.089000E+00   6.08480420E-29
  2.114000E+00   6.26373629E-29
  2.138000E+00   6.43601117E-29
  2.163000E+00   6.61696053E-29
  2.188000E+00   6.79680407E-29
  2.213000E+00   6.97842954E-29
  2.239000E+00   7.16587849E-29
  2.265000E+00   7.35389890E-29
  2.291000E+00   7.54214099E-29
  2.317000E+00   7.73003500E-29
  2.344000E+00   7.92372828E-29
  2.371000E+00   8.12416754E-29
  2.399000E+00   8.33023180E-29
  2.427000E+00   8.53515755E-29
  2.455000E+00   8.73805345E-29
  2.483000E+00   8.93947848E-29
  2.512000E+00   9.15477967E-29
  2.541000E+00   9.36743173E-29
  2.570000E+00   9.57795209E-29
  2.600000E+00   9.80291546E-29
  2.630000E+00   1.00249273E-28
  2.661000E+00   1.02612997E-28
  2.691000E+00   1.04785799E-28
  2.723000E+00   1.07260697E-28
  2.754000E+00   1.09543038E-28
  2.786000E+00   1.11958341E-28
  2.818000E+00   1.14437335E-28
  2.851000E+00   1.16950001E-28
  2.884000E+00   1.19533162E-28
  2.917000E+00   1.22074163E-28
  2.951000E+00   1.24743141E-28
  2.985000E+00   1.27376380E-28
  3.020000E+00   1.30124400E-28
  3.055000E+00   1.32738874E-28
  3.090000E+00   1.35208450E-28
  3.126000E+00   1.37707701E-28
  3.162000E+00   1.39974015E-28
  3.199000E+00   1.42267238E-28
  3.236000E+00   1.44443472E-28
  3.273000E+00   1.46522552E-28
  3.311000E+00   1.48938827E-28
  3.350000E+00   1.54732777E-28
  3.388000E+00   1.64646941E-28
  3.428000E+00   1.66374826E-28
  3.467000E+00   1.67700400E-28
  3.507000E+00   1.65396909E-28
  3.548000E+00   1.64252034E-28
  3.589000E+00   1.61528330E-28
  3.631000E+00   1.61219435E-28
  3.673000E+00   1.62474749E-28
  3.715000E+00   1.63822719E-28
  3.758000E+00   1.65123204E-28
  3.802000E+00   1.66511607E-28
  3.846000E+00   1.67939960E-28
  3.891000E+00   1.69276173E-28
  3.935000E+00   1.70627696E-28
  3.981000E+00   1.72098288E-28
  4.027000E+00   1.73526370E-28
  4.074000E+00   1.74954105E-28
  4.121000E+00   1.76434521E-28
  4.169000E+00   1.77901146E-28
  4.217000E+00   1.79421381E-28
  4.266000E+00   1.81026280E-28
  4.315000E+00   1.82584776E-28
  4.365000E+00   1.84240499E-28
  4.416000E+00   1.85868840E-28
  4.467000E+00   1.87558616E-28
  4.519000E+00   1.89318315E-28
  4.571000E+00   1.91040982E-28
  4.624000E+00   1.92845342E-28
  4.677000E+00   1.94584272E-28
  4.732000E+00   1.96435720E-28
  4.786000E+00   1.98202826E-28
  4.842000E+00   1.99983968E-28
  4.898000E+00   2.01803511E-28
  4.955000E+00   2.03589370E-28
  5.012000E+00   2.05323464E-28
  5.070000E+00   2.07032861E-28
  5.129000E+00   2.08732262E-28
  5.188000E+00   2.10367526E-28
  5.248000E+00   2.11975903E-28
  5.309000E+00   2.13574333E-28
  5.370000E+00   2.15104845E-28
  5.432000E+00   2.16626878E-28
  5.495000E+00   2.18217635E-28
  5.559000E+00   2.19702679E-28
  5.623000E+00   2.21121474E-28
  5.688000E+00   2.22546389E-28
  5.754000E+00   2.23930070E-28
  5.821000E+00   2.25209349E-28
  5.888000E+00   2.26552098E-28
  5.957000E+00   2.27885745E-28
  6.026000E+00   2.29192328E-28
  6.095000E+00   2.30364185E-28
  6.166000E+00   2.31652201E-28
  6.237000E+00   2.32807172E-28
  6.310000E+00   2.33968383E-28
  6.383000E+00   2.35125223E-28
  6.457000E+00   2.36274762E-28
  6.531000E+00   2.37312858E-28
  6.607000E+00   2.38395588E-28
  6.683000E+00   2.39405278E-28
  6.761000E+00   2.40725691E-28
  6.839000E+00   2.46669203E-28
  6.918000E+00   2.43405432E-28
  6.998000E+00   2.43373434E-28
  7.080000E+00   2.44242076E-28
  7.161000E+00   2.45173177E-28
  7.244000E+00   2.46066752E-28
  7.328000E+00   2.46841072E-28
  7.413000E+00   2.47692132E-28
  7.499000E+00   2.48550500E-28
  7.586000E+00   2.49259078E-28
  7.674000E+00   2.50051328E-28
  7.762000E+00   2.50066788E-28
  7.852000E+00   2.51178480E-28
  7.943000E+00   2.54621178E-28
  8.035000E+00   2.60813626E-28
  8.128000E+00   2.69723122E-28
  8.222000E+00   2.82066521E-28
  8.318000E+00   3.01543457E-28
  8.414000E+00   3.19679484E-28
  8.511000E+00   3.36878145E-28
  8.610000E+00   3.47086935E-28
  8.710000E+00   3.65618508E-28
  8.811000E+00   4.01351467E-28
  8.913000E+00   4.37844430E-28
  9.016000E+00   4.71780222E-28
  9.120000E+00   5.08533810E-28
  9.226000E+00   5.47069984E-28
  9.333000E+00   5.82463884E-28
  9.441000E+00   6.10902974E-28
  9.550000E+00   6.31738652E-28
  9.660000E+00   6.45058249E-28
  9.772000E+00   6.51187823E-28
  9.885000E+00   6.50002989E-28
  1.000000E+01   6.41798342E-28
  1.012000E+01   6.26665741E-28
  1.023000E+01   6.09350971E-28
  1.035000E+01   5.89753238E-28
  1.047000E+01   5.71105716E-28
  1.059000E+01   5.53342657E-28
  1.072000E+01   5.34903923E-28
  1.084000E+01   5.18296800E-28
  1.097000E+01   5.00083963E-28
  1.109000E+01   4.82656171E-28
  1.122000E+01   4.62371158E-28
  1.135000E+01   4.40520060E-28
  1.148000E+01   4.21407818E-28
  1.161000E+01   4.04637405E-28
  1.175000E+01   3.88056135E-28
  1.189000E+01   3.71763207E-28
  1.202000E+01   3.56269895E-28
  1.216000E+01   3.40025313E-28
  1.230000E+01   3.25608444E-28
  1.244000E+01   3.14344017E-28
  1.259000E+01   3.07250060E-28
  1.273000E+01   3.05124090E-28
  1.288000E+01   3.05432002E-28
  1.303000E+01   3.04916911E-28
  1.318000E+01   3.05111755E-28
  1.334000E+01   3.05441525E-28
  1.349000E+01   3.05737247E-28
  1.365000E+01   3.06444196E-28
  1.380000E+01   3.07540642E-28
  1.396000E+01   3.09327574E-28
  1.412000E+01   3.11819673E-28
  1.429000E+01   3.15281117E-28
  1.445000E+01   3.19454888E-28
  1.462000E+01   3.24969569E-28
  1.479000E+01   3.31749635E-28
  1.496000E+01   3.39820012E-28
  1.514000E+01   3.49572129E-28
  1.531000E+01   3.59829210E-28
  1.549000E+01   3.71667998E-28
  1.567000E+01   3.84249358E-28
  1.585000E+01   3.97349429E-28
  1.603000E+01   4.10881170E-28
  1.622000E+01   4.25288462E-28
  1.641000E+01   4.39627965E-28
  1.660000E+01   4.53582516E-28
  1.679000E+01   4.66931320E-28
  1.698000E+01   4.79354228E-28
  1.718000E+01   4.91312231E-28
  1.738000E+01   5.02103820E-28
  1.758000E+01   5.11779750E-28
  1.778000E+01   5.20266946E-28
  1.799000E+01   5.27988505E-28
  1.820000E+01   5.34502856E-28
  1.841000E+01   5.39706358E-28
  1.862000E+01   5.43723818E-28
  1.884000E+01   5.46584579E-28
  1.906000E+01   5.48132985E-28
  1.927000E+01   5.48974888E-28
  1.950000E+01   5.48914524E-28
  1.972000E+01   5.48543283E-28
  1.995000E+01   5.48025085E-28
  2.018000E+01   5.49433729E-28
  2.042000E+01   5.51748507E-28
  2.065000E+01   5.55001477E-28
  2.089000E+01   5.59512693E-28
  2.114000E+01   5.65183396E-28
  2.138000E+01   5.71018124E-28
  2.163000E+01   5.77662688E-28
  2.188000E+01   5.84651636E-28
  2.213000E+01   5.91501110E-28
  2.239000E+01   5.98310147E-28
  2.265000E+01   6.05527074E-28
  2.291000E+01   6.12704645E-28
  2.317000E+01   6.19872658E-28
  2.344000E+01   6.28868707E-28
  2.371000E+01   6.38447254E-28
  2.399000E+01   6.49814576E-28
  2.427000E+01   6.62402022E-28
  2.455000E+01   6.76511557E-28
  2.483000E+01   6.91612774E-28
  2.512000E+01   7.08629067E-28
  2.541000E+01   7.27614177E-28
  2.570000E+01   7.48062318E-28
  2.600000E+01   7.70452472E-28
  2.630000E+01   7.94453023E-28
  2.661000E+01   8.21009584E-28
  2.692000E+01   8.49935161E-28
  2.723000E+01   8.79763463E-28
  2.754000E+01   9.12040498E-28
  2.786000E+01   9.46990134E-28
  2.818000E+01   9.83992598E-28
  2.851000E+01   1.02433603E-27
  2.884000E+01   1.06695983E-27
  2.917000E+01   1.11221533E-27
  2.951000E+01   1.16049414E-27
  2.985000E+01   1.21215571E-27
  3.020000E+01   1.26806060E-27
  3.055000E+01   1.32621488E-27
  3.090000E+01   1.38723167E-27
  3.126000E+01   1.45299294E-27
  3.162000E+01   1.52226971E-27
  3.199000E+01   1.59681283E-27
  3.236000E+01   1.67359260E-27
  3.273000E+01   1.75503630E-27
